LGA_CODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
LGA58400,0,0,0,0,0,0,0,0,0,0,8,4,7,8,21,22,22,13,5,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,14,20,14,17,7,0,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7,0,3,4,3,0,36,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,14,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,6,4,8,0,0,0,33,16,14,3,10,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,81,274,263,133,105,62,14,12,6,960,357,392,578,663,608,568,375,559,313,4421,0,0,0,0,0,0,0,0,0,0,44,71,75,56,34,33,24,25,14,387,0,0,0,0,0,0,0,3,0,7,942,890,1120,947,807,581,482,499,185,6469,20,11,15,15,14,15,8,18,0,108,31,31,44,37,41,12,16,20,4,242,28,15,25,23,30,10,13,6,9,162,3,12,15,5,8,3,7,5,0,57,37,22,48,33,22,16,15,13,5,216,9,3,3,3,0,0,0,0,0,23,14,22,32,28,7,12,0,7,6,128,41,44,55,28,20,23,14,7,4,237,22,59,75,78,97,66,54,93,35,584,3,4,3,3,3,12,6,14,3,51,21,16,19,4,8,10,0,0,5,84,67,89,126,102,105,110,82,147,112,949,118,178,171,113,72,53,25,20,11,769,4,8,8,3,10,7,3,8,6,52
LGA58540,0,0,0,0,0,0,0,0,0,3,49,17,31,57,47,56,30,9,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,48,7,17,48,29,24,22,9,0,203,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,3,3,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,0,0,34,5,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
LGA58570,112,144,192,162,176,88,44,30,6,957,368,289,693,755,497,370,165,159,138,3435,0,0,0,0,0,0,0,0,0,0,33,46,58,37,28,11,5,5,5,239,0,0,0,0,0,0,0,0,0,0,1199,857,1399,1318,936,637,727,692,218,7974,8,0,8,5,4,3,0,3,0,42,103,86,123,148,130,135,193,166,37,1118,9,8,20,15,16,6,6,5,3,89,0,9,8,0,0,7,0,0,0,23,20,15,39,35,25,9,13,8,5,163,3,0,3,0,0,3,0,0,0,13,12,12,24,14,14,7,3,0,0,84,17,22,23,25,16,14,0,3,0,116,23,24,71,76,66,58,20,21,9,360,3,4,5,5,4,12,8,0,3,43,3,3,15,3,0,0,3,3,0,32,69,81,119,105,97,64,42,47,28,646,59,110,126,67,64,30,15,6,3,476,7,3,10,8,3,5,0,3,0,42
LGA58610,4,0,0,0,0,0,0,0,0,8,70,24,43,61,64,78,65,35,18,460,0,0,0,0,0,0,0,0,0,0,19,13,4,8,12,17,0,0,0,74,0,0,0,0,0,0,0,0,0,0,54,28,37,38,53,40,19,13,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,5,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,3,3,10,4,0,3,3,35,0,0,0,0,3,3,3,0,0,6,0,0,0,0,0,3,0,0,0,3,33,14,14,23,25,49,20,40,12,218,17,7,5,3,5,9,3,3,3,42,0,0,0,3,0,0,0,0,0,3
LGA58680,0,0,0,0,0,0,0,0,0,0,23,3,14,17,15,33,14,6,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,8,4,3,3,11,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,8,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA58760,804,520,552,626,511,213,94,50,14,3382,4075,2236,2615,4166,3240,2945,2049,1185,329,22837,3,0,0,0,0,0,0,0,0,3,541,282,240,347,280,174,124,60,9,2071,7,0,4,9,0,0,3,5,0,28,6274,3632,3582,4289,3373,2497,1454,680,193,25976,77,45,56,62,70,66,35,25,10,436,591,430,488,483,402,256,141,45,6,2844,157,121,80,135,106,73,37,17,6,736,192,103,71,85,64,39,21,8,3,590,101,46,67,93,80,87,48,23,5,550,52,29,22,30,17,16,7,0,0,176,67,58,46,75,56,32,17,6,0,362,613,398,244,339,273,147,69,24,4,2113,294,174,179,392,380,352,267,148,34,2213,72,41,34,73,37,61,43,18,5,386,58,40,19,34,34,27,10,9,4,235,511,296,328,444,432,379,279,210,69,2937,688,420,344,397,261,179,84,29,12,2417,26,19,13,21,18,10,9,10,3,124
LGA58820,0,0,0,4,3,3,0,0,0,7,77,43,68,103,138,124,102,65,14,730,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,5,0,21,0,0,0,0,0,0,0,0,0,0,214,118,75,152,141,116,77,34,16,938,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,8,0,0,10,0,0,0,3,0,7,3,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,7,0,4,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,5,3,0,0,18,0,0,7,8,13,16,11,10,0,60,0,0,0,0,4,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,23,13,8,25,43,28,24,12,4,184,12,7,3,7,10,10,6,0,0,56,0,0,0,0,0,0,0,0,0,7
LGA58890,0,0,0,0,0,0,0,0,0,0,39,7,18,55,55,32,34,15,3,259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,37,4,15,25,20,16,10,8,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,17,0,0,0,0,0,3,0,0,0,3,8,0,0,5,0,3,0,0,0,20,13,0,3,11,14,17,14,8,4,84,3,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,7,0,12,13,18,7,5,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,11,8,6,3,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,3,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,3,22,9,22,27,30,41,20,8,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,10,21,24,16,5,4,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,15,16,9,17,3,0,92,3,5,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
LGA59170,0,0,0,0,0,0,0,0,0,4,52,30,32,45,69,55,25,12,3,323,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,25,20,9,20,27,16,16,6,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,8,5,9,14,11,3,6,3,65,8,0,0,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,3,0,7,19,29,13,9,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,13,21,21,22,9,3,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,15,26,17,5,5,0,0,0,98,0,0,0,7,4,3,0,0,0,18,4,0,3,3,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,0,0,0,0,0,106,28,62,93,93,63,26,29,8,495,0,0,0,0,0,0,0,0,0,0,7,7,3,6,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,53,17,25,46,41,18,22,7,0,243,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,6,0,3,6,7,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,13,18,16,8,6,0,83,6,0,0,3,3,4,0,0,0,25,0,3,0,0,0,0,0,3,0,15
LGA59320,0,0,0,0,0,0,0,0,0,0,18,4,10,17,18,12,9,5,0,92,0,0,0,0,0,0,0,0,0,0,14,3,3,6,9,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,16,0,3,10,0,9,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,6,3,0,0,0,0,28,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,41,10,16,25,28,32,27,11,9,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,21,5,21,8,5,0,90,3,3,0,0,5,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,8,11,5,3,4,3,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA59340,6,4,3,15,3,0,0,0,0,38,145,89,139,151,136,118,46,7,3,839,0,0,0,0,0,0,0,0,0,0,33,3,20,12,9,10,5,0,0,95,0,0,0,0,0,0,0,0,0,0,521,317,297,266,216,111,51,11,10,1800,3,0,0,0,0,0,0,0,0,8,0,0,0,4,11,0,0,0,0,19,0,3,5,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,0,12,12,11,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,52,26,25,19,23,11,4,4,0,152,43,22,14,19,9,4,3,0,0,113,0,8,7,9,17,19,8,0,0,75,8,0,0,0,3,0,0,0,0,15,3,0,0,7,0,0,0,0,0,11,62,40,36,50,35,35,12,3,0,283,38,22,27,29,10,18,4,4,0,142,0,0,0,0,0,3,0,0,0,5
LGA59350,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,12,5,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,17,12,9,10,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59360,5,0,0,0,0,0,0,0,0,10,57,24,44,63,53,51,31,13,4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,105,32,50,78,72,47,27,13,0,424,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,4,3,7,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,13,6,8,5,12,10,20,11,0,0,67,3,0,0,3,3,0,0,0,3,15,0,3,3,0,0,0,0,0,0,7
LGA59370,3,0,0,5,0,3,0,0,0,13,124,54,54,129,152,172,139,54,32,897,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,86,41,50,59,87,90,43,27,9,488,11,0,0,10,3,0,7,4,3,38,0,0,0,3,0,0,0,0,0,5,9,3,3,4,4,11,0,0,0,48,8,0,0,0,0,3,0,0,0,12,3,0,0,0,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,3,4,0,0,9,8,0,0,12,14,18,12,9,0,74,6,3,4,3,8,4,3,0,3,31,0,0,0,0,0,3,3,0,0,9,20,10,13,24,31,38,36,24,4,195,7,7,3,7,12,6,5,0,0,53,0,0,0,0,0,0,0,0,0,4
LGA59499,3,9,29,12,24,10,3,0,0,84,58,84,129,158,206,286,133,10,3,1064,0,0,0,0,0,0,0,0,0,0,10,5,24,10,14,15,19,0,0,99,0,0,0,0,0,0,0,0,0,0,99,127,221,172,141,154,62,10,0,986,3,0,3,4,3,3,3,0,0,23,3,0,6,8,0,3,0,0,0,24,3,5,0,4,10,4,0,0,3,39,0,28,3,0,0,0,0,0,0,31,0,8,13,6,5,11,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,15,15,3,7,10,6,11,0,0,0,57,0,4,18,16,40,50,17,4,0,153,3,4,3,3,0,8,0,0,0,26,0,0,0,5,3,3,0,0,0,12,8,7,26,20,40,75,28,0,0,197,11,29,19,26,23,28,8,0,0,143,0,0,3,0,0,0,0,0,0,9
LGA59799,0,3,0,0,0,0,0,0,0,4,0,3,15,15,11,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,22,18,15,5,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
LGA60210,4,0,7,13,6,13,3,0,0,50,254,122,132,260,329,461,272,159,50,2038,0,0,0,0,0,0,0,0,0,0,6,4,0,9,10,8,7,6,0,47,0,0,0,0,0,0,3,0,0,3,122,73,70,130,128,159,105,56,8,841,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,3,0,0,0,10,0,0,3,0,3,7,9,0,0,23,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,7,5,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,8,0,6,14,8,4,7,0,0,46,14,3,4,15,24,52,46,28,5,192,6,3,3,0,3,4,3,0,0,25,0,0,0,3,3,0,3,0,0,7,52,23,22,42,70,74,38,31,9,367,14,11,7,19,20,16,4,0,0,84,0,0,0,0,0,0,3,0,0,4
LGA60410,3,0,3,5,6,3,0,0,0,26,972,587,709,806,820,637,309,114,50,5005,0,0,0,0,0,0,0,0,0,0,16,10,10,14,17,7,6,5,3,74,0,0,0,6,0,0,0,0,0,5,740,440,400,465,418,341,128,59,18,3014,6,0,0,0,4,7,0,0,3,19,7,4,6,13,5,3,8,0,0,52,12,9,10,4,16,5,4,3,4,76,8,9,9,6,4,10,5,4,0,55,3,0,7,3,5,4,4,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,10,18,3,9,13,4,9,3,0,0,66,17,3,11,31,19,34,17,4,10,153,12,11,17,6,20,11,12,0,0,86,0,5,3,0,4,3,0,0,0,16,75,45,43,65,84,69,38,14,8,446,28,9,16,19,4,10,10,0,0,83,0,0,0,0,3,0,0,0,0,10
LGA60610,19,8,12,16,10,3,3,3,0,80,646,441,415,702,743,684,514,337,97,4577,0,0,0,0,0,0,0,0,0,0,58,51,49,66,100,108,71,41,16,562,56,32,27,29,37,48,39,18,12,304,632,429,338,487,477,388,317,131,40,3240,0,0,0,3,0,0,0,0,0,7,15,5,9,9,3,9,4,0,0,52,9,5,9,11,9,11,0,5,0,58,14,6,4,11,7,3,0,4,0,51,20,12,5,20,15,24,21,11,7,139,3,0,0,0,0,0,0,0,0,5,6,4,0,3,3,3,0,0,3,28,71,23,26,50,34,24,14,3,5,255,26,15,16,30,45,57,38,30,10,264,11,21,11,25,32,14,8,17,6,141,14,12,9,8,7,3,4,3,0,58,161,105,122,146,246,259,240,153,73,1503,119,83,72,64,67,34,27,17,3,477,0,0,0,3,0,0,0,0,0,10
