LGA_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
LGA53800,5,29,66,70,69,26,19,12,0,301,0,4,3,3,0,7,4,4,0,20,0,11,18,22,26,14,7,5,0,109,174,159,336,313,343,268,203,151,62,2017,301,667,1629,1679,1804,1441,869,420,124,8939,0,4,29,29,22,10,0,0,0,97,0,6,13,11,13,3,0,0,0,41,4,14,22,29,12,9,9,0,0,96,0,3,6,9,0,0,3,0,0,27,7,16,40,25,13,3,0,0,0,107,4,38,140,184,216,134,80,24,8,822,0,44,146,227,185,93,39,14,7,760,52,110,226,235,153,70,30,13,0,899,25,66,126,144,125,64,12,3,3,560,0,15,27,27,17,10,11,0,0,108,19,72,113,99,45,39,14,5,3,416,0,0,0,3,0,0,0,0,0,3,3,3,13,13,8,5,0,3,0,49,183,87,202,281,207,183,216,178,96,1630,308,490,1106,1298,1024,622,407,249,114,5615
LGA53920,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,67,33,90,76,49,36,21,12,0,388,76,61,179,133,99,77,33,9,3,669,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,9,0,0,5,5,8,5,0,0,0,30,0,7,23,5,8,18,0,0,0,59,3,0,7,14,5,0,0,0,0,32,0,0,3,3,9,7,3,0,0,18,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,26,27,56,35,30,24,10,3,5,220,27,42,103,67,66,56,19,3,5,387
LGA53990,3,15,44,69,49,20,18,3,0,221,0,0,4,0,0,0,4,3,0,17,0,0,17,18,11,22,5,6,0,76,119,43,157,171,196,154,140,79,19,1084,226,321,1065,1234,1251,1029,687,258,49,6110,0,6,16,17,10,11,0,0,0,64,0,0,6,8,5,3,0,0,0,28,0,4,15,26,10,4,0,0,0,73,0,8,3,4,0,0,0,0,0,20,0,5,29,6,13,4,0,0,0,58,3,19,64,150,173,89,43,15,0,551,3,10,68,128,138,71,24,11,3,459,40,73,111,150,116,59,27,11,0,594,17,45,69,69,83,39,14,3,0,347,0,3,16,21,4,7,8,0,0,68,19,34,50,50,46,23,7,0,0,220,0,0,3,3,0,0,0,0,0,7,0,0,8,4,3,0,4,0,0,21,81,35,82,126,114,96,86,77,27,728,172,245,549,765,732,412,217,124,31,3241
LGA54060,0,0,3,5,6,4,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,11,16,3,17,22,31,30,34,18,5,171,23,40,94,118,162,171,142,75,20,845,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,0,14,0,0,13,12,18,23,5,3,0,77,0,3,14,22,21,16,3,0,0,78,3,8,12,21,16,6,4,0,0,68,0,3,7,14,5,3,3,0,0,39,0,0,0,0,0,0,0,0,0,3,0,5,14,7,4,4,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,16,11,25,22,17,7,113,11,19,93,100,79,92,47,27,9,468
LGA54130,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,9,11,15,10,3,0,67,10,20,55,40,43,50,27,14,0,253,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,21,0,0,0,9,6,6,0,0,0,20,0,3,15,10,6,7,0,0,0,40,0,5,7,8,0,0,3,0,0,25,0,3,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,4,6,0,29,3,15,41,55,21,19,5,10,0,163
LGA54170,11,67,186,232,272,193,96,35,12,1103,10,10,6,6,8,7,3,7,3,63,0,23,65,77,125,74,55,36,3,465,295,248,556,614,583,567,416,232,108,3623,760,2538,6589,7952,8809,7720,4782,1624,483,41256,3,116,217,228,155,65,13,4,0,810,0,18,74,133,92,30,5,0,0,342,11,32,131,162,125,81,60,33,14,648,3,29,52,59,39,14,3,0,0,197,13,42,74,50,29,13,3,0,0,230,28,288,744,1319,1442,721,241,108,27,4917,18,154,698,1137,1473,659,187,74,25,4435,179,647,1468,1720,1530,811,294,144,23,6815,125,357,768,902,891,416,80,27,10,3577,23,163,266,203,137,95,28,17,10,944,127,336,478,626,396,296,50,25,11,2343,5,3,3,6,10,9,3,0,0,45,3,17,61,64,65,41,8,6,0,270,628,290,487,720,778,614,487,565,276,4839,1168,2493,5512,7334,7177,3866,1468,1008,389,30407
LGA54200,3,37,111,100,86,46,41,11,0,443,5,3,10,3,0,3,7,3,0,33,3,11,23,37,51,37,17,9,0,196,131,117,289,270,255,271,216,180,75,1804,282,894,2426,2689,2644,2294,1761,875,221,14095,0,25,72,49,53,35,7,4,0,247,0,6,13,21,20,13,0,0,0,71,4,7,47,39,22,28,24,12,5,194,0,6,17,16,12,8,0,0,0,62,4,14,44,34,22,13,9,0,0,139,3,69,174,286,385,271,135,59,11,1394,17,45,168,286,361,290,136,40,11,1364,74,201,388,450,366,278,133,43,10,1931,28,119,259,283,249,168,59,23,3,1185,11,43,88,57,48,39,18,9,6,324,43,99,167,181,108,97,29,15,3,737,0,0,0,3,6,0,0,0,0,15,0,6,16,24,23,10,6,3,0,87,274,97,174,235,234,222,245,222,135,1834,453,742,1633,1970,1908,1463,800,426,188,9590
LGA54280,7,11,51,40,40,26,13,0,0,188,0,3,0,3,0,0,4,3,0,13,3,3,27,17,28,18,6,0,0,107,106,125,360,331,312,270,125,48,10,1672,189,570,1950,1694,1454,1084,418,123,25,7504,0,12,43,25,3,0,0,0,0,93,0,3,20,15,8,0,0,0,0,50,0,20,50,27,16,4,3,0,0,124,0,5,5,0,5,0,0,0,0,9,0,4,33,10,9,0,0,0,0,55,3,47,130,176,145,68,17,10,0,597,3,49,194,161,84,48,10,0,3,555,29,118,262,183,104,31,16,0,0,756,6,46,114,85,75,30,6,0,0,364,5,17,27,25,17,11,0,3,0,108,18,63,112,72,42,13,0,0,0,313,0,0,4,0,3,0,0,0,0,6,0,3,7,4,7,3,0,0,0,29,178,140,324,310,244,172,97,97,48,1609,237,523,1328,1099,773,382,156,113,51,4665
LGA54310,0,6,43,37,35,21,5,4,0,155,0,0,6,4,3,0,0,0,0,10,0,7,17,39,24,11,0,0,0,100,119,147,546,444,345,164,57,5,0,1827,157,426,2005,1827,1291,687,167,24,8,6596,0,3,28,20,4,5,0,0,0,61,4,3,15,3,3,4,0,0,0,29,3,10,35,21,7,3,0,0,0,78,0,0,0,6,0,0,0,0,0,7,0,7,18,13,4,0,0,0,0,47,0,12,79,106,71,37,0,0,0,305,0,25,140,100,66,22,0,0,0,363,30,92,193,154,82,21,0,0,0,571,6,29,76,68,56,12,3,0,0,250,0,11,18,18,8,0,0,0,0,58,0,32,91,67,34,10,3,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,8,12,7,0,0,0,0,28,95,89,198,220,174,77,25,11,0,894,145,317,893,816,516,184,39,9,0,2920
LGA54340,0,3,3,6,9,6,7,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,20,17,43,39,51,56,34,25,11,297,30,71,151,140,163,156,76,46,17,850,0,0,6,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,16,0,5,8,22,17,13,7,4,4,86,0,18,21,32,11,12,0,0,0,97,3,7,14,24,12,4,3,0,0,65,0,8,20,14,8,9,0,0,0,50,0,0,0,3,3,0,0,0,0,6,3,3,15,8,4,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,13,15,33,45,40,34,29,24,15,258,24,66,122,156,106,77,50,37,16,659
LGA54410,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,10,3,15,10,12,12,11,12,8,86,13,11,43,28,54,40,30,18,10,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,6,7,3,0,31,0,3,6,10,8,5,0,0,0,35,0,0,0,3,3,4,0,0,0,14,0,0,3,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,6,5,3,48,9,11,25,35,36,24,18,16,3,155
LGA54480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,7,4,3,0,43,0,4,21,31,22,16,18,3,0,111,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,3,4,0,0,0,10,0,0,7,3,3,0,0,0,0,21,0,4,0,3,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,23,16,20,14,3,0,0,85
LGA54550,0,0,3,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,4,17,9,27,16,11,13,5,97,11,27,83,58,76,65,42,22,7,386,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,11,13,7,0,0,0,0,35,0,3,7,18,17,18,7,6,3,78,0,4,8,19,16,12,3,4,0,69,0,4,8,6,3,4,0,0,0,37,0,0,7,3,8,3,3,0,0,23,0,0,0,0,3,0,0,0,0,7,0,0,5,8,5,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,10,15,8,12,9,21,5,87,14,29,69,77,67,49,22,27,11,366
LGA54620,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,10,8,8,0,0,36,3,4,42,39,27,32,22,8,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,7,10,6,3,0,0,0,36,0,0,4,5,8,5,3,0,0,34,0,0,3,7,3,0,0,0,0,9,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,15,3,14,34,28,28,16,5,3,0,127
LGA54690,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,18,0,0,13,15,17,19,5,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,3,0,3,3,0,0,0,8,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,16,4,5,7,15,14,12,8,3,0,56
LGA54760,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,10,0,5,0,3,35,3,11,33,33,24,22,12,11,5,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,4,8,3,0,0,31,0,4,6,6,8,9,0,0,0,35,0,0,10,3,3,0,0,0,0,23,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,3,4,0,3,3,26,0,10,38,32,22,22,4,5,3,136
LGA54830,8,33,145,109,69,35,19,13,0,439,7,0,0,0,0,0,0,0,0,15,0,8,33,26,28,20,10,3,0,119,137,289,681,556,354,201,171,98,29,2514,255,845,2766,2278,1545,984,604,312,69,9658,0,4,19,21,9,4,3,0,0,58,0,3,17,13,8,0,0,0,0,42,0,8,34,18,21,14,10,6,3,116,0,3,6,0,0,0,0,0,0,12,0,9,21,15,12,3,0,0,0,53,0,35,63,89,86,57,17,8,7,359,4,22,63,72,53,31,17,3,0,269,19,126,210,140,95,56,31,16,3,703,14,58,123,98,84,41,5,3,0,432,3,16,24,22,13,14,6,3,0,96,9,53,99,52,24,21,6,7,0,276,0,0,0,0,0,0,0,0,0,3,0,0,8,6,7,4,0,0,0,16,101,100,179,189,165,139,133,99,25,1130,165,434,868,728,586,382,226,143,38,3568
LGA54900,0,0,0,0,3,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,16,7,14,8,3,0,62,8,11,57,63,41,44,24,5,0,250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,3,0,0,0,0,21,0,3,4,11,19,9,0,3,0,42,0,4,5,10,18,8,3,4,0,48,4,3,14,12,3,8,3,0,0,38,0,0,7,3,3,0,0,0,0,14,0,3,0,3,0,0,0,0,0,5,0,3,7,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,10,3,4,7,0,26,6,20,52,47,52,21,8,8,0,216
LGA54970,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,55,25,37,23,5,4,0,163,6,31,167,83,98,61,16,4,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,0,3,3,0,0,0,12,0,3,0,3,0,3,0,0,0,11,0,0,0,0,3,4,0,0,0,9,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,10,3,4,5,4,0,0,31,4,11,25,14,16,14,5,0,0,93
LGA55040,0,0,3,7,8,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,7,19,70,53,50,22,9,3,3,229,8,32,176,116,109,56,17,6,3,517,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,11,4,4,0,0,0,0,22,0,3,5,3,0,0,0,0,0,12,0,8,7,10,5,0,0,0,0,33,0,0,12,9,3,0,0,0,0,22,0,0,3,0,0,0,0,0,0,4,0,0,8,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,15,10,5,3,0,0,57,0,12,63,44,30,11,7,0,0,177
LGA55110,11,54,137,170,147,118,70,36,12,749,3,4,3,9,4,8,9,10,3,53,3,6,39,38,50,34,35,18,3,232,178,172,417,415,472,424,455,390,191,3114,454,1048,2837,3053,3428,3036,2889,1723,510,18972,0,11,36,36,22,11,3,3,0,121,9,8,12,20,16,0,3,0,0,64,3,7,31,30,20,19,39,28,6,183,0,0,15,6,11,4,3,0,0,40,5,22,41,27,18,3,0,0,0,120,8,32,114,241,302,277,194,74,19,1247,11,28,164,262,313,180,129,46,14,1149,54,191,281,333,310,275,178,95,21,1744,25,86,172,221,194,144,45,17,3,915,0,26,39,41,37,37,28,9,3,212,40,91,202,204,121,126,49,22,5,875,0,0,0,3,0,4,0,0,0,15,0,4,10,19,20,14,11,5,4,93,245,115,208,369,360,455,516,629,222,3116,405,623,1320,1805,1742,1549,1192,944,301,9880
LGA55180,3,3,15,24,16,8,7,8,3,80,0,0,0,0,0,0,0,0,0,4,0,0,8,4,8,3,4,4,0,24,48,28,51,59,73,78,60,56,14,471,71,118,259,290,390,408,282,142,30,1987,0,3,7,7,6,3,3,0,0,27,0,0,0,0,7,3,0,0,0,12,0,3,3,3,3,0,4,0,0,22,0,0,0,0,0,0,0,0,0,5,5,9,14,10,5,5,0,0,0,50,0,5,23,51,76,57,22,6,0,250,0,11,46,55,78,28,9,9,0,233,9,22,39,59,41,37,9,3,0,222,3,13,28,35,25,17,7,0,0,127,0,3,3,11,3,5,0,0,0,29,14,15,24,32,16,9,0,0,0,104,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,3,0,0,0,13,32,19,34,60,60,50,39,37,16,346,63,105,225,334,318,214,102,59,15,1436
LGA55250,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,48,23,22,15,8,0,0,146,8,24,108,67,54,41,18,3,0,334,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,7,0,0,0,26,0,12,7,3,0,4,3,0,0,26,0,0,3,3,0,3,0,0,0,15,0,3,0,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,19,27,17,16,7,3,0,103,15,25,34,53,38,29,13,0,0,208
LGA55320,11,32,147,142,128,75,48,30,17,625,4,3,6,0,3,3,9,7,4,48,0,8,33,61,63,50,35,24,11,274,137,192,422,333,384,337,283,269,199,2555,325,1677,4576,4856,5105,4655,3300,1674,733,26894,0,124,221,203,178,77,28,9,4,844,3,33,66,79,69,13,5,0,0,269,3,48,93,124,79,56,44,38,21,509,0,27,39,47,37,14,3,0,0,162,8,29,56,36,27,11,9,0,0,170,13,222,532,887,907,563,342,190,55,3706,14,115,380,721,1054,570,272,122,43,3286,66,494,972,1111,997,595,259,209,38,4743,33,224,494,552,646,383,147,59,11,2552,21,160,209,160,134,84,40,31,14,855,53,141,228,291,206,145,52,39,7,1162,4,5,3,6,7,0,6,4,0,41,3,12,33,60,56,29,13,12,6,231,319,249,307,421,507,408,433,719,417,3779,544,1880,3621,4698,4913,2934,1672,1439,612,22321
LGA55390,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,18,11,9,10,3,0,0,62,4,14,42,35,39,25,10,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,0,14,0,4,4,3,12,4,3,0,0,34
LGA55460,3,0,4,6,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,19,29,15,23,25,29,22,12,6,172,27,77,120,106,125,128,60,25,14,688,0,0,3,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,10,3,0,0,0,0,28,0,4,11,13,19,13,6,0,0,72,0,11,21,13,20,9,6,3,0,76,4,15,28,21,13,8,3,3,0,87,0,7,12,4,10,3,0,0,0,34,0,3,4,0,3,0,0,0,0,12,0,9,13,5,12,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,3,12,26,25,18,18,17,15,134,18,49,116,102,96,53,34,22,13,502
