LGA_CODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
LGA55600,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,0,15,41,81,82,11,41,22,274,0,3,12,0,21,18,53,0,0,5,0,0,0,10,0,22,8,3,10,0,50,6,11,12,0,5,0,34,7,6,12,0,5,0,25,12,10,20,0,6,0,48,7,4,14,0,0,0,21,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,11,27,73,80,9,57,22,262
LGA55670,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,12,14,18,41,3,31,11,112,0,0,3,3,10,13,31,0,0,0,0,0,0,0,0,6,9,0,3,0,15,0,3,5,0,3,0,9,0,3,5,0,0,0,6,0,4,11,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,15,3,21,29,9,34,13,112
LGA55740,0,0,11,46,0,18,0,0,0,64,8,8,10,3,0,0,30,690,199,338,23,24,18,1290,3,7,20,0,0,14,47,0,11,0,0,0,0,18,0,88,5,0,0,0,97,6,30,13,0,4,0,54,18,16,7,0,0,0,42,115,6,37,0,3,0,153,151,0,49,0,4,0,211,135,0,57,0,7,0,194,54,0,28,0,0,0,80,52,0,16,0,7,0,73,28,0,5,0,0,0,35,35,0,12,0,0,0,49,18,0,0,0,0,0,21,54,0,12,0,0,0,67,6,4,6,0,0,0,18,674,170,266,7,31,17,1161
LGA55810,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,15,10,41,36,0,32,3,116,0,3,0,0,7,6,17,0,0,0,0,0,0,0,0,4,3,0,4,0,11,0,3,9,0,3,0,13,0,3,3,0,4,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,3,16,17,0,26,4,69
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,18,4,20,11,57,0,7,17,0,14,7,43,0,3,3,0,0,0,6,0,3,0,0,0,0,3,0,6,7,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,16,26,0,29,7,75
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,18,16,0,20,11,67,0,6,16,0,7,3,29,0,0,0,3,3,0,8,0,0,6,0,3,0,8,0,6,0,0,0,0,5,0,3,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,4,17,3,70
LGA56090,0,0,0,0,0,3,0,0,0,5,13,18,21,8,10,3,73,664,151,702,36,62,58,1667,0,7,52,0,0,48,106,0,8,5,0,0,0,8,0,56,23,5,9,0,99,4,28,36,4,8,4,94,6,7,35,0,0,0,45,25,9,55,0,0,0,94,95,5,125,4,7,0,244,284,4,176,0,7,0,475,167,0,77,0,5,0,248,57,0,16,0,0,0,76,24,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,13,22,7,10,3,60,679,141,633,32,48,53,1589
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,7,6,26,0,15,0,0,8,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,18,0,0,13,6,35
LGA56230,0,0,0,3,0,0,0,0,0,4,12,4,17,0,17,5,60,439,96,390,19,132,53,1123,3,6,38,0,16,26,92,0,0,3,0,0,0,3,0,20,26,3,10,0,52,15,29,25,12,19,0,99,24,3,39,0,6,0,71,53,6,60,0,22,3,145,209,4,96,4,7,0,322,245,0,96,0,13,0,354,31,0,13,0,0,0,50,11,0,7,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,4,10,3,14,0,14,0,44,609,77,430,19,111,33,1276
LGA56300,0,0,0,0,0,0,0,5,0,5,0,0,4,0,3,0,11,18,16,42,0,45,13,139,0,0,3,0,0,4,12,0,0,0,0,0,0,0,4,5,6,0,3,0,18,23,5,7,0,4,0,31,3,0,7,0,3,0,12,4,0,9,0,0,0,10,13,0,3,0,0,0,19,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,57,6,35,0,13,7,127
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,11,0,17,41,4,29,10,96,0,3,5,0,14,3,26,0,0,0,0,0,0,0,0,4,12,8,3,0,24,0,0,3,0,3,0,6,0,6,3,0,3,0,11,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,30,12,30,3,81
LGA56460,0,0,0,0,0,0,0,0,0,3,5,11,10,0,6,0,34,163,183,122,27,76,22,592,0,5,23,0,13,10,45,0,10,0,0,0,0,8,0,33,15,0,0,0,48,5,32,19,13,14,0,80,34,17,37,3,18,3,105,54,17,46,3,17,0,133,49,4,24,0,3,0,87,13,0,8,0,3,0,25,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,0,13,3,31,170,125,174,19,74,15,576
LGA56580,0,0,61,146,0,62,0,9,0,217,17,7,20,8,15,4,67,837,147,510,28,152,45,1719,0,6,42,4,4,31,88,0,14,0,10,3,0,25,0,54,13,4,6,0,76,0,23,6,4,4,0,44,3,3,14,0,3,0,25,6,19,10,0,32,0,66,13,7,26,0,21,0,69,100,5,48,10,16,4,181,152,0,50,3,6,0,215,141,0,37,3,4,0,183,84,4,29,0,0,0,113,95,0,23,0,3,0,124,74,0,11,0,0,0,82,174,0,53,0,4,0,232,15,4,21,7,10,0,63,858,140,386,43,112,40,1579
LGA56620,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,32,0,208,5,69,59,8,344,0,190,0,5,49,12,265,0,3,0,0,0,0,3,0,9,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,18,0,79,0,263,0,13,67,13,356
LGA56730,0,0,0,0,0,0,0,0,0,0,3,14,5,0,10,0,40,265,270,271,15,105,30,951,0,15,29,0,9,15,67,0,19,4,0,0,3,25,3,93,18,3,9,4,123,3,67,28,4,15,0,120,28,27,40,0,19,0,111,82,22,53,0,6,0,167,116,13,81,0,16,0,221,77,3,36,0,4,0,123,25,0,9,0,0,0,29,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,14,0,3,0,40,344,265,305,13,96,21,1044
LGA56790,0,0,0,0,0,5,0,0,0,4,0,3,7,0,9,0,23,104,46,137,14,70,19,400,0,0,22,0,19,20,64,0,4,3,0,0,0,12,0,4,18,5,14,0,40,10,12,31,0,8,3,58,15,0,26,0,6,0,42,29,3,24,0,17,0,66,30,0,21,0,5,0,57,5,0,13,0,0,0,18,5,0,8,0,0,0,15,0,0,3,0,3,0,5,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,6,0,9,3,3,8,0,15,0,31,102,28,173,8,96,26,431
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,5,9,3,34,0,3,9,0,8,0,16,3,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,0,10,0,38
LGA56930,0,0,0,17,0,9,0,0,0,22,3,0,0,0,0,0,4,69,0,32,0,3,4,113,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,14,0,5,0,0,0,17,12,0,8,0,0,0,16,8,0,3,0,0,0,10,4,0,0,0,0,0,4,9,0,0,0,0,0,12,4,0,0,0,0,0,4,3,0,0,0,0,0,3,16,0,14,0,0,0,28,3,0,0,0,4,0,4,85,0,31,0,4,3,122
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,4,22,0,21,10,63,0,0,7,0,6,3,22,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,5,0,12,0,0,3,0,0,0,3,0,3,4,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,6,21,0,18,3,54
LGA57080,0,0,89,105,0,31,0,11,0,151,92,23,45,0,51,7,212,3327,351,961,41,193,76,4950,28,35,55,0,22,30,163,0,32,3,0,0,0,36,10,213,21,5,7,4,249,32,60,35,31,3,0,152,28,11,26,0,3,3,80,132,9,71,3,9,3,226,330,22,115,0,15,0,486,1201,14,214,7,14,4,1454,1105,3,200,0,14,7,1329,572,0,92,0,11,3,684,246,0,50,0,7,0,307,139,0,25,0,12,3,177,66,0,14,0,0,0,76,109,0,28,0,8,0,149,86,24,63,3,30,3,196,4080,413,1018,48,150,53,5756
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,18,30,43,11,11,6,126,0,3,10,0,11,4,25,0,0,0,4,3,0,11,0,7,3,3,0,0,16,0,8,5,3,0,0,21,0,0,15,0,3,0,16,3,5,8,0,0,0,20,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,8,9,33,43,15,19,3,117
LGA57210,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,18,177,39,126,12,53,31,440,0,3,34,0,25,28,87,0,3,3,0,0,0,4,12,7,11,0,4,0,36,34,20,34,11,4,0,90,41,3,34,0,3,0,85,57,9,18,0,5,3,85,13,3,9,0,0,0,27,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,3,3,0,0,4,0,17,163,48,150,11,49,24,448
LGA57280,7,0,32,326,0,55,0,75,3,458,120,42,28,0,159,14,351,592,474,150,45,1379,84,2712,47,55,9,14,510,61,696,6,25,0,0,40,0,71,14,90,0,10,424,4,541,26,91,4,4,87,0,208,39,48,5,0,61,0,153,91,84,14,0,78,0,269,186,38,13,0,35,0,282,266,26,24,3,25,3,357,189,20,10,3,20,0,245,117,0,11,0,3,0,135,72,3,0,0,8,0,82,42,0,3,0,5,0,52,14,0,3,0,0,0,19,56,0,11,0,10,0,88,116,48,10,3,156,8,349,1290,530,133,45,1472,81,3546
LGA57350,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,7,8,27,30,11,20,11,108,0,3,11,4,8,15,43,0,0,3,0,6,0,10,0,6,10,0,0,0,17,3,4,6,0,3,0,18,0,3,3,0,0,0,11,0,0,3,0,0,0,8,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,25,42,5,22,15,109
LGA57420,0,0,0,0,0,0,0,0,0,3,10,3,3,0,13,0,25,112,21,66,5,123,17,341,0,3,12,0,15,7,44,0,0,0,0,0,0,0,0,8,10,3,10,0,34,3,6,9,0,0,0,20,10,5,14,0,6,0,43,21,3,6,0,31,0,63,23,3,12,0,0,0,42,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,20,71,30,72,3,77,9,265
LGA57490,0,0,5,26,0,12,0,3,0,39,75,58,87,6,34,24,283,5636,885,2997,67,578,159,10325,9,28,139,10,25,87,291,3,40,4,7,3,3,64,19,286,76,4,16,3,406,40,206,113,30,40,3,430,68,65,151,11,45,3,335,374,72,320,5,264,8,1038,1615,49,772,0,116,7,2563,3467,11,1094,0,74,17,4662,628,0,196,0,20,3,847,89,0,36,0,4,0,132,24,0,5,0,0,0,28,16,0,6,0,0,0,19,3,0,3,0,0,0,4,21,0,16,0,4,0,36,82,45,102,14,36,11,286,6443,812,3030,82,641,140,11147
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,13,0,23,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15
LGA57700,0,0,0,0,0,0,0,0,0,4,4,0,21,0,8,6,41,320,23,381,9,71,41,838,0,0,40,3,19,30,89,0,0,4,0,0,0,4,0,0,12,0,4,0,21,3,0,16,4,12,0,36,3,0,19,0,3,0,28,9,0,25,0,3,3,36,61,0,70,0,8,0,136,366,0,163,0,13,0,546,100,0,58,0,4,0,161,19,0,20,0,0,0,39,4,0,3,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,6,11,0,14,0,8,0,40,579,4,462,11,67,37,1157
LGA57770,0,0,0,0,0,0,0,0,0,8,4,0,3,0,25,0,41,53,42,48,3,110,13,270,0,5,0,4,32,16,58,0,0,0,0,0,0,0,0,13,0,0,8,0,26,10,9,9,0,8,0,35,3,6,5,0,12,0,27,12,3,3,0,8,0,26,6,0,3,0,8,0,26,3,0,0,0,3,0,10,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,9,0,9,3,0,3,0,18,3,26,55,37,36,5,113,21,259
LGA57840,3,0,57,91,0,30,0,3,0,120,46,43,59,9,19,10,197,3627,751,1926,104,135,110,6651,4,50,146,0,15,71,289,0,49,10,18,0,0,76,8,271,42,9,4,3,343,26,127,92,21,6,0,271,24,44,54,0,0,0,125,95,59,75,9,16,0,247,698,26,297,3,26,5,1045,1215,29,472,3,32,6,1757,680,3,238,0,16,0,942,322,0,85,0,0,3,413,156,0,43,0,0,0,199,103,0,26,0,3,0,131,59,0,5,0,3,0,66,66,0,23,0,0,0,89,39,35,70,15,13,9,178,3487,697,1678,78,132,99,6175
LGA57910,0,0,92,119,0,51,0,13,4,186,161,216,271,52,67,55,826,12590,3464,8410,503,879,410,26266,38,203,423,32,28,255,981,0,246,16,27,3,3,297,42,1414,179,113,24,10,1788,110,578,298,201,23,8,1213,162,218,249,46,29,4,709,819,174,467,23,81,8,1567,3386,146,1569,28,164,28,5326,5384,51,2572,17,307,51,8388,2234,17,962,0,56,13,3286,943,3,300,0,17,0,1266,492,4,152,0,4,0,662,225,0,72,4,4,0,311,112,0,34,0,4,0,149,125,3,49,0,9,0,179,180,200,257,44,45,40,764,14244,3263,7600,536,804,421,26869
LGA57980,0,0,43,73,0,24,0,0,0,103,32,27,35,8,6,3,112,2062,368,969,49,96,56,3600,5,23,62,0,0,28,120,0,32,3,4,0,0,41,4,185,18,3,0,0,215,22,45,34,12,5,3,123,38,12,30,0,3,0,87,143,10,50,8,18,0,225,342,15,121,11,20,3,514,481,9,159,8,19,0,682,436,3,150,8,5,0,600,319,0,98,4,3,0,422,174,0,52,0,4,0,234,85,0,30,0,0,0,120,54,0,17,0,0,0,67,71,0,36,0,3,0,114,29,8,26,6,4,3,72,2195,352,880,68,94,39,3630
LGA58050,0,0,7,16,3,12,0,6,0,29,51,109,92,13,43,18,331,3596,1543,2727,147,410,158,8584,18,73,192,8,25,110,421,0,86,7,4,3,0,102,10,514,70,7,11,6,622,22,314,103,31,17,4,492,35,114,126,18,11,5,305,126,116,164,15,54,3,480,1034,107,530,25,53,6,1755,2528,44,1168,24,121,23,3905,801,3,309,4,35,3,1154,158,3,52,0,0,0,220,50,3,19,0,3,0,74,17,3,9,0,0,0,30,9,0,9,0,0,0,18,20,0,16,0,3,0,32,87,80,86,8,39,13,307,4909,1453,2849,148,376,182,9917
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,15,0,13,6,42,0,0,3,0,7,5,14,0,0,0,0,0,0,0,0,3,3,0,3,0,14,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,0,14,5,46
LGA58260,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,5,19,27,3,25,15,90,0,0,3,0,12,10,23,0,0,0,0,3,0,9,0,3,4,0,4,0,12,0,0,11,0,4,0,12,3,0,5,0,0,0,10,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11,8,11,30,0,25,8,88
LGA58330,0,0,0,0,0,0,0,0,0,3,0,3,12,0,5,0,20,90,17,95,10,30,14,255,0,0,7,0,3,20,33,0,0,0,0,0,0,0,0,6,3,6,3,0,20,0,0,3,0,3,0,14,3,0,19,0,0,0,24,11,0,16,0,0,0,24,31,3,20,0,3,0,59,32,0,20,0,0,0,51,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,4,0,6,74,14,100,10,24,18,236
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,14,0,19,0,43,0,3,7,0,3,0,17,0,4,0,0,0,0,4,0,0,3,0,0,0,10,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,21,0,13,4,40
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,30,3,4,14,3,55,0,27,0,4,6,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,10,0,31,0,4,9,3,52
LGA58510,0,0,23,33,0,12,0,0,0,48,45,42,56,25,12,13,199,3106,668,1721,260,180,86,6022,5,50,100,13,3,25,192,3,54,6,6,0,0,75,25,269,40,89,7,8,442,38,79,49,94,16,6,285,99,28,61,19,4,0,205,339,41,119,17,11,3,517,627,20,289,9,26,10,978,1245,13,472,7,39,7,1785,646,3,250,5,17,0,923,238,0,68,0,4,0,319,97,0,26,0,3,0,123,38,0,13,0,0,0,49,10,0,4,0,0,0,19,20,0,9,0,0,0,34,46,52,60,15,18,9,198,3474,604,1563,267,160,65,6132
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,17,28,7,52,20,124,0,0,8,0,24,13,44,0,0,0,0,3,0,8,0,9,6,0,8,0,24,0,0,8,0,0,0,10,0,0,6,0,0,0,8,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18,6,11,34,5,48,13,121
LGA58570,0,0,25,32,0,15,0,0,0,57,43,24,59,11,12,13,151,2953,433,1790,83,140,84,5486,5,24,59,7,6,45,142,0,42,8,5,3,0,58,13,177,29,10,0,0,231,26,57,48,27,11,0,168,60,22,52,3,3,0,138,214,15,89,18,3,3,340,416,13,200,6,16,0,659,941,13,408,6,22,3,1386,955,3,347,0,24,6,1337,433,0,171,0,8,0,612,152,0,53,0,5,0,212,73,0,12,0,0,0,83,31,0,0,0,0,0,39,23,0,16,0,0,0,44,29,15,43,10,8,6,105,3361,383,1546,94,95,64,5549
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,26,27,62,14,35,10,182,0,0,15,0,9,9,26,0,0,0,3,0,0,0,3,10,3,5,4,0,25,14,10,13,8,4,3,43,4,3,11,0,4,0,22,3,0,11,0,5,0,23,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,17,23,22,62,20,32,16,178
