LGA_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,3,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,3,0,8,0,17,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
LGA57080,8,5,13,19,16,18,29,24,6,0,5,3,127,21,3,6,4,4,6,9,6,0,0,3,0,67,100,33,38,21,3,7,9,8,3,0,3,14,230,48,26,38,23,4,5,19,6,3,0,4,4,187,0,10,15,3,0,3,7,5,0,0,0,3,50,25,11,33,45,14,29,32,13,4,4,0,7,208,10,8,32,27,12,16,32,9,3,0,0,0,152,9,0,19,34,8,27,31,16,5,0,3,8,156,9,3,32,33,27,52,52,30,3,0,7,7,258,8,0,4,15,22,36,43,28,9,8,6,3,185,6,0,5,8,23,40,54,52,7,6,10,10,221,3,0,3,10,6,19,41,30,9,3,3,3,132,6,0,0,14,6,26,77,68,44,23,27,17,308,7,0,0,3,0,12,16,29,14,7,11,5,101,0,0,0,0,0,5,9,7,10,3,13,0,42,8,3,7,4,12
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,3,4,0,0,0,0,0,0,0,0,0,22,7,7,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,10,8,3,6,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,4,3,3,7,0,0,0,0,0,0,0,0,0,12,4,3,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
LGA57210,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,11,13,0,9,3,0,0,0,0,0,0,0,0,24,13,5,19,3,0,0,0,0,0,0,0,3,46,0,3,3,0,0,0,0,0,0,0,0,0,8,11,3,11,15,0,0,0,0,0,0,0,0,44,19,3,13,3,0,0,0,0,0,0,0,0,43,10,0,14,4,0,0,0,0,0,0,0,3,28,18,4,19,4,0,0,0,0,0,0,0,0,47,9,0,10,5,0,0,0,0,0,0,0,0,20,4,0,0,3,0,0,0,0,0,0,0,0,19,3,0,3,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,3,0
LGA57280,0,0,3,0,0,0,0,0,0,0,0,3,7,0,3,0,3,3,0,0,0,0,0,0,0,10,32,14,7,3,0,3,3,0,0,0,3,8,65,19,11,13,3,0,0,0,0,0,0,4,0,54,16,6,4,0,0,0,0,0,0,0,0,0,36,15,26,13,7,3,3,6,0,0,0,3,3,79,15,11,15,12,3,3,8,0,0,0,0,3,72,32,16,17,8,8,3,4,5,0,0,0,5,95,41,14,32,24,14,9,20,7,3,0,3,9,179,43,19,28,13,8,8,18,11,3,3,4,3,152,62,40,48,30,15,15,23,17,12,0,4,15,270,31,18,38,12,4,10,16,18,7,0,7,12,170,71,20,52,15,4,6,23,32,8,4,18,25,288,40,4,28,4,0,3,17,10,8,6,12,3,137,9,3,7,0,0,0,3,3,7,0,3,10,50,38,22,38,13,8
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,12,3,4,3,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,4,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,3,0,0,0,0,0,0,0,4,15,7,3,0,3,0,0,0,4,0,0,0,0,22,5,5,4,0,0,0,0,3,0,0,0,3,30,5,5,0,0,3,6,3,0,0,0,0,3,28,0,0,3,3,0,3,0,0,0,0,0,4,15,4,0,0,0,0,3,6,4,0,0,0,3,38,3,0,0,0,0,0,4,3,0,0,0,3,18,0,0,0,0,0,0,0,3,0,0,0,0,9,6,0,6,0,0
LGA57490,6,4,13,23,11,11,9,0,0,0,0,11,81,21,9,37,24,3,8,0,0,0,0,0,3,107,190,41,178,116,17,8,3,3,0,0,8,28,584,106,66,305,273,42,33,5,0,0,0,10,17,863,15,22,94,117,17,13,3,0,4,0,3,4,296,53,49,270,501,131,92,7,0,0,0,4,15,1124,32,6,129,257,74,64,3,0,0,0,0,12,573,16,10,109,280,103,63,18,3,0,0,3,16,623,21,8,114,444,151,151,25,6,0,0,0,18,941,21,8,64,210,109,117,23,0,0,0,0,7,556,10,3,61,220,118,133,21,4,0,0,3,3,590,10,0,21,92,49,66,25,3,0,0,3,5,272,0,0,12,41,28,55,16,3,0,0,0,3,171,0,0,0,20,6,24,11,0,3,0,4,0,68,0,0,3,4,3,7,3,0,0,0,0,0,24,24,12,117,248,125
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,3,0,0,0,0,0,0,0,6,9,5,4,3,3,0,0,0,0,0,0,3,30,11,3,16,10,4,4,0,0,0,0,0,3,48,9,0,9,0,0,0,0,0,0,0,0,0,13,14,0,16,30,7,12,7,0,0,0,0,0,86,13,4,11,11,11,3,0,0,0,0,0,0,50,10,0,4,5,0,3,0,0,0,0,0,0,25,14,4,13,13,3,8,7,0,0,0,0,5,65,5,5,6,7,14,5,3,3,0,0,0,0,50,3,0,9,13,8,11,4,0,0,0,0,0,51,5,0,0,6,0,0,4,0,0,0,0,0,23,0,0,0,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,18,0
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,0,8,0,3,12,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,9,5,0,0,0,0,0,0,0,0,24,6,0,3,0,0,0,0,0,0,0,0,3,15,5,0,0,0,0,0,0,3,0,0,4,0,20,8,0,8,6,0,0,0,0,0,0,0,0,29,9,0,0,3,3,0,0,0,0,0,0,0,17,7,0,5,3,0,0,3,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,11,0,3
LGA57840,15,3,4,21,26,32,27,12,3,0,0,9,158,30,4,17,15,8,10,9,4,0,0,0,5,107,169,37,61,61,26,27,13,9,4,0,3,18,421,107,49,84,120,48,36,11,9,3,0,3,18,487,10,24,26,28,13,11,3,3,0,0,0,4,129,66,34,119,209,74,60,34,18,0,0,3,17,636,45,16,79,155,70,68,30,10,5,0,3,6,488,26,7,69,167,94,78,40,16,8,0,0,5,511,30,11,48,218,121,127,83,27,3,3,3,16,691,20,0,20,116,75,96,52,17,7,3,6,3,413,22,4,18,124,98,112,75,44,12,3,5,10,523,14,0,11,41,34,65,49,16,4,0,3,0,248,9,0,0,36,40,53,84,74,38,8,23,7,380,3,0,3,10,16,25,27,39,15,3,3,3,148,0,0,0,5,0,3,6,9,10,4,4,0,34,26,15,29,78,52
LGA57910,30,7,71,86,33,35,16,8,5,0,0,29,326,107,36,86,86,30,30,9,4,3,0,11,23,415,1015,191,459,311,80,55,16,0,3,4,22,89,2249,510,251,722,557,144,67,32,7,4,3,19,85,2408,66,113,196,191,53,38,10,3,0,0,7,19,685,216,156,818,1114,357,225,69,18,12,0,17,75,3089,98,38,494,911,335,217,60,20,6,3,11,39,2219,64,32,353,802,301,240,84,22,3,3,4,27,1949,89,31,346,1023,461,425,142,42,17,4,11,27,2624,45,7,140,482,276,280,129,44,16,3,6,21,1451,45,13,105,463,347,360,177,63,17,6,12,18,1633,36,0,33,148,156,195,142,56,15,7,6,13,802,26,3,34,97,93,143,140,87,34,11,29,19,710,17,0,7,36,24,69,68,73,21,0,3,3,326,5,3,3,8,6,10,15,19,9,10,3,0,91,85,38,200,418,244
LGA57980,12,3,34,28,16,21,20,7,0,0,0,3,141,12,8,14,15,3,4,11,3,0,0,0,0,79,111,16,62,26,11,17,7,7,3,0,3,13,280,67,27,116,52,17,16,7,3,0,0,0,5,306,4,3,11,10,5,7,5,3,0,0,0,0,54,14,18,90,72,37,30,19,7,7,0,4,0,299,11,3,52,45,21,28,14,10,0,0,3,7,190,6,8,47,53,26,36,25,11,4,3,0,0,222,10,8,54,75,40,63,45,25,6,3,0,4,326,10,3,12,31,18,34,39,14,11,3,0,0,174,5,4,15,22,25,54,60,32,13,4,3,5,243,4,0,10,12,16,28,46,29,4,0,0,0,152,10,0,5,21,12,40,62,63,27,18,14,6,279,5,0,0,0,3,14,26,40,8,9,10,3,118,0,0,0,0,0,5,6,10,10,4,11,0,49,5,9,19,30,27
LGA58050,14,0,8,17,6,3,3,0,0,0,0,9,61,32,14,23,22,4,6,0,0,0,0,0,8,103,276,43,88,78,22,10,0,4,0,4,17,24,573,186,79,146,204,40,33,5,0,0,0,3,24,714,21,49,75,59,13,9,5,0,0,0,3,16,241,79,69,205,368,128,92,12,3,0,0,5,27,989,35,17,106,253,91,72,22,3,0,0,3,16,616,32,14,94,215,87,89,14,0,0,0,0,13,563,33,11,78,336,157,172,37,11,4,0,3,17,862,21,0,33,153,82,93,37,0,4,0,0,6,446,23,3,26,120,98,129,51,4,3,0,0,14,469,10,0,9,45,34,45,23,5,0,0,0,3,176,7,0,10,33,18,37,19,6,0,4,0,0,140,0,0,7,4,3,22,18,3,0,0,0,0,58,0,0,0,3,3,7,0,0,0,0,0,0,16,34,18,66,146,73
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,4,0,0,0,0,0,0,0,0,3,16,3,0,8,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,4,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,0,0,0,5,10,0,7,3,0,0,0,0,0,0,0,5,18,13,3,10,8,0,0,0,0,0,0,0,3,41,3,0,3,3,0,0,0,0,0,0,0,0,9,8,0,14,18,3,0,0,0,0,0,0,0,40,3,0,0,5,0,0,0,0,0,0,0,0,11,3,0,4,6,0,0,0,0,0,0,0,0,11,8,0,9,12,3,0,0,0,0,0,0,0,28,0,0,3,3,3,0,0,0,0,0,0,0,14,4,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA58510,7,0,24,34,19,24,19,5,0,3,4,8,147,31,3,25,22,10,9,0,0,0,0,6,5,114,207,55,96,60,14,17,3,0,0,0,10,26,484,165,90,188,95,24,19,10,0,0,0,7,21,622,9,25,34,45,11,16,3,0,0,0,0,5,147,55,43,183,222,72,42,14,0,0,0,7,10,656,20,12,101,193,60,37,12,3,0,0,0,13,456,15,7,87,186,58,58,19,4,3,0,3,6,455,25,9,81,239,93,103,30,4,0,3,0,5,592,9,3,30,110,68,72,28,3,0,0,0,7,332,10,5,27,119,70,90,45,12,0,0,4,3,379,4,3,9,40,41,70,21,10,0,0,0,3,195,8,0,0,28,26,48,34,12,7,0,0,0,157,0,0,3,10,8,15,15,0,0,0,0,0,58,0,0,0,0,0,5,3,0,0,0,0,0,14,20,6,29,111,60
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,11,0,5,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,14,9,3,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,9,3,3,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
LGA58570,9,0,14,19,10,13,15,6,3,0,0,4,101,25,4,25,14,3,6,3,3,0,0,0,4,87,133,28,64,32,13,9,7,3,0,0,6,11,311,67,31,131,55,20,19,16,3,3,0,4,15,360,4,11,30,21,3,8,6,0,0,0,0,3,100,29,24,105,100,46,53,29,7,3,0,3,15,409,16,7,73,102,60,64,30,10,5,0,0,5,363,8,8,60,92,69,77,31,9,0,0,3,3,364,12,5,55,140,95,123,68,10,3,0,0,0,509,11,0,22,63,55,101,60,16,3,0,0,8,338,18,4,17,74,72,124,87,21,4,3,4,3,430,3,0,9,20,35,77,83,15,4,4,0,4,257,6,0,8,21,14,55,75,47,13,3,3,0,238,7,0,0,10,12,26,33,24,3,0,0,0,107,0,0,0,0,3,3,9,10,3,0,0,0,37,12,3,24,53,52
LGA58610,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0,0,0,13,16,4,11,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,0,0,0,0,0,0,0,0,0,19,3,0,9,0,0,0,0,0,0,0,0,0,13,10,0,11,0,0,0,0,0,0,0,0,0,19,7,5,4,0,0,0,0,0,0,0,0,0,20,3,3,3,0,0,0,0,0,0,0,0,0,10,4,3,7,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
