LGA_NAME16	Year	LabourForceStatus	Sex	adults
Victor Harbor (C)	2016	Employed (part-time)	F	1419
Victor Harbor (C)	2016	Employed (part-time)	M	851
Victor Harbor (C)	2016	Not in the labour force	F	3996
Victor Harbor (C)	2016	Not in the labour force	M	3036
Victor Harbor (C)	2016	Unemployed (looking for work)	F	134
Victor Harbor (C)	2016	Unemployed (looking for work)	M	225
Wakefield (DC)	2006		F	127
Wakefield (DC)	2006		M	142
Wakefield (DC)	2006	Employed (away from work)	F	92
Wakefield (DC)	2006	Employed (away from work)	M	109
Wakefield (DC)	2006	Employed (full-time)	F	482
Wakefield (DC)	2006	Employed (full-time)	M	1190
Wakefield (DC)	2006	Employed (part-time)	F	583
Wakefield (DC)	2006	Employed (part-time)	M	236
Wakefield (DC)	2006	Not in the labour force	F	1172
Wakefield (DC)	2006	Not in the labour force	M	814
Wakefield (DC)	2006	Unemployed (looking for work)	F	56
Wakefield (DC)	2006	Unemployed (looking for work)	M	56
Wakefield (DC)	2011		F	116
Wakefield (DC)	2011		M	120
Wakefield (DC)	2011	Employed (away from work)	F	85
Wakefield (DC)	2011	Employed (away from work)	M	90
Wakefield (DC)	2011	Employed (full-time)	F	472
Wakefield (DC)	2011	Employed (full-time)	M	1222
Wakefield (DC)	2011	Employed (part-time)	F	663
Wakefield (DC)	2011	Employed (part-time)	M	290
Wakefield (DC)	2011	Not in the labour force	F	1201
Wakefield (DC)	2011	Not in the labour force	M	901
Wakefield (DC)	2011	Unemployed (looking for work)	F	65
Wakefield (DC)	2011	Unemployed (looking for work)	M	69
Wakefield (DC)	2016		F	177
Wakefield (DC)	2016		M	173
Wakefield (DC)	2016	Employed (away from work)	F	80
Wakefield (DC)	2016	Employed (away from work)	M	99
Wakefield (DC)	2016	Employed (full-time)	F	443
Wakefield (DC)	2016	Employed (full-time)	M	1172
Wakefield (DC)	2016	Employed (part-time)	F	706
Wakefield (DC)	2016	Employed (part-time)	M	289
Wakefield (DC)	2016	Not in the labour force	F	1202
Wakefield (DC)	2016	Not in the labour force	M	941
Wakefield (DC)	2016	Unemployed (looking for work)	F	81
Wakefield (DC)	2016	Unemployed (looking for work)	M	109
Walkerville (M)	2006		F	156
Walkerville (M)	2006		M	194
Walkerville (M)	2006	Employed (away from work)	F	100
Walkerville (M)	2006	Employed (away from work)	M	88
Walkerville (M)	2006	Employed (full-time)	F	729
Walkerville (M)	2006	Employed (full-time)	M	1228
Walkerville (M)	2006	Employed (part-time)	F	728
Walkerville (M)	2006	Employed (part-time)	M	363
Walkerville (M)	2006	Not in the labour force	F	1369
Walkerville (M)	2006	Not in the labour force	M	843
Walkerville (M)	2006	Unemployed (looking for work)	F	56
Walkerville (M)	2006	Unemployed (looking for work)	M	82
Walkerville (M)	2011		F	148
Walkerville (M)	2011		M	170
Walkerville (M)	2011	Employed (away from work)	F	97
Walkerville (M)	2011	Employed (away from work)	M	73
Walkerville (M)	2011	Employed (full-time)	F	674
Walkerville (M)	2011	Employed (full-time)	M	1223
Walkerville (M)	2011	Employed (part-time)	F	776
Walkerville (M)	2011	Employed (part-time)	M	396
Walkerville (M)	2011	Not in the labour force	F	1343
Walkerville (M)	2011	Not in the labour force	M	918
Walkerville (M)	2011	Unemployed (looking for work)	F	65
Walkerville (M)	2011	Unemployed (looking for work)	M	85
Walkerville (M)	2016		F	156
Walkerville (M)	2016		M	173
Walkerville (M)	2016	Employed (away from work)	F	88
Walkerville (M)	2016	Employed (away from work)	M	59
Walkerville (M)	2016	Employed (full-time)	F	745
Walkerville (M)	2016	Employed (full-time)	M	1244
Walkerville (M)	2016	Employed (part-time)	F	795
Walkerville (M)	2016	Employed (part-time)	M	468
Walkerville (M)	2016	Not in the labour force	F	1426
Walkerville (M)	2016	Not in the labour force	M	1059
Walkerville (M)	2016	Unemployed (looking for work)	F	94
Walkerville (M)	2016	Unemployed (looking for work)	M	119
Wattle Range (DC)	2006		F	202
Wattle Range (DC)	2006		M	204
Wattle Range (DC)	2006	Employed (away from work)	F	198
Wattle Range (DC)	2006	Employed (away from work)	M	255
Wattle Range (DC)	2006	Employed (full-time)	F	975
Wattle Range (DC)	2006	Employed (full-time)	M	2432
Wattle Range (DC)	2006	Employed (part-time)	F	1197
Wattle Range (DC)	2006	Employed (part-time)	M	433
Wattle Range (DC)	2006	Not in the labour force	F	1940
Wattle Range (DC)	2006	Not in the labour force	M	1193
Wattle Range (DC)	2006	Unemployed (looking for work)	F	124
Wattle Range (DC)	2006	Unemployed (looking for work)	M	166
Wattle Range (DC)	2011		F	187
Wattle Range (DC)	2011		M	179
Wattle Range (DC)	2011	Employed (away from work)	F	207
Wattle Range (DC)	2011	Employed (away from work)	M	240
Wattle Range (DC)	2011	Employed (full-time)	F	922
Wattle Range (DC)	2011	Employed (full-time)	M	2203
Wattle Range (DC)	2011	Employed (part-time)	F	1296
Wattle Range (DC)	2011	Employed (part-time)	M	464
Wattle Range (DC)	2011	Not in the labour force	F	1924
Wattle Range (DC)	2011	Not in the labour force	M	1372
Wattle Range (DC)	2011	Unemployed (looking for work)	F	148
Wattle Range (DC)	2011	Unemployed (looking for work)	M	197
Wattle Range (DC)	2016		F	328
Wattle Range (DC)	2016		M	326
Wattle Range (DC)	2016	Employed (away from work)	F	201
Wattle Range (DC)	2016	Employed (away from work)	M	211
Wattle Range (DC)	2016	Employed (full-time)	F	840
Wattle Range (DC)	2016	Employed (full-time)	M	1998
Wattle Range (DC)	2016	Employed (part-time)	F	1309
Wattle Range (DC)	2016	Employed (part-time)	M	476
Wattle Range (DC)	2016	Not in the labour force	F	1958
Wattle Range (DC)	2016	Not in the labour force	M	1572
Wattle Range (DC)	2016	Unemployed (looking for work)	F	136
Wattle Range (DC)	2016	Unemployed (looking for work)	M	197
West Torrens (C)	2006		F	1096
West Torrens (C)	2006		M	1281
West Torrens (C)	2006	Employed (away from work)	F	707
West Torrens (C)	2006	Employed (away from work)	M	734
West Torrens (C)	2006	Employed (full-time)	F	5775
West Torrens (C)	2006	Employed (full-time)	M	9265
West Torrens (C)	2006	Employed (part-time)	F	4944
West Torrens (C)	2006	Employed (part-time)	M	2595
West Torrens (C)	2006	Not in the labour force	F	9879
West Torrens (C)	2006	Not in the labour force	M	6929
West Torrens (C)	2006	Unemployed (looking for work)	F	545
West Torrens (C)	2006	Unemployed (looking for work)	M	849
West Torrens (C)	2011		F	1140
West Torrens (C)	2011		M	1133
West Torrens (C)	2011	Employed (away from work)	F	797
West Torrens (C)	2011	Employed (away from work)	M	737
West Torrens (C)	2011	Employed (full-time)	F	6157
West Torrens (C)	2011	Employed (full-time)	M	9987
West Torrens (C)	2011	Employed (part-time)	F	5762
West Torrens (C)	2011	Employed (part-time)	M	3187
West Torrens (C)	2011	Not in the labour force	F	9539
West Torrens (C)	2011	Not in the labour force	M	6829
West Torrens (C)	2011	Unemployed (looking for work)	F	740
West Torrens (C)	2011	Unemployed (looking for work)	M	875
West Torrens (C)	2016		F	1390
West Torrens (C)	2016		M	1244
West Torrens (C)	2016	Employed (away from work)	F	790
West Torrens (C)	2016	Employed (away from work)	M	575
West Torrens (C)	2016	Employed (full-time)	F	6194
West Torrens (C)	2016	Employed (full-time)	M	9894
West Torrens (C)	2016	Employed (part-time)	F	6497
West Torrens (C)	2016	Employed (part-time)	M	3795
West Torrens (C)	2016	Not in the labour force	F	9651
West Torrens (C)	2016	Not in the labour force	M	7163
West Torrens (C)	2016	Unemployed (looking for work)	F	994
West Torrens (C)	2016	Unemployed (looking for work)	M	1264
Whyalla (C)	2006		F	443
Whyalla (C)	2006		M	548
Whyalla (C)	2006	Employed (away from work)	F	260
Whyalla (C)	2006	Employed (away from work)	M	349
Whyalla (C)	2006	Employed (full-time)	F	1516
Whyalla (C)	2006	Employed (full-time)	M	3808
Whyalla (C)	2006	Employed (part-time)	F	1869
Whyalla (C)	2006	Employed (part-time)	M	697
Whyalla (C)	2006	Not in the labour force	F	3876
Whyalla (C)	2006	Not in the labour force	M	2569
Whyalla (C)	2006	Unemployed (looking for work)	F	336
Whyalla (C)	2006	Unemployed (looking for work)	M	492
Whyalla (C)	2011		F	491
Whyalla (C)	2011		M	616
Whyalla (C)	2011	Employed (away from work)	F	306
Whyalla (C)	2011	Employed (away from work)	M	404
Whyalla (C)	2011	Employed (full-time)	F	1746
Whyalla (C)	2011	Employed (full-time)	M	4000
Whyalla (C)	2011	Employed (part-time)	F	1997
Whyalla (C)	2011	Employed (part-time)	M	709
Whyalla (C)	2011	Not in the labour force	F	3882
Whyalla (C)	2011	Not in the labour force	M	2694
Whyalla (C)	2011	Unemployed (looking for work)	F	352
Whyalla (C)	2011	Unemployed (looking for work)	M	455
Whyalla (C)	2016		F	618
Whyalla (C)	2016		M	623
Whyalla (C)	2016	Employed (away from work)	F	254
Whyalla (C)	2016	Employed (away from work)	M	276
Whyalla (C)	2016	Employed (full-time)	F	1619
Whyalla (C)	2016	Employed (full-time)	M	3360
Whyalla (C)	2016	Employed (part-time)	F	1995
Whyalla (C)	2016	Employed (part-time)	M	798
Whyalla (C)	2016	Not in the labour force	F	3911
Whyalla (C)	2016	Not in the labour force	M	2998
Whyalla (C)	2016	Unemployed (looking for work)	F	438
Whyalla (C)	2016	Unemployed (looking for work)	M	744
Wudinna (DC)	2006		F	14
Wudinna (DC)	2006		M	15
Wudinna (DC)	2006	Employed (away from work)	F	23
Wudinna (DC)	2006	Employed (away from work)	M	22
Wudinna (DC)	2006	Employed (full-time)	F	146
Wudinna (DC)	2006	Employed (full-time)	M	350
Wudinna (DC)	2006	Employed (part-time)	F	125
Wudinna (DC)	2006	Employed (part-time)	M	30
Wudinna (DC)	2006	Not in the labour force	F	171
Wudinna (DC)	2006	Not in the labour force	M	110
Wudinna (DC)	2006	Unemployed (looking for work)	F	4
Wudinna (DC)	2006	Unemployed (looking for work)	M	16
Wudinna (DC)	2011		F	12
Wudinna (DC)	2011		M	1
Wudinna (DC)	2011	Employed (away from work)	F	37
Wudinna (DC)	2011	Employed (away from work)	M	23
Wudinna (DC)	2011	Employed (full-time)	F	126
Wudinna (DC)	2011	Employed (full-time)	M	328
Wudinna (DC)	2011	Employed (part-time)	F	140
Wudinna (DC)	2011	Employed (part-time)	M	42
Wudinna (DC)	2011	Not in the labour force	F	148
Wudinna (DC)	2011	Not in the labour force	M	99
Wudinna (DC)	2011	Unemployed (looking for work)	F	3
Wudinna (DC)	2011	Unemployed (looking for work)	M	4
Wudinna (DC)	2016		F	44
Wudinna (DC)	2016		M	46
Wudinna (DC)	2016	Employed (away from work)	F	18
Wudinna (DC)	2016	Employed (away from work)	M	28
Wudinna (DC)	2016	Employed (full-time)	F	108
Wudinna (DC)	2016	Employed (full-time)	M	292
Wudinna (DC)	2016	Employed (part-time)	F	156
Wudinna (DC)	2016	Employed (part-time)	M	43
Wudinna (DC)	2016	Not in the labour force	F	126
Wudinna (DC)	2016	Not in the labour force	M	100
Wudinna (DC)	2016	Unemployed (looking for work)	F	5
Wudinna (DC)	2016	Unemployed (looking for work)	M	5
Yankalilla (DC)	2006		F	126
Yankalilla (DC)	2006		M	134
Yankalilla (DC)	2006	Employed (away from work)	F	61
Yankalilla (DC)	2006	Employed (away from work)	M	80
Yankalilla (DC)	2006	Employed (full-time)	F	268
Yankalilla (DC)	2006	Employed (full-time)	M	600
Yankalilla (DC)	2006	Employed (part-time)	F	394
Yankalilla (DC)	2006	Employed (part-time)	M	212
Yankalilla (DC)	2006	Not in the labour force	F	857
Yankalilla (DC)	2006	Not in the labour force	M	658
Yankalilla (DC)	2006	Unemployed (looking for work)	F	41
Yankalilla (DC)	2006	Unemployed (looking for work)	M	65
Yankalilla (DC)	2011		F	64
Yankalilla (DC)	2011		M	85
Yankalilla (DC)	2011	Employed (away from work)	F	63
Yankalilla (DC)	2011	Employed (away from work)	M	66
Yankalilla (DC)	2011	Employed (full-time)	F	285
Yankalilla (DC)	2011	Employed (full-time)	M	625
Yankalilla (DC)	2011	Employed (part-time)	F	498
Yankalilla (DC)	2011	Employed (part-time)	M	277
Yankalilla (DC)	2011	Not in the labour force	F	938
Yankalilla (DC)	2011	Not in the labour force	M	732
Yankalilla (DC)	2011	Unemployed (looking for work)	F	41
Yankalilla (DC)	2011	Unemployed (looking for work)	M	72
Yankalilla (DC)	2016		F	135
Yankalilla (DC)	2016		M	162
Yankalilla (DC)	2016	Employed (away from work)	F	69
Yankalilla (DC)	2016	Employed (away from work)	M	63
Yankalilla (DC)	2016	Employed (full-time)	F	307
Yankalilla (DC)	2016	Employed (full-time)	M	652
Yankalilla (DC)	2016	Employed (part-time)	F	585
Yankalilla (DC)	2016	Employed (part-time)	M	309
Yankalilla (DC)	2016	Not in the labour force	F	1083
Yankalilla (DC)	2016	Not in the labour force	M	935
Yankalilla (DC)	2016	Unemployed (looking for work)	F	60
Yankalilla (DC)	2016	Unemployed (looking for work)	M	76
Yorke Peninsula (DC)	2006		F	222
Yorke Peninsula (DC)	2006		M	228
Yorke Peninsula (DC)	2006	Employed (away from work)	F	128
Yorke Peninsula (DC)	2006	Employed (away from work)	M	166
Yorke Peninsula (DC)	2006	Employed (full-time)	F	724
Yorke Peninsula (DC)	2006	Employed (full-time)	M	1716
Yorke Peninsula (DC)	2006	Employed (part-time)	F	982
Yorke Peninsula (DC)	2006	Employed (part-time)	M	407
Yorke Peninsula (DC)	2006	Not in the labour force	F	2425
Yorke Peninsula (DC)	2006	Not in the labour force	M	2046
Yorke Peninsula (DC)	2006	Unemployed (looking for work)	F	81
Yorke Peninsula (DC)	2006	Unemployed (looking for work)	M	157
Yorke Peninsula (DC)	2011		F	155
Yorke Peninsula (DC)	2011		M	154
Yorke Peninsula (DC)	2011	Employed (away from work)	F	130
Yorke Peninsula (DC)	2011	Employed (away from work)	M	167
Yorke Peninsula (DC)	2011	Employed (full-time)	F	698
Yorke Peninsula (DC)	2011	Employed (full-time)	M	1690
Yorke Peninsula (DC)	2011	Employed (part-time)	F	1042
Yorke Peninsula (DC)	2011	Employed (part-time)	M	474
Yorke Peninsula (DC)	2011	Not in the labour force	F	2447
Yorke Peninsula (DC)	2011	Not in the labour force	M	2172
Yorke Peninsula (DC)	2011	Unemployed (looking for work)	F	84
Yorke Peninsula (DC)	2011	Unemployed (looking for work)	M	112
Yorke Peninsula (DC)	2016		F	233
Yorke Peninsula (DC)	2016		M	283
Yorke Peninsula (DC)	2016	Employed (away from work)	F	144
Yorke Peninsula (DC)	2016	Employed (away from work)	M	152
Yorke Peninsula (DC)	2016	Employed (full-time)	F	639
Yorke Peninsula (DC)	2016	Employed (full-time)	M	1584
Yorke Peninsula (DC)	2016	Employed (part-time)	F	1049
Yorke Peninsula (DC)	2016	Employed (part-time)	M	496
Yorke Peninsula (DC)	2016	Not in the labour force	F	2478
Yorke Peninsula (DC)	2016	Not in the labour force	M	2218
Yorke Peninsula (DC)	2016	Unemployed (looking for work)	F	89
Yorke Peninsula (DC)	2016	Unemployed (looking for work)	M	161
Unincorporated SA	2006		F	123
Unincorporated SA	2006		M	192
Unincorporated SA	2006	Employed (away from work)	F	58
Unincorporated SA	2006	Employed (away from work)	M	96
Unincorporated SA	2006	Employed (full-time)	F	395
Unincorporated SA	2006	Employed (full-time)	M	918
Unincorporated SA	2006	Employed (part-time)	F	273
Unincorporated SA	2006	Employed (part-time)	M	181
Unincorporated SA	2006	Not in the labour force	F	396
Unincorporated SA	2006	Not in the labour force	M	335
Unincorporated SA	2006	Unemployed (looking for work)	F	36
Unincorporated SA	2006	Unemployed (looking for work)	M	48
Unincorporated SA	2011		F	222
Unincorporated SA	2011		M	300
Unincorporated SA	2011	Employed (away from work)	F	56
Unincorporated SA	2011	Employed (away from work)	M	129
Unincorporated SA	2011	Employed (full-time)	F	472
Unincorporated SA	2011	Employed (full-time)	M	1272
Unincorporated SA	2011	Employed (part-time)	F	244
Unincorporated SA	2011	Employed (part-time)	M	147
Unincorporated SA	2011	Not in the labour force	F	386
Unincorporated SA	2011	Not in the labour force	M	338
Unincorporated SA	2011	Unemployed (looking for work)	F	31
Unincorporated SA	2011	Unemployed (looking for work)	M	63
Unincorporated SA	2016		F	206
Unincorporated SA	2016		M	342
Unincorporated SA	2016	Employed (away from work)	F	25
Unincorporated SA	2016	Employed (away from work)	M	78
Unincorporated SA	2016	Employed (full-time)	F	357
Unincorporated SA	2016	Employed (full-time)	M	858
Unincorporated SA	2016	Employed (part-time)	F	182
Unincorporated SA	2016	Employed (part-time)	M	167
Unincorporated SA	2016	Not in the labour force	F	339
Unincorporated SA	2016	Not in the labour force	M	384
Unincorporated SA	2016	Unemployed (looking for work)	F	34
Unincorporated SA	2016	Unemployed (looking for work)	M	63
No usual address (SA)	2006		F	88
No usual address (SA)	2006		M	134
No usual address (SA)	2006	Employed (away from work)	F	45
No usual address (SA)	2006	Employed (away from work)	M	58
No usual address (SA)	2006	Employed (full-time)	F	198
No usual address (SA)	2006	Employed (full-time)	M	389
No usual address (SA)	2006	Employed (part-time)	F	110
No usual address (SA)	2006	Employed (part-time)	M	121
No usual address (SA)	2006	Not in the labour force	F	476
No usual address (SA)	2006	Not in the labour force	M	507
No usual address (SA)	2006	Unemployed (looking for work)	F	74
No usual address (SA)	2006	Unemployed (looking for work)	M	147
No usual address (SA)	2011		F	140
No usual address (SA)	2011		M	283
No usual address (SA)	2011	Employed (away from work)	F	27
No usual address (SA)	2011	Employed (away from work)	M	64
No usual address (SA)	2011	Employed (full-time)	F	163
No usual address (SA)	2011	Employed (full-time)	M	376
No usual address (SA)	2011	Employed (part-time)	F	127
No usual address (SA)	2011	Employed (part-time)	M	145
No usual address (SA)	2011	Not in the labour force	F	595
No usual address (SA)	2011	Not in the labour force	M	600
No usual address (SA)	2011	Unemployed (looking for work)	F	90
No usual address (SA)	2011	Unemployed (looking for work)	M	160
No usual address (SA)	2016		F	191
No usual address (SA)	2016		M	376
No usual address (SA)	2016	Employed (away from work)	F	27
No usual address (SA)	2016	Employed (away from work)	M	60
No usual address (SA)	2016	Employed (full-time)	F	131
No usual address (SA)	2016	Employed (full-time)	M	266
No usual address (SA)	2016	Employed (part-time)	F	107
No usual address (SA)	2016	Employed (part-time)	M	139
No usual address (SA)	2016	Not in the labour force	F	454
No usual address (SA)	2016	Not in the labour force	M	587
No usual address (SA)	2016	Unemployed (looking for work)	F	106
No usual address (SA)	2016	Unemployed (looking for work)	M	199
Migratory - Offshore - Shipping (SA)	2006		F	0
Migratory - Offshore - Shipping (SA)	2006		M	3
Migratory - Offshore - Shipping (SA)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (SA)	2006	Employed (away from work)	M	0
Migratory - Offshore - Shipping (SA)	2006	Employed (full-time)	F	0
Migratory - Offshore - Shipping (SA)	2006	Employed (full-time)	M	4
Migratory - Offshore - Shipping (SA)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (SA)	2006	Employed (part-time)	M	0
Migratory - Offshore - Shipping (SA)	2006	Not in the labour force	F	0
Migratory - Offshore - Shipping (SA)	2006	Not in the labour force	M	0
Migratory - Offshore - Shipping (SA)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (SA)	2006	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (SA)	2011		F	0
Migratory - Offshore - Shipping (SA)	2011		M	0
Migratory - Offshore - Shipping (SA)	2011	Employed (away from work)	F	0
Migratory - Offshore - Shipping (SA)	2011	Employed (away from work)	M	0
Migratory - Offshore - Shipping (SA)	2011	Employed (full-time)	F	0
Migratory - Offshore - Shipping (SA)	2011	Employed (full-time)	M	5
Migratory - Offshore - Shipping (SA)	2011	Employed (part-time)	F	0
Migratory - Offshore - Shipping (SA)	2011	Employed (part-time)	M	0
