SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
50901,10,25,89,110,112,73,60,16,9,495,3,0,0,4,3,0,3,9,3,27,4,5,20,28,35,30,14,18,5,147,211,187,496,458,480,491,396,293,126,3138,441,818,2065,2224,2507,2626,1916,934,304,13846,0,3,54,46,40,11,9,0,0,168,5,12,15,16,8,15,0,0,0,71,3,4,20,29,35,24,19,15,6,153,0,3,5,13,3,3,0,0,0,29,20,48,120,106,57,22,3,3,0,385,6,45,186,361,469,345,154,75,30,1665,5,48,199,326,427,258,126,55,11,1440,68,159,309,368,296,193,74,33,17,1521,22,89,235,251,243,150,49,16,0,1059,10,14,51,57,50,44,21,6,3,259,37,66,141,150,94,55,18,12,3,575,3,3,0,0,7,0,3,0,0,17,0,0,7,16,18,13,6,3,0,69,204,93,173,285,302,265,276,368,182,2150,378,588,1520,2033,2034,1394,758,597,241,9549
50902,6,21,43,76,94,73,55,22,3,388,0,6,6,0,4,6,7,4,3,36,0,0,26,17,43,32,27,12,3,157,221,214,555,529,578,596,475,298,91,3559,380,705,1935,2061,2352,2543,1927,791,194,12895,0,13,45,29,21,8,3,3,0,122,0,3,13,15,9,8,3,0,0,50,4,3,28,36,17,24,14,10,3,147,0,3,8,12,0,0,3,0,0,27,11,41,107,104,48,14,6,3,0,337,6,32,134,232,337,293,142,39,9,1221,3,82,236,282,312,215,90,45,8,1271,56,125,280,307,228,170,75,13,5,1269,8,47,154,121,187,119,29,9,0,675,3,13,36,41,37,29,7,0,3,177,13,51,139,124,105,83,16,6,3,533,3,0,0,8,0,3,0,0,0,13,3,0,15,12,11,15,0,0,0,53,145,74,182,311,313,346,251,250,82,1964,262,493,1373,1616,1633,1334,642,378,127,7855
50903,0,5,14,14,20,27,18,0,0,102,0,3,0,0,0,5,4,3,3,16,0,4,10,5,15,4,3,5,3,48,98,52,152,146,181,201,177,94,38,1133,146,241,725,706,744,759,567,225,66,4185,0,5,18,10,6,5,0,0,0,42,0,0,3,0,3,4,0,0,0,13,4,5,8,12,9,3,5,4,0,42,0,3,0,4,3,0,0,0,0,12,10,22,44,39,15,9,3,0,0,134,0,32,74,122,157,126,57,28,6,596,0,36,108,137,172,98,38,19,6,613,21,52,122,89,70,49,19,10,6,441,3,25,80,58,69,43,10,4,0,295,0,11,14,16,14,9,7,0,4,68,9,28,58,46,34,19,7,3,0,197,0,0,0,0,0,0,0,0,0,4,0,0,5,11,9,0,0,3,0,29,59,34,69,102,81,86,104,112,57,711,107,254,599,653,636,459,241,176,84,3206
51001,4,14,86,78,51,39,18,7,0,289,0,0,0,3,3,4,0,0,0,16,3,9,20,23,20,14,3,0,0,86,295,248,610,498,397,349,188,64,13,2656,381,573,1969,1713,1446,1203,510,132,21,7954,0,7,41,13,9,0,0,0,0,72,0,3,10,3,3,4,0,0,0,34,3,14,23,18,12,3,0,3,0,73,0,0,8,6,3,0,0,0,0,22,0,23,47,23,13,3,0,0,0,108,0,30,155,195,168,96,19,4,0,667,0,34,201,180,145,74,16,3,0,649,43,96,252,186,122,47,12,3,0,748,5,37,108,121,111,55,10,0,0,447,0,16,51,37,18,11,0,0,0,133,16,53,105,56,16,16,0,0,0,267,0,0,4,3,0,0,0,0,0,7,0,5,5,12,7,10,0,0,0,40,204,213,411,413,318,184,85,33,19,1871,277,522,1418,1264,937,502,150,48,19,5138
51002,0,9,68,56,47,20,4,0,0,203,0,0,4,0,3,0,0,0,0,14,0,3,18,26,26,15,0,0,0,93,102,182,837,661,521,341,76,22,5,2749,144,489,2861,2216,1697,950,184,31,11,8592,0,7,24,12,11,0,0,0,0,54,0,0,6,3,3,0,0,0,0,18,0,8,16,17,11,0,3,0,0,60,0,0,0,4,0,0,0,0,0,5,0,4,25,6,0,0,0,0,0,34,0,19,105,67,59,43,0,0,0,298,0,42,104,82,68,20,6,0,0,324,20,79,174,99,63,19,5,0,0,471,6,29,75,56,41,17,0,0,0,214,0,3,20,11,9,3,0,0,0,50,3,25,66,55,26,5,0,0,0,173,0,0,3,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,15,180,150,339,372,269,140,48,20,7,1523,218,362,960,787,563,252,73,18,14,3249
51003,0,13,88,100,84,38,8,4,0,340,0,0,6,6,3,0,0,0,0,13,0,10,29,48,48,21,3,0,0,161,138,225,1090,967,757,374,85,15,0,3644,188,667,4054,3730,2739,1416,260,36,8,13091,0,8,40,19,8,5,0,0,0,83,4,3,18,3,7,4,0,0,0,36,3,18,62,29,15,3,0,0,0,122,0,0,3,6,3,0,0,0,0,14,0,10,24,13,3,0,0,0,0,63,0,16,114,140,100,48,5,0,0,427,0,42,197,122,83,35,7,0,0,487,34,110,272,210,106,31,3,0,0,764,10,40,110,85,63,14,6,0,0,320,0,6,29,29,14,3,0,0,0,85,9,37,114,85,40,10,3,0,0,293,0,0,0,0,0,0,0,0,0,3,0,0,10,15,8,0,0,0,0,35,118,116,260,275,221,90,30,10,0,1116,172,406,1251,1031,672,244,46,11,0,3832
51101,3,9,19,23,25,21,6,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,5,6,0,0,34,96,66,144,147,184,147,128,73,29,1014,134,234,625,649,719,609,394,183,50,3600,0,5,17,3,3,0,0,0,0,33,0,0,3,5,4,0,0,0,0,12,3,3,6,11,3,0,3,0,0,32,0,5,0,0,4,0,0,0,0,11,3,9,36,27,5,8,3,0,0,91,0,14,56,81,83,68,46,15,0,369,0,18,74,97,95,46,26,9,0,366,17,41,108,113,74,34,22,7,0,412,9,25,53,62,56,36,13,5,0,252,0,13,23,12,9,3,7,0,0,69,13,21,60,41,30,14,3,0,0,182,0,0,0,0,3,3,0,0,0,6,0,3,3,3,0,0,3,0,0,13,50,27,53,93,73,80,80,77,47,582,106,185,497,566,450,288,200,104,53,2449
51102,0,7,19,24,22,14,6,0,0,95,0,0,0,3,0,3,0,3,0,12,0,0,3,6,7,7,3,0,0,17,45,47,114,127,108,108,74,38,14,673,63,143,463,468,493,421,259,94,28,2427,0,3,21,10,11,0,0,0,0,40,0,0,5,7,4,0,0,0,0,11,0,0,3,11,4,7,0,3,0,33,0,0,3,0,0,0,0,0,0,5,5,6,12,12,3,0,0,0,0,44,0,8,47,33,57,42,14,8,0,206,0,10,57,48,52,21,6,0,0,200,6,28,60,49,31,27,12,4,0,215,4,10,32,31,20,16,3,0,0,121,0,5,17,7,5,0,0,0,0,44,9,13,35,28,16,12,4,5,0,113,3,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,10,39,32,73,73,66,58,50,34,6,431,65,122,365,313,272,180,95,49,8,1475
51103,8,23,66,59,64,34,17,3,0,263,0,3,4,3,4,0,3,5,0,19,3,3,36,28,30,18,6,3,0,124,168,202,617,512,518,395,190,65,15,2682,267,737,2644,2150,1985,1436,588,165,35,10000,0,17,56,29,7,5,0,0,0,116,0,8,22,17,8,3,0,0,0,54,0,23,68,31,18,6,3,0,0,157,0,5,8,0,5,0,0,0,0,17,3,5,31,16,9,0,0,0,0,73,3,58,171,193,178,82,19,10,0,706,0,62,243,194,113,52,15,0,3,682,39,147,301,211,132,46,21,0,0,891,11,54,137,108,96,33,6,0,0,446,5,23,33,32,17,12,0,3,0,127,18,66,142,87,50,16,3,0,0,389,0,0,4,0,3,0,0,0,0,12,0,3,7,5,9,3,0,0,0,34,224,170,419,401,322,221,131,113,51,2046,300,627,1649,1325,970,485,201,131,53,5738
51104,6,38,79,92,102,49,46,18,4,430,3,4,0,3,3,9,9,6,0,36,0,10,29,35,35,31,7,14,3,158,241,219,531,480,547,474,353,214,94,3149,404,870,2326,2324,2544,2209,1404,622,177,12871,0,14,47,36,27,6,0,0,0,139,3,5,9,14,14,9,0,0,0,53,4,16,26,35,16,7,14,5,0,121,0,3,9,14,5,0,3,0,0,40,6,29,68,50,24,12,0,0,0,188,5,51,185,240,301,223,112,30,7,1166,0,83,224,308,290,159,63,14,13,1161,64,141,313,314,217,105,39,21,0,1210,27,82,160,174,156,76,19,3,3,708,0,23,38,36,25,16,11,3,0,151,31,88,162,139,68,52,20,11,3,573,0,0,0,3,7,0,0,0,0,11,3,3,14,13,14,11,0,3,0,63,232,106,287,394,303,287,299,233,115,2249,375,650,1548,1780,1461,967,590,322,142,7832
59797,0,0,5,6,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,27,22,17,8,0,0,0,77,0,7,100,95,77,33,4,3,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,3,0,0,0,0,15
59999,0,3,18,15,14,8,3,0,0,67,0,0,3,0,0,0,0,0,0,3,0,4,5,7,11,4,4,3,0,37,26,67,232,221,250,133,77,14,3,1018,35,155,588,450,459,369,233,35,4,2331,0,10,23,7,8,4,0,0,0,48,0,4,4,0,3,4,0,0,0,14,0,6,8,4,4,8,3,0,0,36,0,0,3,3,3,0,0,0,0,11,0,9,16,9,5,3,0,0,0,29,3,11,46,23,52,36,11,0,0,185,0,9,20,19,16,27,10,0,0,97,5,36,76,45,42,35,11,0,0,243,0,17,37,22,19,20,5,0,0,132,0,8,22,6,0,8,0,0,0,40,5,26,34,13,18,11,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,15,9,30,42,50,42,62,36,3,5,279,26,162,325,204,211,217,66,10,7,1231
60101,3,15,38,42,25,18,11,9,0,156,0,3,0,0,0,0,0,0,0,11,0,0,9,10,7,9,9,0,0,54,75,51,83,119,98,104,95,48,8,682,119,216,587,633,550,539,344,135,25,3151,0,0,5,5,0,3,0,0,0,12,0,0,3,6,3,3,0,0,0,12,0,6,16,14,9,7,10,0,0,58,0,0,0,5,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,18,0,8,30,43,49,31,12,3,0,182,0,0,16,34,34,15,15,0,0,117,11,65,111,78,57,29,11,0,3,360,0,25,70,66,45,21,3,3,0,238,0,0,4,6,0,3,0,0,0,21,7,24,48,31,15,10,0,0,0,142,0,0,0,0,0,0,0,0,0,4,0,3,3,8,6,0,0,0,0,20,66,46,103,112,103,104,54,57,45,693,93,187,418,404,317,232,109,72,53,1874
60102,6,37,106,127,113,61,32,11,5,501,0,0,7,3,3,9,4,3,5,31,0,4,20,46,26,28,21,22,4,167,136,152,345,300,281,257,228,187,70,1957,217,676,2152,2248,2326,2287,1733,921,337,12903,0,7,53,53,44,15,3,8,0,190,0,3,17,12,18,12,6,0,0,71,0,6,28,42,35,24,18,12,0,170,0,5,3,9,15,7,0,0,0,42,7,3,28,27,19,10,6,0,0,94,3,48,190,314,326,264,124,66,18,1363,0,23,167,201,391,255,152,55,15,1273,43,205,383,358,297,170,94,62,16,1636,20,114,255,277,291,151,37,19,9,1161,5,20,46,48,52,33,22,10,3,229,23,102,158,141,84,61,28,10,8,619,0,0,0,0,3,3,4,3,3,18,0,11,21,28,19,16,3,3,0,94,177,92,174,238,243,273,285,388,202,2080,279,651,1517,1744,1833,1302,787,653,273,9044
60103,12,47,156,129,93,72,43,14,6,577,3,0,3,11,3,7,5,5,0,48,0,6,27,37,36,35,11,11,3,164,151,118,272,259,319,311,266,244,98,2031,237,687,2125,1917,1954,1847,1185,749,241,10938,0,15,42,33,10,13,3,0,0,119,0,4,27,20,7,0,0,0,0,64,4,8,38,37,36,37,31,26,5,225,0,0,3,3,5,5,0,0,0,22,0,8,17,11,10,3,0,0,0,49,3,42,118,196,248,148,99,36,5,907,0,13,93,115,145,101,87,43,13,623,53,247,418,299,258,111,57,49,10,1497,22,118,252,290,246,111,27,6,0,1079,5,14,26,40,31,14,10,11,0,157,28,99,167,123,100,45,22,14,4,602,0,0,3,0,0,0,0,6,0,16,0,4,13,19,17,10,7,3,0,67,197,108,239,318,274,342,451,543,229,2685,311,693,1465,1512,1380,939,792,744,262,8099
60104,4,17,60,55,51,44,21,7,0,253,0,3,0,0,0,0,6,7,0,15,3,5,20,25,24,19,15,4,3,120,84,46,106,86,124,126,123,91,24,807,126,375,1354,1516,1568,1467,1059,486,143,8089,0,16,83,77,54,25,14,4,3,270,0,3,17,14,9,8,0,0,0,50,0,8,24,24,26,12,14,8,0,116,0,3,10,12,6,3,0,0,0,32,4,4,36,32,19,0,0,3,0,107,3,27,145,262,298,206,102,53,4,1098,0,17,91,159,276,210,106,48,15,928,17,121,248,261,210,116,57,41,7,1090,7,47,190,222,240,127,53,16,5,910,5,15,54,59,41,29,19,12,3,237,19,46,100,77,65,34,10,7,3,358,0,0,0,4,0,3,0,0,0,7,0,14,13,23,16,11,8,0,0,82,90,26,70,99,125,110,127,153,62,872,146,346,1074,1332,1388,889,509,355,108,6148
60105,12,58,173,120,90,43,19,10,3,527,9,18,6,3,6,0,11,0,0,47,0,16,43,43,46,43,22,9,5,225,68,158,306,230,241,249,208,106,66,1625,141,976,3126,2532,2512,2381,1675,749,315,14410,0,90,181,147,93,51,18,12,7,595,0,35,61,23,21,19,0,0,0,165,3,25,61,40,36,24,22,12,3,221,0,7,42,24,23,4,0,0,0,101,0,19,72,52,31,13,4,0,0,192,3,125,368,496,513,338,168,113,35,2150,7,35,228,311,592,378,146,89,38,1818,33,334,483,368,305,172,73,62,32,1862,12,216,530,476,470,330,92,53,10,2196,11,93,170,149,114,75,31,22,11,677,28,97,119,120,78,51,15,7,4,535,3,0,0,3,0,0,3,0,0,10,3,34,56,34,36,33,9,6,0,214,157,194,212,217,283,186,202,339,188,1971,262,1315,2573,2462,2583,1675,780,722,329,12697
60106,3,13,32,50,31,36,15,3,0,174,0,0,0,0,4,0,0,0,0,10,0,0,0,11,9,7,9,3,0,52,36,39,74,74,92,100,100,57,23,586,63,206,601,592,695,726,547,201,64,3712,0,3,11,12,6,4,3,0,0,42,0,0,3,4,7,0,0,0,0,16,0,0,10,9,8,4,4,3,0,33,0,0,3,6,0,0,4,0,0,11,0,3,10,20,15,4,0,0,0,55,3,8,41,72,100,60,24,16,0,318,0,3,29,49,70,48,24,14,0,245,11,59,104,96,69,57,9,15,0,426,9,23,69,111,93,48,18,0,0,362,0,7,19,11,13,13,7,0,0,79,6,23,52,57,26,11,3,0,0,184,0,3,0,4,0,0,0,0,0,8,0,0,3,7,8,6,0,0,0,27,57,18,48,75,59,69,77,84,53,531,95,157,402,537,474,313,175,133,60,2344
60201,32,82,178,181,150,88,61,32,9,818,7,9,6,4,0,4,9,4,0,40,0,10,41,42,45,50,23,9,4,229,235,266,417,370,441,390,430,278,138,2963,390,1364,3252,3048,3258,2953,2211,1102,430,18013,0,32,70,39,40,29,6,5,0,228,7,37,29,26,22,8,0,0,0,131,3,13,68,61,50,35,31,23,14,289,0,31,31,27,12,4,0,0,0,108,0,16,57,35,16,8,5,5,0,147,5,126,340,461,570,338,181,104,44,2177,0,77,338,426,535,300,239,86,30,2040,82,349,646,538,405,228,98,89,27,2474,27,178,403,403,413,199,50,18,7,1696,4,64,139,103,75,60,19,13,6,483,70,206,304,211,122,105,28,19,5,1069,0,0,3,3,4,3,0,0,0,23,3,16,38,38,35,14,6,3,3,154,282,190,277,330,340,388,485,674,333,3309,494,1339,2753,2713,2635,1724,1150,1038,471,14312
60202,3,15,29,44,36,42,23,7,3,208,0,0,0,0,0,5,4,4,0,23,0,3,3,13,17,16,13,7,0,67,103,33,96,103,147,174,176,110,35,973,128,228,600,744,974,1117,906,370,90,5159,0,3,14,15,12,5,0,0,0,62,0,0,5,4,8,3,0,0,0,22,0,3,11,22,21,9,5,6,3,76,0,0,7,3,8,0,0,0,0,15,0,6,33,31,14,11,3,0,0,101,0,12,66,115,197,129,70,21,11,622,0,16,47,78,122,101,70,22,3,457,15,72,133,145,137,93,24,7,0,635,7,26,83,101,119,81,17,8,3,448,0,10,17,18,29,14,9,7,0,106,8,32,59,57,44,38,6,9,3,251,0,0,0,0,0,5,6,0,0,14,0,4,3,9,10,3,0,0,0,32,94,38,72,120,124,138,128,131,53,899,124,220,553,720,844,633,350,211,82,3743
60203,10,25,57,56,84,63,48,16,3,354,0,3,0,3,3,10,5,3,3,27,3,0,16,12,20,24,26,11,0,111,159,108,154,197,298,342,347,188,54,1846,227,433,970,1157,1557,1788,1447,642,123,8359,0,0,14,29,20,9,4,0,0,79,0,3,9,11,14,4,4,0,0,46,0,0,17,25,17,14,10,4,0,103,0,3,4,4,0,0,0,0,0,9,3,10,35,38,31,12,3,0,0,140,0,24,86,168,272,179,103,23,19,885,0,11,74,133,208,183,102,29,12,768,20,94,190,217,179,114,37,22,6,887,9,39,100,145,195,104,33,15,0,634,0,7,26,37,38,27,12,8,0,157,26,64,119,93,64,67,7,9,0,446,0,0,0,3,3,0,0,0,0,14,0,0,9,8,16,3,3,8,0,51,116,52,138,214,169,205,264,250,87,1491,176,322,817,1134,1220,942,588,365,127,5693
60301,0,9,15,27,26,15,12,3,0,104,3,0,0,0,3,3,4,3,0,20,0,0,3,10,8,8,10,0,0,34,56,31,57,60,97,102,95,48,12,566,73,130,306,394,485,517,382,124,30,2438,0,0,4,4,3,3,3,0,0,24,0,0,0,3,3,3,0,0,0,13,0,5,3,11,7,5,4,0,0,39,0,0,0,0,3,0,0,0,0,5,0,0,15,18,9,3,0,0,0,51,0,8,20,51,59,42,23,4,4,209,0,3,16,25,44,50,14,0,0,148,6,37,49,33,50,28,14,5,0,217,4,7,48,51,48,29,3,0,0,186,0,0,4,12,6,4,0,0,0,32,3,10,29,26,21,16,0,0,0,116,5,0,0,0,0,0,0,0,0,6,0,0,4,4,4,6,0,0,0,17,36,17,43,68,66,63,64,39,12,398,54,87,236,312,329,248,128,52,14,1458
60302,5,7,33,53,40,27,19,14,0,195,0,0,0,0,3,0,3,0,0,7,0,3,8,10,17,15,16,7,0,76,75,34,71,105,119,158,143,83,26,818,117,182,564,756,889,1074,846,324,65,4813,0,0,31,25,17,15,6,3,0,95,0,3,5,3,14,0,0,0,0,28,0,3,4,13,15,6,6,0,0,47,0,0,3,6,0,3,0,0,0,16,0,6,22,27,7,5,0,0,0,73,0,11,39,87,124,103,43,12,3,417,0,3,34,51,96,99,44,14,0,342,4,50,81,103,95,83,19,13,3,448,3,14,62,92,107,81,25,3,0,395,0,4,19,34,35,25,17,0,0,133,6,24,57,41,31,27,3,4,0,199,0,0,3,0,0,0,0,0,0,3,0,3,0,9,3,4,5,0,0,36,49,26,63,89,96,89,94,79,23,621,75,155,425,589,641,536,255,133,32,2850
60303,0,4,30,28,17,16,13,0,0,110,0,0,0,0,0,0,0,3,0,10,0,0,0,0,7,4,4,0,0,19,24,11,25,34,65,75,97,57,32,411,27,43,127,190,304,431,426,171,54,1773,0,0,10,5,5,0,3,0,0,26,0,0,0,0,0,4,0,0,0,5,0,0,0,3,9,5,4,3,0,23,0,0,0,3,0,0,0,0,0,9,0,0,12,6,6,6,0,0,0,29,0,3,9,18,46,40,19,15,4,146,0,7,12,19,35,50,31,4,3,153,3,22,28,31,39,27,10,5,0,159,0,3,29,30,31,26,10,0,0,127,0,0,3,12,6,11,5,0,0,46,3,16,27,19,26,18,0,6,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,5,15,27,6,25,32,43,64,57,50,20,316,34,48,147,181,243,258,137,79,34,1160
60401,11,39,82,71,63,64,60,19,4,413,0,3,0,3,0,10,5,6,4,36,5,7,16,19,34,25,21,8,3,127,148,97,181,186,315,288,314,227,83,1836,257,634,1546,1615,1918,1938,1378,775,217,10279,0,11,23,14,10,11,4,0,0,71,0,3,21,17,15,5,0,0,0,65,3,16,32,39,45,30,21,7,3,193,0,0,5,5,8,3,0,0,0,22,3,8,51,25,16,10,0,3,0,117,0,41,114,232,304,209,107,63,7,1073,0,42,125,155,251,204,137,45,18,970,36,190,293,309,283,124,46,30,5,1329,21,76,178,256,281,110,25,11,3,958,0,16,32,37,36,21,12,3,0,167,37,92,145,121,67,39,15,5,3,526,0,3,0,3,5,0,3,0,0,13,3,3,9,12,13,4,4,0,0,50,168,64,125,215,212,266,391,455,258,2160,279,571,1147,1449,1540,1044,772,623,300,7724
60402,15,44,96,109,74,71,41,17,3,478,0,5,3,0,0,9,12,3,3,31,0,3,21,17,28,20,30,9,0,119,139,77,177,198,243,297,300,221,90,1743,247,512,1419,1546,1763,1847,1463,711,206,9710,0,4,15,15,14,15,7,3,0,65,3,0,7,12,17,5,3,0,0,58,0,13,28,30,29,26,20,8,0,152,0,3,3,4,0,0,0,0,0,17,3,7,35,31,16,7,0,0,0,91,4,38,109,172,281,207,101,61,21,986,0,40,137,150,224,183,123,59,19,935,55,143,293,246,270,108,44,33,3,1190,13,66,186,239,209,92,23,8,0,833,0,10,39,33,27,29,11,10,3,166,43,92,144,123,67,52,18,8,7,546,0,0,0,0,0,0,5,0,0,11,0,4,9,11,15,11,3,0,3,53,134,51,133,197,172,241,285,332,141,1683,254,473,1143,1278,1337,973,630,521,186,6786
