SA3_CODE_2016,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Managers_C16_M,Managers_C16_F,Managers_C16_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Professionals_C16_M,Professionals_C16_F,Professionals_C16_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Tech_trad_wkrs_C16_M,Tech_trad_wkrs_C16_F,Tech_trad_wkrs_C16_P,Com_pers_S_work_C06_Cens_M,Com_pers_S_work_C06_Cens_F,Com_pers_S_work_C06_Cens_P,Com_pers_S_work_C11_Cens_M,Com_pers_S_work_C11_Cens_F,Com_pers_S_work_C11_Cens_P,Com_pers_S_work_C16_Cens_M,Com_pers_S_work_C16_Cens_F,Com_pers_S_work_C16_Cens_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Cler_admin_work_C16_M,Cler_admin_work_C16_F,Cler_admin_work_C16_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Sales_workers_C16_M,Sales_workers_C16_F,Sales_workers_C16_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Mach_oper_driv_C16_M,Mach_oper_driv_C16_F,Mach_oper_driv_C16_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Labourers_C16_M,Labourers_C16_F,Labourers_C16_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Inadeq_descr_Ns_C16_M,Inadeq_descr_Ns_C16_F,Inadeq_descr_Ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
51104,2363,1199,3563,2430,1216,3650,2122,1206,3328,1095,1660,2755,1382,2015,3395,1275,2151,3423,3111,517,3627,3893,596,4487,3311,527,3837,494,1368,1858,553,1736,2292,564,1884,2444,352,2047,2402,422,2463,2887,392,2288,2680,551,1205,1761,563,1393,1954,613,1336,1948,1936,181,2110,2611,260,2871,2123,223,2348,1781,1041,2817,1948,1122,3067,1777,1088,2864,225,144,374,218,154,366,298,144,447,11912,9356,21271,14023,10954,24976,12474,10847,23322
59797,14,0,10,6,0,6,8,3,11,33,4,39,51,0,52,77,6,78,85,4,92,75,3,76,80,3,87,3,0,3,3,3,12,3,3,3,6,3,11,3,0,6,3,0,10,3,0,3,0,0,0,0,0,0,46,0,46,39,0,39,35,0,35,77,5,84,126,5,132,97,0,100,7,0,7,5,0,5,9,0,9,276,21,298,310,21,333,316,17,334
59999,96,42,137,115,62,177,66,39,104,173,160,329,239,218,463,123,114,235,364,52,418,475,61,535,303,51,349,73,146,222,74,159,236,64,99,162,40,148,189,53,186,241,32,86,114,44,69,115,51,94,151,29,62,90,286,24,306,295,43,333,239,35,276,308,171,488,294,125,418,233,152,386,40,10,55,30,22,47,34,21,58,1421,823,2249,1620,973,2596,1128,648,1773
60101,368,158,529,389,204,585,407,223,630,182,255,440,203,331,541,249,368,619,782,131,913,905,167,1068,960,175,1135,189,427,620,238,571,808,199,787,989,177,637,807,239,764,1007,230,770,1005,220,414,636,227,510,736,254,546,796,470,61,528,549,45,595,573,45,617,506,410,919,501,391,891,538,447,985,76,40,111,71,60,124,80,48,131,2967,2535,5503,3313,3045,6354,3499,3409,6907
60102,1688,826,2513,1841,942,2779,1766,993,2766,1901,2295,4199,2004,2810,4813,2055,3035,5085,2589,491,3083,2760,488,3245,2716,517,3230,753,1411,2166,885,1588,2478,958,2014,2971,906,2801,3706,943,2988,3929,956,2888,3844,882,1342,2225,891,1405,2293,940,1414,2358,836,95,929,860,90,952,815,77,892,1099,810,1913,1087,739,1822,1175,795,1968,179,129,312,190,146,336,210,182,390,10837,10199,21034,11455,11193,22652,11583,11922,23506
60103,1074,599,1675,1102,652,1755,1054,709,1756,955,1261,2211,1073,1515,2584,1144,1642,2788,2878,484,3362,3072,509,3577,2861,532,3399,690,1673,2362,807,2053,2857,906,2247,3151,873,2604,3475,903,2789,3699,858,2485,3347,821,1484,2301,883,1519,2404,909,1578,2478,1502,208,1712,1464,166,1630,1510,138,1646,1583,1272,2854,1599,1156,2761,1634,1210,2851,235,158,392,227,156,389,263,174,438,10602,9743,20347,11134,10521,21657,11140,10718,21859
60104,1124,526,1656,1324,615,1944,1252,683,1935,1557,1858,3412,1701,2115,3816,1709,2268,3970,1540,299,1838,1681,355,2032,1660,354,2014,399,866,1262,441,1131,1572,516,1255,1769,563,1605,2162,608,1839,2449,592,1653,2245,541,824,1366,584,873,1458,510,875,1384,420,46,471,402,35,443,413,31,449,608,383,985,648,371,1017,747,411,1156,117,70,187,109,71,183,132,105,239,6865,6469,13337,7498,7413,14914,7537,7626,15165
60105,1994,1227,3218,1992,1220,3212,1972,1302,3276,4033,4351,8383,4214,4799,9021,4168,4767,8933,1766,495,2262,1785,485,2276,1685,495,2174,900,1510,2412,951,1643,2594,1074,1826,2896,970,2446,3418,1045,2345,3389,946,2117,3061,859,1317,2175,868,1174,2041,811,1049,1865,370,54,427,390,45,437,370,40,412,830,412,1239,865,411,1273,894,433,1329,145,114,253,169,125,288,200,176,373,11863,11907,23777,12283,12245,24523,12115,12215,24327
60106,556,252,811,548,258,811,541,305,843,346,468,811,374,563,932,399,584,983,844,184,1026,996,168,1163,969,193,1162,194,495,687,210,609,819,213,696,907,220,710,930,227,862,1086,247,811,1061,215,396,612,219,447,668,261,497,758,408,35,446,411,38,446,432,36,469,419,304,720,464,275,738,487,320,802,44,23,63,60,54,114,86,55,134,3236,2871,6106,3505,3271,6772,3634,3493,7131
60201,2383,1168,3558,2563,1293,3854,2431,1266,3697,2793,3421,6212,3050,4034,7086,3012,4184,7203,3958,746,4705,4351,829,5177,3793,834,4628,976,2471,3452,1140,3013,4152,1208,3251,4461,1107,3760,4866,1169,3710,4882,1086,3409,4496,1551,2382,3933,1547,2498,4039,1534,2445,3980,2098,199,2302,2075,170,2243,2028,143,2169,2242,1532,3771,2166,1497,3662,2145,1536,3684,259,182,442,285,168,458,314,205,518,17371,15868,33241,18343,17218,35555,17560,17275,34836
60202,995,497,1499,1007,490,1500,957,523,1480,538,704,1245,527,775,1306,490,846,1338,1205,230,1431,1223,274,1498,1119,253,1367,209,614,821,214,776,988,244,832,1074,220,933,1151,169,948,1114,174,843,1011,274,487,758,248,552,801,256,496,751,833,54,885,865,72,935,762,62,819,738,489,1223,652,480,1132,705,482,1188,86,46,136,80,54,133,92,67,163,5102,4048,9152,4974,4431,9406,4801,4394,9196
60203,1738,817,2556,1615,747,2362,1569,759,2328,628,1034,1662,631,1139,1768,625,1127,1752,1807,378,2186,1902,414,2314,1743,425,2166,293,977,1267,283,1202,1484,325,1143,1468,280,1272,1552,285,1285,1568,253,1258,1509,386,817,1202,366,933,1303,443,933,1375,1377,100,1471,1377,87,1465,1302,74,1383,1553,924,2480,1377,901,2276,1276,897,2175,139,81,218,158,105,258,167,101,266,8203,6400,14599,7992,6809,14804,7709,6718,14426
60301,599,275,875,528,268,794,493,242,730,172,231,408,170,290,454,168,265,436,572,127,698,614,118,733,589,139,725,91,297,386,125,380,507,127,440,561,79,362,441,72,427,502,87,394,478,98,192,295,106,255,365,111,266,381,393,36,429,443,26,472,452,28,480,532,290,819,485,263,749,473,255,731,33,28,65,67,35,94,61,47,107,2575,1839,4415,2606,2057,4667,2560,2074,4639
60302,672,330,1000,669,370,1037,696,380,1080,436,574,1006,524,715,1238,524,752,1282,844,164,1012,961,171,1137,956,203,1156,123,481,609,151,528,678,188,650,838,154,642,805,166,747,917,179,744,922,155,299,455,162,356,519,189,359,549,443,37,481,478,37,517,439,42,478,678,435,1116,720,448,1165,667,420,1091,62,51,116,67,48,115,94,51,147,3578,3019,6592,3901,3419,7318,3939,3597,7543
60303,306,190,499,310,170,477,284,166,449,108,138,249,125,168,288,131,150,276,275,64,344,280,63,344,291,57,344,70,188,257,77,210,286,88,207,299,33,195,225,44,193,240,32,197,228,29,118,150,47,118,160,54,147,203,174,6,178,149,10,157,130,8,141,359,229,587,292,199,493,257,200,454,30,10,41,24,24,43,24,14,39,1385,1150,2535,1343,1147,2488,1286,1147,2435
60401,1375,737,2116,1381,760,2142,1272,713,1987,1064,1477,2538,1159,1705,2864,1068,1674,2749,2652,445,3093,2887,516,3409,2471,476,2946,490,1374,1867,573,1665,2234,561,1831,2397,529,1879,2412,473,1942,2418,501,1816,2318,673,1309,1979,617,1383,2003,640,1418,2058,1678,112,1785,1615,88,1697,1501,101,1600,1527,1094,2622,1419,1086,2509,1489,1110,2591,170,101,267,196,106,301,197,144,337,10164,8522,18683,10329,9251,19585,9699,9285,18987
60402,1470,657,2122,1487,704,2192,1409,666,2074,948,1331,2273,992,1544,2536,951,1598,2555,2367,402,2767,2565,460,3023,2296,477,2769,448,1220,1669,488,1532,2025,502,1766,2264,400,1570,1967,402,1718,2116,437,1548,1978,603,1143,1746,624,1215,1836,637,1298,1930,1367,191,1557,1412,132,1546,1337,116,1453,1367,1075,2446,1364,1094,2454,1418,1130,2553,147,121,268,185,109,297,202,112,313,9116,7703,16816,9521,8501,18020,9186,8705,17892
60403,1055,599,1650,992,513,1505,937,470,1410,320,454,781,345,484,827,276,465,741,981,175,1162,982,196,1183,804,168,970,120,481,600,111,595,706,118,553,673,110,598,713,96,617,719,78,573,657,99,343,443,120,390,511,127,385,518,900,61,959,940,77,1018,714,52,762,1050,767,1819,956,660,1614,897,663,1555,95,51,144,78,52,128,97,65,169,4738,3533,8266,4629,3582,8212,4058,3402,7459
69797,3,0,3,3,3,5,3,0,3,10,0,10,5,0,11,12,0,14,34,3,35,21,5,27,12,0,9,3,3,7,7,3,9,4,5,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,3,0,3,11,0,11,18,0,19,13,3,15,0,0,4,3,0,0,0,0,0,66,7,73,60,15,76,38,9,47
69999,6,7,17,16,4,13,13,3,17,27,35,63,27,31,61,25,25,49,36,3,44,40,7,50,33,0,38,11,23,35,8,16,30,15,20,33,8,17,21,5,21,25,5,17,27,10,17,26,8,10,13,3,9,14,20,3,24,24,0,27,22,0,20,30,8,46,46,25,75,37,10,54,6,3,5,4,4,5,3,0,3,159,114,274,186,114,301,152,98,247
70101,1256,661,1916,1388,842,2226,1565,968,2535,1231,1262,2493,1531,1664,3193,1810,1900,3708,1203,197,1402,1591,264,1853,2077,313,2396,621,588,1206,861,773,1636,817,964,1773,464,1294,1756,497,1529,2029,546,1460,2005,318,463,780,335,552,889,403,561,964,403,48,445,450,44,487,422,61,481,497,217,710,456,261,723,719,365,1083,153,64,211,143,69,209,169,88,263,6130,4788,10921,7246,6001,13248,8525,6685,15210
70102,1681,1140,2823,1704,1182,2885,1784,1250,3038,2212,3061,5271,2482,3530,6008,2463,3828,6291,3160,511,3670,3402,513,3914,3414,517,3927,1181,1558,2740,1319,1725,3046,1423,1991,3414,971,2917,3880,1018,3119,4140,999,2880,3878,791,1364,2160,773,1257,2033,887,1298,2182,1153,102,1256,1251,123,1375,1351,115,1469,1410,804,2206,1306,769,2069,1582,922,2502,244,169,416,263,184,450,348,239,586,12801,11624,24428,13517,12405,25924,14255,13039,27296
70103,725,386,1113,771,488,1266,818,589,1412,378,636,1013,444,792,1240,465,904,1370,1315,205,1520,1687,259,1945,2547,277,2824,479,393,866,690,499,1183,582,633,1214,212,971,1180,270,1233,1498,264,1362,1622,175,319,493,193,399,596,224,447,670,677,36,711,848,95,946,907,108,1013,446,247,687,494,295,792,821,356,1177,113,53,166,110,61,172,163,86,252,4520,3244,7762,5506,4129,9635,6795,4763,11558
70104,770,426,1200,949,617,1571,1024,783,1813,549,898,1453,666,1203,1865,876,1511,2389,1670,243,1916,2146,326,2467,2834,360,3194,792,829,1619,1173,1056,2228,1170,1287,2459,423,1605,2026,464,2135,2596,585,2305,2889,332,675,1015,400,764,1160,457,927,1388,738,87,821,979,103,1078,1158,122,1274,551,336,887,615,399,1019,985,538,1518,116,67,181,156,93,248,233,146,377,5954,5168,11123,7546,6694,14241,9310,7985,17293
70201,1091,709,1799,1098,778,1878,1079,778,1856,1233,1770,3004,1446,2210,3659,1316,2188,3508,1670,290,1964,1811,311,2123,1501,287,1791,905,1321,2224,1123,1348,2474,1226,1509,2736,415,1710,2128,480,1758,2231,436,1562,2000,398,742,1136,421,687,1100,387,626,1010,725,53,782,680,49,730,578,55,633,1253,618,1866,1035,464,1499,936,501,1437,255,156,416,297,177,469,241,133,374,7949,7370,15318,8379,7782,16157,7712,7636,15351
70202,128,83,207,153,79,228,136,91,225,83,165,252,118,222,336,125,206,333,171,50,221,187,41,221,155,42,193,106,134,238,114,175,286,154,174,323,37,147,176,43,179,226,41,158,194,21,42,65,34,41,75,31,46,77,62,3,69,65,3,67,55,3,59,298,112,413,224,89,315,211,74,291,72,37,108,49,39,85,34,26,62,980,769,1747,972,865,1838,940,819,1762
70203,259,149,404,364,213,577,292,196,489,308,359,673,457,549,1011,410,458,863,335,57,393,465,87,549,345,84,427,242,343,576,262,402,664,225,392,618,82,269,353,97,338,439,92,290,386,52,123,174,62,126,188,61,132,194,188,40,232,325,59,384,229,29,259,741,352,1096,742,327,1068,321,180,495,185,120,305,106,87,194,126,101,229,2391,1806,4195,2878,2193,5066,2102,1852,3956
70204,212,103,322,257,150,406,209,144,348,338,373,709,467,607,1078,374,514,886,685,60,744,700,74,774,407,43,448,155,346,496,174,329,499,196,353,549,87,364,454,82,372,458,81,310,393,50,183,232,48,196,243,45,127,165,453,23,471,460,32,491,252,32,287,665,308,977,460,242,699,198,115,308,174,141,314,123,101,221,94,59,154,2816,1896,4712,2768,2103,4880,1855,1689,3543
70205,443,290,727,470,290,761,448,302,758,331,539,865,419,702,1123,465,726,1187,761,149,911,803,138,943,742,137,879,334,548,880,426,640,1061,417,587,1006,134,522,657,145,644,795,148,555,701,125,227,352,128,235,355,123,215,336,250,20,274,315,46,364,305,37,340,893,433,1324,755,356,1115,485,216,700,194,122,310,174,141,311,136,91,232,3463,2847,6308,3641,3190,6826,3278,2870,6140
79797,0,0,6,0,0,3,0,0,0,11,0,11,21,0,21,4,0,4,8,3,15,10,0,8,8,0,8,0,0,0,10,3,7,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,47,13,3,20,10,3,13,0,0,0,3,0,3,0,0,0,65,10,77,71,7,78,22,4,28
79999,23,12,32,25,20,41,19,18,41,47,49,101,52,60,105,37,68,108,100,16,117,81,20,98,88,23,104,19,35,57,32,62,97,28,54,84,5,46,51,11,36,45,10,26,34,6,25,31,9,20,28,15,17,32,47,3,44,41,9,52,51,11,63,88,54,144,74,33,103,62,39,104,5,3,5,8,4,9,7,5,15,345,242,583,333,253,582,320,252,574
80101,3549,2451,6001,3825,2976,6805,3761,2924,6685,6273,6327,12600,7005,7041,14049,6562,7134,13696,4501,937,5440,4683,887,5571,4365,878,5243,1693,2806,4499,1839,3039,4885,2099,3414,5515,2745,6426,9163,2996,6670,9662,2565,5642,8208,1409,2181,3592,1446,2142,3585,1460,2071,3529,1144,133,1278,1237,114,1354,1177,90,1268,1819,863,2686,1921,748,2673,1930,830,2766,405,301,706,512,407,922,658,525,1184,23541,22420,45956,25475,24024,49505,24586,23504,48085
80103,45,27,76,56,35,82,44,38,77,39,46,90,47,39,84,37,35,75,85,12,98,94,11,108,69,13,79,36,33,64,31,29,60,31,24,56,31,51,83,22,65,82,16,42,65,13,16,27,21,28,45,8,19,27,43,4,41,39,3,47,39,3,41,66,28,87,48,27,74,48,27,69,8,0,8,5,3,6,13,3,17,366,221,584,353,238,595,305,205,508
80104,1780,1018,2791,2704,1667,4372,3593,2378,5976,2436,2311,4748,3769,3730,7500,5651,5446,11095,1635,360,1999,2404,504,2904,3310,695,4004,597,944,1543,981,1589,2573,1621,2701,4318,1045,2579,3619,1658,3767,5421,2044,4744,6789,481,824,1307,727,1066,1793,1190,1741,2932,377,45,417,498,44,546,732,62,791,588,294,880,833,398,1232,1323,604,1930,126,124,249,291,249,548,549,428,975,9054,8492,17551,13871,13011,26885,20006,18794,38798
80105,2578,1639,4217,3010,2053,5058,3070,2261,5330,4375,4147,8518,5100,4938,10035,5376,5259,10632,1209,341,1552,1273,361,1636,1232,409,1644,750,1171,1926,978,1304,2281,1269,1626,2891,1132,2150,3287,1423,2580,3997,1343,2281,3622,527,770,1290,609,831,1443,618,929,1552,252,25,277,265,26,293,237,24,256,651,335,983,682,302,981,838,472,1311,253,140,389,262,207,474,377,284,662,11726,10715,22438,13607,12596,26202,14354,13546,27899
80106,1421,1031,2446,1601,1103,2708,1792,1343,3136,2635,2447,5088,2732,2699,5436,2945,3010,5959,592,173,766,632,174,810,519,131,645,365,491,853,425,517,945,448,574,1024,545,1295,1839,632,1408,2031,667,1336,2003,292,381,677,277,370,647,335,381,717,120,13,133,136,9,142,124,11,137,242,121,363,246,112,355,228,113,342,125,87,216,175,121,294,189,182,375,6344,6034,12378,6859,6512,13369,7252,7088,14339
80107,4065,2716,6780,4041,2970,7012,3574,2702,6279,5405,5617,11026,5283,5768,11053,4809,5498,10301,5298,992,6291,5427,897,6323,4694,794,5492,1775,2895,4666,1847,3088,4935,1750,3180,4930,2886,7352,10239,3040,7866,10905,2458,6603,9057,1717,2639,4354,1624,2404,4026,1330,2052,3382,1527,140,1667,1629,144,1770,1519,125,1644,1931,985,2915,1902,844,2749,1833,758,2592,386,267,648,574,457,1034,680,548,1224,24989,23604,48592,25379,24429,49808,22647,22257,44909
80108,1141,811,1953,1091,811,1904,1032,841,1876,1776,1828,3603,1803,1872,3673,1657,1874,3530,957,195,1152,910,194,1109,816,176,988,423,585,1008,433,613,1047,387,607,993,640,1653,2299,696,1598,2297,525,1283,1809,348,498,843,321,403,725,249,365,619,245,11,258,232,19,251,192,23,217,395,188,584,347,140,483,324,150,471,75,66,142,123,96,218,124,118,241,6000,5839,11842,5957,5751,11709,5310,5425,10738
80109,1667,1144,2804,1780,1223,3000,1677,1229,2910,2936,2848,5783,2961,3137,6097,2910,3286,6203,1048,273,1323,1089,288,1380,987,246,1235,512,789,1300,584,836,1424,684,968,1647,943,2035,2980,979,2052,3028,843,1687,2529,474,611,1085,497,571,1067,480,540,1023,265,22,290,241,17,252,271,25,289,451,192,641,465,215,675,515,245,763,120,93,211,180,138,320,208,174,389,8408,8019,16430,8767,8475,17236,8579,8401,16981
80110,0,0,0,0,5,3,252,174,424,0,0,0,0,0,0,510,588,1104,0,0,0,3,0,0,202,28,237,0,0,0,0,0,0,105,126,231,0,0,0,0,0,0,138,363,508,0,0,0,0,0,0,78,84,161,0,0,0,0,0,0,30,3,27,0,0,0,0,0,0,55,22,78,0,0,0,0,0,0,24,36,60,0,0,0,3,3,12,1393,1427,2822
80111,40,23,56,37,22,59,46,31,74,19,19,43,26,32,61,28,44,73,20,0,18,36,3,35,46,10,55,18,23,40,20,30,50,16,30,40,6,17,27,12,24,40,8,37,48,3,7,10,3,5,7,8,8,17,3,0,3,5,3,9,6,0,7,10,0,13,20,3,29,16,0,22,3,0,3,4,4,5,3,3,9,126,87,209,168,130,300,179,158,337
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,20,15,36,22,9,30,12,5,21,43,36,77,41,48,83,22,27,57,29,4,35,23,0,26,13,3,14,17,21,37,12,29,47,9,27,34,12,38,53,13,22,35,5,20,28,11,14,25,10,14,15,10,6,12,9,3,7,5,3,8,4,0,8,23,10,30,12,3,17,14,3,20,4,4,11,5,0,5,9,0,6,175,134,311,143,133,272,102,101,202
90101,67,13,83,62,22,88,65,40,100,35,53,89,54,72,123,30,52,85,121,15,135,136,13,149,135,12,145,23,44,58,33,60,91,58,53,120,26,66,86,24,88,108,27,76,103,4,16,20,3,7,10,0,13,13,79,5,84,79,3,81,94,12,101,83,32,108,73,58,128,73,55,132,8,0,8,19,9,25,20,3,19,443,240,681,482,330,807,502,321,820
90102,18,12,28,15,8,28,21,9,31,20,12,29,14,16,32,16,16,32,44,6,46,37,3,41,29,4,31,10,19,30,11,19,29,4,25,33,9,11,20,10,21,30,11,16,26,0,3,7,0,7,7,0,9,8,6,0,6,13,0,13,19,0,19,25,7,29,23,6,32,33,5,39,7,4,12,3,0,3,4,3,12,136,76,211,131,87,223,133,92,222
90103,42,10,54,38,10,43,30,11,41,15,12,26,22,8,33,14,10,22,6,4,12,6,0,6,13,0,12,9,16,30,10,10,27,15,16,34,0,3,7,3,3,4,0,8,10,0,0,0,0,0,0,0,3,3,3,0,3,0,0,4,4,0,3,11,4,14,4,3,7,3,3,5,10,3,10,0,0,3,3,0,8,101,56,159,87,45,129,84,48,135
90104,0,0,0,0,0,0,85,87,168,0,0,0,0,0,0,44,63,105,0,0,0,0,0,0,155,33,185,0,0,0,0,0,0,23,94,117,0,0,0,0,0,0,16,98,115,0,0,0,0,0,0,30,76,106,0,0,0,0,0,0,35,0,39,0,0,0,0,0,0,61,61,122,0,0,0,0,0,0,11,6,21,0,0,0,0,0,0,459,512,975
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
99999,5,0,5,0,0,0,0,0,0,3,3,3,0,3,4,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,19,7,13,22,8,8,11
