SA3_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
50903,3263,16,14,60,3,3344,1855,9,5,24,4,1896,142,17,20,0,0,174,274,66,51,0,0,393,619,15,10,3,3,650,38,24,36,0,0,91,365,23,17,12,0,418,189,0,7,7,0,204,1626,148,138,20,3,1939,107,3,0,5,0,118,413,11,14,40,0,472,7260,187,173,146,14,7772,3092,14,13,71,3,3201,1996,5,6,27,0,2032,241,34,36,0,0,303,269,102,68,0,0,442,698,11,13,11,0,737,18,33,58,0,0,106,399,29,23,14,0,457,158,5,10,9,0,179,1782,215,203,36,0,2235,78,0,8,3,0,97,316,11,14,55,3,402,7266,252,254,190,7,7958,3049,24,14,74,36,3196,1938,11,0,12,11,1965,297,27,19,0,0,339,238,85,21,5,0,351,711,9,9,11,5,744,32,33,17,21,0,101,388,20,6,13,12,440,131,10,3,0,0,138,1791,188,69,56,14,2118,85,0
51001,751,91,26,2495,16,3374,1253,99,61,159,0,1573,419,116,129,41,0,706,905,360,48,4,0,1323,293,61,41,117,0,511,1226,4,3,77,3,1320,617,113,66,416,0,1217,138,29,11,71,3,249,3593,682,294,732,7,5318,77,3,0,104,0,191,843,319,104,1084,8,2353,6516,1192,481,4574,28,12798,856,41,20,2888,231,4041,1362,77,44,215,24,1724,579,152,127,56,3,923,1766,271,139,27,28,2225,397,47,50,167,14,670,719,4,14,49,3,784,1004,126,146,521,54,1844,142,8,9,80,12,253,4608,605,481,890,114,6704,98,4,16,181,40,336,761,123,87,735,42,1751,7694,843,650,4910,447,14548,915,33,19,2840,46,3855,1615,51,41,197,20,1933,767,234,174,41,12,1229,2393,294,130,10,30,2854,481,50,46,129,13,722,270,17,7,7,10,309,933,209,87,483,40,1756,157,19,13,57,9,255,5005,816,458,729,115,7122,91,3
51002,312,9,9,389,0,719,1269,58,34,34,0,1395,317,47,76,0,0,440,476,80,42,4,3,599,160,7,14,22,0,199,182,0,4,0,0,184,878,106,177,187,0,1348,70,4,15,19,0,107,2072,248,329,234,4,2881,41,0,13,22,0,71,1079,178,154,211,0,1622,4770,494,542,885,5,6692,329,27,20,318,76,764,732,60,25,57,10,873,456,102,83,11,6,663,463,102,44,0,3,608,130,9,19,27,11,198,175,0,9,0,3,194,1673,316,265,48,25,2324,93,11,19,15,5,143,2992,545,434,110,47,4130,66,6,6,15,6,102,909,176,158,321,15,1581,5025,814,641,819,159,7455,313,20,15,281,5,630,457,20,16,16,6,512,1139,121,290,3,7,1563,633,62,29,0,7,729,144,10,18,12,0,185,118,0,11,0,0,128,1797,162,245,47,38,2284,83,4,16,7,3,120,3915,368,601,73,56,5004,69,4
51003,414,83,6,773,0,1274,1033,195,24,59,0,1315,573,141,68,4,0,791,552,148,37,3,0,744,132,31,12,25,0,201,84,0,0,3,0,88,2069,321,78,181,0,2644,120,22,14,16,0,166,3531,672,208,228,0,4638,45,4,3,29,0,81,649,235,36,273,0,1204,5665,1193,287,1362,0,8506,438,19,32,916,57,1463,758,51,18,71,7,903,649,140,50,13,0,845,508,168,27,3,4,712,205,31,24,36,0,292,83,4,4,3,0,94,2968,434,187,228,17,3839,145,22,15,17,5,202,4554,800,303,296,34,5981,72,13,12,42,11,155,977,289,136,292,13,1708,6795,1172,496,1617,122,10203,412,22,5,689,11,1131,893,52,7,37,4,997,1330,241,163,10,0,1735,523,157,16,4,3,704,271,30,17,24,0,336,91,4,6,3,0,102,3133,390,124,95,24,3770,128,20,8,7,6,167,5474,835,324,142,39,6818,59,4
51101,1578,41,30,144,0,1800,1450,16,10,13,0,1492,364,63,50,0,0,473,183,51,29,0,0,266,451,54,46,18,0,572,12,11,27,0,0,46,229,5,17,72,0,325,111,8,9,6,0,129,1340,194,174,101,0,1808,44,0,3,9,0,52,260,34,25,35,0,351,4672,292,245,296,0,5502,1637,135,28,147,3,1954,1448,62,18,25,0,1555,494,41,58,0,0,592,177,46,48,0,0,272,485,40,46,22,3,594,11,36,7,0,0,52,277,17,19,56,3,373,90,7,0,0,0,98,1535,187,189,80,10,1993,43,3,0,3,0,53,330,39,30,58,4,460,4998,424,264,310,19,6016,1752,75,9,92,38,1956,1538,16,7,15,23,1601,436,80,20,0,0,542,148,74,17,0,5,249,514,50,21,7,8,601,11,41,0,0,0,53,260,26,3,15,24,321,93,7,0,0,3,99,1458,282,65,26,35,1858,40,10
51102,604,70,40,1794,0,2508,598,83,14,90,0,782,200,44,81,16,0,343,246,103,123,6,0,474,172,41,30,50,0,298,69,3,11,0,0,85,224,19,75,314,0,629,73,9,9,26,0,108,981,204,326,418,0,1939,36,0,7,49,0,90,212,25,52,285,28,605,2437,390,433,2640,28,5925,676,22,21,2045,44,2805,674,16,9,89,4,794,253,51,59,7,0,372,333,82,66,0,0,482,218,20,7,68,3,329,16,10,5,0,0,36,276,13,11,295,8,613,54,0,0,23,0,80,1160,179,157,403,19,1914,35,4,0,51,10,100,265,53,24,342,4,694,2819,269,206,2925,81,6303,723,17,10,1838,53,2628,702,14,3,91,17,823,311,42,25,10,0,385,361,67,3,0,5,436,231,27,13,41,5,314,17,12,0,3,0,38,256,33,10,202,11,506,49,6,4,23,0,78,1225,177,60,276,24,1768,22,4
51103,1824,98,38,231,0,2194,4482,194,70,19,0,4767,1010,336,228,3,0,1583,518,152,129,3,0,807,547,55,56,16,0,677,384,6,37,14,0,438,622,104,54,211,0,994,132,14,14,11,0,172,3216,675,521,256,0,4668,54,3,5,13,0,69,1087,183,160,245,3,1676,10672,1148,795,763,10,13384,1851,85,43,371,62,2406,4397,195,100,28,11,4736,1362,346,319,7,9,2041,706,192,100,0,5,1003,736,65,63,21,0,880,232,38,15,11,3,297,678,97,103,190,5,1079,143,20,10,19,13,200,3857,753,620,240,35,5508,71,3,3,19,6,103,1261,246,154,241,12,1913,11435,1284,911,903,130,14661,1949,101,8,234,59,2342,4423,259,14,24,12,4731,1373,681,105,0,5,2168,755,294,40,0,10,1097,783,127,15,12,10,946,73,28,33,0,3,139,543,144,26,137,28,871,84,25,3,8,4,128,3615,1295,225,160,54,5354,39,11
51104,5105,180,146,714,3,6141,4964,80,76,72,0,5192,1150,180,319,11,0,1659,657,162,295,0,0,1109,1139,105,128,48,0,1420,99,11,38,4,0,150,576,29,51,127,3,789,318,21,20,23,0,379,3942,504,852,211,8,5510,123,11,14,26,0,177,1173,95,156,148,0,1571,15306,873,1236,1170,16,18594,5736,112,136,942,85,7012,5563,71,73,63,13,5779,1568,220,281,5,3,2075,816,269,158,0,3,1245,1489,102,122,39,7,1764,78,11,51,4,0,146,655,53,45,161,10,921,228,12,19,11,8,277,4831,668,677,219,27,6418,140,3,14,34,10,198,957,106,100,210,29,1402,17224,961,996,1470,153,20810,5751,323,36,816,116,7043,5766,179,24,85,20,6078,1622,435,105,8,11,2176,690,268,127,17,3,1104,1503,193,48,39,15,1793,85,34,11,0,0,133,577,44,41,149,25,840,190,16,7,11,3,221,4677,978,342,223,57,6271,131,41
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,1080,17,17,3,0,1114,2031,14,13,10,0,2069,253,3,8,0,0,264,844,98,52,0,0,999,197,0,13,3,0,208,14,0,0,0,0,15,33,0,0,0,0,34,33,3,0,0,0,38,1373,106,68,3,0,1555,10,0,0,0,0,15,317,14,13,0,0,348,4817,159,108,16,7,5104,1237,3,61,5,0,1304,2270,16,91,14,0,2382,365,9,66,0,0,435,754,63,96,0,0,918,242,6,51,0,0,300,20,3,9,0,0,36,37,3,14,0,0,48,26,0,5,0,0,29,1446,76,243,0,0,1758,18,0,3,0,0,24,295,8,34,0,0,342,5263,103,428,18,0,5815,1363,15,85,0,4,1465,2345,5,118,4,11,2475,483,22,140,0,0,641,685,31,82,0,0,799,279,3,63,0,0,350,52,5,10,0,0,75,41,0,4,0,0,54,31,0,4,0,0,36,1569,62,307,4,3,1943,24,0
60102,6380,266,153,25,0,6823,6454,142,67,18,0,6673,758,135,146,0,0,1042,847,198,167,3,0,1218,937,110,161,8,3,1222,27,8,18,3,0,51,89,12,13,0,0,117,86,18,17,0,0,121,2746,476,524,16,3,3763,74,20,10,0,0,113,784,72,66,23,0,944,16445,976,822,77,3,18323,6652,229,162,21,3,7066,6980,212,119,12,0,7317,1011,178,181,3,0,1375,762,196,208,0,0,1168,1077,150,163,5,0,1404,44,12,15,0,0,66,103,18,10,11,0,145,69,5,6,0,0,84,3066,560,586,20,0,4242,96,17,29,3,0,140,679,94,89,10,0,874,17469,1112,977,71,3,19639,7138,122,62,34,10,7366,7467,102,49,18,13,7642,1567,188,139,0,3,1897,750,258,50,0,0,1056,1241,105,60,3,9,1417,82,33,4,0,0,121,110,12,5,13,3,139,80,9,4,0,0,87,3828,596,260,16,11,4716,156,41
60103,6144,214,642,31,0,7032,6159,137,289,18,0,6605,940,160,459,3,0,1563,904,286,548,0,0,1737,1154,142,450,14,0,1760,67,9,53,0,0,129,143,18,77,14,0,252,65,11,34,4,0,123,3274,635,1630,32,0,5568,70,14,29,3,0,115,900,81,272,23,0,1273,16538,1078,2864,109,0,20599,5879,264,501,33,0,6675,6577,211,284,9,0,7088,1286,266,536,6,0,2095,966,300,479,0,0,1741,1358,173,432,31,3,1999,76,31,111,0,0,219,182,26,96,12,0,314,79,9,42,0,0,133,3944,810,1692,52,3,6499,77,19,23,0,0,118,779,87,183,7,0,1057,17258,1394,2690,96,6,21440,5809,195,312,34,9,6355,6735,120,238,22,7,7124,1846,279,646,19,3,2793,877,305,457,0,5,1644,1489,134,363,24,9,2018,84,91,69,0,0,243,160,44,66,6,0,286,79,26,25,3,0,133,4537,883,1622,50,13,7104,90,31
60104,3642,126,155,19,0,3943,3930,92,90,6,4,4129,477,64,129,0,0,664,184,64,44,0,0,288,589,55,106,8,0,752,20,29,33,0,0,80,46,5,9,6,0,72,48,3,14,0,0,68,1357,217,333,19,0,1923,54,8,5,0,0,76,339,38,33,8,0,417,9330,482,619,51,5,10486,4053,113,168,20,0,4348,4311,114,134,11,0,4565,711,93,166,3,3,974,203,28,107,0,0,338,688,72,136,8,0,901,25,53,23,0,0,103,64,4,12,3,0,79,49,3,4,0,0,55,1738,252,441,19,3,2446,60,13,14,0,0,92,319,22,38,4,0,386,10473,514,798,49,3,11838,4309,129,50,21,3,4501,4533,106,46,8,6,4702,1028,156,58,11,4,1257,221,80,14,0,0,314,708,68,50,3,3,839,84,30,23,0,0,141,57,4,7,7,0,77,38,3,3,0,0,46,2131,345,159,17,10,2662,92,12
60105,5588,344,487,21,0,6434,4825,364,336,17,0,5535,1038,512,1133,25,0,2696,170,124,320,0,0,606,1222,470,917,35,0,2647,76,57,117,3,0,244,75,39,86,5,0,206,92,15,53,4,0,163,2663,1206,2622,74,0,6569,86,23,74,0,0,182,671,202,488,33,0,1394,13826,2143,4011,140,3,20117,5666,396,526,24,10,6616,4915,398,372,20,9,5718,1191,612,1304,33,12,3156,163,91,405,0,0,653,1124,484,942,47,8,2606,56,34,146,0,0,236,70,20,100,10,0,202,64,14,37,4,0,127,2663,1262,2929,96,23,6974,89,79,88,0,3,256,525,142,385,51,3,1102,13859,2278,4304,191,41,20669,5842,361,462,20,14,6701,4930,384,364,15,7,5698,1364,667,1575,22,29,3649,160,115,348,0,0,625,1060,448,837,28,27,2397,27,58,135,0,0,226,62,31,56,3,7,154,67,12,27,0,0,100,2740,1328,2972,59,54,7151,81,54
60106,1835,24,44,23,0,1922,2240,11,7,14,0,2278,229,14,19,3,0,269,64,8,18,0,0,86,385,19,33,3,0,436,9,0,11,0,0,17,31,0,5,5,0,42,60,0,0,0,0,64,777,35,85,10,0,916,32,0,3,0,0,35,253,5,9,3,0,273,5141,77,149,53,0,5423,1892,45,21,15,4,1981,2514,34,10,12,0,2564,328,36,17,3,0,386,47,23,17,0,0,94,443,27,21,0,0,496,3,0,20,0,0,17,48,4,0,3,0,57,32,4,0,3,0,38,903,96,70,9,0,1082,28,0,0,0,0,28,268,11,11,3,0,292,5601,182,108,40,6,5939,2111,12,0,21,5,2152,2592,15,3,15,12,2639,437,30,0,0,0,467,79,6,0,0,0,85,551,9,3,5,0,577,12,7,0,0,0,16,40,0,0,11,0,54,41,0,0,0,0,41,1158,54,3,22,3,1233,44,0
60201,9116,293,580,29,0,10019,9225,158,228,13,0,9630,2016,279,980,32,0,3305,1069,231,742,0,0,2041,1925,214,628,30,0,2801,64,43,55,0,0,159,163,39,83,32,0,319,151,18,53,3,0,226,5387,827,2538,97,0,8852,156,22,89,4,0,271,1268,112,327,21,0,1729,25154,1411,3769,163,0,30499,9198,367,477,34,8,10084,9831,251,270,26,0,10379,2608,617,906,28,0,4167,1159,458,387,0,0,1999,2004,321,479,33,0,2837,78,87,71,0,6,246,193,65,91,25,0,367,138,28,38,3,0,211,6183,1580,1963,94,12,9831,128,42,93,3,0,269,1054,184,207,44,0,1495,26396,2424,3015,201,27,32056,9128,529,366,32,29,10082,9578,337,224,20,22,10192,3136,707,987,25,20,4880,903,423,433,0,3,1761,1912,384,455,19,15,2791,114,150,110,0,3,380,166,90,68,23,3,341,108,27,30,0,0,164,6341,1782,2080,67,45,10312,208,84
60202,3551,35,24,31,0,3643,2795,31,3,14,0,2853,288,9,25,4,0,326,76,8,33,0,0,125,595,17,40,9,0,656,25,8,7,0,0,36,110,0,17,13,0,143,74,0,12,4,0,94,1170,41,137,30,0,1380,63,0,0,0,0,66,472,14,21,15,0,527,8054,124,185,98,3,8463,3627,115,25,53,0,3825,2946,66,11,10,0,3034,437,18,27,0,0,489,111,14,20,0,0,137,545,29,26,19,0,618,11,12,32,0,0,48,119,10,7,13,0,149,81,3,4,4,0,100,1305,83,116,32,0,1534,68,0,3,3,0,75,373,17,11,15,0,420,8323,281,160,108,6,8890,3716,23,27,65,7,3836,2902,42,10,12,11,2975,534,27,13,3,0,578,115,12,0,0,0,125,612,11,20,12,3,650,31,34,0,0,0,68,106,8,4,10,3,134,71,3,3,0,0,77,1471,90,38,28,11,1638,68,3
60203,5991,23,66,95,0,6175,4161,11,12,36,0,4215,611,12,41,3,0,671,424,8,112,0,0,546,1082,12,96,21,0,1209,70,22,13,0,0,108,328,5,28,20,0,387,193,0,4,6,0,208,2716,63,292,51,0,3128,121,0,3,4,0,134,722,8,50,26,0,805,13712,108,425,211,3,14455,6044,65,51,66,8,6235,4406,24,19,25,0,4473,893,32,81,4,0,1017,376,50,107,0,0,540,1063,33,61,13,0,1180,74,12,48,11,0,135,316,9,20,19,0,363,183,0,6,6,0,198,2912,140,330,51,0,3432,117,4,10,0,0,134,656,20,35,20,3,728,14128,254,444,161,7,14996,6122,41,35,70,49,6320,4329,13,18,29,25,4411,1033,70,110,9,12,1232,306,90,58,0,0,454,1106,38,38,11,12,1200,65,50,11,0,0,126,326,15,15,17,4,372,166,8,3,5,6,186,2996,264,241,42,30,3571,125,8
60301,1691,0,4,20,0,1719,1446,0,4,8,0,1457,59,0,0,0,0,59,18,0,11,0,0,35,351,0,4,4,0,365,0,0,11,0,0,11,170,0,0,4,0,179,79,0,0,4,0,84,680,3,27,19,0,728,42,0,0,3,0,43,234,0,7,0,0,244,4088,4,37,57,0,4189,1699,35,9,17,0,1761,1643,14,0,6,0,1670,130,0,0,0,0,130,23,0,12,0,0,28,337,10,0,0,0,349,3,0,11,0,0,11,137,18,11,0,0,168,60,8,3,3,0,69,684,34,36,3,0,759,43,0,0,0,0,44,208,4,4,9,0,227,4282,93,49,38,0,4466,1733,0,0,16,8,1763,1633,0,0,16,12,1657,135,3,0,0,0,143,19,0,5,0,0,23,352,0,0,3,5,366,19,0,0,0,0,19,128,0,0,4,3,135,61,0,0,0,0,57,701,5,3,10,13,731,49,0
60302,2716,6,21,61,0,2808,2137,4,5,37,0,2180,276,6,16,4,0,298,64,9,15,0,0,84,445,3,35,7,0,494,5,0,3,0,0,12,64,0,10,3,0,75,66,3,3,3,0,82,920,27,72,23,0,1044,30,0,3,3,0,35,290,13,11,21,0,327,6090,49,109,145,0,6397,2914,19,3,61,0,3003,2551,12,3,25,0,2595,389,9,5,4,0,407,59,14,17,0,0,88,473,11,12,11,0,514,19,22,0,0,0,39,87,4,3,8,0,105,58,3,0,4,0,67,1087,67,42,30,0,1222,60,0,3,3,0,60,238,14,3,10,0,268,6845,108,53,132,3,7148,3158,30,5,57,12,3259,2681,10,0,26,9,2723,383,21,11,4,0,426,53,5,21,0,0,80,569,14,11,17,3,617,6,3,17,0,0,31,63,4,5,7,0,82,65,4,4,4,0,83,1143,51,80,33,6,1316,56,0
60303,1347,4,4,52,0,1408,625,0,3,24,0,654,84,3,9,3,0,99,27,0,6,0,0,34,231,0,20,15,0,267,0,0,7,0,0,7,68,0,4,22,0,97,38,0,3,3,0,47,452,5,51,48,0,552,27,0,4,0,0,34,146,0,0,14,0,164,2604,9,59,138,0,2818,1275,34,7,28,0,1350,629,10,8,17,0,669,134,7,7,0,0,152,25,5,6,0,0,40,278,12,9,14,0,308,0,3,0,0,0,9,50,0,7,14,0,71,33,3,0,3,0,40,523,33,33,32,0,616,25,0,3,3,0,24,151,3,3,8,0,168,2607,77,52,94,3,2827,1394,3,3,21,19,1440,658,7,0,14,13,685,132,6,4,0,0,146,28,4,7,0,0,48,265,10,8,7,5,294,9,5,0,0,0,12,54,0,0,13,0,69,38,0,4,0,0,44,532,31,28,21,8,616,27,0
60401,6785,128,311,73,0,7291,5555,30,79,28,0,5688,1142,115,321,10,0,1595,868,162,397,0,0,1431,1060,67,182,21,0,1331,27,29,26,0,0,84,141,25,37,15,0,218,84,14,41,3,0,142,3328,411,1011,48,0,4802,79,7,33,5,0,126,717,61,112,21,0,911,16467,641,1545,171,0,18823,6621,188,262,81,0,7153,5986,48,71,16,0,6118,1371,133,325,10,0,1844,867,253,296,0,0,1416,1149,102,159,14,0,1427,47,34,48,5,0,128,140,34,50,28,0,247,90,9,24,4,0,129,3663,556,901,58,0,5178,85,14,27,4,0,133,694,66,115,18,0,899,17054,875,1378,173,3,19476,6626,225,31,66,12,6956,6015,51,14,19,13,6110,1572,349,84,10,7,2029,804,402,51,0,4,1260,1331,204,38,12,10,1589,96,74,28,0,0,201,138,40,6,23,5,222,104,13,0,4,0,124,4050,1087,207,53,23,5415,69,39
60402,5761,139,215,116,3,6233,4897,38,49,33,0,5012,804,64,217,3,0,1088,614,135,290,0,0,1046,984,66,217,19,0,1290,49,0,43,0,0,87,128,3,37,62,0,233,105,17,32,3,0,162,2678,289,836,90,0,3894,94,14,48,3,0,158,571,48,134,58,0,808,14003,516,1281,298,3,16110,6046,206,120,85,5,6465,5310,70,45,31,9,5458,1095,167,210,5,0,1476,647,309,140,0,0,1097,1161,141,92,21,3,1420,54,40,23,4,0,124,138,28,22,31,0,216,96,22,16,3,0,135,3193,708,498,60,10,4467,96,16,5,6,0,115,582,99,77,57,0,808,15221,1091,745,235,17,17312,6194,249,57,83,16,6600,5342,75,19,12,18,5465,1404,308,84,3,0,1798,654,325,21,0,0,1002,1222,146,38,20,9,1430,130,51,28,0,0,207,143,23,20,37,0,225,81,26,15,3,0,115,3634,877,201,62,10,4787,106,18
