STE_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Other Territories	2011	45-49	Married	M	104
Other Territories	2011	45-49	Never married	F	8
Other Territories	2011	45-49	Never married	M	14
Other Territories	2011	45-49	Separated	F	3
Other Territories	2011	45-49	Separated	M	6
Other Territories	2011	45-49	Widowed	F	0
Other Territories	2011	45-49	Widowed	M	0
Other Territories	2011	50-54	Divorced	F	5
Other Territories	2011	50-54	Divorced	M	12
Other Territories	2011	50-54	Married	F	68
Other Territories	2011	50-54	Married	M	76
Other Territories	2011	50-54	Never married	F	9
Other Territories	2011	50-54	Never married	M	19
Other Territories	2011	50-54	Separated	F	0
Other Territories	2011	50-54	Separated	M	3
Other Territories	2011	50-54	Widowed	F	5
Other Territories	2011	50-54	Widowed	M	0
Other Territories	2011	55-59	Divorced	F	6
Other Territories	2011	55-59	Divorced	M	14
Other Territories	2011	55-59	Married	F	68
Other Territories	2011	55-59	Married	M	83
Other Territories	2011	55-59	Never married	F	7
Other Territories	2011	55-59	Never married	M	11
Other Territories	2011	55-59	Separated	F	4
Other Territories	2011	55-59	Separated	M	4
Other Territories	2011	55-59	Widowed	F	3
Other Territories	2011	55-59	Widowed	M	0
Other Territories	2011	60-64	Divorced	F	0
Other Territories	2011	60-64	Divorced	M	6
Other Territories	2011	60-64	Married	F	28
Other Territories	2011	60-64	Married	M	83
Other Territories	2011	60-64	Never married	F	4
Other Territories	2011	60-64	Never married	M	8
Other Territories	2011	60-64	Separated	F	0
Other Territories	2011	60-64	Separated	M	3
Other Territories	2011	60-64	Widowed	F	12
Other Territories	2011	60-64	Widowed	M	3
Other Territories	2011	65-69	Divorced	F	0
Other Territories	2011	65-69	Divorced	M	6
Other Territories	2011	65-69	Married	F	26
Other Territories	2011	65-69	Married	M	26
Other Territories	2011	65-69	Never married	F	0
Other Territories	2011	65-69	Never married	M	3
Other Territories	2011	65-69	Separated	F	0
Other Territories	2011	65-69	Separated	M	5
Other Territories	2011	65-69	Widowed	F	4
Other Territories	2011	65-69	Widowed	M	3
Other Territories	2011	70-74	Divorced	F	0
Other Territories	2011	70-74	Divorced	M	0
Other Territories	2011	70-74	Married	F	11
Other Territories	2011	70-74	Married	M	30
Other Territories	2011	70-74	Never married	F	0
Other Territories	2011	70-74	Never married	M	0
Other Territories	2011	70-74	Separated	F	0
Other Territories	2011	70-74	Separated	M	0
Other Territories	2011	70-74	Widowed	F	4
Other Territories	2011	70-74	Widowed	M	7
Other Territories	2011	75-79	Divorced	F	0
Other Territories	2011	75-79	Divorced	M	0
Other Territories	2011	75-79	Married	F	4
Other Territories	2011	75-79	Married	M	4
Other Territories	2011	75-79	Never married	F	0
Other Territories	2011	75-79	Never married	M	5
Other Territories	2011	75-79	Separated	F	0
Other Territories	2011	75-79	Separated	M	0
Other Territories	2011	75-79	Widowed	F	3
Other Territories	2011	75-79	Widowed	M	3
Other Territories	2011	80-84	Divorced	F	0
Other Territories	2011	80-84	Divorced	M	0
Other Territories	2011	80-84	Married	F	0
Other Territories	2011	80-84	Married	M	4
Other Territories	2011	80-84	Never married	F	0
Other Territories	2011	80-84	Never married	M	0
Other Territories	2011	80-84	Separated	F	0
Other Territories	2011	80-84	Separated	M	0
Other Territories	2011	80-84	Widowed	F	7
Other Territories	2011	80-84	Widowed	M	0
Other Territories	2011	85+	Divorced	F	0
Other Territories	2011	85+	Divorced	M	0
Other Territories	2011	85+	Married	F	0
Other Territories	2011	85+	Married	M	3
Other Territories	2011	85+	Never married	F	0
Other Territories	2011	85+	Never married	M	0
Other Territories	2011	85+	Separated	F	0
Other Territories	2011	85+	Separated	M	0
Other Territories	2011	85+	Widowed	F	0
Other Territories	2011	85+	Widowed	M	0
Other Territories	2016	15-19	Divorced	F	0
Other Territories	2016	15-19	Divorced	M	0
Other Territories	2016	15-19	Married	F	0
Other Territories	2016	15-19	Married	M	0
Other Territories	2016	15-19	Never married	F	110
Other Territories	2016	15-19	Never married	M	106
Other Territories	2016	15-19	Separated	F	0
Other Territories	2016	15-19	Separated	M	0
Other Territories	2016	15-19	Widowed	F	0
Other Territories	2016	15-19	Widowed	M	0
Other Territories	2016	20-24	Divorced	F	0
Other Territories	2016	20-24	Divorced	M	0
Other Territories	2016	20-24	Married	F	12
Other Territories	2016	20-24	Married	M	6
Other Territories	2016	20-24	Never married	F	61
Other Territories	2016	20-24	Never married	M	135
Other Territories	2016	20-24	Separated	F	0
Other Territories	2016	20-24	Separated	M	0
Other Territories	2016	20-24	Widowed	F	0
Other Territories	2016	20-24	Widowed	M	0
Other Territories	2016	25-29	Divorced	F	0
Other Territories	2016	25-29	Divorced	M	0
Other Territories	2016	25-29	Married	F	51
Other Territories	2016	25-29	Married	M	25
Other Territories	2016	25-29	Never married	F	52
Other Territories	2016	25-29	Never married	M	128
Other Territories	2016	25-29	Separated	F	0
Other Territories	2016	25-29	Separated	M	0
Other Territories	2016	25-29	Widowed	F	0
Other Territories	2016	25-29	Widowed	M	3
Other Territories	2016	30-34	Divorced	F	0
Other Territories	2016	30-34	Divorced	M	4
Other Territories	2016	30-34	Married	F	80
Other Territories	2016	30-34	Married	M	77
Other Territories	2016	30-34	Never married	F	61
Other Territories	2016	30-34	Never married	M	84
Other Territories	2016	30-34	Separated	F	9
Other Territories	2016	30-34	Separated	M	5
Other Territories	2016	30-34	Widowed	F	4
Other Territories	2016	30-34	Widowed	M	0
Other Territories	2016	35-39	Divorced	F	9
Other Territories	2016	35-39	Divorced	M	6
Other Territories	2016	35-39	Married	F	90
Other Territories	2016	35-39	Married	M	105
Other Territories	2016	35-39	Never married	F	40
Other Territories	2016	35-39	Never married	M	58
Other Territories	2016	35-39	Separated	F	3
Other Territories	2016	35-39	Separated	M	10
Other Territories	2016	35-39	Widowed	F	0
Other Territories	2016	35-39	Widowed	M	0
Other Territories	2016	40-44	Divorced	F	8
Other Territories	2016	40-44	Divorced	M	15
Other Territories	2016	40-44	Married	F	90
Other Territories	2016	40-44	Married	M	92
Other Territories	2016	40-44	Never married	F	46
Other Territories	2016	40-44	Never married	M	47
Other Territories	2016	40-44	Separated	F	7
Other Territories	2016	40-44	Separated	M	10
Other Territories	2016	40-44	Widowed	F	0
Other Territories	2016	40-44	Widowed	M	0
Other Territories	2016	45-49	Divorced	F	16
Other Territories	2016	45-49	Divorced	M	22
Other Territories	2016	45-49	Married	F	90
Other Territories	2016	45-49	Married	M	81
Other Territories	2016	45-49	Never married	F	41
Other Territories	2016	45-49	Never married	M	58
Other Territories	2016	45-49	Separated	F	12
Other Territories	2016	45-49	Separated	M	7
Other Territories	2016	45-49	Widowed	F	4
Other Territories	2016	45-49	Widowed	M	0
Other Territories	2016	50-54	Divorced	F	16
Other Territories	2016	50-54	Divorced	M	25
Other Territories	2016	50-54	Married	F	112
Other Territories	2016	50-54	Married	M	136
Other Territories	2016	50-54	Never married	F	28
Other Territories	2016	50-54	Never married	M	39
Other Territories	2016	50-54	Separated	F	9
Other Territories	2016	50-54	Separated	M	4
Other Territories	2016	50-54	Widowed	F	7
Other Territories	2016	50-54	Widowed	M	0
Other Territories	2016	55-59	Divorced	F	29
Other Territories	2016	55-59	Divorced	M	33
Other Territories	2016	55-59	Married	F	113
Other Territories	2016	55-59	Married	M	110
Other Territories	2016	55-59	Never married	F	24
Other Territories	2016	55-59	Never married	M	33
Other Territories	2016	55-59	Separated	F	9
Other Territories	2016	55-59	Separated	M	12
Other Territories	2016	55-59	Widowed	F	16
Other Territories	2016	55-59	Widowed	M	0
Other Territories	2016	60-64	Divorced	F	23
Other Territories	2016	60-64	Divorced	M	34
Other Territories	2016	60-64	Married	F	108
Other Territories	2016	60-64	Married	M	110
Other Territories	2016	60-64	Never married	F	20
Other Territories	2016	60-64	Never married	M	19
Other Territories	2016	60-64	Separated	F	4
Other Territories	2016	60-64	Separated	M	6
Other Territories	2016	60-64	Widowed	F	15
Other Territories	2016	60-64	Widowed	M	4
Other Territories	2016	65-69	Divorced	F	20
Other Territories	2016	65-69	Divorced	M	12
Other Territories	2016	65-69	Married	F	77
Other Territories	2016	65-69	Married	M	138
Other Territories	2016	65-69	Never married	F	7
Other Territories	2016	65-69	Never married	M	13
Other Territories	2016	65-69	Separated	F	6
Other Territories	2016	65-69	Separated	M	6
Other Territories	2016	65-69	Widowed	F	19
Other Territories	2016	65-69	Widowed	M	7
Other Territories	2016	70-74	Divorced	F	7
Other Territories	2016	70-74	Divorced	M	11
Other Territories	2016	70-74	Married	F	54
Other Territories	2016	70-74	Married	M	67
Other Territories	2016	70-74	Never married	F	5
Other Territories	2016	70-74	Never married	M	5
Other Territories	2016	70-74	Separated	F	0
Other Territories	2016	70-74	Separated	M	0
Other Territories	2016	70-74	Widowed	F	15
Other Territories	2016	70-74	Widowed	M	7
Other Territories	2016	75-79	Divorced	F	6
Other Territories	2016	75-79	Divorced	M	12
Other Territories	2016	75-79	Married	F	26
Other Territories	2016	75-79	Married	M	48
Other Territories	2016	75-79	Never married	F	3
Other Territories	2016	75-79	Never married	M	0
Other Territories	2016	75-79	Separated	F	0
Other Territories	2016	75-79	Separated	M	0
Other Territories	2016	75-79	Widowed	F	20
Other Territories	2016	75-79	Widowed	M	8
Other Territories	2016	80-84	Divorced	F	3
Other Territories	2016	80-84	Divorced	M	5
Other Territories	2016	80-84	Married	F	13
Other Territories	2016	80-84	Married	M	19
Other Territories	2016	80-84	Never married	F	3
Other Territories	2016	80-84	Never married	M	0
Other Territories	2016	80-84	Separated	F	0
Other Territories	2016	80-84	Separated	M	0
Other Territories	2016	80-84	Widowed	F	18
Other Territories	2016	80-84	Widowed	M	4
Other Territories	2016	85+	Divorced	F	3
Other Territories	2016	85+	Divorced	M	0
Other Territories	2016	85+	Married	F	7
Other Territories	2016	85+	Married	M	19
Other Territories	2016	85+	Never married	F	0
Other Territories	2016	85+	Never married	M	3
Other Territories	2016	85+	Separated	F	0
Other Territories	2016	85+	Separated	M	0
Other Territories	2016	85+	Widowed	F	20
Other Territories	2016	85+	Widowed	M	4
