STE_NAME16	Year	Age	Denomination	Religion	persons
Tasmania	2011	35-44	Seventh Day Adventist	Christianity	114
Tasmania	2011	35-44	Sikhism	(Other)	33
Tasmania	2011	35-44	Uniting Church	Christianity	2435
Tasmania	2011	45-54		(Other)	6081
Tasmania	2011	45-54		Buddhism	609
Tasmania	2011	45-54		Christianity	1716
Tasmania	2011	45-54		Hinduism	165
Tasmania	2011	45-54		Islam	137
Tasmania	2011	45-54		Judaism	35
Tasmania	2011	45-54		No religion	16883
Tasmania	2011	45-54	(Other)	(Other)	341
Tasmania	2011	45-54	(Other)	Christianity	130
Tasmania	2011	45-54	Anglican	Christianity	21701
Tasmania	2011	45-54	Assyrian Apostolic	Christianity	0
Tasmania	2011	45-54	Australian Aboriginal Traditional	(Other)	10
Tasmania	2011	45-54	Baptist	Christianity	1332
Tasmania	2011	45-54	Brethren	Christianity	224
Tasmania	2011	45-54	Catholic	Christianity	13719
Tasmania	2011	45-54	Churches Of Christ	Christianity	204
Tasmania	2011	45-54	Eastern Orthodox	Christianity	346
Tasmania	2011	45-54	Jehovah's Witnesses	Christianity	356
Tasmania	2011	45-54	Latter Day Saints	Christianity	178
Tasmania	2011	45-54	Lutheran	Christianity	323
Tasmania	2011	45-54	Oriental Orthodox	Christianity	23
Tasmania	2011	45-54	Pentecostal	Christianity	700
Tasmania	2011	45-54	Presbyterian Reformed	Christianity	1777
Tasmania	2011	45-54	Protestant (Other)	Christianity	131
Tasmania	2011	45-54	Salvation Army	Christianity	331
Tasmania	2011	45-54	Seventh Day Adventist	Christianity	176
Tasmania	2011	45-54	Sikhism	(Other)	17
Tasmania	2011	45-54	Uniting Church	Christianity	3912
Tasmania	2011	55-64		(Other)	5427
Tasmania	2011	55-64		Buddhism	525
Tasmania	2011	55-64		Christianity	1382
Tasmania	2011	55-64		Hinduism	104
Tasmania	2011	55-64		Islam	87
Tasmania	2011	55-64		Judaism	40
Tasmania	2011	55-64		No religion	13161
Tasmania	2011	55-64	(Other)	(Other)	258
Tasmania	2011	55-64	(Other)	Christianity	145
Tasmania	2011	55-64	Anglican	Christianity	22503
Tasmania	2011	55-64	Assyrian Apostolic	Christianity	0
Tasmania	2011	55-64	Australian Aboriginal Traditional	(Other)	3
Tasmania	2011	55-64	Baptist	Christianity	1424
Tasmania	2011	55-64	Brethren	Christianity	187
Tasmania	2011	55-64	Catholic	Christianity	11744
Tasmania	2011	55-64	Churches Of Christ	Christianity	250
Tasmania	2011	55-64	Eastern Orthodox	Christianity	234
Tasmania	2011	55-64	Jehovah's Witnesses	Christianity	358
Tasmania	2011	55-64	Latter Day Saints	Christianity	185
Tasmania	2011	55-64	Lutheran	Christianity	377
Tasmania	2011	55-64	Oriental Orthodox	Christianity	9
Tasmania	2011	55-64	Pentecostal	Christianity	532
Tasmania	2011	55-64	Presbyterian Reformed	Christianity	2348
Tasmania	2011	55-64	Protestant (Other)	Christianity	110
Tasmania	2011	55-64	Salvation Army	Christianity	350
Tasmania	2011	55-64	Seventh Day Adventist	Christianity	150
Tasmania	2011	55-64	Sikhism	(Other)	8
Tasmania	2011	55-64	Uniting Church	Christianity	4906
Tasmania	2011	65-74		(Other)	3844
Tasmania	2011	65-74		Buddhism	175
Tasmania	2011	65-74		Christianity	770
Tasmania	2011	65-74		Hinduism	51
Tasmania	2011	65-74		Islam	45
Tasmania	2011	65-74		Judaism	37
Tasmania	2011	65-74		No religion	5859
Tasmania	2011	65-74	(Other)	(Other)	101
Tasmania	2011	65-74	(Other)	Christianity	117
Tasmania	2011	65-74	Anglican	Christianity	16710
Tasmania	2011	65-74	Assyrian Apostolic	Christianity	0
Tasmania	2011	65-74	Australian Aboriginal Traditional	(Other)	3
Tasmania	2011	65-74	Baptist	Christianity	1098
Tasmania	2011	65-74	Brethren	Christianity	189
Tasmania	2011	65-74	Catholic	Christianity	8023
Tasmania	2011	65-74	Churches Of Christ	Christianity	142
Tasmania	2011	65-74	Eastern Orthodox	Christianity	274
Tasmania	2011	65-74	Jehovah's Witnesses	Christianity	255
Tasmania	2011	65-74	Latter Day Saints	Christianity	139
Tasmania	2011	65-74	Lutheran	Christianity	336
Tasmania	2011	65-74	Oriental Orthodox	Christianity	3
Tasmania	2011	65-74	Pentecostal	Christianity	311
Tasmania	2011	65-74	Presbyterian Reformed	Christianity	1999
Tasmania	2011	65-74	Protestant (Other)	Christianity	73
Tasmania	2011	65-74	Salvation Army	Christianity	244
Tasmania	2011	65-74	Seventh Day Adventist	Christianity	106
Tasmania	2011	65-74	Sikhism	(Other)	7
Tasmania	2011	65-74	Uniting Church	Christianity	3844
Tasmania	2011	75-84		(Other)	2560
Tasmania	2011	75-84		Buddhism	35
Tasmania	2011	75-84		Christianity	331
Tasmania	2011	75-84		Hinduism	16
Tasmania	2011	75-84		Islam	12
Tasmania	2011	75-84		Judaism	10
Tasmania	2011	75-84		No religion	2331
Tasmania	2011	75-84	(Other)	(Other)	38
Tasmania	2011	75-84	(Other)	Christianity	55
Tasmania	2011	75-84	Anglican	Christianity	10144
Tasmania	2011	75-84	Assyrian Apostolic	Christianity	0
Tasmania	2011	75-84	Australian Aboriginal Traditional	(Other)	0
Tasmania	2011	75-84	Baptist	Christianity	631
Tasmania	2011	75-84	Brethren	Christianity	124
Tasmania	2011	75-84	Catholic	Christianity	4452
Tasmania	2011	75-84	Churches Of Christ	Christianity	104
Tasmania	2011	75-84	Eastern Orthodox	Christianity	155
Tasmania	2011	75-84	Jehovah's Witnesses	Christianity	168
Tasmania	2011	75-84	Latter Day Saints	Christianity	76
Tasmania	2011	75-84	Lutheran	Christianity	282
Tasmania	2011	75-84	Oriental Orthodox	Christianity	0
Tasmania	2011	75-84	Pentecostal	Christianity	110
Tasmania	2011	75-84	Presbyterian Reformed	Christianity	1295
Tasmania	2011	75-84	Protestant (Other)	Christianity	40
Tasmania	2011	75-84	Salvation Army	Christianity	180
Tasmania	2011	75-84	Seventh Day Adventist	Christianity	88
Tasmania	2011	75-84	Sikhism	(Other)	3
Tasmania	2011	75-84	Uniting Church	Christianity	2487
Tasmania	2011	85+		(Other)	1168
Tasmania	2011	85+		Buddhism	11
Tasmania	2011	85+		Christianity	116
Tasmania	2011	85+		Hinduism	6
Tasmania	2011	85+		Islam	4
Tasmania	2011	85+		Judaism	12
Tasmania	2011	85+		No religion	878
Tasmania	2011	85+	(Other)	(Other)	12
Tasmania	2011	85+	(Other)	Christianity	24
Tasmania	2011	85+	Anglican	Christianity	4169
Tasmania	2011	85+	Assyrian Apostolic	Christianity	0
Tasmania	2011	85+	Australian Aboriginal Traditional	(Other)	0
Tasmania	2011	85+	Baptist	Christianity	233
Tasmania	2011	85+	Brethren	Christianity	70
Tasmania	2011	85+	Catholic	Christianity	1498
Tasmania	2011	85+	Churches Of Christ	Christianity	37
Tasmania	2011	85+	Eastern Orthodox	Christianity	35
Tasmania	2011	85+	Jehovah's Witnesses	Christianity	44
Tasmania	2011	85+	Latter Day Saints	Christianity	25
Tasmania	2011	85+	Lutheran	Christianity	83
Tasmania	2011	85+	Oriental Orthodox	Christianity	0
Tasmania	2011	85+	Pentecostal	Christianity	28
Tasmania	2011	85+	Presbyterian Reformed	Christianity	581
Tasmania	2011	85+	Protestant (Other)	Christianity	25
Tasmania	2011	85+	Salvation Army	Christianity	50
Tasmania	2011	85+	Seventh Day Adventist	Christianity	53
Tasmania	2011	85+	Sikhism	(Other)	0
Tasmania	2011	85+	Uniting Church	Christianity	1076
Tasmania	2016	0-14		(Other)	8035
Tasmania	2016	0-14		Buddhism	459
Tasmania	2016	0-14		Christianity	2913
Tasmania	2016	0-14		Hinduism	504
Tasmania	2016	0-14		Islam	749
Tasmania	2016	0-14		Judaism	32
Tasmania	2016	0-14		No religion	46204
Tasmania	2016	0-14	(Other)	(Other)	163
Tasmania	2016	0-14	(Other)	Christianity	66
Tasmania	2016	0-14	Anglican	Christianity	10367
Tasmania	2016	0-14	Assyrian Apostolic	Christianity	0
Tasmania	2016	0-14	Australian Aboriginal Traditional	(Other)	26
Tasmania	2016	0-14	Baptist	Christianity	1013
Tasmania	2016	0-14	Brethren	Christianity	227
Tasmania	2016	0-14	Catholic	Christianity	13728
Tasmania	2016	0-14	Churches Of Christ	Christianity	137
Tasmania	2016	0-14	Eastern Orthodox	Christianity	365
Tasmania	2016	0-14	Jehovah's Witnesses	Christianity	229
Tasmania	2016	0-14	Latter Day Saints	Christianity	421
Tasmania	2016	0-14	Lutheran	Christianity	137
Tasmania	2016	0-14	Oriental Orthodox	Christianity	56
Tasmania	2016	0-14	Pentecostal	Christianity	1227
Tasmania	2016	0-14	Presbyterian Reformed	Christianity	1004
Tasmania	2016	0-14	Protestant (Other)	Christianity	271
Tasmania	2016	0-14	Salvation Army	Christianity	150
Tasmania	2016	0-14	Seventh Day Adventist	Christianity	124
Tasmania	2016	0-14	Sikhism	(Other)	92
Tasmania	2016	0-14	Uniting Church	Christianity	1512
Tasmania	2016	15-24		(Other)	5725
Tasmania	2016	15-24		Buddhism	612
Tasmania	2016	15-24		Christianity	1620
Tasmania	2016	15-24		Hinduism	412
Tasmania	2016	15-24		Islam	463
Tasmania	2016	15-24		Judaism	13
Tasmania	2016	15-24		No religion	30049
Tasmania	2016	15-24	(Other)	(Other)	240
Tasmania	2016	15-24	(Other)	Christianity	67
Tasmania	2016	15-24	Anglican	Christianity	7899
Tasmania	2016	15-24	Assyrian Apostolic	Christianity	0
Tasmania	2016	15-24	Australian Aboriginal Traditional	(Other)	10
Tasmania	2016	15-24	Baptist	Christianity	705
Tasmania	2016	15-24	Brethren	Christianity	232
Tasmania	2016	15-24	Catholic	Christianity	9014
Tasmania	2016	15-24	Churches Of Christ	Christianity	69
Tasmania	2016	15-24	Eastern Orthodox	Christianity	263
Tasmania	2016	15-24	Jehovah's Witnesses	Christianity	167
Tasmania	2016	15-24	Latter Day Saints	Christianity	168
Tasmania	2016	15-24	Lutheran	Christianity	68
Tasmania	2016	15-24	Oriental Orthodox	Christianity	33
Tasmania	2016	15-24	Pentecostal	Christianity	758
Tasmania	2016	15-24	Presbyterian Reformed	Christianity	634
Tasmania	2016	15-24	Protestant (Other)	Christianity	197
Tasmania	2016	15-24	Salvation Army	Christianity	115
Tasmania	2016	15-24	Seventh Day Adventist	Christianity	97
Tasmania	2016	15-24	Sikhism	(Other)	68
Tasmania	2016	15-24	Uniting Church	Christianity	1244
Tasmania	2016	25-34		(Other)	5637
Tasmania	2016	25-34		Buddhism	711
Tasmania	2016	25-34		Christianity	1497
Tasmania	2016	25-34		Hinduism	694
Tasmania	2016	25-34		Islam	537
Tasmania	2016	25-34		Judaism	28
Tasmania	2016	25-34		No religion	30027
Tasmania	2016	25-34	(Other)	(Other)	306
Tasmania	2016	25-34	(Other)	Christianity	42
Tasmania	2016	25-34	Anglican	Christianity	6401
Tasmania	2016	25-34	Assyrian Apostolic	Christianity	0
Tasmania	2016	25-34	Australian Aboriginal Traditional	(Other)	11
Tasmania	2016	25-34	Baptist	Christianity	606
Tasmania	2016	25-34	Brethren	Christianity	159
Tasmania	2016	25-34	Catholic	Christianity	7859
Tasmania	2016	25-34	Churches Of Christ	Christianity	56
Tasmania	2016	25-34	Eastern Orthodox	Christianity	199
Tasmania	2016	25-34	Jehovah's Witnesses	Christianity	182
Tasmania	2016	25-34	Latter Day Saints	Christianity	178
Tasmania	2016	25-34	Lutheran	Christianity	68
Tasmania	2016	25-34	Oriental Orthodox	Christianity	41
Tasmania	2016	25-34	Pentecostal	Christianity	606
Tasmania	2016	25-34	Presbyterian Reformed	Christianity	673
Tasmania	2016	25-34	Protestant (Other)	Christianity	161
Tasmania	2016	25-34	Salvation Army	Christianity	106
Tasmania	2016	25-34	Seventh Day Adventist	Christianity	104
Tasmania	2016	25-34	Sikhism	(Other)	223
Tasmania	2016	25-34	Uniting Church	Christianity	942
Tasmania	2016	35-44		(Other)	5634
Tasmania	2016	35-44		Buddhism	693
Tasmania	2016	35-44		Christianity	1579
Tasmania	2016	35-44		Hinduism	416
Tasmania	2016	35-44		Islam	392
Tasmania	2016	35-44		Judaism	25
Tasmania	2016	35-44		No religion	25789
Tasmania	2016	35-44	(Other)	(Other)	331
Tasmania	2016	35-44	(Other)	Christianity	58
Tasmania	2016	35-44	Anglican	Christianity	10319
Tasmania	2016	35-44	Assyrian Apostolic	Christianity	0
Tasmania	2016	35-44	Australian Aboriginal Traditional	(Other)	4
Tasmania	2016	35-44	Baptist	Christianity	696
Tasmania	2016	35-44	Brethren	Christianity	136
Tasmania	2016	35-44	Catholic	Christianity	9248
Tasmania	2016	35-44	Churches Of Christ	Christianity	76
Tasmania	2016	35-44	Eastern Orthodox	Christianity	254
Tasmania	2016	35-44	Jehovah's Witnesses	Christianity	262
Tasmania	2016	35-44	Latter Day Saints	Christianity	178
Tasmania	2016	35-44	Lutheran	Christianity	146
Tasmania	2016	35-44	Oriental Orthodox	Christianity	26
Tasmania	2016	35-44	Pentecostal	Christianity	694
Tasmania	2016	35-44	Presbyterian Reformed	Christianity	789
Tasmania	2016	35-44	Protestant (Other)	Christianity	212
Tasmania	2016	35-44	Salvation Army	Christianity	128
Tasmania	2016	35-44	Seventh Day Adventist	Christianity	99
Tasmania	2016	35-44	Sikhism	(Other)	58
Tasmania	2016	35-44	Uniting Church	Christianity	1579
Tasmania	2016	45-54		(Other)	6751
Tasmania	2016	45-54		Buddhism	641
Tasmania	2016	45-54		Christianity	1785
Tasmania	2016	45-54		Hinduism	261
Tasmania	2016	45-54		Islam	198
Tasmania	2016	45-54		Judaism	40
Tasmania	2016	45-54		No religion	24022
Tasmania	2016	45-54	(Other)	(Other)	347
Tasmania	2016	45-54	(Other)	Christianity	93
Tasmania	2016	45-54	Anglican	Christianity	16236
Tasmania	2016	45-54	Assyrian Apostolic	Christianity	0
Tasmania	2016	45-54	Australian Aboriginal Traditional	(Other)	10
Tasmania	2016	45-54	Baptist	Christianity	1074
Tasmania	2016	45-54	Brethren	Christianity	182
Tasmania	2016	45-54	Catholic	Christianity	11912
Tasmania	2016	45-54	Churches Of Christ	Christianity	122
Tasmania	2016	45-54	Eastern Orthodox	Christianity	375
Tasmania	2016	45-54	Jehovah's Witnesses	Christianity	311
Tasmania	2016	45-54	Latter Day Saints	Christianity	171
Tasmania	2016	45-54	Lutheran	Christianity	178
Tasmania	2016	45-54	Oriental Orthodox	Christianity	24
Tasmania	2016	45-54	Pentecostal	Christianity	710
Tasmania	2016	45-54	Presbyterian Reformed	Christianity	1296
Tasmania	2016	45-54	Protestant (Other)	Christianity	266
Tasmania	2016	45-54	Salvation Army	Christianity	216
Tasmania	2016	45-54	Seventh Day Adventist	Christianity	125
Tasmania	2016	45-54	Sikhism	(Other)	27
Tasmania	2016	45-54	Uniting Church	Christianity	2668
Tasmania	2016	55-64		(Other)	7383
Tasmania	2016	55-64		Buddhism	542
Tasmania	2016	55-64		Christianity	1614
Tasmania	2016	55-64		Hinduism	145
Tasmania	2016	55-64		Islam	98
Tasmania	2016	55-64		Judaism	53
Tasmania	2016	55-64		No religion	20457
Tasmania	2016	55-64	(Other)	(Other)	244
Tasmania	2016	55-64	(Other)	Christianity	132
Tasmania	2016	55-64	Anglican	Christianity	19619
Tasmania	2016	55-64	Assyrian Apostolic	Christianity	0
Tasmania	2016	55-64	Australian Aboriginal Traditional	(Other)	8
Tasmania	2016	55-64	Baptist	Christianity	1267
Tasmania	2016	55-64	Brethren	Christianity	123
Tasmania	2016	55-64	Catholic	Christianity	11846
Tasmania	2016	55-64	Churches Of Christ	Christianity	172
Tasmania	2016	55-64	Eastern Orthodox	Christianity	279
Tasmania	2016	55-64	Jehovah's Witnesses	Christianity	368
Tasmania	2016	55-64	Latter Day Saints	Christianity	204
Tasmania	2016	55-64	Lutheran	Christianity	238
Tasmania	2016	55-64	Oriental Orthodox	Christianity	11
Tasmania	2016	55-64	Pentecostal	Christianity	687
Tasmania	2016	55-64	Presbyterian Reformed	Christianity	1876
Tasmania	2016	55-64	Protestant (Other)	Christianity	414
Tasmania	2016	55-64	Salvation Army	Christianity	313
Tasmania	2016	55-64	Seventh Day Adventist	Christianity	185
Tasmania	2016	55-64	Sikhism	(Other)	17
Tasmania	2016	55-64	Uniting Church	Christianity	3862
Tasmania	2016	65-74		(Other)	5902
Tasmania	2016	65-74		Buddhism	325
Tasmania	2016	65-74		Christianity	1142
Tasmania	2016	65-74		Hinduism	76
Tasmania	2016	65-74		Islam	45
Tasmania	2016	65-74		Judaism	43
Tasmania	2016	65-74		No religion	12640
Tasmania	2016	65-74	(Other)	(Other)	142
Tasmania	2016	65-74	(Other)	Christianity	114
Tasmania	2016	65-74	Anglican	Christianity	18216
Tasmania	2016	65-74	Assyrian Apostolic	Christianity	0
Tasmania	2016	65-74	Australian Aboriginal Traditional	(Other)	3
Tasmania	2016	65-74	Baptist	Christianity	1236
Tasmania	2016	65-74	Brethren	Christianity	149
Tasmania	2016	65-74	Catholic	Christianity	9081
Tasmania	2016	65-74	Churches Of Christ	Christianity	154
Tasmania	2016	65-74	Eastern Orthodox	Christianity	214
Tasmania	2016	65-74	Jehovah's Witnesses	Christianity	267
Tasmania	2016	65-74	Latter Day Saints	Christianity	153
Tasmania	2016	65-74	Lutheran	Christianity	228
Tasmania	2016	65-74	Oriental Orthodox	Christianity	8
Tasmania	2016	65-74	Pentecostal	Christianity	446
Tasmania	2016	65-74	Presbyterian Reformed	Christianity	2039
Tasmania	2016	65-74	Protestant (Other)	Christianity	344
Tasmania	2016	65-74	Salvation Army	Christianity	261
Tasmania	2016	65-74	Seventh Day Adventist	Christianity	140
Tasmania	2016	65-74	Sikhism	(Other)	4
Tasmania	2016	65-74	Uniting Church	Christianity	4022
Tasmania	2016	75-84		(Other)	3174
Tasmania	2016	75-84		Buddhism	52
Tasmania	2016	75-84		Christianity	498
Tasmania	2016	75-84		Hinduism	35
Tasmania	2016	75-84		Islam	17
Tasmania	2016	75-84		Judaism	12
Tasmania	2016	75-84		No religion	4385
Tasmania	2016	75-84	(Other)	(Other)	44
Tasmania	2016	75-84	(Other)	Christianity	70
Tasmania	2016	75-84	Anglican	Christianity	10460
Tasmania	2016	75-84	Assyrian Apostolic	Christianity	0
Tasmania	2016	75-84	Australian Aboriginal Traditional	(Other)	3
Tasmania	2016	75-84	Baptist	Christianity	712
Tasmania	2016	75-84	Brethren	Christianity	88
Tasmania	2016	75-84	Catholic	Christianity	4970
Tasmania	2016	75-84	Churches Of Christ	Christianity	82
Tasmania	2016	75-84	Eastern Orthodox	Christianity	198
Tasmania	2016	75-84	Jehovah's Witnesses	Christianity	190
Tasmania	2016	75-84	Latter Day Saints	Christianity	68
Tasmania	2016	75-84	Lutheran	Christianity	187
Tasmania	2016	75-84	Oriental Orthodox	Christianity	0
Tasmania	2016	75-84	Pentecostal	Christianity	174
Tasmania	2016	75-84	Presbyterian Reformed	Christianity	1279
Tasmania	2016	75-84	Protestant (Other)	Christianity	217
Tasmania	2016	75-84	Salvation Army	Christianity	169
Tasmania	2016	75-84	Seventh Day Adventist	Christianity	86
Tasmania	2016	75-84	Sikhism	(Other)	5
Tasmania	2016	75-84	Uniting Church	Christianity	2424
Tasmania	2016	85+		(Other)	1453
Tasmania	2016	85+		Buddhism	21
Tasmania	2016	85+		Christianity	158
Tasmania	2016	85+		Hinduism	10
Tasmania	2016	85+		Islam	0
Tasmania	2016	85+		Judaism	4
Tasmania	2016	85+		No religion	1465
Tasmania	2016	85+	(Other)	(Other)	19
Tasmania	2016	85+	(Other)	Christianity	22
Tasmania	2016	85+	Anglican	Christianity	4309
Tasmania	2016	85+	Assyrian Apostolic	Christianity	0
Tasmania	2016	85+	Australian Aboriginal Traditional	(Other)	0
Tasmania	2016	85+	Baptist	Christianity	266
Tasmania	2016	85+	Brethren	Christianity	54
Tasmania	2016	85+	Catholic	Christianity	1798
Tasmania	2016	85+	Churches Of Christ	Christianity	47
Tasmania	2016	85+	Eastern Orthodox	Christianity	39
Tasmania	2016	85+	Jehovah's Witnesses	Christianity	62
Tasmania	2016	85+	Latter Day Saints	Christianity	29
Tasmania	2016	85+	Lutheran	Christianity	86
Tasmania	2016	85+	Oriental Orthodox	Christianity	0
Tasmania	2016	85+	Pentecostal	Christianity	30
Tasmania	2016	85+	Presbyterian Reformed	Christianity	571
Tasmania	2016	85+	Protestant (Other)	Christianity	119
Tasmania	2016	85+	Salvation Army	Christianity	64
Tasmania	2016	85+	Seventh Day Adventist	Christianity	38
Tasmania	2016	85+	Sikhism	(Other)	4
Tasmania	2016	85+	Uniting Church	Christianity	1081
Northern Territory	2006	0-14		(Other)	8871
Northern Territory	2006	0-14		Buddhism	459
