SA3_NAME16	Year	LabourForceStatus	Sex	adults
Springfield - Redbank	2011	Unemployed (looking for work)	F	1238
Springfield - Redbank	2011	Unemployed (looking for work)	M	1231
Springfield - Redbank	2016		F	1993
Springfield - Redbank	2016		M	1988
Springfield - Redbank	2016	Employed (away from work)	F	1093
Springfield - Redbank	2016	Employed (away from work)	M	927
Springfield - Redbank	2016	Employed (full-time)	F	9479
Springfield - Redbank	2016	Employed (full-time)	M	15558
Springfield - Redbank	2016	Employed (part-time)	F	7101
Springfield - Redbank	2016	Employed (part-time)	M	3526
Springfield - Redbank	2016	Not in the labour force	F	9849
Springfield - Redbank	2016	Not in the labour force	M	6095
Springfield - Redbank	2016	Unemployed (looking for work)	F	1947
Springfield - Redbank	2016	Unemployed (looking for work)	M	1984
Beaudesert	2006		F	231
Beaudesert	2006		M	246
Beaudesert	2006	Employed (away from work)	F	135
Beaudesert	2006	Employed (away from work)	M	169
Beaudesert	2006	Employed (full-time)	F	923
Beaudesert	2006	Employed (full-time)	M	1979
Beaudesert	2006	Employed (part-time)	F	988
Beaudesert	2006	Employed (part-time)	M	415
Beaudesert	2006	Not in the labour force	F	1867
Beaudesert	2006	Not in the labour force	M	1381
Beaudesert	2006	Unemployed (looking for work)	F	118
Beaudesert	2006	Unemployed (looking for work)	M	98
Beaudesert	2011		F	238
Beaudesert	2011		M	270
Beaudesert	2011	Employed (away from work)	F	174
Beaudesert	2011	Employed (away from work)	M	181
Beaudesert	2011	Employed (full-time)	F	1094
Beaudesert	2011	Employed (full-time)	M	2110
Beaudesert	2011	Employed (part-time)	F	1121
Beaudesert	2011	Employed (part-time)	M	469
Beaudesert	2011	Not in the labour force	F	2148
Beaudesert	2011	Not in the labour force	M	1546
Beaudesert	2011	Unemployed (looking for work)	F	180
Beaudesert	2011	Unemployed (looking for work)	M	196
Beaudesert	2016		F	415
Beaudesert	2016		M	457
Beaudesert	2016	Employed (away from work)	F	145
Beaudesert	2016	Employed (away from work)	M	165
Beaudesert	2016	Employed (full-time)	F	1118
Beaudesert	2016	Employed (full-time)	M	2144
Beaudesert	2016	Employed (part-time)	F	1250
Beaudesert	2016	Employed (part-time)	M	539
Beaudesert	2016	Not in the labour force	F	2537
Beaudesert	2016	Not in the labour force	M	1928
Beaudesert	2016	Unemployed (looking for work)	F	217
Beaudesert	2016	Unemployed (looking for work)	M	237
Beenleigh	2006		F	784
Beenleigh	2006		M	819
Beenleigh	2006	Employed (away from work)	F	436
Beenleigh	2006	Employed (away from work)	M	553
Beenleigh	2006	Employed (full-time)	F	3063
Beenleigh	2006	Employed (full-time)	M	6163
Beenleigh	2006	Employed (part-time)	F	2771
Beenleigh	2006	Employed (part-time)	M	1207
Beenleigh	2006	Not in the labour force	F	5371
Beenleigh	2006	Not in the labour force	M	3228
Beenleigh	2006	Unemployed (looking for work)	F	492
Beenleigh	2006	Unemployed (looking for work)	M	440
Beenleigh	2011		F	936
Beenleigh	2011		M	1031
Beenleigh	2011	Employed (away from work)	F	437
Beenleigh	2011	Employed (away from work)	M	517
Beenleigh	2011	Employed (full-time)	F	3683
Beenleigh	2011	Employed (full-time)	M	6548
Beenleigh	2011	Employed (part-time)	F	3240
Beenleigh	2011	Employed (part-time)	M	1582
Beenleigh	2011	Not in the labour force	F	6154
Beenleigh	2011	Not in the labour force	M	3934
Beenleigh	2011	Unemployed (looking for work)	F	701
Beenleigh	2011	Unemployed (looking for work)	M	729
Beenleigh	2016		F	1101
Beenleigh	2016		M	1011
Beenleigh	2016	Employed (away from work)	F	468
Beenleigh	2016	Employed (away from work)	M	413
Beenleigh	2016	Employed (full-time)	F	3874
Beenleigh	2016	Employed (full-time)	M	6721
Beenleigh	2016	Employed (part-time)	F	3359
Beenleigh	2016	Employed (part-time)	M	1689
Beenleigh	2016	Not in the labour force	F	6945
Beenleigh	2016	Not in the labour force	M	4670
Beenleigh	2016	Unemployed (looking for work)	F	924
Beenleigh	2016	Unemployed (looking for work)	M	948
Browns Plains	2006		F	1304
Browns Plains	2006		M	1448
Browns Plains	2006	Employed (away from work)	F	867
Browns Plains	2006	Employed (away from work)	M	1110
Browns Plains	2006	Employed (full-time)	F	6968
Browns Plains	2006	Employed (full-time)	M	13459
Browns Plains	2006	Employed (part-time)	F	5572
Browns Plains	2006	Employed (part-time)	M	2254
Browns Plains	2006	Not in the labour force	F	9070
Browns Plains	2006	Not in the labour force	M	4881
Browns Plains	2006	Unemployed (looking for work)	F	973
Browns Plains	2006	Unemployed (looking for work)	M	867
Browns Plains	2011		F	1424
Browns Plains	2011		M	1441
Browns Plains	2011	Employed (away from work)	F	1034
Browns Plains	2011	Employed (away from work)	M	1152
Browns Plains	2011	Employed (full-time)	F	7878
Browns Plains	2011	Employed (full-time)	M	14344
Browns Plains	2011	Employed (part-time)	F	6163
Browns Plains	2011	Employed (part-time)	M	2762
Browns Plains	2011	Not in the labour force	F	10052
Browns Plains	2011	Not in the labour force	M	5872
Browns Plains	2011	Unemployed (looking for work)	F	1253
Browns Plains	2011	Unemployed (looking for work)	M	1331
Browns Plains	2016		F	2048
Browns Plains	2016		M	2013
Browns Plains	2016	Employed (away from work)	F	928
Browns Plains	2016	Employed (away from work)	M	959
Browns Plains	2016	Employed (full-time)	F	8142
Browns Plains	2016	Employed (full-time)	M	14321
Browns Plains	2016	Employed (part-time)	F	6834
Browns Plains	2016	Employed (part-time)	M	3359
Browns Plains	2016	Not in the labour force	F	11368
Browns Plains	2016	Not in the labour force	M	7216
Browns Plains	2016	Unemployed (looking for work)	F	1723
Browns Plains	2016	Unemployed (looking for work)	M	1760
Jimboomba	2006		F	641
Jimboomba	2006		M	664
Jimboomba	2006	Employed (away from work)	F	465
Jimboomba	2006	Employed (away from work)	M	558
Jimboomba	2006	Employed (full-time)	F	3342
Jimboomba	2006	Employed (full-time)	M	6812
Jimboomba	2006	Employed (part-time)	F	2835
Jimboomba	2006	Employed (part-time)	M	1109
Jimboomba	2006	Not in the labour force	F	3722
Jimboomba	2006	Not in the labour force	M	2088
Jimboomba	2006	Unemployed (looking for work)	F	302
Jimboomba	2006	Unemployed (looking for work)	M	259
Jimboomba	2011		F	542
Jimboomba	2011		M	621
Jimboomba	2011	Employed (away from work)	F	508
Jimboomba	2011	Employed (away from work)	M	643
Jimboomba	2011	Employed (full-time)	F	4195
Jimboomba	2011	Employed (full-time)	M	7952
Jimboomba	2011	Employed (part-time)	F	3701
Jimboomba	2011	Employed (part-time)	M	1451
Jimboomba	2011	Not in the labour force	F	4332
Jimboomba	2011	Not in the labour force	M	2753
Jimboomba	2011	Unemployed (looking for work)	F	526
Jimboomba	2011	Unemployed (looking for work)	M	517
Jimboomba	2016		F	1012
Jimboomba	2016		M	1087
Jimboomba	2016	Employed (away from work)	F	614
Jimboomba	2016	Employed (away from work)	M	596
Jimboomba	2016	Employed (full-time)	F	5228
Jimboomba	2016	Employed (full-time)	M	9316
Jimboomba	2016	Employed (part-time)	F	4495
Jimboomba	2016	Employed (part-time)	M	1849
Jimboomba	2016	Not in the labour force	F	5280
Jimboomba	2016	Not in the labour force	M	3788
Jimboomba	2016	Unemployed (looking for work)	F	733
Jimboomba	2016	Unemployed (looking for work)	M	701
Loganlea - Carbrook	2006		F	1005
Loganlea - Carbrook	2006		M	1082
Loganlea - Carbrook	2006	Employed (away from work)	F	677
Loganlea - Carbrook	2006	Employed (away from work)	M	769
Loganlea - Carbrook	2006	Employed (full-time)	F	5751
Loganlea - Carbrook	2006	Employed (full-time)	M	10426
Loganlea - Carbrook	2006	Employed (part-time)	F	4723
Loganlea - Carbrook	2006	Employed (part-time)	M	1971
Loganlea - Carbrook	2006	Not in the labour force	F	6623
Loganlea - Carbrook	2006	Not in the labour force	M	3843
Loganlea - Carbrook	2006	Unemployed (looking for work)	F	652
Loganlea - Carbrook	2006	Unemployed (looking for work)	M	536
Loganlea - Carbrook	2011		F	1112
Loganlea - Carbrook	2011		M	1128
Loganlea - Carbrook	2011	Employed (away from work)	F	770
Loganlea - Carbrook	2011	Employed (away from work)	M	781
Loganlea - Carbrook	2011	Employed (full-time)	F	6396
Loganlea - Carbrook	2011	Employed (full-time)	M	10850
Loganlea - Carbrook	2011	Employed (part-time)	F	5415
Loganlea - Carbrook	2011	Employed (part-time)	M	2445
Loganlea - Carbrook	2011	Not in the labour force	F	7578
Loganlea - Carbrook	2011	Not in the labour force	M	4762
Loganlea - Carbrook	2011	Unemployed (looking for work)	F	871
Loganlea - Carbrook	2011	Unemployed (looking for work)	M	929
Loganlea - Carbrook	2016		F	1559
Loganlea - Carbrook	2016		M	1439
Loganlea - Carbrook	2016	Employed (away from work)	F	742
Loganlea - Carbrook	2016	Employed (away from work)	M	624
Loganlea - Carbrook	2016	Employed (full-time)	F	6679
Loganlea - Carbrook	2016	Employed (full-time)	M	11004
Loganlea - Carbrook	2016	Employed (part-time)	F	5652
Loganlea - Carbrook	2016	Employed (part-time)	M	2731
Loganlea - Carbrook	2016	Not in the labour force	F	8723
Loganlea - Carbrook	2016	Not in the labour force	M	5887
Loganlea - Carbrook	2016	Unemployed (looking for work)	F	1088
Loganlea - Carbrook	2016	Unemployed (looking for work)	M	1189
Springwood - Kingston	2006		F	1975
Springwood - Kingston	2006		M	1956
Springwood - Kingston	2006	Employed (away from work)	F	938
Springwood - Kingston	2006	Employed (away from work)	M	1195
Springwood - Kingston	2006	Employed (full-time)	F	7491
Springwood - Kingston	2006	Employed (full-time)	M	13729
Springwood - Kingston	2006	Employed (part-time)	F	5986
Springwood - Kingston	2006	Employed (part-time)	M	2759
Springwood - Kingston	2006	Not in the labour force	F	10862
Springwood - Kingston	2006	Not in the labour force	M	6370
Springwood - Kingston	2006	Unemployed (looking for work)	F	1175
Springwood - Kingston	2006	Unemployed (looking for work)	M	1074
Springwood - Kingston	2011		F	1644
Springwood - Kingston	2011		M	1948
Springwood - Kingston	2011	Employed (away from work)	F	1087
Springwood - Kingston	2011	Employed (away from work)	M	1150
Springwood - Kingston	2011	Employed (full-time)	F	7912
Springwood - Kingston	2011	Employed (full-time)	M	13382
Springwood - Kingston	2011	Employed (part-time)	F	6121
Springwood - Kingston	2011	Employed (part-time)	M	3205
Springwood - Kingston	2011	Not in the labour force	F	11592
Springwood - Kingston	2011	Not in the labour force	M	7455
Springwood - Kingston	2011	Unemployed (looking for work)	F	1358
Springwood - Kingston	2011	Unemployed (looking for work)	M	1591
Springwood - Kingston	2016		F	1946
Springwood - Kingston	2016		M	1918
Springwood - Kingston	2016	Employed (away from work)	F	880
Springwood - Kingston	2016	Employed (away from work)	M	823
Springwood - Kingston	2016	Employed (full-time)	F	7216
Springwood - Kingston	2016	Employed (full-time)	M	12653
Springwood - Kingston	2016	Employed (part-time)	F	6198
Springwood - Kingston	2016	Employed (part-time)	M	3589
Springwood - Kingston	2016	Not in the labour force	F	12423
Springwood - Kingston	2016	Not in the labour force	M	8634
Springwood - Kingston	2016	Unemployed (looking for work)	F	1783
Springwood - Kingston	2016	Unemployed (looking for work)	M	1982
Bowen Basin - North	2006		F	963
Bowen Basin - North	2006		M	1963
Bowen Basin - North	2006	Employed (away from work)	F	409
Bowen Basin - North	2006	Employed (away from work)	M	671
Bowen Basin - North	2006	Employed (full-time)	F	3069
Bowen Basin - North	2006	Employed (full-time)	M	7841
Bowen Basin - North	2006	Employed (part-time)	F	2676
Bowen Basin - North	2006	Employed (part-time)	M	889
Bowen Basin - North	2006	Not in the labour force	F	3785
Bowen Basin - North	2006	Not in the labour force	M	1938
Bowen Basin - North	2006	Unemployed (looking for work)	F	235
Bowen Basin - North	2006	Unemployed (looking for work)	M	241
Bowen Basin - North	2011		F	986
Bowen Basin - North	2011		M	2103
Bowen Basin - North	2011	Employed (away from work)	F	528
Bowen Basin - North	2011	Employed (away from work)	M	802
Bowen Basin - North	2011	Employed (full-time)	F	3817
Bowen Basin - North	2011	Employed (full-time)	M	9049
Bowen Basin - North	2011	Employed (part-time)	F	2836
Bowen Basin - North	2011	Employed (part-time)	M	930
Bowen Basin - North	2011	Not in the labour force	F	3740
Bowen Basin - North	2011	Not in the labour force	M	1980
Bowen Basin - North	2011	Unemployed (looking for work)	F	304
Bowen Basin - North	2011	Unemployed (looking for work)	M	241
Bowen Basin - North	2016		F	1423
Bowen Basin - North	2016		M	2289
Bowen Basin - North	2016	Employed (away from work)	F	457
Bowen Basin - North	2016	Employed (away from work)	M	587
Bowen Basin - North	2016	Employed (full-time)	F	3379
Bowen Basin - North	2016	Employed (full-time)	M	7239
Bowen Basin - North	2016	Employed (part-time)	F	2557
Bowen Basin - North	2016	Employed (part-time)	M	1058
Bowen Basin - North	2016	Not in the labour force	F	3600
Bowen Basin - North	2016	Not in the labour force	M	2322
Bowen Basin - North	2016	Unemployed (looking for work)	F	487
Bowen Basin - North	2016	Unemployed (looking for work)	M	505
Mackay	2006		F	2802
Mackay	2006		M	3936
Mackay	2006	Employed (away from work)	F	1414
Mackay	2006	Employed (away from work)	M	1777
Mackay	2006	Employed (full-time)	F	10116
Mackay	2006	Employed (full-time)	M	22840
Mackay	2006	Employed (part-time)	F	9117
Mackay	2006	Employed (part-time)	M	2841
Mackay	2006	Not in the labour force	F	14241
Mackay	2006	Not in the labour force	M	7710
Mackay	2006	Unemployed (looking for work)	F	1015
Mackay	2006	Unemployed (looking for work)	M	860
Mackay	2011		F	2087
Mackay	2011		M	4182
Mackay	2011	Employed (away from work)	F	1664
Mackay	2011	Employed (away from work)	M	2123
Mackay	2011	Employed (full-time)	F	12637
Mackay	2011	Employed (full-time)	M	27171
Mackay	2011	Employed (part-time)	F	10491
Mackay	2011	Employed (part-time)	M	3262
Mackay	2011	Not in the labour force	F	14842
Mackay	2011	Not in the labour force	M	8235
Mackay	2011	Unemployed (looking for work)	F	1206
Mackay	2011	Unemployed (looking for work)	M	940
Mackay	2016		F	3086
Mackay	2016		M	4565
Mackay	2016	Employed (away from work)	F	1483
Mackay	2016	Employed (away from work)	M	1646
Mackay	2016	Employed (full-time)	F	11558
Mackay	2016	Employed (full-time)	M	22787
Mackay	2016	Employed (part-time)	F	11169
Mackay	2016	Employed (part-time)	M	4083
Mackay	2016	Not in the labour force	F	15480
Mackay	2016	Not in the labour force	M	10378
Mackay	2016	Unemployed (looking for work)	F	2338
Mackay	2016	Unemployed (looking for work)	M	2630
Whitsunday	2006		F	672
Whitsunday	2006		M	1080
Whitsunday	2006	Employed (away from work)	F	236
Whitsunday	2006	Employed (away from work)	M	297
Whitsunday	2006	Employed (full-time)	F	2329
Whitsunday	2006	Employed (full-time)	M	4052
Whitsunday	2006	Employed (part-time)	F	1529
Whitsunday	2006	Employed (part-time)	M	657
Whitsunday	2006	Not in the labour force	F	1648
Whitsunday	2006	Not in the labour force	M	1191
Whitsunday	2006	Unemployed (looking for work)	F	137
Whitsunday	2006	Unemployed (looking for work)	M	164
Whitsunday	2011		F	652
Whitsunday	2011		M	1034
Whitsunday	2011	Employed (away from work)	F	253
Whitsunday	2011	Employed (away from work)	M	305
Whitsunday	2011	Employed (full-time)	F	2342
Whitsunday	2011	Employed (full-time)	M	4206
Whitsunday	2011	Employed (part-time)	F	1697
Whitsunday	2011	Employed (part-time)	M	763
Whitsunday	2011	Not in the labour force	F	1991
Whitsunday	2011	Not in the labour force	M	1390
Whitsunday	2011	Unemployed (looking for work)	F	233
Whitsunday	2011	Unemployed (looking for work)	M	234
Whitsunday	2016		F	1133
Whitsunday	2016		M	1392
Whitsunday	2016	Employed (away from work)	F	299
Whitsunday	2016	Employed (away from work)	M	281
Whitsunday	2016	Employed (full-time)	F	2574
Whitsunday	2016	Employed (full-time)	M	4309
Whitsunday	2016	Employed (part-time)	F	1978
Whitsunday	2016	Employed (part-time)	M	938
Whitsunday	2016	Not in the labour force	F	2155
Whitsunday	2016	Not in the labour force	M	1702
Whitsunday	2016	Unemployed (looking for work)	F	271
Whitsunday	2016	Unemployed (looking for work)	M	363
Bribie - Beachmere	2006		F	771
Bribie - Beachmere	2006		M	740
Bribie - Beachmere	2006	Employed (away from work)	F	287
Bribie - Beachmere	2006	Employed (away from work)	M	326
Bribie - Beachmere	2006	Employed (full-time)	F	1749
Bribie - Beachmere	2006	Employed (full-time)	M	3535
Bribie - Beachmere	2006	Employed (part-time)	F	2088
Bribie - Beachmere	2006	Employed (part-time)	M	972
Bribie - Beachmere	2006	Not in the labour force	F	6634
Bribie - Beachmere	2006	Not in the labour force	M	5254
Bribie - Beachmere	2006	Unemployed (looking for work)	F	330
Bribie - Beachmere	2006	Unemployed (looking for work)	M	372
Bribie - Beachmere	2011		F	702
Bribie - Beachmere	2011		M	752
Bribie - Beachmere	2011	Employed (away from work)	F	331
Bribie - Beachmere	2011	Employed (away from work)	M	389
Bribie - Beachmere	2011	Employed (full-time)	F	2102
Bribie - Beachmere	2011	Employed (full-time)	M	3771
Bribie - Beachmere	2011	Employed (part-time)	F	2456
Bribie - Beachmere	2011	Employed (part-time)	M	1209
Bribie - Beachmere	2011	Not in the labour force	F	7432
Bribie - Beachmere	2011	Not in the labour force	M	5830
Bribie - Beachmere	2011	Unemployed (looking for work)	F	450
Bribie - Beachmere	2011	Unemployed (looking for work)	M	493
Bribie - Beachmere	2016		F	1032
Bribie - Beachmere	2016		M	927
Bribie - Beachmere	2016	Employed (away from work)	F	357
Bribie - Beachmere	2016	Employed (away from work)	M	361
Bribie - Beachmere	2016	Employed (full-time)	F	2164
Bribie - Beachmere	2016	Employed (full-time)	M	3742
Bribie - Beachmere	2016	Employed (part-time)	F	2565
Bribie - Beachmere	2016	Employed (part-time)	M	1307
Bribie - Beachmere	2016	Not in the labour force	F	8221
Bribie - Beachmere	2016	Not in the labour force	M	6848
Bribie - Beachmere	2016	Unemployed (looking for work)	F	513
Bribie - Beachmere	2016	Unemployed (looking for work)	M	583
Caboolture	2006		F	975
Caboolture	2006		M	1023
Caboolture	2006	Employed (away from work)	F	587
Caboolture	2006	Employed (away from work)	M	775
Caboolture	2006	Employed (full-time)	F	4047
Caboolture	2006	Employed (full-time)	M	8164
