SA3_NAME16	Year	LabourForceStatus	adults
North Lakes	2016		2916
North Lakes	2016	Employed (away from work)	1686
North Lakes	2016	Employed (full-time)	22580
North Lakes	2016	Employed (part-time)	9930
North Lakes	2016	Not in the labour force	13843
North Lakes	2016	Unemployed (looking for work)	2802
Strathpine	2006		1281
Strathpine	2006	Employed (away from work)	1108
Strathpine	2006	Employed (full-time)	11258
Strathpine	2006	Employed (part-time)	4735
Strathpine	2006	Not in the labour force	7630
Strathpine	2006	Unemployed (looking for work)	806
Strathpine	2011		1093
Strathpine	2011	Employed (away from work)	1137
Strathpine	2011	Employed (full-time)	11745
Strathpine	2011	Employed (part-time)	4847
Strathpine	2011	Not in the labour force	7888
Strathpine	2011	Unemployed (looking for work)	1162
Strathpine	2016		1622
Strathpine	2016	Employed (away from work)	908
Strathpine	2016	Employed (full-time)	11148
Strathpine	2016	Employed (part-time)	5402
Strathpine	2016	Not in the labour force	8893
Strathpine	2016	Unemployed (looking for work)	1536
Far North	2006		1499
Far North	2006	Employed (away from work)	1035
Far North	2006	Employed (full-time)	6799
Far North	2006	Employed (part-time)	3989
Far North	2006	Not in the labour force	6204
Far North	2006	Unemployed (looking for work)	549
Far North	2011		1732
Far North	2011	Employed (away from work)	956
Far North	2011	Employed (full-time)	7347
Far North	2011	Employed (part-time)	3123
Far North	2011	Not in the labour force	7863
Far North	2011	Unemployed (looking for work)	986
Far North	2016		2658
Far North	2016	Employed (away from work)	796
Far North	2016	Employed (full-time)	7270
Far North	2016	Employed (part-time)	2932
Far North	2016	Not in the labour force	8923
Far North	2016	Unemployed (looking for work)	1555
Outback - North	2006		2833
Outback - North	2006	Employed (away from work)	1075
Outback - North	2006	Employed (full-time)	10609
Outback - North	2006	Employed (part-time)	2887
Outback - North	2006	Not in the labour force	4916
Outback - North	2006	Unemployed (looking for work)	558
Outback - North	2011		3368
Outback - North	2011	Employed (away from work)	1170
Outback - North	2011	Employed (full-time)	11922
Outback - North	2011	Employed (part-time)	2658
Outback - North	2011	Not in the labour force	5332
Outback - North	2011	Unemployed (looking for work)	772
Outback - North	2016		2656
Outback - North	2016	Employed (away from work)	914
Outback - North	2016	Employed (full-time)	10334
Outback - North	2016	Employed (part-time)	2645
Outback - North	2016	Not in the labour force	5135
Outback - North	2016	Unemployed (looking for work)	966
Outback - South	2006		1025
Outback - South	2006	Employed (away from work)	699
Outback - South	2006	Employed (full-time)	7138
Outback - South	2006	Employed (part-time)	2187
Outback - South	2006	Not in the labour force	3912
Outback - South	2006	Unemployed (looking for work)	337
Outback - South	2011		940
Outback - South	2011	Employed (away from work)	697
Outback - South	2011	Employed (full-time)	7337
Outback - South	2011	Employed (part-time)	2159
Outback - South	2011	Not in the labour force	4055
Outback - South	2011	Unemployed (looking for work)	350
Outback - South	2016		1197
Outback - South	2016	Employed (away from work)	608
Outback - South	2016	Employed (full-time)	6313
Outback - South	2016	Employed (part-time)	1959
Outback - South	2016	Not in the labour force	3805
Outback - South	2016	Unemployed (looking for work)	371
Buderim	2006		1695
Buderim	2006	Employed (away from work)	1022
Buderim	2006	Employed (full-time)	10657
Buderim	2006	Employed (part-time)	6425
Buderim	2006	Not in the labour force	11509
Buderim	2006	Unemployed (looking for work)	1017
Buderim	2011		1218
Buderim	2011	Employed (away from work)	1218
Buderim	2011	Employed (full-time)	11844
Buderim	2011	Employed (part-time)	7869
Buderim	2011	Not in the labour force	12882
Buderim	2011	Unemployed (looking for work)	1479
Buderim	2016		2297
Buderim	2016	Employed (away from work)	1198
Buderim	2016	Employed (full-time)	13969
Buderim	2016	Employed (part-time)	9534
Buderim	2016	Not in the labour force	14810
Buderim	2016	Unemployed (looking for work)	1977
Caloundra	2006		2722
Caloundra	2006	Employed (away from work)	1584
Caloundra	2006	Employed (full-time)	15046
Caloundra	2006	Employed (part-time)	8752
Caloundra	2006	Not in the labour force	20490
Caloundra	2006	Unemployed (looking for work)	1562
Caloundra	2011		2731
Caloundra	2011	Employed (away from work)	1763
Caloundra	2011	Employed (full-time)	17057
Caloundra	2011	Employed (part-time)	10773
Caloundra	2011	Not in the labour force	22389
Caloundra	2011	Unemployed (looking for work)	2249
Caloundra	2016		3590
Caloundra	2016	Employed (away from work)	1778
Caloundra	2016	Employed (full-time)	19560
Caloundra	2016	Employed (part-time)	12897
Caloundra	2016	Not in the labour force	25661
Caloundra	2016	Unemployed (looking for work)	2593
Maroochy	2006		2874
Maroochy	2006	Employed (away from work)	1356
Maroochy	2006	Employed (full-time)	13165
Maroochy	2006	Employed (part-time)	7549
Maroochy	2006	Not in the labour force	13294
Maroochy	2006	Unemployed (looking for work)	1469
Maroochy	2011		2472
Maroochy	2011	Employed (away from work)	1378
Maroochy	2011	Employed (full-time)	13964
Maroochy	2011	Employed (part-time)	8621
Maroochy	2011	Not in the labour force	14415
Maroochy	2011	Unemployed (looking for work)	1978
Maroochy	2016		3842
Maroochy	2016	Employed (away from work)	1284
Maroochy	2016	Employed (full-time)	15071
Maroochy	2016	Employed (part-time)	9820
Maroochy	2016	Not in the labour force	16047
Maroochy	2016	Unemployed (looking for work)	1998
Noosa	2006		2258
Noosa	2006	Employed (away from work)	832
Noosa	2006	Employed (full-time)	7420
Noosa	2006	Employed (part-time)	5136
Noosa	2006	Not in the labour force	9832
Noosa	2006	Unemployed (looking for work)	830
Noosa	2011		1659
Noosa	2011	Employed (away from work)	874
Noosa	2011	Employed (full-time)	8185
Noosa	2011	Employed (part-time)	6140
Noosa	2011	Not in the labour force	11392
Noosa	2011	Unemployed (looking for work)	1159
Noosa	2016		2433
Noosa	2016	Employed (away from work)	808
Noosa	2016	Employed (full-time)	9310
Noosa	2016	Employed (part-time)	7185
Noosa	2016	Not in the labour force	13064
Noosa	2016	Unemployed (looking for work)	1186
Sunshine Coast Hinterland	2006		1810
Sunshine Coast Hinterland	2006	Employed (away from work)	1232
Sunshine Coast Hinterland	2006	Employed (full-time)	10007
Sunshine Coast Hinterland	2006	Employed (part-time)	6640
Sunshine Coast Hinterland	2006	Not in the labour force	11648
Sunshine Coast Hinterland	2006	Unemployed (looking for work)	971
Sunshine Coast Hinterland	2011		1990
Sunshine Coast Hinterland	2011	Employed (away from work)	1279
Sunshine Coast Hinterland	2011	Employed (full-time)	11309
Sunshine Coast Hinterland	2011	Employed (part-time)	7610
Sunshine Coast Hinterland	2011	Not in the labour force	13447
Sunshine Coast Hinterland	2011	Unemployed (looking for work)	1389
Sunshine Coast Hinterland	2016		2361
Sunshine Coast Hinterland	2016	Employed (away from work)	1252
Sunshine Coast Hinterland	2016	Employed (full-time)	11773
Sunshine Coast Hinterland	2016	Employed (part-time)	8490
Sunshine Coast Hinterland	2016	Not in the labour force	15177
Sunshine Coast Hinterland	2016	Unemployed (looking for work)	1600
Nambour	2006		1459
Nambour	2006	Employed (away from work)	958
Nambour	2006	Employed (full-time)	8565
Nambour	2006	Employed (part-time)	5335
Nambour	2006	Not in the labour force	9417
Nambour	2006	Unemployed (looking for work)	890
Nambour	2011		1330
Nambour	2011	Employed (away from work)	1081
Nambour	2011	Employed (full-time)	9279
Nambour	2011	Employed (part-time)	6217
Nambour	2011	Not in the labour force	10636
Nambour	2011	Unemployed (looking for work)	1311
Nambour	2016		2168
Nambour	2016	Employed (away from work)	979
Nambour	2016	Employed (full-time)	10346
Nambour	2016	Employed (part-time)	7124
Nambour	2016	Not in the labour force	12155
Nambour	2016	Unemployed (looking for work)	1521
Noosa Hinterland	2006		772
Noosa Hinterland	2006	Employed (away from work)	517
Noosa Hinterland	2006	Employed (full-time)	4266
Noosa Hinterland	2006	Employed (part-time)	3160
Noosa Hinterland	2006	Not in the labour force	5643
Noosa Hinterland	2006	Unemployed (looking for work)	567
Noosa Hinterland	2011		818
Noosa Hinterland	2011	Employed (away from work)	575
Noosa Hinterland	2011	Employed (full-time)	4488
Noosa Hinterland	2011	Employed (part-time)	3548
Noosa Hinterland	2011	Not in the labour force	6127
Noosa Hinterland	2011	Unemployed (looking for work)	695
Noosa Hinterland	2016		1148
Noosa Hinterland	2016	Employed (away from work)	542
Noosa Hinterland	2016	Employed (full-time)	4877
Noosa Hinterland	2016	Employed (part-time)	3861
Noosa Hinterland	2016	Not in the labour force	6722
Noosa Hinterland	2016	Unemployed (looking for work)	692
Toowoomba	2006		5351
Toowoomba	2006	Employed (away from work)	3397
Toowoomba	2006	Employed (full-time)	37887
Toowoomba	2006	Employed (part-time)	17663
Toowoomba	2006	Not in the labour force	34538
Toowoomba	2006	Unemployed (looking for work)	2776
Toowoomba	2011		5918
Toowoomba	2011	Employed (away from work)	3934
Toowoomba	2011	Employed (full-time)	40317
Toowoomba	2011	Employed (part-time)	19888
Toowoomba	2011	Not in the labour force	36681
Toowoomba	2011	Unemployed (looking for work)	3353
Toowoomba	2016		8486
Toowoomba	2016	Employed (away from work)	3384
Toowoomba	2016	Employed (full-time)	41293
Toowoomba	2016	Employed (part-time)	21705
Toowoomba	2016	Not in the labour force	39337
Toowoomba	2016	Unemployed (looking for work)	5028
Charters Towers - Ayr - Ingham	2006		1836
Charters Towers - Ayr - Ingham	2006	Employed (away from work)	1270
Charters Towers - Ayr - Ingham	2006	Employed (full-time)	11938
Charters Towers - Ayr - Ingham	2006	Employed (part-time)	4830
Charters Towers - Ayr - Ingham	2006	Not in the labour force	11856
Charters Towers - Ayr - Ingham	2006	Unemployed (looking for work)	859
Charters Towers - Ayr - Ingham	2011		1953
Charters Towers - Ayr - Ingham	2011	Employed (away from work)	1259
Charters Towers - Ayr - Ingham	2011	Employed (full-time)	12391
Charters Towers - Ayr - Ingham	2011	Employed (part-time)	5290
Charters Towers - Ayr - Ingham	2011	Not in the labour force	12283
Charters Towers - Ayr - Ingham	2011	Unemployed (looking for work)	1044
Charters Towers - Ayr - Ingham	2016		2843
Charters Towers - Ayr - Ingham	2016	Employed (away from work)	1079
Charters Towers - Ayr - Ingham	2016	Employed (full-time)	11067
Charters Towers - Ayr - Ingham	2016	Employed (part-time)	5297
Charters Towers - Ayr - Ingham	2016	Not in the labour force	12458
Charters Towers - Ayr - Ingham	2016	Unemployed (looking for work)	1419
Townsville	2006		7957
Townsville	2006	Employed (away from work)	5280
Townsville	2006	Employed (full-time)	51259
Townsville	2006	Employed (part-time)	19793
Townsville	2006	Not in the labour force	33322
Townsville	2006	Unemployed (looking for work)	3512
Townsville	2011		9261
Townsville	2011	Employed (away from work)	5865
Townsville	2011	Employed (full-time)	57837
Townsville	2011	Employed (part-time)	23350
Townsville	2011	Not in the labour force	36687
Townsville	2011	Unemployed (looking for work)	4695
Townsville	2016		11376
Townsville	2016	Employed (away from work)	4833
Townsville	2016	Employed (full-time)	55756
Townsville	2016	Employed (part-time)	25885
Townsville	2016	Not in the labour force	42799
Townsville	2016	Unemployed (looking for work)	8444
Bundaberg	2006		4278
Bundaberg	2006	Employed (away from work)	2001
Bundaberg	2006	Employed (full-time)	18116
Bundaberg	2006	Employed (part-time)	9711
Bundaberg	2006	Not in the labour force	25668
Bundaberg	2006	Unemployed (looking for work)	2468
Bundaberg	2011		4079
Bundaberg	2011	Employed (away from work)	2107
Bundaberg	2011	Employed (full-time)	19623
Bundaberg	2011	Employed (part-time)	10605
Bundaberg	2011	Not in the labour force	28746
Bundaberg	2011	Unemployed (looking for work)	3123
Bundaberg	2016		5397
Bundaberg	2016	Employed (away from work)	1784
Bundaberg	2016	Employed (full-time)	19113
Bundaberg	2016	Employed (part-time)	11520
Bundaberg	2016	Not in the labour force	30596
Bundaberg	2016	Unemployed (looking for work)	3768
Burnett	2006		2333
Burnett	2006	Employed (away from work)	1124
Burnett	2006	Employed (full-time)	11300
Burnett	2006	Employed (part-time)	5401
Burnett	2006	Not in the labour force	13781
Burnett	2006	Unemployed (looking for work)	1071
Burnett	2011		2234
Burnett	2011	Employed (away from work)	1246
Burnett	2011	Employed (full-time)	11166
Burnett	2011	Employed (part-time)	5841
Burnett	2011	Not in the labour force	15613
Burnett	2011	Unemployed (looking for work)	1347
Burnett	2016		3517
Burnett	2016	Employed (away from work)	1137
Burnett	2016	Employed (full-time)	10606
Burnett	2016	Employed (part-time)	5935
Burnett	2016	Not in the labour force	17066
Burnett	2016	Unemployed (looking for work)	1542
Gympie - Cooloola	2006		1676
Gympie - Cooloola	2006	Employed (away from work)	1049
Gympie - Cooloola	2006	Employed (full-time)	9782
Gympie - Cooloola	2006	Employed (part-time)	5324
Gympie - Cooloola	2006	Not in the labour force	13703
Gympie - Cooloola	2006	Unemployed (looking for work)	1349
Gympie - Cooloola	2011		2310
Gympie - Cooloola	2011	Employed (away from work)	1231
Gympie - Cooloola	2011	Employed (full-time)	9953
Gympie - Cooloola	2011	Employed (part-time)	6137
Gympie - Cooloola	2011	Not in the labour force	15224
Gympie - Cooloola	2011	Unemployed (looking for work)	1450
Gympie - Cooloola	2016		3485
Gympie - Cooloola	2016	Employed (away from work)	1130
Gympie - Cooloola	2016	Employed (full-time)	9735
Gympie - Cooloola	2016	Employed (part-time)	6604
Gympie - Cooloola	2016	Not in the labour force	17621
Gympie - Cooloola	2016	Unemployed (looking for work)	1869
Hervey Bay	2006		1990
Hervey Bay	2006	Employed (away from work)	1097
Hervey Bay	2006	Employed (full-time)	9331
Hervey Bay	2006	Employed (part-time)	5390
Hervey Bay	2006	Not in the labour force	17479
Hervey Bay	2006	Unemployed (looking for work)	1473
Hervey Bay	2011		2257
Hervey Bay	2011	Employed (away from work)	1238
Hervey Bay	2011	Employed (full-time)	9928
Hervey Bay	2011	Employed (part-time)	6398
Hervey Bay	2011	Not in the labour force	20635
Hervey Bay	2011	Unemployed (looking for work)	2251
Hervey Bay	2016		3588
Hervey Bay	2016	Employed (away from work)	1079
Hervey Bay	2016	Employed (full-time)	10097
Hervey Bay	2016	Employed (part-time)	7261
Hervey Bay	2016	Not in the labour force	22625
Hervey Bay	2016	Unemployed (looking for work)	2444
Maryborough	2006		1757
Maryborough	2006	Employed (away from work)	975
Maryborough	2006	Employed (full-time)	8370
Maryborough	2006	Employed (part-time)	4412
Maryborough	2006	Not in the labour force	14439
Maryborough	2006	Unemployed (looking for work)	1247
Maryborough	2011		2102
Maryborough	2011	Employed (away from work)	1072
Maryborough	2011	Employed (full-time)	8628
Maryborough	2011	Employed (part-time)	4991
Maryborough	2011	Not in the labour force	16118
Maryborough	2011	Unemployed (looking for work)	1517
Maryborough	2016		3053
Maryborough	2016	Employed (away from work)	868
Maryborough	2016	Employed (full-time)	7909
Maryborough	2016	Employed (part-time)	5070
Maryborough	2016	Not in the labour force	18545
Maryborough	2016	Unemployed (looking for work)	1977
Migratory - Offshore - Shipping (Qld)	2006		12
Migratory - Offshore - Shipping (Qld)	2006	Employed (away from work)	4
Migratory - Offshore - Shipping (Qld)	2006	Employed (full-time)	72
Migratory - Offshore - Shipping (Qld)	2006	Employed (part-time)	3
Migratory - Offshore - Shipping (Qld)	2006	Not in the labour force	4
Migratory - Offshore - Shipping (Qld)	2006	Unemployed (looking for work)	4
Migratory - Offshore - Shipping (Qld)	2011		80
Migratory - Offshore - Shipping (Qld)	2011	Employed (away from work)	37
Migratory - Offshore - Shipping (Qld)	2011	Employed (full-time)	157
Migratory - Offshore - Shipping (Qld)	2011	Employed (part-time)	48
Migratory - Offshore - Shipping (Qld)	2011	Not in the labour force	125
Migratory - Offshore - Shipping (Qld)	2011	Unemployed (looking for work)	6
Migratory - Offshore - Shipping (Qld)	2016		25
Migratory - Offshore - Shipping (Qld)	2016	Employed (away from work)	10
Migratory - Offshore - Shipping (Qld)	2016	Employed (full-time)	32
