SA2_NAME16	Year	LabourForceStatus	adults
Beaudesert	2016	Unemployed (looking for work)	450
Beenleigh	2006		403
Beenleigh	2006	Employed (away from work)	249
Beenleigh	2006	Employed (full-time)	2113
Beenleigh	2006	Employed (part-time)	894
Beenleigh	2006	Not in the labour force	2253
Beenleigh	2006	Unemployed (looking for work)	263
Beenleigh	2011		694
Beenleigh	2011	Employed (away from work)	209
Beenleigh	2011	Employed (full-time)	2039
Beenleigh	2011	Employed (part-time)	976
Beenleigh	2011	Not in the labour force	2324
Beenleigh	2011	Unemployed (looking for work)	339
Beenleigh	2016		556
Beenleigh	2016	Employed (away from work)	180
Beenleigh	2016	Employed (full-time)	1984
Beenleigh	2016	Employed (part-time)	984
Beenleigh	2016	Not in the labour force	2510
Beenleigh	2016	Unemployed (looking for work)	456
Eagleby	2006		492
Eagleby	2006	Employed (away from work)	216
Eagleby	2006	Employed (full-time)	2038
Eagleby	2006	Employed (part-time)	872
Eagleby	2006	Not in the labour force	2878
Eagleby	2006	Unemployed (looking for work)	322
Eagleby	2011		697
Eagleby	2011	Employed (away from work)	272
Eagleby	2011	Employed (full-time)	2552
Eagleby	2011	Employed (part-time)	1287
Eagleby	2011	Not in the labour force	3865
Eagleby	2011	Unemployed (looking for work)	560
Eagleby	2016		795
Eagleby	2016	Employed (away from work)	272
Eagleby	2016	Employed (full-time)	2638
Eagleby	2016	Employed (part-time)	1434
Eagleby	2016	Not in the labour force	4612
Eagleby	2016	Unemployed (looking for work)	697
Edens Landing - Holmview	2006		354
Edens Landing - Holmview	2006	Employed (away from work)	203
Edens Landing - Holmview	2006	Employed (full-time)	1752
Edens Landing - Holmview	2006	Employed (part-time)	673
Edens Landing - Holmview	2006	Not in the labour force	1156
Edens Landing - Holmview	2006	Unemployed (looking for work)	143
Edens Landing - Holmview	2011		221
Edens Landing - Holmview	2011	Employed (away from work)	189
Edens Landing - Holmview	2011	Employed (full-time)	2049
Edens Landing - Holmview	2011	Employed (part-time)	894
Edens Landing - Holmview	2011	Not in the labour force	1340
Edens Landing - Holmview	2011	Unemployed (looking for work)	229
Edens Landing - Holmview	2016		298
Edens Landing - Holmview	2016	Employed (away from work)	158
Edens Landing - Holmview	2016	Employed (full-time)	2316
Edens Landing - Holmview	2016	Employed (part-time)	911
Edens Landing - Holmview	2016	Not in the labour force	1644
Edens Landing - Holmview	2016	Unemployed (looking for work)	303
Mount Warren Park	2006		208
Mount Warren Park	2006	Employed (away from work)	181
Mount Warren Park	2006	Employed (full-time)	1729
Mount Warren Park	2006	Employed (part-time)	762
Mount Warren Park	2006	Not in the labour force	1427
Mount Warren Park	2006	Unemployed (looking for work)	136
Mount Warren Park	2011		203
Mount Warren Park	2011	Employed (away from work)	145
Mount Warren Park	2011	Employed (full-time)	1771
Mount Warren Park	2011	Employed (part-time)	794
Mount Warren Park	2011	Not in the labour force	1420
Mount Warren Park	2011	Unemployed (looking for work)	171
Mount Warren Park	2016		257
Mount Warren Park	2016	Employed (away from work)	122
Mount Warren Park	2016	Employed (full-time)	1643
Mount Warren Park	2016	Employed (part-time)	773
Mount Warren Park	2016	Not in the labour force	1571
Mount Warren Park	2016	Unemployed (looking for work)	216
Wolffdene - Bahrs Scrub	2006		148
Wolffdene - Bahrs Scrub	2006	Employed (away from work)	140
Wolffdene - Bahrs Scrub	2006	Employed (full-time)	1599
Wolffdene - Bahrs Scrub	2006	Employed (part-time)	781
Wolffdene - Bahrs Scrub	2006	Not in the labour force	886
Wolffdene - Bahrs Scrub	2006	Unemployed (looking for work)	65
Wolffdene - Bahrs Scrub	2011		162
Wolffdene - Bahrs Scrub	2011	Employed (away from work)	133
Wolffdene - Bahrs Scrub	2011	Employed (full-time)	1814
Wolffdene - Bahrs Scrub	2011	Employed (part-time)	875
Wolffdene - Bahrs Scrub	2011	Not in the labour force	1134
Wolffdene - Bahrs Scrub	2011	Unemployed (looking for work)	129
Wolffdene - Bahrs Scrub	2016		200
Wolffdene - Bahrs Scrub	2016	Employed (away from work)	156
Wolffdene - Bahrs Scrub	2016	Employed (full-time)	2011
Wolffdene - Bahrs Scrub	2016	Employed (part-time)	939
Wolffdene - Bahrs Scrub	2016	Not in the labour force	1277
Wolffdene - Bahrs Scrub	2016	Unemployed (looking for work)	199
Boronia Heights - Park Ridge	2006		439
Boronia Heights - Park Ridge	2006	Employed (away from work)	299
Boronia Heights - Park Ridge	2006	Employed (full-time)	3258
Boronia Heights - Park Ridge	2006	Employed (part-time)	1282
Boronia Heights - Park Ridge	2006	Not in the labour force	3144
Boronia Heights - Park Ridge	2006	Unemployed (looking for work)	304
Boronia Heights - Park Ridge	2011		482
Boronia Heights - Park Ridge	2011	Employed (away from work)	284
Boronia Heights - Park Ridge	2011	Employed (full-time)	3289
Boronia Heights - Park Ridge	2011	Employed (part-time)	1432
Boronia Heights - Park Ridge	2011	Not in the labour force	3310
Boronia Heights - Park Ridge	2011	Unemployed (looking for work)	398
Boronia Heights - Park Ridge	2016		605
Boronia Heights - Park Ridge	2016	Employed (away from work)	250
Boronia Heights - Park Ridge	2016	Employed (full-time)	3117
Boronia Heights - Park Ridge	2016	Employed (part-time)	1506
Boronia Heights - Park Ridge	2016	Not in the labour force	3746
Boronia Heights - Park Ridge	2016	Unemployed (looking for work)	529
Browns Plains	2006		235
Browns Plains	2006	Employed (away from work)	155
Browns Plains	2006	Employed (full-time)	1758
Browns Plains	2006	Employed (part-time)	638
Browns Plains	2006	Not in the labour force	1167
Browns Plains	2006	Unemployed (looking for work)	194
Browns Plains	2011		356
Browns Plains	2011	Employed (away from work)	236
Browns Plains	2011	Employed (full-time)	2077
Browns Plains	2011	Employed (part-time)	791
Browns Plains	2011	Not in the labour force	1425
Browns Plains	2011	Unemployed (looking for work)	273
Browns Plains	2016		400
Browns Plains	2016	Employed (away from work)	152
Browns Plains	2016	Employed (full-time)	2090
Browns Plains	2016	Employed (part-time)	910
Browns Plains	2016	Not in the labour force	1763
Browns Plains	2016	Unemployed (looking for work)	350
Chambers Flat - Logan Reserve	2006		139
Chambers Flat - Logan Reserve	2006	Employed (away from work)	117
Chambers Flat - Logan Reserve	2006	Employed (full-time)	1180
Chambers Flat - Logan Reserve	2006	Employed (part-time)	499
Chambers Flat - Logan Reserve	2006	Not in the labour force	809
Chambers Flat - Logan Reserve	2006	Unemployed (looking for work)	90
Chambers Flat - Logan Reserve	2011		94
Chambers Flat - Logan Reserve	2011	Employed (away from work)	149
Chambers Flat - Logan Reserve	2011	Employed (full-time)	1176
Chambers Flat - Logan Reserve	2011	Employed (part-time)	535
Chambers Flat - Logan Reserve	2011	Not in the labour force	946
Chambers Flat - Logan Reserve	2011	Unemployed (looking for work)	117
Chambers Flat - Logan Reserve	2016		277
Chambers Flat - Logan Reserve	2016	Employed (away from work)	131
Chambers Flat - Logan Reserve	2016	Employed (full-time)	1625
Chambers Flat - Logan Reserve	2016	Employed (part-time)	702
Chambers Flat - Logan Reserve	2016	Not in the labour force	1134
Chambers Flat - Logan Reserve	2016	Unemployed (looking for work)	189
Crestmead	2006		611
Crestmead	2006	Employed (away from work)	330
Crestmead	2006	Employed (full-time)	2687
Crestmead	2006	Employed (part-time)	981
Crestmead	2006	Not in the labour force	2078
Crestmead	2006	Unemployed (looking for work)	323
Crestmead	2011		455
Crestmead	2011	Employed (away from work)	321
Crestmead	2011	Employed (full-time)	3126
Crestmead	2011	Employed (part-time)	1224
Crestmead	2011	Not in the labour force	2318
Crestmead	2011	Unemployed (looking for work)	429
Crestmead	2016		727
Crestmead	2016	Employed (away from work)	282
Crestmead	2016	Employed (full-time)	3052
Crestmead	2016	Employed (part-time)	1256
Crestmead	2016	Not in the labour force	2672
Crestmead	2016	Unemployed (looking for work)	597
Greenbank Military Camp	2006		0
Greenbank Military Camp	2006	Employed (away from work)	0
Greenbank Military Camp	2006	Employed (full-time)	0
Greenbank Military Camp	2006	Employed (part-time)	0
Greenbank Military Camp	2006	Not in the labour force	0
Greenbank Military Camp	2006	Unemployed (looking for work)	0
Greenbank Military Camp	2011		0
Greenbank Military Camp	2011	Employed (away from work)	0
Greenbank Military Camp	2011	Employed (full-time)	0
Greenbank Military Camp	2011	Employed (part-time)	0
Greenbank Military Camp	2011	Not in the labour force	0
Greenbank Military Camp	2011	Unemployed (looking for work)	0
Greenbank Military Camp	2016		0
Greenbank Military Camp	2016	Employed (away from work)	0
Greenbank Military Camp	2016	Employed (full-time)	0
Greenbank Military Camp	2016	Employed (part-time)	0
Greenbank Military Camp	2016	Not in the labour force	0
Greenbank Military Camp	2016	Unemployed (looking for work)	0
Hillcrest	2006		218
Hillcrest	2006	Employed (away from work)	246
Hillcrest	2006	Employed (full-time)	2498
Hillcrest	2006	Employed (part-time)	978
Hillcrest	2006	Not in the labour force	1339
Hillcrest	2006	Unemployed (looking for work)	185
Hillcrest	2011		252
Hillcrest	2011	Employed (away from work)	235
Hillcrest	2011	Employed (full-time)	2650
Hillcrest	2011	Employed (part-time)	1051
Hillcrest	2011	Not in the labour force	1589
Hillcrest	2011	Unemployed (looking for work)	232
Hillcrest	2016		261
Hillcrest	2016	Employed (away from work)	209
Hillcrest	2016	Employed (full-time)	2591
Hillcrest	2016	Employed (part-time)	1214
Hillcrest	2016	Not in the labour force	1771
Hillcrest	2016	Unemployed (looking for work)	331
Marsden	2006		539
Marsden	2006	Employed (away from work)	265
Marsden	2006	Employed (full-time)	2502
Marsden	2006	Employed (part-time)	977
Marsden	2006	Not in the labour force	2038
Marsden	2006	Unemployed (looking for work)	304
Marsden	2011		606
Marsden	2011	Employed (away from work)	307
Marsden	2011	Employed (full-time)	3059
Marsden	2011	Employed (part-time)	1191
Marsden	2011	Not in the labour force	2524
Marsden	2011	Unemployed (looking for work)	527
Marsden	2016		1085
Marsden	2016	Employed (away from work)	299
Marsden	2016	Employed (full-time)	3278
Marsden	2016	Employed (part-time)	1643
Marsden	2016	Not in the labour force	3249
Marsden	2016	Unemployed (looking for work)	723
Munruben - Park Ridge South	2006		124
Munruben - Park Ridge South	2006	Employed (away from work)	142
Munruben - Park Ridge South	2006	Employed (full-time)	1631
Munruben - Park Ridge South	2006	Employed (part-time)	681
Munruben - Park Ridge South	2006	Not in the labour force	874
Munruben - Park Ridge South	2006	Unemployed (looking for work)	72
Munruben - Park Ridge South	2011		145
Munruben - Park Ridge South	2011	Employed (away from work)	135
Munruben - Park Ridge South	2011	Employed (full-time)	1627
Munruben - Park Ridge South	2011	Employed (part-time)	680
Munruben - Park Ridge South	2011	Not in the labour force	918
Munruben - Park Ridge South	2011	Unemployed (looking for work)	113
Munruben - Park Ridge South	2016		146
Munruben - Park Ridge South	2016	Employed (away from work)	122
Munruben - Park Ridge South	2016	Employed (full-time)	1545
Munruben - Park Ridge South	2016	Employed (part-time)	693
Munruben - Park Ridge South	2016	Not in the labour force	1076
Munruben - Park Ridge South	2016	Unemployed (looking for work)	174
Regents Park - Heritage Park	2006		433
Regents Park - Heritage Park	2006	Employed (away from work)	417
Regents Park - Heritage Park	2006	Employed (full-time)	4920
Regents Park - Heritage Park	2006	Employed (part-time)	1789
Regents Park - Heritage Park	2006	Not in the labour force	2510
Regents Park - Heritage Park	2006	Unemployed (looking for work)	358
Regents Park - Heritage Park	2011		474
Regents Park - Heritage Park	2011	Employed (away from work)	515
Regents Park - Heritage Park	2011	Employed (full-time)	5224
Regents Park - Heritage Park	2011	Employed (part-time)	2024
Regents Park - Heritage Park	2011	Not in the labour force	2895
Regents Park - Heritage Park	2011	Unemployed (looking for work)	493
Regents Park - Heritage Park	2016		573
Regents Park - Heritage Park	2016	Employed (away from work)	440
Regents Park - Heritage Park	2016	Employed (full-time)	5162
Regents Park - Heritage Park	2016	Employed (part-time)	2265
Regents Park - Heritage Park	2016	Not in the labour force	3174
Regents Park - Heritage Park	2016	Unemployed (looking for work)	591
Greenbank	2006		470
Greenbank	2006	Employed (away from work)	293
Greenbank	2006	Employed (full-time)	3141
Greenbank	2006	Employed (part-time)	1142
Greenbank	2006	Not in the labour force	1564
Greenbank	2006	Unemployed (looking for work)	128
Greenbank	2011		347
Greenbank	2011	Employed (away from work)	358
Greenbank	2011	Employed (full-time)	3957
Greenbank	2011	Employed (part-time)	1592
Greenbank	2011	Not in the labour force	2120
Greenbank	2011	Unemployed (looking for work)	319
Greenbank	2016		475
Greenbank	2016	Employed (away from work)	304
Greenbank	2016	Employed (full-time)	4192
Greenbank	2016	Employed (part-time)	1869
Greenbank	2016	Not in the labour force	2579
Greenbank	2016	Unemployed (looking for work)	426
Jimboomba	2006		590
Jimboomba	2006	Employed (away from work)	529
Jimboomba	2006	Employed (full-time)	5115
Jimboomba	2006	Employed (part-time)	1981
Jimboomba	2006	Not in the labour force	3171
Jimboomba	2006	Unemployed (looking for work)	322
Jimboomba	2011		509
Jimboomba	2011	Employed (away from work)	600
Jimboomba	2011	Employed (full-time)	6259
Jimboomba	2011	Employed (part-time)	2696
Jimboomba	2011	Not in the labour force	3789
Jimboomba	2011	Unemployed (looking for work)	558
Jimboomba	2016		1252
Jimboomba	2016	Employed (away from work)	729
Jimboomba	2016	Employed (full-time)	8155
Jimboomba	2016	Employed (part-time)	3462
Jimboomba	2016	Not in the labour force	4848
Jimboomba	2016	Unemployed (looking for work)	824
Logan Village	2006		244
Logan Village	2006	Employed (away from work)	195
Logan Village	2006	Employed (full-time)	1898
Logan Village	2006	Employed (part-time)	825
Logan Village	2006	Not in the labour force	1075
Logan Village	2006	Unemployed (looking for work)	112
Logan Village	2011		304
Logan Village	2011	Employed (away from work)	197
Logan Village	2011	Employed (full-time)	1927
Logan Village	2011	Employed (part-time)	863
Logan Village	2011	Not in the labour force	1182
Logan Village	2011	Unemployed (looking for work)	156
Logan Village	2016		373
Logan Village	2016	Employed (away from work)	179
Logan Village	2016	Employed (full-time)	2193
Logan Village	2016	Employed (part-time)	1016
Logan Village	2016	Not in the labour force	1637
Logan Village	2016	Unemployed (looking for work)	183
Bethania - Waterford	2006		314
Bethania - Waterford	2006	Employed (away from work)	152
Bethania - Waterford	2006	Employed (full-time)	1517
Bethania - Waterford	2006	Employed (part-time)	639
Bethania - Waterford	2006	Not in the labour force	1726
Bethania - Waterford	2006	Unemployed (looking for work)	162
Bethania - Waterford	2011		645
Bethania - Waterford	2011	Employed (away from work)	203
Bethania - Waterford	2011	Employed (full-time)	2267
Bethania - Waterford	2011	Employed (part-time)	959
Bethania - Waterford	2011	Not in the labour force	2496
Bethania - Waterford	2011	Unemployed (looking for work)	245
Bethania - Waterford	2016		619
Bethania - Waterford	2016	Employed (away from work)	232
Bethania - Waterford	2016	Employed (full-time)	2831
Bethania - Waterford	2016	Employed (part-time)	1213
Bethania - Waterford	2016	Not in the labour force	3397
Bethania - Waterford	2016	Unemployed (looking for work)	359
Cornubia - Carbrook	2006		252
Cornubia - Carbrook	2006	Employed (away from work)	235
Cornubia - Carbrook	2006	Employed (full-time)	2826
Cornubia - Carbrook	2006	Employed (part-time)	1297
Cornubia - Carbrook	2006	Not in the labour force	1532
Cornubia - Carbrook	2006	Unemployed (looking for work)	174
