SA2_NAME16	Year	BornAust	persons
Greenbank	2006	0	1534
Greenbank	2006	1	6970
Greenbank	2011	0	2171
Greenbank	2011	1	9136
Greenbank	2016	0	2322
Greenbank	2016	1	9850
Jimboomba	2006	0	2827
Jimboomba	2006	1	12494
Jimboomba	2011	0	3415
Jimboomba	2011	1	15528
Jimboomba	2016	0	4197
Jimboomba	2016	1	19781
Logan Village	2006	0	1002
Logan Village	2006	1	4289
Logan Village	2011	0	1022
Logan Village	2011	1	4413
Logan Village	2016	0	1165
Logan Village	2016	1	5289
Bethania - Waterford	2006	0	1270
Bethania - Waterford	2006	1	3985
Bethania - Waterford	2011	0	2012
Bethania - Waterford	2011	1	5736
Bethania - Waterford	2016	0	2941
Bethania - Waterford	2016	1	7169
Cornubia - Carbrook	2006	0	1996
Cornubia - Carbrook	2006	1	5704
Cornubia - Carbrook	2011	0	2015
Cornubia - Carbrook	2011	1	5685
Cornubia - Carbrook	2016	0	1956
Cornubia - Carbrook	2016	1	6099
Loganholme - Tanah Merah	2006	0	2274
Loganholme - Tanah Merah	2006	1	6938
Loganholme - Tanah Merah	2011	0	2601
Loganholme - Tanah Merah	2011	1	7671
Loganholme - Tanah Merah	2016	0	2716
Loganholme - Tanah Merah	2016	1	7747
Loganlea	2006	0	1949
Loganlea	2006	1	5701
Loganlea	2011	0	2673
Loganlea	2011	1	5998
Loganlea	2016	0	3356
Loganlea	2016	1	5992
Shailer Park	2006	0	2945
Shailer Park	2006	1	7717
Shailer Park	2011	0	3284
Shailer Park	2011	1	7730
Shailer Park	2016	0	3249
Shailer Park	2016	1	7866
Waterford West	2006	0	1475
Waterford West	2006	1	4237
Waterford West	2011	0	1918
Waterford West	2011	1	4697
Waterford West	2016	0	2193
Waterford West	2016	1	4476
Daisy Hill	2006	0	1825
Daisy Hill	2006	1	3941
Daisy Hill	2011	0	1924
Daisy Hill	2011	1	4097
Daisy Hill	2016	0	2055
Daisy Hill	2016	1	4303
Kingston (Qld.)	2006	0	2577
Kingston (Qld.)	2006	1	6237
Kingston (Qld.)	2011	0	2991
Kingston (Qld.)	2011	1	6190
Kingston (Qld.)	2016	0	3421
Kingston (Qld.)	2016	1	5743
Logan Central	2006	0	1796
Logan Central	2006	1	3230
Logan Central	2011	0	2469
Logan Central	2011	1	3154
Logan Central	2016	0	2648
Logan Central	2016	1	2954
Rochedale South - Priestdale	2006	0	3516
Rochedale South - Priestdale	2006	1	10716
Rochedale South - Priestdale	2011	0	3635
Rochedale South - Priestdale	2011	1	10886
Rochedale South - Priestdale	2016	0	3893
Rochedale South - Priestdale	2016	1	10921
Slacks Creek	2006	0	2544
Slacks Creek	2006	1	6581
Slacks Creek	2011	0	3043
Slacks Creek	2011	1	6563
Slacks Creek	2016	0	3328
Slacks Creek	2016	1	6380
Springwood	2006	0	2578
Springwood	2006	1	6121
Springwood	2011	0	2662
Springwood	2011	1	6002
Springwood	2016	0	2790
Springwood	2016	1	5899
Underwood	2006	0	1322
Underwood	2006	1	2901
Underwood	2011	0	1908
Underwood	2011	1	3175
Underwood	2016	0	2760
Underwood	2016	1	3246
Woodridge	2006	0	3707
Woodridge	2006	1	6891
Woodridge	2011	0	4879
Woodridge	2011	1	6905
Woodridge	2016	0	5422
Woodridge	2016	1	6201
Bowen	2006	0	1062
Bowen	2006	1	6472
Bowen	2011	0	1184
Bowen	2011	1	6669
Bowen	2016	0	1335
Bowen	2016	1	6715
Broadsound - Nebo	2006	0	701
Broadsound - Nebo	2006	1	7253
Broadsound - Nebo	2011	0	949
Broadsound - Nebo	2011	1	7591
Broadsound - Nebo	2016	0	787
Broadsound - Nebo	2016	1	6094
Clermont	2006	0	160
Clermont	2006	1	2852
Clermont	2011	0	233
Clermont	2011	1	3260
Clermont	2016	0	221
Clermont	2016	1	2970
Collinsville	2006	0	276
Collinsville	2006	1	3058
Collinsville	2011	0	281
Collinsville	2011	1	3239
Collinsville	2016	0	264
Collinsville	2016	1	2643
Moranbah	2006	0	605
Moranbah	2006	1	6039
Moranbah	2011	0	1048
Moranbah	2011	1	7204
Moranbah	2016	0	1094
Moranbah	2016	1	6540
Andergrove - Beaconsfield	2006	0	1238
Andergrove - Beaconsfield	2006	1	11447
Andergrove - Beaconsfield	2011	0	1550
Andergrove - Beaconsfield	2011	1	12004
Andergrove - Beaconsfield	2016	0	1786
Andergrove - Beaconsfield	2016	1	12171
East Mackay	2006	0	317
East Mackay	2006	1	3017
East Mackay	2011	0	449
East Mackay	2011	1	2903
East Mackay	2016	0	471
East Mackay	2016	1	2803
Eimeo - Rural View	2006	0	1009
Eimeo - Rural View	2006	1	5601
Eimeo - Rural View	2011	0	1649
Eimeo - Rural View	2011	1	7644
Eimeo - Rural View	2016	0	1774
Eimeo - Rural View	2016	1	9631
Eungella Hinterland	2006	0	0
Eungella Hinterland	2006	1	0
Eungella Hinterland	2011	0	0
Eungella Hinterland	2011	1	3
Eungella Hinterland	2016	0	0
Eungella Hinterland	2016	1	17
Mackay	2006	0	502
Mackay	2006	1	2855
Mackay	2011	0	979
Mackay	2011	1	2608
Mackay	2016	0	904
Mackay	2016	1	2256
Mackay Harbour	2006	0	0
Mackay Harbour	2006	1	0
Mackay Harbour	2011	0	82
Mackay Harbour	2011	1	381
Mackay Harbour	2016	0	98
Mackay Harbour	2016	1	329
Mount Pleasant - Glenella	2006	0	937
Mount Pleasant - Glenella	2006	1	7663
Mount Pleasant - Glenella	2011	0	1444
Mount Pleasant - Glenella	2011	1	8710
Mount Pleasant - Glenella	2016	0	1529
Mount Pleasant - Glenella	2016	1	8538
North Mackay	2006	0	550
North Mackay	2006	1	4799
North Mackay	2011	0	874
North Mackay	2011	1	5358
North Mackay	2016	0	744
North Mackay	2016	1	4701
Ooralea - Bakers Creek	2006	0	228
Ooralea - Bakers Creek	2006	1	2686
Ooralea - Bakers Creek	2011	0	355
Ooralea - Bakers Creek	2011	1	3473
Ooralea - Bakers Creek	2016	0	611
Ooralea - Bakers Creek	2016	1	3965
Pioneer Valley	2006	0	390
Pioneer Valley	2006	1	4261
Pioneer Valley	2011	0	481
Pioneer Valley	2011	1	6152
Pioneer Valley	2016	0	525
Pioneer Valley	2016	1	6883
Sarina	2006	0	800
Sarina	2006	1	9041
Sarina	2011	0	894
Sarina	2011	1	9854
Sarina	2016	0	793
Sarina	2016	1	9509
Seaforth - Calen	2006	0	687
Seaforth - Calen	2006	1	6416
Seaforth - Calen	2011	0	784
Seaforth - Calen	2011	1	7084
Seaforth - Calen	2016	0	725
Seaforth - Calen	2016	1	6555
Shoal Point - Bucasia	2006	0	630
Shoal Point - Bucasia	2006	1	3509
Shoal Point - Bucasia	2011	0	847
Shoal Point - Bucasia	2011	1	4198
Shoal Point - Bucasia	2016	0	791
Shoal Point - Bucasia	2016	1	4596
Slade Point	2006	0	492
Slade Point	2006	1	3419
Slade Point	2011	0	470
Slade Point	2011	1	3086
Slade Point	2016	0	397
Slade Point	2016	1	2737
South Mackay	2006	0	603
South Mackay	2006	1	6017
South Mackay	2011	0	996
South Mackay	2011	1	5920
South Mackay	2016	0	1038
South Mackay	2016	1	5180
Walkerston - Eton	2006	0	477
Walkerston - Eton	2006	1	6912
Walkerston - Eton	2011	0	569
Walkerston - Eton	2011	1	7458
Walkerston - Eton	2016	0	493
Walkerston - Eton	2016	1	7008
West Mackay	2006	0	565
West Mackay	2006	1	5209
West Mackay	2011	0	821
West Mackay	2011	1	5271
West Mackay	2016	0	802
West Mackay	2016	1	4738
Airlie - Whitsundays	2006	0	1741
Airlie - Whitsundays	2006	1	6141
Airlie - Whitsundays	2011	0	2120
Airlie - Whitsundays	2011	1	6861
Airlie - Whitsundays	2016	0	2751
Airlie - Whitsundays	2016	1	7901
Cape Conway	2006	0	0
Cape Conway	2006	1	0
Cape Conway	2011	0	0
Cape Conway	2011	1	0
Cape Conway	2016	0	0
Cape Conway	2016	1	0
Proserpine	2006	0	747
Proserpine	2006	1	6330
Proserpine	2011	0	855
Proserpine	2011	1	6698
Proserpine	2016	0	839
Proserpine	2016	1	6595
Beachmere - Sandstone Point	2006	0	1814
Beachmere - Sandstone Point	2006	1	8838
Beachmere - Sandstone Point	2011	0	2245
Beachmere - Sandstone Point	2011	1	10495
Beachmere - Sandstone Point	2016	0	2466
Beachmere - Sandstone Point	2016	1	11279
Bribie Island	2006	0	2899
Bribie Island	2006	1	12034
Bribie Island	2011	0	3339
Bribie Island	2011	1	12645
Bribie Island	2016	0	3558
Bribie Island	2016	1	13161
Burpengary - East	2006	0	437
Burpengary - East	2006	1	2933
Burpengary - East	2011	0	487
Burpengary - East	2011	1	2891
Burpengary - East	2016	0	581
Burpengary - East	2016	1	3230
Caboolture	2006	0	2541
Caboolture	2006	1	13363
Caboolture	2011	0	3508
Caboolture	2011	1	16787
Caboolture	2016	0	4616
Caboolture	2016	1	19602
Caboolture - South	2006	0	1934
Caboolture - South	2006	1	9961
Caboolture - South	2011	0	2999
Caboolture - South	2011	1	14502
Caboolture - South	2016	0	3361
Caboolture - South	2016	1	15519
Elimbah	2006	0	427
Elimbah	2006	1	2532
Elimbah	2011	0	472
Elimbah	2011	1	3032
Elimbah	2016	0	509
Elimbah	2016	1	3192
Morayfield - East	2006	0	851
Morayfield - East	2006	1	4966
Morayfield - East	2011	0	1126
Morayfield - East	2011	1	5613
Morayfield - East	2016	0	1468
Morayfield - East	2016	1	6449
Wamuran	2006	0	553
Wamuran	2006	1	3217
Wamuran	2011	0	541
Wamuran	2011	1	2900
Wamuran	2016	0	535
Wamuran	2016	1	3066
Kilcoy	2006	0	435
Kilcoy	2006	1	3314
Kilcoy	2011	0	654
Kilcoy	2011	1	3918
Kilcoy	2016	0	838
Kilcoy	2016	1	4030
Woodford - D'Aguilar	2006	0	746
Woodford - D'Aguilar	2006	1	4957
Woodford - D'Aguilar	2011	0	843
Woodford - D'Aguilar	2011	1	5264
Woodford - D'Aguilar	2016	0	975
Woodford - D'Aguilar	2016	1	6106
Burpengary	2006	0	1620
Burpengary	2006	1	8939
Burpengary	2011	0	2106
Burpengary	2011	1	10338
Burpengary	2016	0	2277
Burpengary	2016	1	10991
Deception Bay	2006	0	3459
Deception Bay	2006	1	15355
Deception Bay	2011	0	4099
Deception Bay	2011	1	16051
Deception Bay	2016	0	4305
Deception Bay	2016	1	16187
Morayfield	2006	0	829
Morayfield	2006	1	4468
Morayfield	2011	0	737
Morayfield	2011	1	3923
Morayfield	2016	0	747
Morayfield	2016	1	3838
Narangba	2006	0	2030
Narangba	2006	1	10398
Narangba	2011	0	2887
Narangba	2011	1	12784
Narangba	2016	0	3264
Narangba	2016	1	14499
Upper Caboolture	2006	0	335
Upper Caboolture	2006	1	1938
Upper Caboolture	2011	0	406
Upper Caboolture	2011	1	2151
Upper Caboolture	2016	0	458
Upper Caboolture	2016	1	2363
Clontarf	2006	0	1331
Clontarf	2006	1	5881
Clontarf	2011	0	1511
Clontarf	2011	1	6026
Clontarf	2016	0	1600
Clontarf	2016	1	6082
Margate - Woody Point	2006	0	2064
Margate - Woody Point	2006	1	7642
Margate - Woody Point	2011	0	2434
Margate - Woody Point	2011	1	7969
Margate - Woody Point	2016	0	2486
Margate - Woody Point	2016	1	8516
Redcliffe	2006	0	1953
Redcliffe	2006	1	6435
Redcliffe	2011	0	2220
Redcliffe	2011	1	6268
Redcliffe	2016	0	2416
Redcliffe	2016	1	6807
Rothwell - Kippa-Ring	2006	0	2630
Rothwell - Kippa-Ring	2006	1	10377
Rothwell - Kippa-Ring	2011	0	3577
Rothwell - Kippa-Ring	2011	1	12175
Rothwell - Kippa-Ring	2016	0	3676
Rothwell - Kippa-Ring	2016	1	12286
Scarborough - Newport - Moreton Island	2006	0	2317
Scarborough - Newport - Moreton Island	2006	1	7457
Scarborough - Newport - Moreton Island	2011	0	2887
Scarborough - Newport - Moreton Island	2011	1	8061
Scarborough - Newport - Moreton Island	2016	0	2995
Scarborough - Newport - Moreton Island	2016	1	8406
Albany Creek	2006	0	2714
Albany Creek	2006	1	12582
Albany Creek	2011	0	2929
Albany Creek	2011	1	12536
Albany Creek	2016	0	2985
Albany Creek	2016	1	12225
Cashmere	2006	0	1728
Cashmere	2006	1	8448
Cashmere	2011	0	3064
Cashmere	2011	1	11934
Cashmere	2016	0	3799
Cashmere	2016	1	14499
Dayboro	2006	0	925
Dayboro	2006	1	5433
Dayboro	2011	0	1175
Dayboro	2011	1	6216
Dayboro	2016	0	1299
Dayboro	2016	1	6551
Eatons Hill	2006	0	1298
Eatons Hill	2006	1	5743
Eatons Hill	2011	0	1459
Eatons Hill	2011	1	6253
Eatons Hill	2016	0	1538
Eatons Hill	2016	1	6192
The Hills District	2006	0	3075
The Hills District	2006	1	18341
The Hills District	2011	0	3443
The Hills District	2011	1	18595
The Hills District	2016	0	3642
The Hills District	2016	1	19012
Samford Valley	2006	0	1849
Samford Valley	2006	1	7817
Samford Valley	2011	0	2232
Samford Valley	2011	1	8366
Samford Valley	2016	0	2269
Samford Valley	2016	1	8814
Dakabin - Kallangur	2006	0	2580
Dakabin - Kallangur	2006	1	13433
Dakabin - Kallangur	2011	0	3604
Dakabin - Kallangur	2011	1	15928
Dakabin - Kallangur	2016	0	4471
Dakabin - Kallangur	2016	1	18025
Murrumba Downs - Griffin	2006	0	1435
Murrumba Downs - Griffin	2006	1	6463
Murrumba Downs - Griffin	2011	0	2428
Murrumba Downs - Griffin	2011	1	8896
Murrumba Downs - Griffin	2016	0	3944
Murrumba Downs - Griffin	2016	1	12654
North Lakes - Mango Hill	2006	0	2286
North Lakes - Mango Hill	2006	1	6492
North Lakes - Mango Hill	2011	0	6268
North Lakes - Mango Hill	2011	1	12499
North Lakes - Mango Hill	2016	0	10009
North Lakes - Mango Hill	2016	1	18616
Bray Park	2006	0	1412
Bray Park	2006	1	6836
Bray Park	2011	0	1833
Bray Park	2011	1	7840
Bray Park	2016	0	1918
Bray Park	2016	1	7855
Lawnton	2006	0	852
Lawnton	2006	1	4415
Lawnton	2011	0	1035
Lawnton	2011	1	4474
Lawnton	2016	0	1083
Lawnton	2016	1	4557
Petrie	2006	0	1472
Petrie	2006	1	6750
Petrie	2011	0	1555
Petrie	2011	1	6676
Petrie	2016	0	1608
Petrie	2016	1	6659
Strathpine - Brendale	2006	0	1923
Strathpine - Brendale	2006	1	8758
Strathpine - Brendale	2011	0	2305
Strathpine - Brendale	2011	1	8320
Strathpine - Brendale	2016	0	2633
Strathpine - Brendale	2016	1	8973
Aurukun	2006	0	0
Aurukun	2006	1	1041
Aurukun	2011	0	0
Aurukun	2011	1	1295
Aurukun	2016	0	27
Aurukun	2016	1	1218
Cape York	2006	0	402
Cape York	2006	1	5275
Cape York	2011	0	975
Cape York	2011	1	5723
Cape York	2016	0	639
Cape York	2016	1	6082
Croydon - Etheridge	2006	0	70
Croydon - Etheridge	2006	1	926
Croydon - Etheridge	2011	0	82
Croydon - Etheridge	2011	1	1043
Croydon - Etheridge	2016	0	63
Croydon - Etheridge	2016	1	844
Kowanyama - Pormpuraaw	2006	0	3
Kowanyama - Pormpuraaw	2006	1	1604
Kowanyama - Pormpuraaw	2011	0	0
Kowanyama - Pormpuraaw	2011	1	1689
Kowanyama - Pormpuraaw	2016	0	51
Kowanyama - Pormpuraaw	2016	1	1630
Northern Peninsula	2006	0	0
Northern Peninsula	2006	1	1912
Northern Peninsula	2011	0	14
Northern Peninsula	2011	1	2250
Northern Peninsula	2016	0	80
Northern Peninsula	2016	1	2630
Tablelands	2006	0	855
Tablelands	2006	1	4299
Tablelands	2011	0	773
Tablelands	2011	1	4313
Tablelands	2016	0	809
Tablelands	2016	1	4473
Torres	2006	0	38
Torres	2006	1	3143
Torres	2011	0	240
Torres	2011	1	2637
Torres	2016	0	238
Torres	2016	1	2876
Torres Strait Islands	2006	0	5
Torres Strait Islands	2006	1	4358
Torres Strait Islands	2011	0	17
Torres Strait Islands	2011	1	4176
Torres Strait Islands	2016	0	178
Torres Strait Islands	2016	1	4232
Weipa	2006	0	285
Weipa	2006	1	2264
Weipa	2011	0	358
Weipa	2011	1	2594
Weipa	2016	0	398
Weipa	2016	1	3072
Carpentaria	2006	0	158
Carpentaria	2006	1	3973
Carpentaria	2011	0	217
Carpentaria	2011	1	4409
Carpentaria	2016	0	223
Carpentaria	2016	1	4264
Mount Isa	2006	0	2259
Mount Isa	2006	1	14114
Mount Isa	2011	0	3033
Mount Isa	2011	1	14576
Mount Isa	2016	0	2986
Mount Isa	2016	1	13070
Mount Isa Region	2006	0	258
Mount Isa Region	2006	1	3138
Mount Isa Region	2011	0	326
Mount Isa Region	2011	1	2997
Mount Isa Region	2016	0	293
Mount Isa Region	2016	1	2545
Northern Highlands	2006	0	143
Northern Highlands	2006	1	3179
Northern Highlands	2011	0	212
Northern Highlands	2011	1	3118
Northern Highlands	2016	0	182
Northern Highlands	2016	1	2634
Barcaldine - Blackall	2006	0	210
Barcaldine - Blackall	2006	1	4780
Barcaldine - Blackall	2011	0	277
Barcaldine - Blackall	2011	1	4836
Barcaldine - Blackall	2016	0	246
Barcaldine - Blackall	2016	1	4139
Charleville	2006	0	234
Charleville	2006	1	4028
Charleville	2011	0	343
Charleville	2011	1	3930
Charleville	2016	0	297
Charleville	2016	1	3649
Far Central West	2006	0	123
Far Central West	2006	1	2072
Far Central West	2011	0	126
Far Central West	2011	1	2183
Far Central West	2016	0	113
Far Central West	2016	1	1722
Far South West	2006	0	130
Far South West	2006	1	2922
Far South West	2011	0	161
Far South West	2011	1	2881
Far South West	2016	0	140
Far South West	2016	1	2439
Longreach	2006	0	248
Longreach	2006	1	3493
Longreach	2011	0	263
Longreach	2011	1	3686
Longreach	2016	0	252
Longreach	2016	1	3032
Buderim - North	2006	0	2952
Buderim - North	2006	1	11010
Buderim - North	2011	0	3285
Buderim - North	2011	1	11468
Buderim - North	2016	0	3594
Buderim - North	2016	1	12123
Buderim - South	2006	0	2714
Buderim - South	2006	1	9993
Buderim - South	2011	0	3434
Buderim - South	2011	1	10476
Buderim - South	2016	0	3769
Buderim - South	2016	1	11713
Mountain Creek	2006	0	1347
Mountain Creek	2006	1	4410
Mountain Creek	2011	0	1615
Mountain Creek	2011	1	5125
Mountain Creek	2016	0	2653
Mountain Creek	2016	1	8056
Sippy Downs	2006	0	1419
Sippy Downs	2006	1	4677
Sippy Downs	2011	0	2093
Sippy Downs	2011	1	6712
Sippy Downs	2016	0	2458
Sippy Downs	2016	1	7218
Aroona - Currimundi	2006	0	1570
Aroona - Currimundi	2006	1	7646
Aroona - Currimundi	2011	0	1721
Aroona - Currimundi	2011	1	7573
Aroona - Currimundi	2016	0	1724
Aroona - Currimundi	2016	1	7944
Buddina - Minyama	2006	0	1222
Buddina - Minyama	2006	1	4687
Buddina - Minyama	2011	0	1193
Buddina - Minyama	2011	1	4792
Buddina - Minyama	2016	0	1277
Buddina - Minyama	2016	1	4832
Caloundra - Kings Beach	2006	0	1056
Caloundra - Kings Beach	2006	1	4102
Caloundra - Kings Beach	2011	0	1218
Caloundra - Kings Beach	2011	1	4168
Caloundra - Kings Beach	2016	0	1448
Caloundra - Kings Beach	2016	1	4544
Caloundra - West	2006	0	1989
Caloundra - West	2006	1	7470
Caloundra - West	2011	0	3320
Caloundra - West	2011	1	11218
Caloundra - West	2016	0	4277
Caloundra - West	2016	1	15006
Golden Beach - Pelican Waters	2006	0	1641
Golden Beach - Pelican Waters	2006	1	6762
Golden Beach - Pelican Waters	2011	0	2253
Golden Beach - Pelican Waters	2011	1	7657
Golden Beach - Pelican Waters	2016	0	2425
Golden Beach - Pelican Waters	2016	1	8739
Moffat Beach - Battery Hill	2006	0	1165
Moffat Beach - Battery Hill	2006	1	5956
Moffat Beach - Battery Hill	2011	0	1251
Moffat Beach - Battery Hill	2011	1	6038
Moffat Beach - Battery Hill	2016	0	1332
Moffat Beach - Battery Hill	2016	1	6119
Parrearra - Warana	2006	0	1394
Parrearra - Warana	2006	1	6236
Parrearra - Warana	2011	0	1859
Parrearra - Warana	2011	1	6845
Parrearra - Warana	2016	0	1848
Parrearra - Warana	2016	1	7064
Wurtulla - Birtinya	2006	0	734
Wurtulla - Birtinya	2006	1	4406
Wurtulla - Birtinya	2011	0	876
Wurtulla - Birtinya	2011	1	4767
Wurtulla - Birtinya	2016	0	1334
Wurtulla - Birtinya	2016	1	5975
Coolum Beach	2006	0	1967
Coolum Beach	2006	1	9156
Coolum Beach	2011	0	2286
Coolum Beach	2011	1	10147
Coolum Beach	2016	0	2525
Coolum Beach	2016	1	11065
Marcoola - Mudjimba	2006	0	1621
Marcoola - Mudjimba	2006	1	6754
Marcoola - Mudjimba	2011	0	1972
Marcoola - Mudjimba	2011	1	7752
Marcoola - Mudjimba	2016	0	2106
Marcoola - Mudjimba	2016	1	8168
Maroochydore - Kuluin	2006	0	3043
Maroochydore - Kuluin	2006	1	11644
Maroochydore - Kuluin	2011	0	3485
Maroochydore - Kuluin	2011	1	12213
Maroochydore - Kuluin	2016	0	4121
Maroochydore - Kuluin	2016	1	13437
Mooloolaba - Alexandra Headland	2006	0	1986
Mooloolaba - Alexandra Headland	2006	1	7709
Mooloolaba - Alexandra Headland	2011	0	2362
Mooloolaba - Alexandra Headland	2011	1	7859
Mooloolaba - Alexandra Headland	2016	0	2508
Mooloolaba - Alexandra Headland	2016	1	7917
Noosa Heads	2006	0	877
Noosa Heads	2006	1	2264
Noosa Heads	2011	0	1053
Noosa Heads	2011	1	2644
Noosa Heads	2016	0	1239
Noosa Heads	2016	1	2926
Noosaville	2006	0	1712
Noosaville	2006	1	4765
Noosaville	2011	0	2091
Noosaville	2011	1	5127
Noosaville	2016	0	2345
Noosaville	2016	1	5786
Sunshine Beach	2006	0	1264
Sunshine Beach	2006	1	4568
Sunshine Beach	2011	0	1462
Sunshine Beach	2011	1	4484
Sunshine Beach	2016	0	1465
Sunshine Beach	2016	1	4592
Tewantin	2006	0	1992
Tewantin	2006	1	7323
Tewantin	2011	0	2196
Tewantin	2011	1	7400
Tewantin	2016	0	2290
Tewantin	2016	1	7435
Peregian Beach - Marcus Beach	2006	0	650
Peregian Beach - Marcus Beach	2006	1	2574
Peregian Beach - Marcus Beach	2011	0	774
Peregian Beach - Marcus Beach	2011	1	2850
Peregian Beach - Marcus Beach	2016	0	755
Peregian Beach - Marcus Beach	2016	1	2817
Peregian Springs	2006	0	443
Peregian Springs	2006	1	1136
Peregian Springs	2011	0	1077
Peregian Springs	2011	1	2729
Peregian Springs	2016	0	1841
Peregian Springs	2016	1	4912
Beerwah	2006	0	797
Beerwah	2006	1	4214
Beerwah	2011	0	1185
Beerwah	2011	1	5632
Beerwah	2016	0	1303
Beerwah	2016	1	6307
Caloundra Hinterland	2006	0	1302
Caloundra Hinterland	2006	1	5401
Caloundra Hinterland	2011	0	1578
Caloundra Hinterland	2011	1	5913
Caloundra Hinterland	2016	0	1739
Caloundra Hinterland	2016	1	6262
Glass House Mountains	2006	0	705
Glass House Mountains	2006	1	3663
Glass House Mountains	2011	0	828
Glass House Mountains	2011	1	4305
Glass House Mountains	2016	0	896
Glass House Mountains	2016	1	4550
Landsborough	2006	0	1353
Landsborough	2006	1	7025
Landsborough	2011	0	1492
Landsborough	2011	1	7539
Landsborough	2016	0	1646
Landsborough	2016	1	7826
Maroochy Hinterland	2006	0	1004
Maroochy Hinterland	2006	1	4455
Maroochy Hinterland	2011	0	1101
Maroochy Hinterland	2011	1	4511
Maroochy Hinterland	2016	0	1095
Maroochy Hinterland	2016	1	4620
Palmwoods	2006	0	1574
Palmwoods	2006	1	7247
Palmwoods	2011	0	1799
Palmwoods	2011	1	7917
Palmwoods	2016	0	1943
Palmwoods	2016	1	8093
Bli Bli	2006	0	958
Bli Bli	2006	1	4993
Bli Bli	2011	0	1094
Bli Bli	2011	1	5324
Bli Bli	2016	0	1366
Bli Bli	2016	1	6554
Diddillibah - Rosemount	2006	0	504
Diddillibah - Rosemount	2006	1	2386
Diddillibah - Rosemount	2011	0	615
Diddillibah - Rosemount	2011	1	2619
Diddillibah - Rosemount	2016	0	637
Diddillibah - Rosemount	2016	1	2855
Eumundi - Yandina	2006	0	1364
Eumundi - Yandina	2006	1	6790
Eumundi - Yandina	2011	0	1523
Eumundi - Yandina	2011	1	7395
Eumundi - Yandina	2016	0	1788
Eumundi - Yandina	2016	1	8079
Nambour	2006	0	2168
Nambour	2006	1	13050
Nambour	2011	0	2812
Nambour	2011	1	14454
Nambour	2016	0	3068
Nambour	2016	1	15628
Noosa Hinterland	2006	0	3499
Noosa Hinterland	2006	1	14362
Noosa Hinterland	2011	0	3884
Noosa Hinterland	2011	1	15303
Noosa Hinterland	2016	0	4015
Noosa Hinterland	2016	1	16322
Cambooya - Wyreema	2006	0	341
Cambooya - Wyreema	2006	1	4110
Cambooya - Wyreema	2011	0	419
Cambooya - Wyreema	2011	1	5104
Cambooya - Wyreema	2016	0	515
Cambooya - Wyreema	2016	1	5887
Darling Heights	2006	0	1939
Darling Heights	2006	1	9385
Darling Heights	2011	0	2620
Darling Heights	2011	1	8906
Darling Heights	2016	0	3668
Darling Heights	2016	1	9097
Drayton - Harristown	2006	0	794
Drayton - Harristown	2006	1	8190
Drayton - Harristown	2011	0	950
Drayton - Harristown	2011	1	8238
Drayton - Harristown	2016	0	1233
Drayton - Harristown	2016	1	8126
Gatton	2006	0	660
Gatton	2006	1	5177
Gatton	2011	0	1389
Gatton	2011	1	5417
Gatton	2016	0	1808
Gatton	2016	1	5032
Gowrie (Qld)	2006	0	325
Gowrie (Qld)	2006	1	4037
