SA2_NAME16	Year	medianMortgageRepaymentMonthly
Lockington - Gunbower	2016	1253
Rochester	2016	1192
Rushworth	2016	1000
Cobram	2016	1300
Moira	2016	1200
Numurkah	2016	1105
Yarrawonga	2016	1343
Mooroopna	2016	1200
Shepparton - North	2016	1333
Shepparton - South	2016	1300
Shepparton Region - East	2016	1300
Shepparton Region - West	2016	1300
Glenelg (Vic.)	2016	1083
Hamilton (Vic.)	2016	1083
Portland	2016	1200
Southern Grampians	2016	867
Camperdown	2016	1083
Colac	2016	1270
Colac Region	2016	1300
Corangamite - North	2016	1000
Corangamite - South	2016	1200
Otway	2016	1300
Moyne - East	2016	1200
Moyne - West	2016	1400
Warrnambool - North	2016	1500
Warrnambool - South	2016	1364
Migratory - Offshore - Shipping (Vic.)	2016	0
No usual address (Vic.)	2016	0
Alexandra Hills	2016	1820
Belmont - Gumdale	2016	2167
Birkdale	2016	1989
Capalaba	2016	1848
Thorneside	2016	1777
Wellington Point	2016	2000
Cleveland	2016	1950
Ormiston	2016	2000
Redland Bay	2016	2167
Sheldon - Mount Cotton	2016	2167
Thornlands	2016	2167
Victoria Point	2016	1950
Redland Islands	2016	1083
Brisbane Port - Lytton	2016	0
Manly - Lota	2016	2100
Manly West	2016	2015
Murarrie	2016	2167
Tingalpa	2016	1900
Wakerley	2016	2448
Wynnum	2016	2095
Wynnum West - Hemmant	2016	1950
Bald Hills	2016	1733
Bridgeman Downs	2016	2237
Carseldine	2016	2000
Everton Park	2016	1950
McDowall	2016	2037
Aspley	2016	2000
Chermside	2016	1799
Chermside West	2016	1988
Geebung	2016	1950
Kedron - Gordon Park	2016	2167
Stafford	2016	2000
Stafford Heights	2016	2000
Wavell Heights	2016	2200
Boondall	2016	1797
Brisbane Airport	2016	2400
Eagle Farm - Pinkenba	2016	2167
Northgate - Virginia	2016	2100
Nudgee - Banyo	2016	2000
Nundah	2016	1820
Bracken Ridge	2016	1810
Brighton (Qld)	2016	1950
Deagon	2016	1764
Sandgate - Shorncliffe	2016	2000
Taigum - Fitzgibbon	2016	1733
Zillmere	2016	1733
Camp Hill	2016	2258
Cannon Hill	2016	2123
Carina	2016	2000
Carina Heights	2016	2000
Carindale	2016	2167
Annerley	2016	2000
Coorparoo	2016	2000
Fairfield - Dutton Park	2016	2004
Greenslopes	2016	1997
Holland Park	2016	2167
Holland Park West	2016	2167
Woolloongabba	2016	2080
Yeronga	2016	2000
Eight Mile Plains	2016	1900
Macgregor (Qld)	2016	1800
Mansfield (Qld)	2016	1950
Mount Gravatt	2016	2068
Rochedale - Burbank	2016	2500
Upper Mount Gravatt	2016	1960
Wishart	2016	1863
Coopers Plains	2016	1700
Moorooka	2016	1982
Robertson	2016	2000
Salisbury - Nathan	2016	1994
Tarragindi	2016	2167
Algester	2016	1753
Calamvale - Stretton	2016	1863
Pallara - Willawong	2016	2167
Parkinson - Drewvale	2016	2000
Rocklea - Acacia Ridge	2016	1517
Kuraby	2016	2000
Runcorn	2016	1647
Sunnybank	2016	1733
Sunnybank Hills	2016	1793
Jindalee - Mount Ommaney	2016	2000
Middle Park - Jamboree Heights	2016	1933
Riverhills	2016	1918
Seventeen Mile Rocks - Sinnamon Park	2016	2054
Westlake	2016	2167
Bellbowrie - Moggill	2016	2100
Brookfield - Kenmore Hills	2016	2500
Chapel Hill	2016	2167
Fig Tree Pocket	2016	2815
Kenmore	2016	2167
Pinjarra Hills - Pullenvale	2016	2500
Chelmer - Graceville	2016	2485
Corinda	2016	2167
Indooroopilly	2016	2000
Sherwood	2016	2253
St Lucia	2016	2167
Taringa	2016	1900
Enoggera	2016	2000
Enoggera Reservoir	2016	1850
Keperra	2016	1950
Mitchelton	2016	2100
Mount Coot-tha	2016	0
The Gap	2016	2167
Upper Kedron - Ferny Grove	2016	2000
Brisbane City	2016	2022
Fortitude Valley	2016	2000
Highgate Hill	2016	2000
Kangaroo Point	2016	2000
New Farm	2016	2167
South Brisbane	2016	2100
Spring Hill	2016	1907
West End	2016	2167
Balmoral	2016	2400
Bulimba	2016	2800
East Brisbane	2016	2080
Hawthorne	2016	2600
Morningside - Seven Hills	2016	2199
Norman Park	2016	2600
Albion	2016	2000
Alderley	2016	2167
Ascot	2016	2392
Clayfield	2016	2100
Grange	2016	2300
Hamilton (Qld)	2016	2200
Hendra	2016	2600
Kelvin Grove - Herston	2016	2099
Newmarket	2016	2167
Newstead - Bowen Hills	2016	2167
Wilston	2016	2500
Windsor	2016	2200
Wooloowin - Lutwyche	2016	2200
Ashgrove	2016	2432
Auchenflower	2016	2167
Bardon	2016	2600
Paddington - Milton	2016	2400
Red Hill (Qld)	2016	2488
Toowong	2016	2050
Brinsmead	2016	1800
Clifton Beach - Kewarra Beach	2016	1733
Freshwater - Stratford	2016	1700
Redlynch	2016	1866
Trinity Beach - Smithfield	2016	1842
Yorkeys Knob - Machans Beach	2016	1500
Bentley Park	2016	1695
Cairns City	2016	1517
Earlville - Bayview Heights	2016	1600
Edmonton	2016	1603
Gordonvale - Trinity	2016	1733
Kanimbla - Mooroobool	2016	1733
Lamb Range	2016	0
Manoora	2016	1200
Manunda	2016	1300
Mount Sheridan	2016	1647
Westcourt - Bungalow	2016	1400
White Rock	2016	1408
Whitfield - Edge Hill	2016	1700
Woree	2016	1430
Babinda	2016	1300
Innisfail	2016	1300
Johnstone	2016	1300
Tully	2016	1343
Wooroonooran	2016	0
Yarrabah	2016	0
Daintree	2016	1517
Port Douglas	2016	1733
Atherton	2016	1500
Herberton	2016	1083
Kuranda	2016	1647
Malanda - Yungaburra	2016	1440
Mareeba	2016	1465
Balonne	2016	1161
Chinchilla	2016	1650
Goondiwindi	2016	1517
Inglewood - Waggamba	2016	867
Miles - Wandoan	2016	1103
Roma	2016	1517
Roma Region	2016	1100
Tara	2016	867
Crows Nest - Rosalie	2016	1300
Jondaryan	2016	1300
Millmerran	2016	1083
Pittsworth	2016	1517
Wambo	2016	1400
Clifton - Greenmount	2016	1300
Southern Downs - East	2016	1300
Southern Downs - West	2016	1235
Stanthorpe	2016	1181
Stanthorpe Region	2016	1220
Warwick	2016	1300
Central Highlands - East	2016	1517
Central Highlands - West	2016	1500
Emerald	2016	2000
Berserker	2016	1300
Bouldercombe	2016	1701
Emu Park	2016	1800
Frenchville - Mount Archer	2016	1638
Glenlee - Rockyview	2016	2000
Gracemere	2016	1733
Lakes Creek	2016	1387
Mount Morgan	2016	880
Norman Gardens	2016	1800
Park Avenue	2016	1335
Parkhurst - Kawana	2016	1625
Rockhampton - West	2016	1408
Rockhampton City	2016	1127
Rockhampton Region - East	2016	1733
Rockhampton Region - North	2016	1733
Rockhampton Region - West	2016	1733
Shoalwater Bay	2016	0
The Range - Allenstown	2016	1560
Yeppoon	2016	1900
Banana	2016	1394
Biloela	2016	1592
Agnes Water - Miriam Vale	2016	1500
Boyne Island - Tannum Sands	2016	2058
Callemondah	2016	0
Clinton - New Auckland	2016	2000
Gladstone	2016	1736
Gladstone Hinterland	2016	2167
Kin Kora - Sun Valley	2016	1733
South Trees	2016	0
Telina - Toolooa	2016	1987
West Gladstone	2016	1733
Broadbeach Waters	2016	2167
Burleigh Heads	2016	1842
Burleigh Waters	2016	1900
Mermaid Beach - Broadbeach	2016	1733
Mermaid Waters	2016	1950
Miami	2016	1829
Coolangatta	2016	1603
Currumbin - Tugun	2016	1733
Currumbin Waters	2016	1950
Elanora	2016	1950
Palm Beach	2016	1900
Arundel	2016	1800
Biggera Waters	2016	1733
Coombabah	2016	1690
Labrador	2016	1517
Paradise Point - Hollywell	2016	2167
Runaway Bay	2016	2000
Guanaba - Springbrook	2016	1800
Tamborine - Canungra	2016	1842
Currumbin Valley - Tallebudgera	2016	2167
Mudgeeraba - Bonogin	2016	2000
Reedy Creek - Andrews	2016	2145
Carrara	2016	1820
Highland Park	2016	1800
Nerang - Mount Nathan	2016	1744
Pacific Pines - Gaven	2016	2000
Worongary - Tallai	2016	2167
Coomera	2016	2102
Helensvale	2016	2000
Hope Island	2016	2167
Jacobs Well - Alberton	2016	1824
Ormeau - Yatala	2016	2080
Oxenford - Maudsland	2016	1950
Pimpama	2016	2000
Upper Coomera - Willow Vale	2016	2058
Clear Island Waters	2016	2084
Merrimac	2016	1733
Robina	2016	1900
Varsity Lakes	2016	1850
Ashmore	2016	1855
Molendinar	2016	1855
Parkwood	2016	1783
Southport - North	2016	1517
Southport - South	2016	1733
Benowa	2016	2058
Bundall	2016	2194
Main Beach	2016	2000
Surfers Paradise	2016	1700
Darra - Sumner	2016	1672
Durack	2016	1733
Forest Lake - Doolandella	2016	1759
Inala - Richlands	2016	1473
Oxley (Qld)	2016	2000
Wacol	2016	1300
Boonah	2016	1517
Esk	2016	1300
Lake Manchester - England Creek	2016	0
Lockyer Valley - East	2016	1517
Lowood	2016	1560
Rosewood	2016	1567
Brassall	2016	1517
Bundamba	2016	1363
Churchill - Yamanto	2016	1551
Ipswich - Central	2016	1517
Ipswich - East	2016	1380
Ipswich - North	2016	1911
Karalee - Barellan Point	2016	2000
Karana Downs	2016	1928
Leichhardt - One Mile	2016	1300
North Ipswich - Tivoli	2016	1323
Raceview	2016	1517
Ripley	2016	1837
Riverview	2016	1300
Bellbird Park - Brookwater	2016	2008
Camira - Gailes	2016	1600
Carole Park	2016	0
Collingwood Park - Redbank	2016	1597
Goodna	2016	1450
New Chum	2016	0
Redbank Plains	2016	1517
Springfield	2016	1842
Springfield Lakes	2016	1991
Beaudesert	2016	1550
Beenleigh	2016	1500
Eagleby	2016	1336
Edens Landing - Holmview	2016	1603
Mount Warren Park	2016	1690
Wolffdene - Bahrs Scrub	2016	1950
Boronia Heights - Park Ridge	2016	1597
Browns Plains	2016	1550
Chambers Flat - Logan Reserve	2016	1842
Crestmead	2016	1517
Greenbank Military Camp	2016	0
Hillcrest	2016	1690
Marsden	2016	1524
Munruben - Park Ridge South	2016	1950
Regents Park - Heritage Park	2016	1733
Greenbank	2016	2167
Jimboomba	2016	1950
Logan Village	2016	2013
Bethania - Waterford	2016	1712
Cornubia - Carbrook	2016	2000
Loganholme - Tanah Merah	2016	1733
Loganlea	2016	1600
Shailer Park	2016	1950
Waterford West	2016	1517
Daisy Hill	2016	1850
Kingston (Qld.)	2016	1394
Logan Central	2016	1343
Rochedale South - Priestdale	2016	1733
Slacks Creek	2016	1411
Springwood	2016	1750
Underwood	2016	1900
Woodridge	2016	1267
Bowen	2016	1723
Broadsound - Nebo	2016	1092
Clermont	2016	1550
Collinsville	2016	1348
Moranbah	2016	1733
Andergrove - Beaconsfield	2016	1950
East Mackay	2016	1733
Eimeo - Rural View	2016	2167
Eungella Hinterland	2016	0
Mackay	2016	1595
Mackay Harbour	2016	2600
Mount Pleasant - Glenella	2016	2167
North Mackay	2016	1733
Ooralea - Bakers Creek	2016	2045
Pioneer Valley	2016	2000
Sarina	2016	1950
Seaforth - Calen	2016	1909
Shoal Point - Bucasia	2016	2080
Slade Point	2016	1733
South Mackay	2016	1733
Walkerston - Eton	2016	1950
West Mackay	2016	1733
Airlie - Whitsundays	2016	1900
Cape Conway	2016	0
Proserpine	2016	1603
Beachmere - Sandstone Point	2016	1625
Bribie Island	2016	1600
Burpengary - East	2016	2000
Caboolture	2016	1591
Caboolture - South	2016	1517
Elimbah	2016	1842
Morayfield - East	2016	1603
Wamuran	2016	2000
Kilcoy	2016	1437
Woodford - D'Aguilar	2016	1733
Burpengary	2016	1733
Deception Bay	2016	1585
Morayfield	2016	2000
Narangba	2016	1950
Upper Caboolture	2016	1907
Clontarf	2016	1699
Margate - Woody Point	2016	1625
Redcliffe	2016	1517
Rothwell - Kippa-Ring	2016	1625
Scarborough - Newport - Moreton Island	2016	1900
Albany Creek	2016	1950
Cashmere	2016	2100
Dayboro	2016	2129
Eatons Hill	2016	2129
The Hills District	2016	2000
Samford Valley	2016	2383
Dakabin - Kallangur	2016	1668
Murrumba Downs - Griffin	2016	1950
North Lakes - Mango Hill	2016	2058
Bray Park	2016	1733
Lawnton	2016	1625
Petrie	2016	1733
Strathpine - Brendale	2016	1580
Aurukun	2016	0
Cape York	2016	1247
Croydon - Etheridge	2016	650
Kowanyama - Pormpuraaw	2016	867
Northern Peninsula	2016	0
Tablelands	2016	1486
Torres	2016	1705
Torres Strait Islands	2016	0
Weipa	2016	2200
Carpentaria	2016	997
Mount Isa	2016	1900
Mount Isa Region	2016	1500
Northern Highlands	2016	737
Barcaldine - Blackall	2016	900
Charleville	2016	997
Far Central West	2016	867
Far South West	2016	650
Longreach	2016	1300
Buderim - North	2016	1950
Buderim - South	2016	1950
Mountain Creek	2016	2000
Sippy Downs	2016	1842
Aroona - Currimundi	2016	1842
Buddina - Minyama	2016	2000
Caloundra - Kings Beach	2016	1535
Caloundra - West	2016	1950
Golden Beach - Pelican Waters	2016	1950
Moffat Beach - Battery Hill	2016	1777
Parrearra - Warana	2016	2000
Wurtulla - Birtinya	2016	1950
Coolum Beach	2016	1800
Marcoola - Mudjimba	2016	1733
Maroochydore - Kuluin	2016	1647
Mooloolaba - Alexandra Headland	2016	1733
Noosa Heads	2016	1939
Noosaville	2016	1800
Sunshine Beach	2016	1863
Tewantin	2016	1700
Peregian Beach - Marcus Beach	2016	1890
Peregian Springs	2016	2000
Beerwah	2016	1733
Caloundra Hinterland	2016	1560
Glass House Mountains	2016	1799
Landsborough	2016	1800
Maroochy Hinterland	2016	1600
Palmwoods	2016	1733
Bli Bli	2016	1785
Diddillibah - Rosemount	2016	1790
Eumundi - Yandina	2016	1733
Nambour	2016	1585
Noosa Hinterland	2016	1662
Cambooya - Wyreema	2016	1733
Darling Heights	2016	1517
Drayton - Harristown	2016	1400
Gatton	2016	1473
Gowrie (Qld)	2016	1642
Highfields	2016	1950
Lockyer Valley - West	2016	1600
Middle Ridge	2016	1937
Newtown (Qld)	2016	1300
North Toowoomba - Harlaxton	2016	1355
Rangeville	2016	1668
Toowoomba - Central	2016	1493
Toowoomba - East	2016	1733
Toowoomba - West	2016	1733
Wilsonton	2016	1322
Ayr	2016	1326
Burdekin	2016	1300
Charters Towers	2016	1300
Dalrymple	2016	1419
Ingham	2016	1300
Ingham Region	2016	1300
Palm Island	2016	0
Aitkenvale	2016	1603
Annandale	2016	1830
Belgian Gardens - Pallarenda	2016	1733
Bohle Plains	2016	2000
Condon - Rasmussen	2016	1517
Cranbrook	2016	1511
Deeragun	2016	1950
Douglas	2016	1859
Garbutt - West End	2016	1517
Gulliver - Currajong - Vincent	2016	1517
Heatley	2016	1500
Hermit Park - Rosslea	2016	1573
Hyde Park - Pimlico	2016	1517
Kelso	2016	1625
Kirwan - East	2016	1517
Kirwan - West	2016	1733
Magnetic Island	2016	1387
Mount Louisa	2016	1863
Mundingburra	2016	1600
Northern Beaches	2016	1733
Oonoonba	2016	1907
South Townsville - Railway Estate	2016	1625
Townsville - South	2016	1777
Townsville City - North Ward	2016	2000
Wulguru - Roseneath	2016	1500
Ashfield - Kepnock	2016	1473
Bargara - Burnett Heads	2016	1517
Branyan - Kensington	2016	1560
Bundaberg	2016	1192
Bundaberg East - Kalkie	2016	1517
Bundaberg North - Gooburrum	2016	1300
Bundaberg Region - North	2016	1332
Bundaberg Region - South	2016	1300
Millbank - Avoca	2016	1400
Svensson Heights - Norville	2016	1300
Walkervale - Avenell Heights	2016	1300
Gayndah - Mundubbera	2016	1083
Gin Gin	2016	994
Kingaroy	2016	1300
Kingaroy Region - North	2016	1053
Kingaroy Region - South	2016	1387
Monto - Eidsvold	2016	1083
Nanango	2016	1083
North Burnett	2016	0
Cooloola	2016	1200
Gympie - North	2016	1278
Gympie - South	2016	1408
Gympie Region	2016	1343
Kilkivan	2016	1200
Booral - River Heads	2016	1514
Craignish - Dundowran Beach	2016	1733
Pialba - Eli Waters	2016	1474
Point Vernon	2016	1358
Torquay - Scarness - Kawungan	2016	1404
Urangan - Wondunna	2016	1517
Burrum - Fraser	2016	1300
Granville	2016	1200
Maryborough (Qld)	2016	1191
Maryborough Region - South	2016	1105
Tinana	2016	1408
Migratory - Offshore - Shipping (Qld)	2016	0
No usual address (Qld)	2016	0
Adelaide	2016	1733
North Adelaide	2016	1950
Adelaide Hills	2016	1720
Aldgate - Stirling	2016	1800
Hahndorf - Echunga	2016	1733
Lobethal - Woodside	2016	1517
Mount Barker	2016	1639
Mount Barker Region	2016	1517
Nairne	2016	1517
Uraidla - Summertown	2016	1925
Burnside - Wattle Park	2016	2000
Glenside - Beaumont	2016	2167
Toorak Gardens	2016	2000
Athelstone	2016	1647
Paradise - Newton	2016	1560
Rostrevor - Magill	2016	1733
Norwood (SA)	2016	1816
Payneham - Felixstow	2016	1733
St Peters - Marden	2016	1950
Nailsworth - Broadview	2016	1764
Prospect	2016	1950
Walkerville	2016	2000
Goodwood - Millswood	2016	1950
Unley - Parkside	2016	2000
Gawler - North	2016	1517
Gawler - South	2016	1423
Lewiston - Two Wells	2016	1573
Craigmore - Blakeview	2016	1400
Davoren Park	2016	1250
Elizabeth	2016	1044
Elizabeth East	2016	1213
Munno Para West - Angle Vale	2016	1538
One Tree Hill	2016	1600
Smithfield - Elizabeth North	2016	1062
Virginia - Waterloo Corner	2016	1603
Enfield - Blair Athol	2016	1517
Northgate - Oakden - Gilles Plains	2016	1600
Windsor Gardens	2016	1659
Dry Creek - North	2016	0
Ingle Farm	2016	1400
Para Hills	2016	1312
Parafield	2016	0
Parafield Gardens	2016	1387
Paralowie	2016	1300
Salisbury	2016	1294
Salisbury East	2016	1387
Salisbury North	2016	1300
Mawson Lakes - Globe Derby Park	2016	1733
Pooraka - Cavan	2016	1365
Golden Grove	2016	1700
Greenwith	2016	1599
Highbury - Dernancourt	2016	1624
Hope Valley - Modbury	2016	1481
Modbury Heights	2016	1500
Redwood Park	2016	1517
St Agnes - Ridgehaven	2016	1500
Brighton (SA)	2016	1800
Glenelg (SA)	2016	1800
Edwardstown	2016	1625
Hallett Cove	2016	1600
Marino - Seaview Downs	2016	1733
Mitchell Park	2016	1550
Morphettville	2016	1733
Sheidow Park - Trott Park	2016	1560
Warradale	2016	1647
Belair	2016	1991
Bellevue Heights	2016	1700
Blackwood	2016	1800
Colonel Light Gardens	2016	1907
Mitcham (SA)	2016	2000
Panorama	2016	1625
Aberfoyle Park	2016	1517
Aldinga	2016	1408
Christie Downs	2016	1300
Christies Beach	2016	1300
Clarendon	2016	1733
Coromandel Valley	2016	1801
Flagstaff Hill	2016	1733
Hackham - Onkaparinga Hills	2016	1300
Hackham West - Huntfield Heights	2016	1213
Happy Valley	2016	1517
Happy Valley Reservoir	2016	0
Lonsdale	2016	0
McLaren Vale	2016	1625
Morphett Vale - East	2016	1300
Morphett Vale - West	2016	1300
Reynella	2016	1365
Seaford (SA)	2016	1554
Willunga	2016	1625
Woodcroft	2016	1517
Beverley	2016	1700
Flinders Park	2016	1733
Henley Beach	2016	1800
Hindmarsh - Brompton	2016	1625
Royal Park - Hendon - Albert Park	2016	1600
Seaton - Grange	2016	1680
West Lakes	2016	1733
Woodville - Cheltenham	2016	1600
Dry Creek - South	2016	0
Largs Bay - Semaphore	2016	1600
North Haven	2016	1600
Port Adelaide	2016	1408
The Parks	2016	1517
Torrens Island	2016	0
Adelaide Airport	2016	0
Fulham	2016	1950
Lockleys	2016	1660
Plympton	2016	1625
Richmond (SA)	2016	1733
West Beach	2016	1950
Barossa - Angaston	2016	1408
Light	2016	1300
Lyndoch	2016	1517
Mallala	2016	1192
Nuriootpa	2016	1408
Tanunda	2016	1408
Clare	2016	1300
Gilbert Valley	2016	1170
Goyder	2016	867
Wakefield - Barunga West	2016	910
Jamestown	2016	867
Peterborough - Mount Remarkable	2016	740
Port Pirie	2016	1000
Port Pirie Region	2016	1042
Kadina	2016	1127
Moonta	2016	1192
Wallaroo	2016	1196
Yorke Peninsula - North	2016	1000
Yorke Peninsula - South	2016	1000
Ceduna	2016	1300
Eyre Peninsula	2016	1200
Kimba - Cleve - Franklin Harbour	2016	910
Le Hunte - Elliston	2016	800
Port Lincoln	2016	1317
West Coast (SA)	2016	1083
Western	2016	0
Whyalla	2016	1235
Whyalla - North	2016	0
APY Lands	2016	0
Coober Pedy	2016	556
Quorn - Lake Gilles	2016	950
Outback	2016	645
Port Augusta	2016	1213
Roxby Downs	2016	2000
Goolwa - Port Elliot	2016	1213
Kangaroo Island	2016	1083
Strathalbyn	2016	1517
Strathalbyn Region	2016	1500
Victor Harbor	2016	1287
Yankalilla	2016	1300
Grant	2016	1300
Kingston - Robe	2016	1083
Millicent	2016	975
Naracoorte	2016	1105
Naracoorte Region	2016	867
Penola	2016	867
Tatiara	2016	975
Wattle Range	2016	992
Mount Gambier - East	2016	1200
Mount Gambier - West	2016	1192
Barmera	2016	1083
Berri	2016	1083
Karoonda - Lameroo	2016	650
Loxton	2016	1083
Loxton Region	2016	910
Mannum	2016	1083
Murray Bridge	2016	1170
Murray Bridge Region	2016	1200
Renmark	2016	991
Renmark Region	2016	1083
The Coorong	2016	867
Waikerie	2016	915
Migratory - Offshore - Shipping (SA)	2016	0
No usual address (SA)	2016	0
Augusta	2016	1800
Busselton	2016	1800
Busselton Region	2016	2000
Margaret River	2016	1733
Australind - Leschenault	2016	1887
Capel	2016	1733
College Grove - Carey Park	2016	1517
Collie	2016	1517
Dardanup	2016	2000
Davenport	2016	0
Eaton - Pelican Point	2016	1820
Harvey	2016	1733
East Bunbury - Glen Iris	2016	1625
Waroona	2016	1636
Dalyellup	2016	1950
Gelorup - Stratham	2016	2058
South Bunbury - Bunbury	2016	1733
Withers - Usher	2016	1443
Bridgetown - Boyup Brook	2016	1500
Donnybrook - Balingup	2016	1541
Manjimup	2016	1300
Pemberton	2016	1300
Dawesville - Bouvard	2016	2000
Falcon - Wannanup	2016	1863
Greenfields	2016	1517
Halls Head - Erskine	2016	1950
Mandurah	2016	1500
Mandurah - East	2016	1921
Mandurah - North	2016	2000
Mandurah - South	2016	1625
Pinjarra	2016	1811
City Beach	2016	3033
Claremont (WA)	2016	2500
Cottesloe	2016	3250
Floreat	2016	3000
Mosman Park - Peppermint Grove	2016	2700
Nedlands - Dalkeith - Crawley	2016	3300
Swanbourne - Mount Claremont	2016	3000
Kings Park (WA)	2016	0
Mount Hawthorn - Leederville	2016	2427
Mount Lawley - Inglewood	2016	2167
North Perth	2016	2400
Perth City	2016	2167
Subiaco - Shenton Park	2016	2500
Wembley - West Leederville - Glendalough	2016	2058
Bassendean - Eden Hill - Ashfield	2016	1922
Bayswater - Embleton - Bedford	2016	2117
Maylands	2016	1950
Morley	2016	1900
Noranda	2016	1950
Chidlow	2016	1950
Glen Forrest - Darlington	2016	2167
Helena Valley - Koongamia	2016	2000
Malmalling - Reservoir	2016	0
Mundaring	2016	2000
Swan View - Greenmount - Midvale	2016	1733
Avon Valley National Park	2016	0
Ballajura	2016	1780
Beechboro	2016	1950
Bullsbrook	2016	2000
Ellenbrook	2016	2167
Gidgegannup	2016	2100
Hazelmere - Guildford	2016	2000
Lockridge - Kiara	2016	1950
Malaga	2016	0
Melaleuca - Lexia	2016	0
Middle Swan - Herne Hill	2016	1733
Midland - Guildford	2016	1733
Stratton - Jane Brook	2016	1800
The Vines	2016	2297
Walyunga National Park	2016	0
Craigie - Beldon	2016	1900
Currambine - Kinross	2016	2000
Duncraig	2016	2167
Greenwood - Warwick	2016	2000
Heathridge - Connolly	2016	1993
Hillarys	2016	2383
Iluka - Burns Beach	2016	2750
Joondalup - Edgewater	2016	1950
Kingsley	2016	2000
Mullaloo - Kallaroo	2016	2167
Ocean Reef	2016	2200
Padbury	2016	2000
Sorrento - Marmion	2016	2400
Woodvale	2016	2162
Balcatta - Hamersley	2016	1950
Balga - Mirrabooka	2016	1690
Dianella	2016	2000
Herdsman	2016	0
Innaloo - Doubleview	2016	2208
Karrinyup - Gwelup - Carine	2016	2373
Nollamara - Westminster	2016	1863
Osborne Park Industrial	2016	0
Scarborough	2016	2167
Stirling - Osborne Park	2016	2000
Trigg - North Beach - Watermans Bay	2016	2500
Tuart Hill - Joondanna	2016	1907
Wembley Downs - Churchlands - Woodlands	2016	2500
Yokine - Coolbinia - Menora	2016	2000
Alexander Heights - Koondoola	2016	1733
Butler - Merriwa - Ridgewood	2016	1988
Carramar	2016	2123
Clarkson	2016	1950
Girrawheen	2016	1549
Madeley - Darch - Landsdale	2016	2178
Marangaroo	2016	1757
Mindarie - Quinns Rocks - Jindalee	2016	2253
Neerabup National Park	2016	0
Tapping - Ashby - Sinagra	2016	2182
Wanneroo	2016	2077
Alkimos - Eglinton	2016	2291
Carabooda - Pinjar	2016	2167
Two Rocks	2016	2000
Yanchep	2016	2050
Armadale - Wungong - Brookdale	2016	1517
Ashendon - Lesley	2016	0
Camillo - Champion Lakes	2016	1560
Forrestdale - Harrisdale - Piara Waters	2016	2300
Kelmscott	2016	1650
Mount Nasura - Mount Richon - Bedfordale	2016	2058
Roleystone	2016	2102
Seville Grove	2016	1744
Belmont - Ascot - Redcliffe	2016	2000
East Victoria Park - Carlisle	2016	2050
Kewdale Commercial	2016	0
Perth Airport	2016	0
Rivervale - Kewdale - Cloverdale	2016	1950
Victoria Park - Lathlain - Burswood	2016	2045
Bentley - Wilson - St James	2016	1984
Canning Vale - West	2016	2000
Canning Vale Commercial	2016	0
Cannington - Queens Park	2016	1900
Parkwood - Ferndale - Lynwood	2016	1733
Riverton - Shelley - Rossmoyne	2016	2167
Welshpool	2016	0
Willetton	2016	2000
Beckenham - Kenwick - Langford	2016	1700
Canning Vale - East	2016	2100
Gosnells	2016	1650
Huntingdale - Southern River	2016	2066
Maddington - Orange Grove - Martin	2016	1719
Thornlie	2016	1733
Forrestfield - Wattle Grove	2016	2000
High Wycombe	2016	1950
Kalamunda - Maida Vale - Gooseberry Hill	2016	2150
Lesmurdie - Bickley - Carmel	2016	2031
Byford	2016	2091
Mundijong	2016	2170
Serpentine - Jarrahdale	2016	2167
Como	2016	2167
Manning - Waterford	2016	2400
South Perth - Kensington	2016	2300
Banjup	2016	2167
Bibra Industrial	2016	0
Bibra Lake	2016	0
Coogee	2016	2200
Coolbellup	2016	1822
Hamilton Hill	2016	1860
Henderson	2016	0
North Coogee	2016	2860
South Lake - Cockburn Central	2016	1759
Spearwood	2016	1955
Success - Hammond Park	2016	2167
Yangebup	2016	1950
Beeliar - Wattleup	2016	2167
Jandakot	2016	2167
East Fremantle	2016	2500
Fremantle	2016	2167
Fremantle - South	2016	2100
O'Connor (WA)	2016	0
Bertram - Wellard (West)	2016	2015
Calista	2016	1501
Hope Valley - Postans	2016	1700
Kwinana Industrial	2016	0
Parmelia - Orelia	2016	1500
Casuarina - Wandi	2016	2250
Applecross - Ardross	2016	2633
Bateman	2016	2167
Bicton - Palmyra	2016	2167
Booragoon	2016	2394
Bull Creek	2016	2000
Leeming	2016	2000
Melville	2016	2383
Murdoch - Kardinya	2016	2000
Willagee	2016	2167
Winthrop	2016	2156
Baldivis	2016	2167
Cooloongup	2016	1517
Port Kennedy	2016	1861
Rockingham	2016	1679
Rockingham Lakes	2016	0
Safety Bay - Shoalwater	2016	1800
Singleton - Golden Bay - Secret Harbour	2016	2167
Waikiki	2016	1750
Warnbro	2016	1695
Albany	2016	1517
Albany Region	2016	1634
Bayonet Head - Lower King	2016	1668
Denmark	2016	1573
Gnowangerup	2016	763
Katanning	2016	1100
Kojonup	2016	1000
Little Grove - Elleker	2016	1733
McKail - Willyung	2016	1668
Plantagenet	2016	1222
Stirling Range National Park	2016	0
Chittering	2016	2167
Cunderdin	2016	953
Dowerin	2016	942
Gingin - Dandaragan	2016	1733
Merredin	2016	1045
Moora	2016	1057
Mukinbudin	2016	650
Northam	2016	1408
Toodyay	2016	1600
York - Beverley	2016	1360
Brookton	2016	1083
Kulin	2016	758
Murray	2016	1717
Narrogin	2016	1213
Wagin	2016	1023
