SA2_MAINCODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
509021241,0,38,45,3,69,65,226,7,22,20,0,22,0,72,21,28,55,3,24,0,140,5,3,13,0,10,0,31,0,0,3,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,7,0,23,3,46,36,112,152,11,150,70,531,0,8,50,3,68,44,175,0,19,7,3,12,0,45,11,38,38,7,27,0,119,8,24,33,3,11,0,82,3,5,10,0,8,0,31,9,0,12,0,3,0,27,3,0,3,0,4,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021242,0,35,52,3,94,58,240,3,19,17,3,11,0,58,0,8,31,0,23,0,61,3,0,13,0,3,0,19,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,9,0,17,0,31,9,68,125,11,140,64,416,0,25,38,3,69,49,182,0,23,7,0,7,3,40,0,9,32,7,13,0,65,3,11,24,0,5,0,46,0,0,9,0,4,0,15,0,0,5,0,3,0,6,0,0,9,0,0,0,9,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021243,0,105,28,6,28,21,190,3,53,13,3,4,0,70,106,70,121,3,32,0,336,61,17,69,0,15,0,162,14,0,8,0,0,0,26,4,0,3,0,0,0,17,5,0,7,0,4,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,4,16,6,3,3,0,35,203,268,265,18,89,29,866,0,34,34,4,12,20,101,0,78,6,3,7,0,87,11,82,28,3,26,3,153,32,47,52,0,23,0,157,46,8,49,0,7,0,112,80,4,59,0,9,0,153,57,3,28,0,11,0,94,30,0,6,0,0,0,41,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
509021244,0,10,14,3,6,16,50,0,0,4,0,0,0,5,16,11,23,0,7,0,60,52,0,31,0,3,0,83,9,0,3,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,15,79,22,82,10,17,21,234,0,0,12,0,3,15,26,0,4,0,5,0,0,12,0,4,9,3,3,0,24,8,3,16,0,8,0,30,12,0,14,0,3,0,22,24,0,13,0,4,0,43,28,0,15,0,0,0,43,14,0,12,0,0,0,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021245,0,27,31,6,19,26,103,0,12,18,0,0,0,37,14,9,57,3,13,0,99,27,3,28,0,4,0,61,10,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,0,11,54,57,144,3,40,29,328,3,15,32,0,6,32,86,0,18,5,0,3,0,23,0,23,19,0,3,0,50,5,18,23,0,7,0,52,3,8,24,0,3,0,36,20,0,18,0,3,0,45,25,0,14,0,3,0,49,9,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031246,0,25,40,23,41,40,171,0,22,14,4,5,0,45,6,18,47,0,13,0,92,0,0,6,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,11,0,20,7,70,118,33,76,40,347,0,17,39,5,34,25,123,0,14,4,12,3,0,41,3,33,31,11,3,0,79,12,12,35,0,11,0,74,5,4,26,0,0,3,35,0,0,10,0,0,0,12,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031247,0,50,64,7,105,70,300,0,25,21,10,20,3,75,3,20,47,10,25,0,99,0,0,5,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,5,9,0,13,5,29,4,100,156,26,164,74,525,0,15,52,3,76,60,209,0,23,15,3,8,0,43,3,42,47,13,31,0,136,4,14,27,5,11,0,59,3,3,14,0,3,0,15,0,3,7,0,4,0,10,0,0,3,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031248,0,5,17,0,16,10,44,0,0,4,0,0,0,12,20,3,33,0,7,0,67,10,0,19,0,3,0,33,3,0,8,0,0,0,12,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,15,44,11,88,3,30,11,197,0,0,10,3,28,4,50,0,3,0,0,0,0,5,0,7,9,0,7,0,24,0,4,8,0,4,0,21,8,0,11,0,0,0,21,8,0,12,0,3,0,19,20,0,17,0,3,0,40,12,0,24,0,3,0,44,11,0,11,0,0,0,23,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031249,0,58,21,8,10,10,108,0,27,3,3,16,0,59,36,52,53,0,18,3,166,32,7,28,0,4,0,75,10,0,3,0,0,0,15,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,4,3,0,27,88,154,126,24,52,17,457,0,8,15,0,6,9,41,0,38,5,6,11,0,57,3,62,16,11,15,0,108,39,35,16,8,18,0,121,22,10,20,0,9,0,55,39,4,24,0,3,0,70,29,3,12,0,0,0,43,10,0,0,0,0,0,14,7,0,0,0,0,0,7,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031250,3,21,65,10,67,56,214,3,21,17,8,3,3,52,20,18,50,0,4,0,98,3,3,4,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,11,0,22,28,60,153,13,88,59,411,0,9,44,6,42,53,159,0,6,5,4,0,0,25,13,20,37,3,20,3,101,20,12,51,0,18,0,96,4,3,17,3,3,0,29,13,0,8,0,3,0,25,9,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510011262,7,139,19,17,66,52,301,4,60,4,7,31,0,104,16,210,14,3,145,8,398,50,57,29,0,65,5,206,31,22,28,0,20,3,97,61,30,29,0,5,0,126,131,18,51,0,14,5,216,179,0,30,0,29,0,231,57,0,12,0,14,0,79,11,0,3,0,3,0,16,0,0,3,0,0,0,7,0,0,5,0,4,0,5,0,0,0,0,3,0,3,9,9,8,0,30,0,52,19,54,15,0,31,7,126,576,594,250,36,451,77,1986,8,81,25,16,69,50,245,4,148,5,0,34,0,189,9,159,8,10,85,0,268,11,155,19,0,153,0,341,6,65,10,0,52,0,130,24,42,30,3,59,0,148,35,48,30,0,38,0,150,87,28,64,0,48,0,229,109,4,51,0,24,0,189,116,0,38,0,14,0,164,105,3,21,0,12,0,145,49,0,17,0,7,0,77,27,0,10,0
510011263,0,165,4,282,113,45,615,3,54,3,71,29,0,158,0,49,16,31,31,3,132,0,33,19,9,12,0,86,6,8,12,11,0,0,39,17,4,17,4,4,0,45,8,0,5,3,3,0,21,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,45,3,52,25,8,129,36,368,91,475,229,59,1257,3,143,13,337,121,50,666,0,48,0,19,28,0,98,3,78,7,17,79,4,186,3,46,4,9,28,0,83,0,23,6,3,15,0,53,3,17,5,0,6,0,34,3,16,5,0,4,0,26,3,8,4,0,13,0,29,11,4,5,0,0,0,26,8,0,4,0,0,0,18,3,0,0,0,0,0,6,5,0,0,0,4,0,8,0,0,0,0
510011264,0,38,3,264,68,24,398,0,7,0,6,6,0,25,0,15,0,23,3,3,39,0,6,3,4,7,0,18,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,29,16,5,55,0,78,7,331,99,33,550,0,256,12,65,89,20,442,0,33,0,7,10,0,46,0,41,0,6,19,0,77,0,13,3,0,3,0,13,0,11,0,0,3,0,15,0,9,3,0,0,0,10,0,4,0,0,3,0,9,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510011265,0,82,16,211,127,56,492,4,55,0,11,58,0,133,8,56,14,6,40,0,129,14,26,13,6,20,0,86,3,7,7,0,9,0,31,27,8,24,0,17,0,65,17,4,21,0,12,0,48,13,0,15,0,3,0,36,3,0,0,0,5,0,18,0,0,3,3,6,0,10,0,0,0,0,9,0,11,0,0,0,0,10,0,11,0,0,0,0,4,0,5,0,4,0,0,10,0,14,5,22,12,5,45,3,93,86,275,136,250,373,63,1184,3,134,24,108,127,57,461,3,65,0,3,47,0,116,4,102,10,3,121,3,245,4,48,3,0,54,0,110,3,19,13,3,25,0,61,5,17,16,3,21,0,66,16,20,16,0,28,0,80,7,15,15,0,13,0,55,45,5,17,0,12,0,67,44,0,13,0,9,0,68,26,0,6,0,13,0,44,6,0,3,0,5,0,23,8,0,0,0
510011266,0,7,0,157,33,20,214,0,0,0,16,0,0,16,0,0,3,24,6,0,27,0,0,3,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,13,0,3,5,19,11,0,38,0,9,22,230,59,19,335,0,136,4,75,32,29,271,0,11,0,25,0,0,41,0,0,0,7,4,0,16,0,0,3,0,3,0,6,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510021267,0,23,7,160,37,16,235,0,5,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,8,10,0,27,4,43,8,171,51,16,292,0,25,7,85,55,20,194,0,8,0,15,0,0,22,0,6,0,30,0,0,40,0,7,0,8,0,0,16,0,0,0,5,0,0,9,0,0,0,4,0,0,7,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510021268,4,31,4,0,260,41,343,0,17,0,0,59,0,74,0,13,3,0,74,0,94,0,5,0,0,35,0,44,0,3,0,0,12,0,21,0,0,3,0,8,0,15,4,0,3,0,11,0,23,3,0,4,0,3,0,8,7,0,3,0,5,0,19,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,69,3,95,28,81,40,3,548,45,744,12,5,9,0,413,39,484,0,11,0,0,60,0,74,3,32,0,0,230,4,265,0,3,0,0,15,0,25,0,4,0,0,22,0,31,3,0,0,0,8,0,7,0,0,0,0,5,0,9,0,0,0,0,0,0,7,0,0,0,0,6,0,11,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510021269,5,43,13,0,151,21,234,0,15,0,0,48,0,71,0,29,7,5,69,0,112,4,9,5,0,44,0,62,3,3,8,0,21,0,33,8,3,6,0,0,0,21,20,0,14,0,18,0,50,38,0,7,0,7,0,56,21,0,9,0,5,0,38,15,0,5,0,9,0,29,13,0,0,0,13,0,24,6,0,0,0,4,0,11,3,0,3,0,0,0,11,0,3,4,0,0,0,7,10,3,11,0,40,4,74,160,113,92,6,435,28,838,22,11,5,4,228,34,302,0,13,0,3,37,0,52,3,16,3,0,127,0,156,0,7,0,0,32,0,44,0,3,4,0,15,0,20,0,7,7,0,6,0,15,3,0,0,0,8,0,14,4,0,0,0,3,0,7,0,0,4,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,0,0
510021270,10,73,3,0,85,11,181,0,111,0,0,39,0,149,3,101,6,4,127,0,241,29,42,3,0,16,0,85,18,7,9,0,3,0,41,19,3,12,0,10,0,47,74,0,12,0,11,3,99,58,0,9,0,4,0,64,13,0,4,0,0,0,18,3,0,0,0,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,23,3,0,12,6,54,246,368,64,5,306,17,1013,38,49,13,0,264,25,391,0,50,0,0,24,0,72,6,102,3,0,283,0,395,4,57,0,0,47,0,112,0,20,0,0,15,0,35,4,27,0,0,11,0,43,7,23,0,0,14,0,43,0,13,3,3,6,0,20,3,10,5,0,5,0,16,9,6,3,0,5,0,19,10,0,4,0,4,0,21,6,0,3,0,3,0,15,9,0,4,0
510031271,22,47,6,43,892,47,1060,14,13,3,15,72,0,120,16,11,0,4,51,3,89,21,10,8,0,15,0,53,12,0,3,0,8,0,26,18,0,3,0,9,0,32,4,0,3,0,5,0,10,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,8,22,10,8,0,92,6,135,123,84,44,67,1163,57,1548,16,25,11,53,1134,61,1300,0,30,0,3,57,0,96,0,10,0,0,61,0,75,7,9,3,0,25,0,36,3,4,0,0,13,0,25,3,0,3,0,15,0,22,3,0,0,0,13,0,16,3,0,3,0,5,0,13,4,0,4,0,0,0,8,3,0,6,0,3,0,9,4,0,3,0,0,0,10,3,0,0,0,0,0,8,0,0,0,0
510031272,54,70,7,4,484,77,696,10,107,0,0,83,0,202,14,158,4,4,153,0,329,3,62,0,0,57,0,126,15,23,4,0,22,0,65,28,25,6,0,33,0,92,64,5,19,0,36,0,121,79,0,29,0,14,0,126,81,3,14,0,6,0,102,52,0,13,0,24,0,88,39,0,10,0,9,0,58,25,0,3,0,0,0,30,14,0,3,0,3,0,23,5,0,0,0,4,0,18,51,27,11,0,95,3,194,541,487,118,12,1032,84,2268,65,49,18,0,868,86,1099,7,48,0,0,50,3,105,11,120,0,0,167,0,298,14,122,0,0,147,0,288,3,20,0,0,71,0,92,3,17,3,0,47,0,74,9,11,4,0,65,0,90,12,19,4,3,45,0,84,10,14,13,0,38,0,77,9,0,4,0,20,0,33,14,0,3,0,3,0,29,9,0,10,0,0,0,28,10,0,10,0
510031273,8,32,3,13,364,21,442,3,44,0,0,15,0,70,5,50,3,0,14,0,82,18,17,5,0,4,0,39,14,0,3,0,3,0,25,18,0,3,0,6,0,29,10,3,4,0,0,0,25,6,0,0,0,3,0,10,16,0,5,0,3,0,21,13,0,3,0,0,0,17,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,3,0,28,0,63,130,164,37,17,454,21,820,9,33,5,20,307,26,398,0,14,0,0,8,0,19,0,30,0,0,29,0,63,3,30,0,0,4,0,39,0,7,0,0,5,0,16,0,6,0,0,16,0,29,7,10,0,0,4,0,22,14,8,6,0,3,0,27,0,0,6,0,0,0,9,7,0,0,0,0,0,5,4,0,3,0,0,0,6,6,0,4,0,0,0,13,0,0,0,0
511011274,0,76,42,17,50,54,242,8,49,11,5,34,0,115,122,78,134,14,43,6,393,163,4,125,3,13,0,307,45,0,46,0,4,0,99,49,0,24,0,4,0,79,17,0,13,0,9,0,39,6,0,6,0,12,0,31,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,0,0,0,13,9,16,17,3,12,3,60,429,238,422,41,183,69,1381,0,16,36,10,21,30,114,0,53,6,13,10,0,89,14,91,43,24,40,0,215,63,44,78,0,33,0,220,65,14,71,0,12,0,161,99,7,78,0,15,0,195,129,3,83,0,3,0,217,81,0,21,0,3,3,112,14,0,8,0,3,0,27,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0
511011275,0,11,38,0,79,60,187,0,7,10,3,19,0,44,0,4,21,0,9,0,34,3,0,19,0,0,0,21,0,0,15,0,6,0,17,3,0,18,0,3,0,24,15,0,4,0,0,0,17,11,0,14,0,6,0,27,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,13,0,16,4,43,44,24,150,3,137,63,426,0,7,36,0,80,58,178,0,0,0,0,4,0,12,0,13,28,4,14,0,65,9,9,24,0,16,0,50,9,3,11,0,7,0,32,39,0,5,0,54,0,95,27,0,7,0,0,0,38,19,0,0,0,3,0,24,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511021276,5,64,15,23,55,30,197,9,70,6,17,43,4,139,61,104,50,8,67,0,291,49,24,43,0,19,3,135,8,5,7,0,3,0,24,3,0,3,0,4,0,13,3,0,3,0,6,0,7,0,0,3,0,8,0,11,0,0,0,0,8,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,9,0,33,16,9,13,3,66,139,297,146,52,228,40,900,0,28,16,3,37,26,106,0,77,0,0,10,0,85,10,73,16,11,54,3,171,20,57,31,3,46,0,156,17,12,8,4,11,4,59,21,14,23,0,13,0,71,37,15,20,0,6,0,78,12,4,10,0,5,0,30,3,0,9,0,3,0,15,0,0,3,0,0,0,6,0,0,0,0,3,0,5,0,0,0,0,6,0,6,0,0,3,0
511021277,3,62,20,24,110,62,285,4,49,0,3,21,0,75,18,46,21,3,73,0,162,48,10,22,0,42,0,121,29,0,17,0,9,0,58,33,0,16,0,3,0,54,18,0,5,0,7,0,32,10,0,7,0,9,0,29,3,0,0,0,7,0,12,9,0,3,0,11,0,22,9,0,12,0,13,0,25,3,0,3,0,18,0,22,3,0,0,0,9,0,13,3,0,10,0,34,0,49,12,10,19,3,26,0,68,202,177,149,34,406,67,1036,0,64,24,7,74,38,198,0,30,0,3,15,0,49,7,50,12,3,33,0,102,23,24,16,0,38,0,90,16,10,11,0,24,0,63,12,9,11,0,27,0,54,31,0,20,0,23,0,71,60,0,24,0,10,0,97,32,0,14,0,5,0,52,12,0,6,0,5,0,20,10,0,3,0,15,0,24,3,0,0,0,3,0,10,0,0,0,0
511031278,6,40,11,0,5,16,75,10,41,4,0,14,0,60,36,51,24,0,39,0,154,118,7,50,0,26,3,211,82,5,29,0,7,0,118,86,3,18,0,0,0,104,21,0,4,0,0,0,25,11,0,3,0,3,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,15,9,0,7,4,38,378,156,155,0,110,19,820,0,10,13,3,13,10,50,0,41,3,0,0,0,43,4,38,4,0,18,4,68,13,20,18,0,20,0,66,41,8,22,0,18,0,91,102,5,42,0,11,0,164,127,0,57,0,14,0,196,101,0,19,0,6,0,126,16,0,5,0,0,0,30,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
