SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
602011045,0,0,5,0,0,0,10,7,5,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,6,4,4,0,0,0,0,0,0,25,6,3,3,16,16,16,4,0,0,0,0,0,67,11,19,16,42,69,78,22,11,0,3,0,14,285
602011046,0,3,13,0,0,0,4,0,12,7,0,0,0,0,0,30,0,0,0,0,3,5,6,0,0,0,0,0,21,3,4,0,0,0,3,0,0,0,0,0,0,16,3,8,0,3,9,26,14,0,3,0,4,4,74,34,13,19,22,48,168,175,115,44,32,20,27,709
602011047,0,0,3,0,0,0,3,3,10,4,0,0,0,0,0,19,0,0,0,4,3,7,0,3,0,0,0,0,20,0,0,0,0,8,5,0,0,0,0,0,0,20,5,0,0,8,11,18,12,3,0,0,0,0,64,16,21,6,25,52,131,100,45,13,8,8,9,420
602011048,0,0,9,0,0,0,0,4,12,4,0,0,0,0,0,18,0,0,0,4,0,6,3,0,0,0,0,0,17,0,0,3,0,6,7,6,0,0,0,0,0,25,0,3,5,8,9,31,19,0,0,0,0,0,74,16,14,12,32,45,161,139,75,11,7,3,16,539
602011049,0,0,3,0,0,0,0,3,6,9,0,0,0,0,0,18,0,0,0,0,0,4,4,0,0,0,0,0,15,3,3,0,3,0,3,0,5,0,0,0,0,20,6,3,3,5,4,21,9,6,0,3,0,0,60,20,9,15,33,35,128,126,84,25,18,9,21,526
602011050,0,0,10,0,0,0,3,11,12,9,0,0,0,0,0,32,0,0,0,0,0,5,5,0,0,0,0,0,13,0,0,0,11,3,4,3,0,0,0,0,0,27,3,3,3,18,20,26,11,3,0,0,0,3,80,9,13,15,36,61,137,64,41,16,7,11,12,413
602011051,0,0,6,5,0,0,3,3,13,3,0,0,0,0,0,24,0,0,0,0,0,4,5,0,0,0,0,0,7,0,0,0,0,0,6,4,0,0,0,0,3,13,5,0,0,3,3,32,11,0,0,0,0,3,55,14,7,16,29,32,127,103,68,26,15,12,9,456
602011052,0,0,3,0,0,0,0,5,11,3,3,3,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,20,7,0,3,4,10,19,6,3,3,0,0,0,57,31,14,10,27,49,170,112,71,27,22,10,13,556
602021053,0,0,3,0,0,3,3,7,3,0,0,0,3,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,3,9,0,11,0,0,0,0,0,0,21,0,3,3,13,11,18,3,0,0,3,0,0,53,16,19,25,40,57,99,47,26,5,5,7,21,370
602021054,0,0,12,0,0,3,0,3,3,3,3,0,0,0,0,23,5,0,0,0,0,0,4,0,0,0,0,0,9,0,6,0,3,0,10,0,0,0,0,0,0,21,5,10,5,6,8,16,8,3,5,0,0,0,59,39,34,26,43,56,115,97,47,26,3,7,26,505
602021055,0,0,7,3,0,0,3,3,7,5,5,0,0,0,0,26,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,5,4,3,0,0,0,0,20,3,0,0,10,0,11,16,12,3,0,0,0,59,23,22,28,45,54,163,131,117,41,23,12,33,691
602021056,0,0,3,0,0,0,3,0,5,4,0,0,0,0,0,17,0,0,0,0,3,9,3,3,0,0,0,0,16,4,3,3,0,3,3,0,3,0,0,0,0,18,3,4,3,7,7,17,6,4,0,0,0,0,55,18,8,11,28,38,128,117,78,17,12,3,15,472
602021057,0,0,3,0,0,0,0,5,4,0,4,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,4,0,0,0,0,8,3,0,0,4,4,3,3,8,3,0,0,0,34,28,20,13,36,50,106,79,55,17,15,9,19,445
602031058,0,0,0,3,0,0,0,4,14,3,5,0,0,0,0,30,0,0,0,0,4,3,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,0,0,0,13,3,3,4,4,4,12,3,5,0,0,0,0,50,31,22,15,38,49,130,93,81,33,20,10,19,533
602031059,0,0,12,3,0,0,13,4,3,7,5,0,0,0,0,39,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,3,0,4,3,0,0,0,0,3,16,8,6,3,17,11,9,11,3,0,0,0,3,76,41,26,37,70,72,149,104,56,20,10,7,23,622
602031060,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,0,3,0,3,3,12,5,8,0,0,0,0,33,19,5,9,26,33,112,89,42,8,13,9,12,383
602031061,0,0,8,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,12,0,3,3,5,8,6,0,0,0,0,0,3,31,21,16,19,29,48,83,40,18,4,8,5,16,314
602031062,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,22,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,3,0,0,7,0,0,3,0,0,0,16,0,0,6,6,0,22,8,6,3,0,0,3,58,15,20,14,33,44,178,160,103,29,17,9,15,641
602031064,0,0,5,3,0,0,0,3,10,0,3,0,0,0,0,20,0,0,0,0,0,3,3,0,0,0,0,0,8,0,3,0,4,5,0,3,0,0,0,0,0,20,3,4,0,10,3,16,3,6,0,3,0,3,53,40,33,24,52,50,105,67,38,10,6,0,20,464
602031099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,5,10,9,3,0,6,0,0,0,7,53
602031100,0,0,7,0,0,0,0,5,9,4,0,0,0,0,0,28,0,0,3,0,9,3,0,0,0,0,0,0,17,0,4,0,0,8,3,0,0,0,0,0,0,15,3,8,8,3,21,15,5,0,3,0,0,0,64,32,39,32,52,84,138,79,48,16,21,3,24,574
603011065,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,13,15,7,9,34,22,37,18,7,0,0,3,9,155
603011066,0,0,0,0,0,3,4,0,3,8,3,3,0,0,0,27,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,3,0,3,4,0,0,0,0,0,16,0,0,4,11,0,16,9,8,3,0,0,3,48,25,21,30,34,38,101,71,58,22,5,5,13,422
603011067,0,3,10,0,3,3,4,5,12,10,4,0,0,0,0,46,0,0,0,3,3,0,0,0,0,0,0,0,11,3,7,3,8,0,7,3,3,0,0,0,0,28,3,10,5,21,11,22,16,6,0,0,0,4,95,32,46,46,67,80,180,158,87,18,24,6,34,766
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,3,0,5,3,0,8,3,0,0,0,0,3,22,19,21,17,18,20,58,57,44,25,17,4,21,306
603021070,0,0,8,3,0,0,3,3,12,3,0,0,0,0,0,22,0,0,0,4,0,3,0,0,0,0,0,0,8,3,4,3,5,6,3,0,0,0,0,0,0,21,5,3,3,10,11,18,3,0,0,0,0,3,64,34,31,23,28,32,107,72,50,22,6,7,15,429
603021071,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,3,3,3,3,0,0,0,0,3,9,0,0,0,3,10,7,3,4,0,0,0,3,38,22,24,21,42,43,102,56,32,8,8,4,24,386
603021072,0,0,15,3,3,0,3,11,14,12,4,0,0,0,4,50,0,0,0,5,6,9,7,0,0,0,0,0,27,4,0,3,0,3,4,8,0,0,0,0,3,27,6,3,3,7,22,30,24,3,0,3,0,4,107,48,26,41,72,107,219,274,182,46,34,13,43,1100
603031073,0,0,6,0,3,0,7,0,3,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,7,3,4,3,0,0,0,0,0,29,13,19,13,25,26,45,23,15,4,3,3,9,201
603031074,0,0,4,0,0,0,0,4,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,7,9,7,0,0,0,0,0,30,27,18,18,30,43,81,51,35,4,9,6,16,321
604011075,0,0,7,0,0,0,0,3,4,0,0,0,0,0,0,15,0,0,0,3,3,3,0,0,0,0,0,0,11,3,0,4,3,3,3,0,0,0,0,0,0,15,5,3,4,6,10,14,0,0,0,0,0,0,48,19,11,20,42,59,108,29,18,4,0,0,13,317
604011076,0,0,6,0,0,0,3,4,5,8,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,3,7,0,0,3,0,0,0,0,0,21,4,5,4,9,16,5,12,0,3,0,0,0,58,38,17,17,50,81,154,113,65,32,26,19,25,630
604011077,0,0,5,3,0,3,7,3,10,0,0,0,0,0,0,24,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,3,5,3,4,0,0,0,0,0,17,4,0,3,13,13,19,3,0,0,0,0,0,56,13,12,14,47,49,106,51,24,7,0,3,11,340
604011078,0,0,7,0,3,3,0,0,7,5,7,0,0,0,0,33,0,0,3,3,6,11,4,0,0,0,0,0,26,4,0,0,3,5,12,3,0,0,0,0,0,23,3,7,4,9,5,31,8,6,0,0,0,0,80,34,16,29,43,62,162,116,86,22,14,6,13,613
604011079,0,0,15,0,0,0,4,3,11,8,3,0,0,0,0,33,0,3,0,5,4,0,0,0,0,0,0,0,13,0,4,0,3,3,4,0,0,0,0,0,0,17,3,7,3,9,9,25,12,3,3,0,0,0,75,27,17,25,38,59,167,116,89,19,7,11,15,594
604011080,0,0,7,0,0,0,0,8,7,3,0,0,0,0,0,22,0,0,3,0,0,7,0,0,0,0,0,0,16,0,0,3,0,3,6,0,0,0,0,0,0,20,0,0,7,6,15,20,3,0,0,0,0,0,65,17,11,20,25,58,147,84,39,17,6,0,14,439
604011081,0,0,3,0,3,0,6,6,12,3,0,0,0,0,0,27,0,0,0,3,0,4,0,0,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,0,12,5,3,3,6,11,19,9,0,0,0,0,0,54,22,5,15,31,60,111,70,40,18,5,6,10,393
604011082,0,0,13,3,0,0,6,13,7,7,0,0,0,0,0,45,0,0,0,0,3,3,3,0,0,0,0,3,17,6,6,3,3,4,4,3,0,0,0,0,0,32,6,6,4,11,25,22,16,4,0,0,0,3,99,48,25,24,65,84,195,118,73,22,12,8,16,689
604011083,0,0,8,0,0,0,0,0,13,6,3,0,0,0,0,27,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,12,3,0,3,4,10,29,10,5,0,0,0,3,58,17,8,15,36,50,110,68,48,11,11,3,11,394
604011084,0,0,3,0,0,0,0,9,7,3,3,0,0,0,0,29,0,0,0,0,3,0,3,3,0,0,0,0,9,4,0,0,0,0,3,4,0,0,0,0,0,18,5,3,3,0,11,11,10,4,0,0,0,0,57,34,26,24,37,68,162,130,79,16,14,12,16,603
604021085,0,0,23,0,4,0,9,22,32,14,3,0,0,0,0,85,3,0,3,0,4,12,9,3,0,0,0,0,29,0,0,5,3,10,16,6,0,0,0,0,0,41,4,6,5,14,35,66,32,8,3,0,0,4,181,43,35,50,88,141,412,221,104,25,19,10,32,1175
604021086,0,0,9,0,0,0,3,6,13,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,8,3,3,0,0,0,5,0,0,0,0,0,0,12,3,4,0,9,14,17,3,3,0,0,0,0,50,17,23,15,37,48,108,51,31,6,3,4,11,348
604021087,0,0,4,3,0,0,4,0,11,10,3,0,0,0,3,37,0,0,0,3,3,3,0,0,0,0,0,0,16,0,3,0,3,7,9,3,3,0,0,0,0,24,3,8,3,7,13,27,13,3,0,0,0,3,76,19,27,23,39,46,125,104,54,10,8,5,13,476
604021088,0,0,8,0,0,0,0,3,10,3,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,5,20,10,9,0,0,0,0,47,7,10,19,21,35,116,97,70,20,13,0,8,437
604021089,0,0,3,0,3,0,3,3,7,4,4,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,12,0,6,3,5,5,11,7,6,0,0,0,0,52,33,16,24,38,48,131,113,88,23,14,8,24,566
604021090,0,0,3,3,0,0,4,0,4,4,0,0,0,0,0,16,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,7,8,17,4,4,0,0,0,0,39,20,13,14,25,43,91,96,71,14,11,0,11,409
604021091,0,0,7,3,6,7,4,3,11,3,4,0,0,0,5,36,0,0,0,3,8,3,0,0,0,0,0,0,11,5,3,0,0,3,3,0,0,0,0,0,6,20,6,10,5,7,11,14,5,4,0,0,0,9,80,47,36,36,69,82,131,115,77,29,21,15,40,699
604021092,0,0,3,0,0,0,6,0,8,3,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,0,0,0,11,3,0,0,6,3,10,12,0,0,0,0,0,40,18,11,15,31,21,84,88,62,21,25,5,11,387
604031093,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,9,3,9,14,12,11,20,16,11,3,0,4,4,103
604031094,0,0,3,3,0,0,3,5,3,4,0,0,0,0,0,16,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,18,5,0,0,0,7,11,4,3,0,0,0,3,42,43,6,19,21,58,95,67,53,13,6,11,31,420
604031095,0,0,5,0,0,3,0,4,7,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,3,0,0,0,0,0,15,0,0,6,3,10,9,3,0,0,0,0,0,37,10,15,26,26,68,126,61,41,4,3,8,9,405
604031096,0,0,6,0,0,0,5,0,0,3,0,0,0,0,3,13,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,15,0,4,3,7,4,8,10,0,0,0,0,3,42,32,25,12,42,37,91,89,50,13,10,5,30,442
604031097,0,0,5,3,4,3,3,4,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,8,4,5,5,0,3,0,0,0,3,42,22,52,38,44,43,50,24,15,7,3,3,19,305
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,11,0,0,0,0,19,8,4,3,0,7,13,23,73,34,38,25,10,233
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,8,5,3,3,0,20,7,0,3,6,9,20,14,43,41,39,42,11,235
701011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,0,0,0,0,17,13,5,0,0,0,19,15,36,17,28,33,8,177
701011006,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,4,0,7,0,5,3,3,24,15,0,0,0,5,15,13,45,41,27,33,8,221
701011007,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,4,6,3,0,0,14,4,0,0,0,3,13,17,29,19,38,33,3,162
701011008,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,3,3,3,7,3,3,0,0,31,15,0,3,3,5,24,30,58,40,43,28,3,251
701011009,3,0,5,0,0,0,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,4,4,0,7,0,22,8,3,0,0,4,20,15,32,47,46,49,3,220
701021010,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,12,3,0,0,0,3,7,3,4,8,0,0,0,28,3,4,4,7,10,18,39,41,36,32,17,5,218
701021011,0,0,4,0,0,0,0,0,0,6,5,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,4,0,0,3,0,0,10,0,0,0,0,3,3,9,5,10,3,0,0,36,3,0,4,5,9,31,43,56,64,48,19,6,289
701021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,6,11,3,14,7,48
701021013,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,7,0,6,0,0,19,6,0,3,6,10,23,26,60,35,41,33,5,253
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,0,0,4,0,0,0,0,3,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,7,0,0,0,0,18,11,3,3,3,7,22,28,57,26,20,18,9,203
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,3,0,0,3,0,12,5,3,0,0,31,10,0,9,3,5,22,25,53,37,31,17,7,227
701021019,0,0,11,3,0,0,0,0,3,3,7,0,4,3,3,24,0,0,0,0,0,4,6,4,0,0,0,0,15,3,0,0,3,0,3,6,0,3,0,0,0,21,3,0,0,3,0,13,16,8,4,12,5,7,76,17,4,12,12,8,60,76,125,81,70,23,20,507
701021020,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,23,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,9,4,0,0,0,0,0,4,13,10,4,0,0,44,11,4,11,8,14,42,47,94,96,70,47,24,475
701021021,0,0,4,0,0,0,0,0,0,0,0,3,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,5,7,0,21,9,0,0,3,3,8,24,33,73,138,110,17,419
701021022,0,0,0,0,0,0,0,0,3,0,7,0,5,0,0,21,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,3,0,0,4,5,0,0,3,0,0,18,3,0,4,0,0,7,11,7,6,9,0,3,48,11,4,5,12,15,47,72,98,71,69,31,20,449
701021023,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,5,4,3,0,0,3,0,3,25,7,4,3,3,4,15,28,51,31,27,10,10,194
701021024,0,0,3,0,0,0,3,0,3,0,3,6,3,3,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,3,7,3,6,3,3,3,29,4,3,4,9,4,18,27,45,34,32,9,9,205
701021025,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,9,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,4,3,6,3,3,3,6,0,32,14,7,0,8,4,15,25,41,32,36,38,7,231
701021026,0,0,6,0,0,0,0,0,0,0,3,0,3,0,3,12,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,3,12,3,4,3,3,33,6,4,0,4,14,21,13,53,37,39,24,13,232
701021027,0,0,4,0,0,0,0,0,0,4,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,12,0,0,0,0,0,5,9,4,3,6,0,0,33,5,4,0,4,4,22,32,39,27,43,16,10,207
701021028,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,4,0,6,7,3,0,3,0,27,4,4,7,7,7,25,18,43,33,22,17,3,196
701021029,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,3,5,3,3,0,3,34,6,9,5,7,6,22,14,29,42,39,14,9,202
701021030,0,0,3,0,0,0,0,0,0,3,8,0,3,0,0,19,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,3,4,15,13,0,3,0,0,39,10,3,6,4,7,20,37,63,64,49,22,14,297
701031031,0,0,5,0,0,0,0,0,4,3,11,3,4,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,3,0,12,0,0,5,0,0,10,6,13,9,4,6,0,52,7,9,3,3,19,39,43,78,62,117,54,23,449
701031032,0,3,14,4,0,0,3,0,6,7,10,9,8,3,8,55,0,0,0,0,0,4,3,3,0,3,0,0,16,0,0,0,3,0,3,13,9,3,9,3,5,49,4,0,0,7,3,19,23,23,16,19,6,16,134,22,10,11,28,25,106,120,240,201,351,185,83,1381
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031034,0,0,3,0,0,0,0,0,3,3,5,3,4,6,0,25,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,3,8,6,10,11,8,7,4,50,11,10,3,4,18,23,29,52,56,78,59,28,371
701031035,0,0,4,4,0,0,0,0,8,4,8,6,4,3,3,39,0,0,0,0,0,3,0,7,0,0,0,0,4,0,0,0,0,0,3,4,3,0,0,0,0,19,4,0,0,3,0,10,8,14,11,3,4,3,65,9,6,3,18,21,58,72,120,104,104,45,17,573
