SA2_MAINCODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
319051526,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,19,23,34,27,13,8,0,120,0,4,25,43,36,26,6,0,0,139,3,25,41,42,46,23,10,3,0,197,4,9,22,31,33,18,5,0,0,120,0,0,6,0,0,0,0,0,0,10,0,3,25,18,17,11,5,3,0,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,3,12,13,10,21,22,14,3,106,22,50,147,187,178,127,63,29,9,815,0,0,0,5,0,0,3,0,0,10,0,0,0,4,3,3,3,0,0,9,0,0,3,6,0,0,3,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
397979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,10,0,0,4,0,3,0,0,0,0,10,0,0,7,0,3,0,0,3,0,10,0,3,0,0,8,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,10,10,3,3,35,3,10,14,7,23,13,12,9,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399999499,0,16,25,16,5,13,3,0,0,74,0,0,8,12,5,5,4,0,0,36,0,9,22,10,7,10,8,0,0,60,0,0,9,4,5,0,0,0,0,23,3,10,12,8,8,3,0,0,0,45,0,22,78,43,73,104,38,9,5,373,0,19,44,35,38,70,27,3,0,228,12,52,118,66,87,86,29,3,0,455,11,50,94,52,52,68,13,0,0,339,0,26,44,13,8,14,3,3,0,116,12,35,39,18,25,35,16,0,0,185,0,4,3,0,0,0,0,0,0,11,0,3,6,4,3,0,0,0,0,15,57,76,110,98,89,126,58,23,10,653,94,317,616,383,411,545,201,44,14,2616,4,13,15,5,9,6,0,0,0,53,0,3,9,3,4,5,0,0,0,21,0,8,23,7,3,10,11,7,0,62,0,3,9,3,3,3,0,0,0,27,0,4,13,6,8,4,3,0,0,44
401011001,0,26,76,21,12,10,3,0,0,146,0,14,26,12,8,0,0,0,0,65,0,20,41,17,11,7,0,0,0,99,0,14,24,10,6,5,6,0,0,55,0,5,7,8,4,3,0,0,0,29,4,96,221,66,45,63,27,15,4,540,0,15,30,18,38,71,30,12,3,216,23,279,298,86,80,50,21,7,3,838,3,72,231,92,68,80,28,5,0,582,0,39,107,46,25,17,14,0,0,241,8,42,53,12,13,11,9,4,0,141,5,17,0,0,0,0,0,0,0,25,0,11,17,11,3,10,7,0,0,60,36,140,158,86,70,55,40,29,16,641,78,783,1291,470,380,379,181,80,25,3666,4,42,82,32,16,10,5,3,0,189,0,3,41,21,10,4,0,0,0,78,6,30,74,21,10,0,3,0,0,151,0,34,48,11,7,3,4,0,0,118,0,3,12,3,0,0,3,3,0,27
401011002,0,14,37,18,14,8,9,7,0,96,0,0,5,8,8,0,0,0,0,23,0,0,15,7,4,0,3,0,0,39,0,5,12,0,3,4,3,0,0,37,0,3,3,3,6,0,0,0,0,13,0,36,105,50,53,61,44,23,8,381,0,3,26,13,32,48,50,20,8,193,13,38,132,62,55,33,16,3,9,359,3,34,86,58,63,72,42,13,3,366,4,15,41,6,12,0,8,5,0,97,3,12,17,8,7,7,5,3,0,70,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,13,4,4,0,36,3,18,44,21,28,43,43,38,69,311,33,176,531,262,282,307,220,110,94,2019,0,17,35,17,6,8,7,7,0,99,0,3,15,7,7,0,0,0,0,28,0,6,18,7,5,3,3,0,0,37,0,5,15,7,6,7,3,0,0,49,0,3,7,0,0,0,0,0,0,11
401021003,0,0,6,14,13,8,3,0,0,44,0,0,3,4,7,3,0,0,0,12,0,0,7,7,5,7,3,5,0,31,0,0,0,8,0,0,0,0,0,10,0,6,11,20,4,8,0,0,0,50,0,8,30,60,89,56,21,7,0,282,0,3,15,38,55,65,27,6,0,212,3,15,40,68,59,48,15,3,0,245,3,15,29,56,66,45,7,0,0,218,3,5,9,12,7,7,4,0,0,48,10,16,14,30,25,13,4,0,0,109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,20,3,3,17,17,16,16,21,17,132,35,76,158,336,354,278,109,37,26,1416,0,3,7,8,13,8,7,0,0,49,0,0,0,3,4,3,0,0,0,12,0,0,3,12,8,0,4,4,0,26,0,3,0,4,4,0,0,0,0,12,0,3,14,13,21,12,4,0,0,67
401021004,0,8,29,79,54,40,9,3,0,218,0,0,13,16,10,7,0,0,0,47,0,0,10,12,19,10,9,0,0,59,0,3,10,17,16,9,0,3,0,66,3,5,18,28,25,15,3,0,0,101,4,27,120,227,293,240,84,31,12,1028,0,4,52,128,190,231,86,16,9,709,0,37,104,221,169,126,45,23,7,732,4,21,99,189,179,203,61,14,3,785,6,14,42,70,69,35,26,8,4,267,17,20,28,35,43,41,11,0,0,191,0,0,3,0,0,0,0,0,0,3,0,0,5,19,15,16,7,0,0,65,31,5,20,45,53,51,45,42,38,334,60,149,541,1080,1134,1026,390,145,73,4592,0,3,21,73,67,41,25,6,0,225,0,0,0,14,8,11,0,0,0,40,0,0,7,20,11,16,7,3,3,71,0,10,4,24,11,9,3,0,3,68,0,4,14,28,29,22,6,0,0,101
401021005,0,3,3,8,11,3,0,0,0,24,0,0,0,3,3,3,0,0,0,10,0,0,0,3,0,0,3,0,0,18,0,0,0,3,3,0,0,0,0,7,0,3,3,4,10,0,0,0,0,26,0,8,20,53,48,43,20,11,0,198,0,0,11,22,34,32,29,11,3,146,0,12,29,54,38,20,6,7,3,167,0,4,22,32,36,36,11,7,0,149,0,0,12,10,10,5,3,3,0,39,0,8,13,15,10,4,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,6,6,3,3,11,14,12,9,26,44,138,17,39,112,213,221,176,87,60,60,983,0,3,4,6,11,10,0,0,0,37,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,3,0,0,0,21,0,0,3,0,3,0,0,0,0,9,0,4,3,8,10,5,0,0,0,28
401021006,0,0,9,17,13,11,3,0,0,58,0,0,0,8,8,0,0,0,0,16,0,0,7,9,6,0,0,0,0,29,0,0,6,4,3,0,0,0,0,21,0,0,4,11,11,4,0,0,0,43,0,11,55,79,85,78,30,14,3,356,0,0,30,42,56,81,27,7,0,247,3,19,77,72,82,49,17,3,0,330,5,14,69,77,73,46,16,3,0,302,0,3,23,12,12,7,7,3,0,67,10,19,29,28,19,19,4,4,0,132,0,0,0,0,0,0,0,0,0,3,0,0,3,8,5,4,0,0,0,22,27,26,53,45,29,25,32,30,9,285,55,102,361,422,410,327,143,73,21,1901,0,8,5,17,12,11,3,3,0,67,0,0,0,0,3,3,0,0,0,12,0,0,5,10,10,4,3,0,0,32,0,0,8,3,3,4,0,0,0,23,0,7,13,17,9,8,0,0,0,60
401021007,0,3,14,24,16,3,0,3,0,68,0,0,6,13,7,3,0,0,0,37,0,0,14,13,3,3,7,11,0,57,0,3,4,6,3,0,0,0,0,21,0,10,11,15,12,0,0,0,0,58,3,21,107,150,139,111,40,16,13,602,0,7,54,103,82,86,42,11,3,400,17,55,177,176,133,75,25,13,3,679,7,48,111,121,119,79,33,9,3,519,3,15,29,29,21,12,10,0,0,115,9,36,67,48,25,26,13,6,4,233,0,0,0,4,3,0,0,0,0,4,0,0,4,8,3,3,6,0,0,28,37,16,28,46,47,38,47,40,24,320,81,224,625,757,617,443,222,105,49,3130,0,12,32,28,22,10,9,5,0,113,0,0,7,7,4,8,0,0,0,28,0,5,10,15,11,3,4,3,0,56,0,8,15,7,9,10,5,0,0,42,3,3,13,18,15,6,4,0,0,64
401021008,0,3,4,13,13,5,0,0,0,36,0,0,5,3,3,0,0,0,0,9,0,0,5,6,3,0,0,0,0,19,0,0,0,3,3,4,0,0,0,12,0,4,16,23,9,3,0,0,0,51,0,10,31,66,65,42,29,3,0,260,0,4,12,18,48,56,17,3,0,152,6,15,44,62,60,27,10,3,0,218,0,10,39,50,78,33,21,3,0,231,0,3,3,10,20,3,0,4,0,36,9,8,9,21,21,7,9,0,0,80,0,0,3,0,0,0,0,0,0,4,0,0,0,3,9,3,0,0,0,16,20,8,19,9,22,11,6,13,0,111,35,60,197,277,345,208,94,29,3,1238,0,0,13,8,8,6,0,0,0,43,0,0,0,3,3,0,0,0,0,12,0,0,3,6,4,8,0,0,5,29,0,3,0,3,3,3,0,0,0,14,0,3,15,16,14,15,3,0,0,61
401021009,0,0,5,5,6,0,0,0,0,16,3,0,3,0,0,0,0,0,0,6,0,0,6,5,0,3,0,3,0,21,0,0,0,3,0,0,0,0,0,6,0,3,12,9,7,3,0,0,0,21,3,4,38,69,47,27,4,3,0,191,0,4,18,27,29,21,8,0,0,111,3,13,48,60,37,12,7,3,0,182,4,15,45,47,23,22,3,0,0,160,0,0,15,18,10,3,7,0,0,52,4,13,22,24,7,10,0,0,0,81,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,3,0,0,0,11,11,4,8,15,4,9,16,3,3,72,27,58,221,284,175,121,45,16,3,946,0,0,4,14,8,3,0,0,0,24,0,0,6,3,0,0,0,0,0,11,0,3,4,8,3,0,3,3,0,23,0,0,3,4,0,0,0,0,0,11,0,0,7,7,7,0,0,0,0,24
401021010,0,0,7,11,17,10,3,0,0,48,0,0,7,5,0,3,0,0,0,16,0,0,6,7,4,5,4,0,0,25,0,0,3,3,0,8,3,0,0,15,0,3,5,11,12,0,3,0,0,35,0,11,33,58,89,51,23,11,0,270,0,0,7,32,36,64,28,3,0,181,0,8,37,67,55,40,22,6,0,242,3,20,24,42,49,58,19,0,0,221,0,3,15,11,9,8,4,0,0,54,5,3,10,9,16,10,4,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,4,3,0,0,25,17,4,8,20,19,21,17,13,9,118,26,53,160,281,326,284,126,34,10,1302,0,4,12,15,17,14,7,0,0,68,0,0,0,0,0,4,0,0,0,10,0,0,4,13,11,8,0,3,3,39,0,0,3,0,9,3,4,0,0,22,0,4,0,6,3,6,4,0,0,28
401031011,0,14,39,39,41,32,12,8,3,193,0,0,18,15,12,5,0,0,0,49,0,7,18,20,19,7,3,10,7,97,0,13,17,23,17,10,0,5,0,79,0,0,9,9,5,0,3,0,0,31,0,42,136,201,260,176,132,56,13,1028,0,18,50,95,177,223,106,45,17,726,3,59,171,230,220,141,73,26,17,935,3,61,134,159,169,145,66,31,4,767,0,30,53,67,49,31,10,16,4,262,4,20,27,35,44,26,14,6,3,189,0,0,0,0,0,0,0,0,0,10,0,4,8,10,13,9,8,4,0,71,27,16,37,44,53,59,66,67,49,425,47,294,719,953,1092,874,495,272,111,4858,0,18,26,54,54,33,25,6,5,221,0,4,10,27,17,6,3,0,0,69,0,3,32,38,22,14,7,10,6,134,0,13,19,17,18,13,4,0,0,89,0,3,7,10,9,0,0,0,0,28
401031012,0,9,11,14,24,23,5,4,0,92,0,0,6,8,5,3,3,0,0,25,0,0,5,17,9,0,0,4,5,36,0,3,3,10,10,6,0,0,0,38,0,0,4,3,3,0,0,0,0,17,0,30,59,111,145,91,81,48,7,574,0,3,17,36,80,115,67,14,16,356,3,21,59,102,109,77,43,14,5,437,0,21,45,66,85,81,43,13,3,352,3,14,16,23,25,11,8,6,3,100,3,15,11,11,12,13,6,3,3,84,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,9,4,3,0,39,21,13,12,21,31,37,35,45,31,249,36,139,245,429,558,468,298,156,80,2396,0,3,13,28,17,18,13,3,0,98,0,0,9,18,11,11,5,0,0,55,0,6,4,25,18,3,0,0,0,57,0,0,11,15,14,4,5,0,0,49,0,0,3,12,5,3,0,0,0,27
401031013,0,13,36,32,37,30,18,11,9,180,0,4,12,16,4,8,0,0,0,37,0,3,19,21,14,3,4,10,3,79,0,7,8,23,11,7,3,0,0,54,0,3,11,4,0,3,0,3,0,24,0,35,149,172,205,190,112,82,38,991,0,9,41,79,134,177,83,37,24,590,3,76,148,208,161,106,57,40,11,813,4,33,108,129,135,145,68,26,16,666,3,18,59,55,44,13,8,9,5,222,0,20,22,22,25,25,16,9,5,142,0,0,0,0,0,0,0,0,0,8,0,4,17,14,19,13,10,3,0,76,21,30,45,35,65,51,68,140,187,648,33,249,672,813,867,773,455,375,299,4533,0,13,34,53,36,30,18,10,7,199,0,3,13,32,13,4,0,0,0,64,0,3,27,36,23,12,8,4,9,115,0,12,16,17,13,16,4,3,0,84,0,6,12,8,7,0,6,0,0,36
401041014,0,3,11,9,8,14,3,0,0,45,0,0,4,14,3,0,6,0,0,28,0,0,4,8,3,9,4,5,3,32,0,4,3,3,7,3,0,0,0,24,0,4,3,6,3,0,0,0,0,16,0,22,60,80,87,64,20,5,0,338,0,15,50,63,66,74,40,7,3,319,12,29,95,125,102,37,18,5,3,424,5,21,59,59,48,28,11,4,0,238,0,8,21,13,14,9,0,0,0,69,5,13,31,46,39,18,5,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,3,0,0,18,18,10,8,15,28,27,36,20,5,175,43,115,354,444,413,283,155,59,15,1886,0,3,16,18,8,16,8,0,0,66,0,0,3,6,9,3,0,0,0,25,0,6,4,9,5,8,4,8,0,46,0,4,8,4,8,3,0,0,0,33,0,3,4,6,4,0,3,0,0,22
401041015,0,19,30,32,13,9,4,3,3,114,0,3,19,17,9,0,0,0,0,49,0,11,22,27,12,14,17,18,7,119,0,12,6,8,4,4,0,0,0,37,0,5,9,7,3,0,0,0,0,23,0,37,137,129,102,72,52,32,19,580,0,24,86,75,78,71,61,20,16,426,12,70,264,209,114,65,32,15,6,787,5,40,155,126,96,49,33,11,0,512,0,14,46,23,21,5,4,3,0,120,7,39,83,96,55,22,21,6,3,327,0,3,0,0,0,0,0,0,0,7,0,0,17,11,12,0,0,0,0,43,36,33,70,72,72,75,107,100,46,607,64,307,930,840,586,389,325,210,106,3752,0,7,32,53,18,16,0,0,3,130,0,0,23,20,11,8,0,0,0,67,0,5,28,33,27,11,15,15,3,142,0,3,21,18,4,0,3,0,0,53,0,3,9,11,3,0,4,0,0,30
401041016,0,15,57,44,22,8,11,0,3,156,0,3,13,20,15,3,3,0,0,64,3,5,31,25,15,10,15,19,4,125,0,9,18,13,11,3,3,3,0,54,0,0,7,16,8,0,3,0,0,37,8,48,151,181,166,120,79,41,4,801,0,11,99,119,133,140,85,29,16,624,7,83,267,248,193,92,47,22,3,953,6,66,170,190,134,113,41,18,4,742,0,25,50,49,26,19,10,7,0,196,3,35,68,80,56,33,15,8,0,311,0,7,0,0,3,0,0,0,0,8,0,9,8,10,15,4,3,0,0,55,40,38,46,71,73,72,108,147,123,707,77,366,992,1060,864,615,421,290,162,4839,0,11,64,63,39,23,11,0,0,212,0,0,31,27,29,5,3,0,0,96,0,7,32,28,19,14,13,20,5,146,0,7,32,19,11,11,0,4,0,83,4,3,7,15,8,8,0,0,0,47
401051017,0,16,30,19,20,14,3,0,0,98,0,3,19,13,3,3,0,0,0,35,0,7,15,12,14,3,0,3,6,64,0,7,14,14,3,9,0,0,0,55,0,3,14,4,3,0,0,0,0,24,0,44,161,80,97,93,52,25,13,551,0,6,46,39,54,115,66,30,29,389,7,63,201,121,88,65,17,5,11,581,0,34,144,103,107,90,37,18,6,538,0,26,82,32,38,13,13,0,0,208,7,16,35,24,19,11,4,4,4,121,3,3,0,0,0,0,0,0,0,9,0,7,16,3,5,9,3,0,0,42,21,30,67,31,42,47,22,53,21,330,34,262,833,496,500,470,220,145,87,3045,0,6,28,25,14,17,10,3,0,105,0,0,16,20,3,6,3,0,0,42,0,0,21,22,6,10,0,0,5,68,0,8,15,11,9,6,0,0,0,58,0,8,10,3,0,4,0,0,0,27
401051018,0,14,38,36,20,6,3,0,0,112,0,0,16,17,3,3,0,0,0,42,0,12,20,18,6,3,5,11,3,74,0,10,8,3,3,0,0,0,0,29,0,5,14,0,4,3,0,0,0,23,0,43,126,104,88,55,31,25,14,489,0,8,55,67,61,72,33,22,11,333,7,69,216,124,88,52,22,13,9,596,4,41,128,109,88,66,11,3,8,454,0,26,60,38,13,11,4,0,0,151,6,20,45,42,22,19,7,6,0,166,0,0,0,0,0,3,4,0,0,6,0,0,8,16,9,6,7,0,0,36,20,17,30,44,31,35,61,87,93,424,38,249,761,616,436,335,187,176,138,2930,0,13,33,24,19,18,0,3,0,107,0,4,16,7,14,3,0,0,0,43,0,9,27,12,20,0,7,7,9,84,0,7,17,9,7,3,0,0,0,37,0,3,9,3,3,4,3,0,3,31
401051019,0,3,34,37,28,24,10,3,3,134,0,3,18,14,8,4,0,0,0,36,0,6,20,16,11,0,7,3,3,66,0,6,18,26,10,3,7,0,0,68,0,3,22,6,3,3,0,0,0,43,0,47,133,166,147,124,38,19,12,688,0,8,53,79,120,112,53,12,8,447,11,73,202,143,100,71,24,15,3,638,0,49,116,120,114,106,50,16,3,572,0,20,78,43,27,22,7,4,3,203,3,6,27,39,29,12,6,4,0,133,0,0,0,0,0,0,0,0,0,3,0,7,16,8,8,3,5,3,3,55,22,21,41,44,42,45,41,61,42,358,33,252,775,731,651,535,244,134,88,3446,0,10,36,36,33,19,10,0,0,152,0,0,19,19,10,3,0,0,0,51,0,4,15,17,11,5,6,0,3,72,0,6,17,19,21,6,0,0,0,68,0,0,4,7,3,10,5,0,0,30
401061020,0,6,24,19,9,10,4,0,0,65,0,0,10,4,6,0,0,0,0,17,0,0,15,11,0,3,0,3,0,30,0,3,7,10,3,0,0,0,0,20,0,0,0,3,9,0,0,0,0,11,0,21,69,64,83,47,18,14,4,319,0,5,37,40,57,35,13,7,0,193,3,28,113,87,62,30,5,0,3,334,6,12,41,53,37,41,10,3,0,203,0,10,28,13,4,3,6,0,0,66,4,4,21,15,19,3,5,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,18,19,11,25,14,22,12,19,30,11,165,30,100,386,335,315,197,74,58,27,1521,0,5,14,12,17,7,11,0,0,68,0,0,16,7,3,0,0,0,0,24,0,3,8,9,0,3,0,3,0,29,0,0,8,3,6,0,0,0,0,20,0,0,3,3,0,0,0,0,0,6
401061021,0,15,41,41,19,13,0,0,0,133,0,3,26,17,8,6,0,0,0,60,0,7,18,20,4,6,0,6,4,62,0,3,19,20,7,0,0,0,0,55,0,6,13,15,4,3,0,0,0,35,0,42,140,132,156,87,28,17,8,603,0,12,58,89,112,116,35,12,5,447,7,51,214,203,123,62,15,3,8,684,6,54,127,108,105,71,19,3,0,502,0,25,61,48,30,6,6,3,0,183,3,23,48,30,30,19,10,3,0,171,0,0,0,0,0,0,0,0,0,3,0,6,6,17,3,5,0,0,0,41,30,33,37,40,44,37,42,54,44,362,54,280,815,781,645,423,163,93,66,3329,0,13,44,43,24,18,9,0,0,159,0,3,23,18,5,6,0,0,0,55,0,4,16,12,15,3,11,8,3,75,0,5,29,11,12,3,0,0,0,60,0,7,12,9,7,3,0,0,0,37
401061022,0,4,13,7,20,7,3,4,0,61,0,0,5,6,7,4,0,0,0,19,0,0,5,6,4,5,5,3,3,36,0,0,0,15,5,3,0,0,0,26,0,0,7,11,4,3,0,0,0,20,3,20,61,96,83,70,42,44,13,434,0,6,13,25,44,84,28,23,6,245,3,23,55,83,66,29,29,14,3,307,0,17,52,57,63,64,27,13,4,287,0,11,20,20,12,9,12,6,3,88,5,8,15,18,4,7,4,4,4,73,0,0,0,0,0,4,0,0,0,7,0,0,3,3,8,6,3,0,0,28,12,13,10,28,22,31,27,63,43,255,24,101,260,368,353,345,198,175,83,1904,0,7,12,19,15,18,8,7,0,88,0,0,10,6,3,3,0,0,0,32,0,4,7,8,12,5,0,3,0,33,0,4,11,5,8,6,0,0,0,45,0,3,4,0,3,3,0,0,0,15
401071023,0,15,52,52,30,28,10,4,0,186,0,4,21,9,15,5,0,0,0,54,0,4,30,25,4,10,3,0,0,90,0,8,21,9,17,4,3,0,0,61,0,9,14,7,7,5,0,0,0,36,0,61,182,172,208,155,70,34,11,900,0,17,70,91,150,161,76,18,4,585,6,83,245,250,168,92,33,11,8,895,3,49,215,169,161,147,63,14,3,820,0,33,93,61,46,30,6,7,0,279,8,29,45,43,32,32,6,4,0,202,0,0,0,0,0,0,3,0,0,4,0,4,11,13,15,10,7,0,0,65,42,42,58,57,48,70,46,95,173,634,66,352,1061,965,897,743,325,190,209,4807,0,29,70,52,33,16,18,4,3,217,0,0,23,15,8,3,3,0,0,53,0,8,37,23,14,4,9,0,5,103,0,7,30,16,13,7,7,0,0,80,0,5,13,7,12,7,5,0,0,44
