SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
510011262,9,6,35,19,27,10,3,0,0,114,193,117,221,297,286,213,92,31,7,1453,0,0,0,0,0,0,0,0,0,0,19,16,15,16,30,14,0,0,0,112,0,0,0,0,0,0,0,0,0,0,808,492,486,565,389,214,99,27,9,3092,4,3,0,4,5,5,0,0,0,23,8,0,3,6,3,0,0,0,0,20,13,4,14,11,9,3,0,0,0,53,0,3,3,3,3,0,3,0,0,12,7,3,15,15,18,8,4,0,0,66,3,0,0,0,0,0,0,0,0,0,11,6,5,5,4,0,0,0,0,30,7,4,3,6,9,5,3,0,0,36,4,4,11,29,40,34,6,6,0,142,3,9,3,7,4,3,0,0,0,29,3,3,3,3,6,0,3,0,0,20,41,34,49,46,62,50,24,0,0,297,28,24,25,30,27,12,3,0,0,147,0,0,0,3,3,0,0,0,0,5
510011263,4,0,3,10,8,3,0,0,0,29,64,46,61,75,97,62,33,13,3,460,0,0,0,0,0,0,0,0,0,0,18,6,15,17,10,11,3,0,0,80,0,0,0,0,0,0,0,0,0,0,308,165,218,187,151,84,46,19,3,1188,53,28,28,29,18,15,7,3,0,178,0,0,0,0,0,0,0,0,0,3,0,4,4,3,3,3,3,0,0,27,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,4,5,0,0,21,0,0,0,0,0,0,0,0,0,0,455,250,183,149,114,60,41,17,9,1277,67,16,18,16,12,10,0,3,0,141,3,9,5,9,18,16,10,0,0,73,4,0,0,0,5,0,0,0,0,13,15,6,6,8,0,0,0,0,0,37,134,106,71,93,59,26,22,11,0,523,25,23,25,13,5,12,0,3,0,112,0,0,0,0,0,0,0,0,0,3
510011264,0,0,0,3,4,0,0,0,0,8,10,9,11,20,20,16,7,7,0,98,0,0,0,0,0,0,0,0,0,0,19,6,7,7,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,412,220,181,114,97,65,39,22,12,1166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,105,81,47,40,41,25,11,5,3,369,106,45,38,28,22,13,6,0,0,255,0,4,0,0,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,10,17,12,21,12,3,0,0,95,11,0,4,8,5,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0
510011265,6,4,3,15,3,0,0,0,0,38,145,89,139,151,136,118,46,7,3,839,0,0,0,0,0,0,0,0,0,0,33,3,20,12,9,10,5,0,0,95,0,0,0,0,0,0,0,0,0,0,521,317,297,266,216,111,51,11,10,1800,3,0,0,0,0,0,0,0,0,8,0,0,0,4,11,0,0,0,0,19,0,3,5,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,0,12,12,11,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,52,26,25,19,23,11,4,4,0,152,43,22,14,19,9,4,3,0,0,113,0,8,7,9,17,19,8,0,0,75,8,0,0,0,3,0,0,0,0,15,3,0,0,7,0,0,0,0,0,11,62,40,36,50,35,35,12,3,0,283,38,22,27,29,10,18,4,4,0,142,0,0,0,0,0,3,0,0,0,5
510011266,0,0,3,0,3,0,0,0,0,7,12,3,11,15,17,25,9,3,0,94,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,332,181,159,110,85,43,20,14,7,954,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,3,0,8,0,3,0,0,30,42,21,18,8,7,0,0,3,0,96,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,3,5,11,7,8,9,0,0,51,19,15,17,4,8,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0
510021267,0,0,3,0,0,0,0,0,0,9,17,20,29,39,45,30,10,3,0,191,0,0,0,0,0,0,0,0,0,0,7,4,6,7,0,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,26,42,73,57,57,31,12,4,0,299,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,31,20,13,6,10,8,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,3,8,11,4,0,0,30,0,0,0,0,0,0,0,0,0,0,24,26,15,20,3,6,4,0,0,97,0,5,11,8,3,3,0,0,0,36,14,12,8,7,6,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0
510021268,10,3,11,19,15,3,0,0,0,63,154,73,128,152,140,49,13,3,0,702,0,0,0,0,0,0,0,0,0,0,43,11,17,32,18,7,0,0,0,132,0,0,0,0,0,0,0,0,0,0,237,100,185,187,114,42,7,0,0,873,8,8,0,4,0,4,0,0,0,18,8,5,6,7,3,0,0,0,0,37,3,4,4,0,3,3,0,0,0,13,0,3,3,0,4,0,0,0,0,5,3,0,8,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,12,3,0,3,0,0,3,0,0,0,10,7,5,12,23,22,15,0,0,0,84,0,3,0,0,7,0,0,0,0,11,4,0,0,3,3,0,0,0,0,7,22,15,22,22,15,6,3,0,0,101,19,6,9,7,5,0,3,0,0,55,3,0,4,4,3,0,0,0,0,18
510021269,3,4,8,3,3,10,0,0,0,29,88,49,97,118,128,98,23,7,0,606,0,0,0,0,0,0,0,0,0,0,18,0,12,11,4,9,0,0,0,55,0,0,0,0,0,0,0,0,0,0,152,110,152,164,142,82,29,10,5,838,5,3,0,3,0,0,0,0,0,12,6,10,3,8,3,3,0,0,0,34,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,3,6,10,7,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,12,7,0,6,7,4,0,0,0,40,10,5,12,15,20,14,0,0,0,83,4,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,18,11,27,27,33,15,4,3,0,139,16,5,6,11,4,7,0,0,0,56,0,0,0,0,0,0,0,0,0,8
510021270,12,0,16,16,17,7,0,0,0,68,153,79,145,182,187,83,23,4,0,864,0,0,0,0,0,0,0,0,0,0,23,12,10,14,7,6,3,0,0,82,0,0,0,0,0,0,0,0,0,0,348,219,214,230,181,105,24,10,0,1332,3,3,8,8,3,3,4,0,0,32,13,11,6,7,15,6,0,0,0,59,8,4,8,10,6,3,0,0,0,38,9,4,7,10,0,0,0,0,0,28,8,3,7,3,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,27,15,14,17,14,3,0,0,0,95,20,8,9,27,23,12,0,0,0,91,0,4,0,0,0,3,0,0,0,6,11,7,5,3,0,0,0,0,0,23,30,13,25,26,24,14,0,0,0,134,35,16,16,22,9,5,0,0,0,109,0,0,0,0,3,0,0,0,0,5
510031271,3,0,7,8,12,5,0,0,0,36,243,59,223,238,191,99,28,3,0,1092,0,0,0,0,0,0,0,0,0,0,30,10,36,23,9,8,0,0,0,114,0,0,0,0,3,0,0,0,0,4,264,102,226,219,149,63,15,3,0,1031,7,0,5,7,4,3,3,0,0,28,0,0,3,4,4,3,0,0,0,19,3,4,3,4,3,0,0,0,0,21,0,0,5,0,3,0,0,0,0,13,26,9,16,10,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,14,13,4,4,9,3,0,0,0,0,28,8,6,12,17,38,25,0,0,0,96,0,0,3,0,4,0,0,0,0,10,5,0,3,9,0,0,0,0,0,15,46,6,36,37,40,14,4,0,0,188,36,18,13,14,15,3,0,0,0,98,8,0,3,0,3,3,0,0,0,12
510031272,5,5,20,22,17,0,0,0,0,75,352,161,316,425,356,171,36,9,3,1826,0,0,0,0,0,0,0,0,0,0,50,18,36,41,21,10,0,0,0,175,0,0,0,0,0,0,0,0,0,0,689,330,462,529,355,140,30,12,0,2545,19,6,4,16,3,3,0,0,0,54,15,7,14,10,8,3,0,0,0,59,4,4,7,7,11,0,0,0,0,37,6,19,9,8,7,3,0,0,0,53,13,8,14,11,11,12,4,0,0,75,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,0,0,22,10,5,7,4,8,3,0,0,0,42,19,9,22,43,64,26,7,0,4,204,7,4,3,9,4,3,3,0,0,34,8,3,5,3,7,0,3,0,0,25,66,33,53,82,67,20,8,3,0,337,53,34,36,27,24,9,0,0,0,176,6,3,10,9,4,0,0,0,0,32
510031273,6,0,12,7,7,4,0,0,0,40,120,47,82,140,158,96,22,3,3,683,0,0,0,0,0,0,0,0,0,0,21,10,0,26,3,7,0,0,0,62,0,0,0,0,0,0,0,0,0,0,157,111,111,156,128,79,19,4,0,763,17,10,4,7,11,5,0,0,0,52,7,7,10,5,7,6,0,0,0,53,4,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,7,9,11,6,0,0,0,36,3,0,0,0,0,0,0,0,0,5,0,5,0,3,4,0,0,0,0,10,3,4,0,5,4,0,0,0,0,15,9,3,12,9,26,22,3,0,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,25,16,20,28,23,14,5,0,0,129,36,28,19,8,25,10,0,3,0,142,0,0,0,0,0,0,0,0,0,0
511011274,3,6,11,8,7,3,0,0,0,31,299,181,182,370,369,339,251,140,57,2190,0,0,0,0,0,0,0,0,0,0,29,21,10,18,26,15,11,11,3,154,0,0,0,0,0,0,0,0,0,0,433,189,226,322,246,211,145,78,21,1874,52,16,9,12,11,10,6,11,0,125,0,0,0,3,4,0,3,0,0,8,17,10,16,15,22,19,12,6,0,124,6,5,0,0,4,3,4,0,0,27,31,23,21,30,25,20,14,8,0,172,0,0,0,0,0,0,0,0,0,0,12,8,7,6,7,11,3,3,0,58,85,50,31,37,38,31,14,4,0,290,15,19,15,23,41,40,35,26,8,212,9,0,4,0,8,4,3,0,0,28,20,9,18,12,13,13,6,6,0,97,54,54,51,83,91,106,73,55,21,577,117,42,49,56,40,29,22,14,3,364,3,0,4,0,0,4,0,0,0,12
511011275,3,0,3,5,7,0,0,0,0,18,129,30,72,129,135,146,73,18,8,733,0,0,0,0,0,0,0,0,0,0,14,3,7,9,7,13,10,0,0,49,0,0,0,0,0,0,0,0,0,0,147,64,93,132,96,79,36,4,0,667,3,0,0,0,0,0,0,0,0,10,3,0,3,0,4,0,0,0,0,10,7,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,9,13,22,16,10,3,3,0,94,0,0,0,0,0,0,0,0,0,0,7,12,0,0,6,4,0,0,0,28,15,17,12,11,3,0,0,0,0,50,14,3,13,28,22,24,3,4,0,117,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,0,0,0,0,10,40,20,34,53,66,48,22,7,0,286,16,7,9,13,13,7,3,0,0,66,0,0,0,0,3,0,0,0,0,5
511021276,35,15,29,39,21,5,0,0,3,149,96,32,91,130,165,141,100,51,10,824,0,0,0,0,0,0,0,0,0,0,17,6,4,4,9,8,3,7,0,70,0,0,0,0,0,0,0,0,0,0,517,189,199,260,244,166,101,59,3,1731,37,16,22,19,24,16,19,0,0,154,3,0,7,9,3,0,0,0,0,17,3,4,3,13,0,5,10,6,0,41,0,0,0,0,0,0,0,0,0,5,3,4,0,3,3,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,13,3,0,0,3,4,3,0,0,0,12,0,3,6,10,16,26,23,17,0,102,0,0,0,0,0,3,0,0,0,8,3,0,3,4,3,3,3,0,0,15,8,6,12,19,25,14,19,21,0,123,24,9,13,12,18,17,3,3,0,100,0,0,0,0,0,0,0,0,0,0
511021277,13,3,10,11,8,3,3,0,0,42,76,40,83,132,143,158,80,51,3,770,0,0,0,0,0,0,0,0,0,0,7,3,3,7,5,7,0,4,0,32,0,0,0,0,0,0,0,0,0,0,87,72,96,107,98,62,37,28,3,591,17,14,3,12,4,3,0,0,0,54,0,3,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,14,0,5,3,5,3,3,0,0,29,5,0,6,13,10,24,5,0,3,68,0,0,0,0,0,3,5,0,0,6,6,3,0,0,0,0,4,0,0,12,18,7,10,15,17,28,18,5,0,116,9,4,4,8,4,3,3,3,0,33,0,3,0,0,3,0,0,0,0,6
511031278,0,4,5,5,9,3,0,0,0,27,163,135,168,218,229,149,60,26,10,1161,0,0,0,0,0,0,0,0,0,0,45,28,21,22,30,13,3,3,0,165,0,3,0,0,3,0,0,0,0,12,333,230,221,265,217,123,52,31,6,1486,46,23,20,16,11,13,3,0,0,135,0,3,0,3,3,3,0,0,0,12,4,0,5,4,11,9,3,0,0,42,5,4,3,3,0,8,0,0,0,27,14,6,6,14,15,3,3,3,0,60,0,0,0,0,0,0,0,0,0,0,18,4,3,6,3,3,0,0,0,41,21,15,7,17,3,0,5,0,0,74,24,8,26,24,42,31,3,5,3,156,5,3,0,12,4,3,3,3,0,32,9,8,3,4,3,0,4,0,0,35,58,24,38,40,45,32,14,9,3,256,37,24,30,20,15,4,0,0,0,124,0,3,3,0,4,0,0,0,0,11
511031279,10,6,18,20,13,4,0,0,0,71,286,198,274,346,320,197,93,52,24,1795,0,0,0,0,0,0,0,0,0,0,102,52,37,57,24,19,4,0,0,295,0,0,0,0,0,0,0,0,0,0,644,419,434,477,342,218,105,48,26,2708,45,27,35,46,20,17,11,7,4,217,3,10,4,9,6,7,0,0,0,41,16,15,4,15,9,11,3,0,0,69,29,4,19,17,6,7,0,0,0,82,16,11,15,20,22,8,7,4,0,95,4,5,0,0,3,0,0,0,0,11,11,13,6,10,10,7,0,3,0,58,17,21,12,11,14,3,0,0,0,84,26,22,30,44,54,44,20,11,4,256,11,7,5,9,12,8,5,3,0,53,18,15,6,8,5,5,4,0,0,59,69,63,65,81,99,44,24,23,3,466,87,36,48,55,18,4,3,0,0,252,13,3,6,6,9,7,0,0,0,44
511031280,3,0,6,8,11,3,0,0,0,34,283,142,219,312,226,148,63,23,12,1430,0,0,0,0,0,0,0,0,0,0,57,19,22,38,13,8,6,0,0,166,0,0,0,0,0,0,0,0,0,0,596,285,348,385,300,133,65,35,9,2143,23,7,17,11,5,0,0,0,0,55,3,3,5,9,3,0,0,0,0,29,8,7,8,8,4,5,3,5,0,41,13,3,7,6,6,7,0,0,0,33,11,11,7,15,8,3,3,0,0,54,0,0,0,0,0,0,0,0,0,0,5,3,5,4,5,3,0,0,0,25,13,5,5,10,8,5,0,0,0,61,28,13,28,35,49,18,19,0,0,191,3,0,3,3,3,0,0,0,0,19,12,0,3,0,0,4,0,0,0,24,64,45,51,62,82,35,11,10,0,357,54,19,33,30,16,13,3,0,0,161,3,0,3,7,0,0,0,0,0,15
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,6,0,9,7,3,3,0,0,0,33,146,73,109,159,148,124,46,23,5,831,0,0,0,0,0,0,0,0,0,0,32,13,9,17,11,5,3,0,0,93,0,0,0,0,4,0,0,0,0,7,206,99,147,191,123,126,44,13,0,947,46,21,15,17,12,9,0,0,0,130,3,3,6,0,6,4,0,0,0,20,17,3,4,3,3,0,0,0,0,41,5,3,3,3,3,0,0,0,0,19,3,0,6,3,10,4,3,0,0,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,16,13,7,0,9,6,3,0,0,0,40,7,4,15,15,21,16,8,3,0,94,0,0,0,0,0,0,0,0,0,7,9,0,4,3,0,5,0,0,0,25,25,15,19,29,28,20,9,0,0,144,34,16,23,18,9,4,4,0,0,98,10,0,3,9,0,0,0,0,0,17
511031283,6,0,3,4,5,0,0,0,0,27,64,33,75,73,73,45,19,3,0,387,0,0,0,0,0,0,0,0,0,0,22,6,10,18,12,7,0,0,0,74,0,0,0,0,0,0,0,0,0,0,73,48,91,73,75,51,19,4,4,438,137,87,77,72,64,36,18,4,0,494,3,0,3,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,4,3,5,7,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,25,21,9,13,15,11,9,3,0,105,0,0,0,0,3,0,0,0,0,11,10,3,14,11,17,11,4,0,0,63,0,0,0,3,3,0,0,0,0,11,6,6,10,3,10,3,0,0,0,37,39,20,26,36,27,24,16,5,0,203,35,36,29,24,18,14,6,0,0,159,0,0,0,3,0,3,0,0,0,13
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,15,14,6,21,14,5,3,0,0,78,281,240,220,311,418,427,382,289,118,2690,0,0,0,0,0,0,0,0,0,0,39,11,13,25,14,11,11,4,0,137,0,0,0,0,0,0,0,0,0,0,751,452,358,467,407,373,302,230,74,3414,0,3,0,0,5,8,9,6,0,33,0,3,7,3,3,5,4,0,3,22,26,9,15,11,15,9,5,6,0,100,3,0,0,3,0,0,3,0,0,21,11,6,7,10,10,19,12,9,3,91,0,0,0,0,0,0,0,0,0,0,8,0,4,10,7,8,0,0,0,49,27,22,20,22,25,12,11,5,0,150,0,7,8,13,38,54,41,36,11,203,5,4,3,8,9,16,12,5,3,70,11,12,10,4,5,10,5,4,3,63,44,44,37,55,80,69,67,57,25,478,48,44,24,41,35,15,7,4,4,211,0,0,0,0,3,0,0,0,0,11
511041286,20,3,8,5,17,4,3,0,3,55,201,132,113,221,251,199,110,44,7,1279,0,0,0,0,0,0,0,0,0,0,16,8,0,16,12,11,3,0,0,68,0,0,0,0,0,0,0,0,0,0,632,266,230,297,252,161,98,27,12,1982,6,3,0,4,12,6,3,0,0,36,0,0,0,0,0,0,0,0,0,5,28,9,9,13,14,9,4,3,0,86,0,0,3,0,0,6,4,3,0,16,6,13,3,4,15,9,5,0,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,40,15,7,14,16,12,3,3,0,118,6,10,3,24,32,22,10,3,0,107,8,0,5,6,3,0,0,3,0,21,13,8,6,3,3,9,5,0,0,41,39,28,19,48,59,40,26,6,0,266,44,15,14,15,12,11,3,0,0,112,0,0,0,0,0,0,0,0,0,0
511041287,10,4,3,6,6,3,0,3,0,35,201,105,106,222,237,193,114,55,8,1243,0,0,0,0,0,0,0,0,0,0,26,4,11,12,7,9,4,0,0,70,0,0,0,0,0,0,0,0,0,0,359,155,124,227,173,136,80,32,3,1281,0,0,3,0,0,8,3,0,0,16,0,0,3,0,0,0,3,4,0,8,11,7,4,6,3,7,5,0,0,45,0,0,0,0,0,0,0,0,0,5,4,0,8,4,3,4,7,0,0,35,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,3,0,16,15,6,3,7,15,0,0,0,0,43,9,0,3,22,18,14,16,6,0,88,3,0,0,0,6,0,3,0,0,19,4,3,6,4,3,0,0,3,0,21,19,16,16,21,38,29,22,11,0,171,30,18,8,19,15,4,0,0,0,95,0,0,0,0,0,3,0,0,0,4
