SA4_NAME16	Year	LabourForceStatus	Sex	adults
No usual address (Qld)	2006	Employed (part-time)	M	477
No usual address (Qld)	2006	Not in the labour force	F	2579
No usual address (Qld)	2006	Not in the labour force	M	2583
No usual address (Qld)	2006	Unemployed (looking for work)	F	388
No usual address (Qld)	2006	Unemployed (looking for work)	M	503
No usual address (Qld)	2011		F	541
No usual address (Qld)	2011		M	1174
No usual address (Qld)	2011	Employed (away from work)	F	153
No usual address (Qld)	2011	Employed (away from work)	M	208
No usual address (Qld)	2011	Employed (full-time)	F	714
No usual address (Qld)	2011	Employed (full-time)	M	1534
No usual address (Qld)	2011	Employed (part-time)	F	526
No usual address (Qld)	2011	Employed (part-time)	M	459
No usual address (Qld)	2011	Not in the labour force	F	2548
No usual address (Qld)	2011	Not in the labour force	M	2659
No usual address (Qld)	2011	Unemployed (looking for work)	F	397
No usual address (Qld)	2011	Unemployed (looking for work)	M	572
No usual address (Qld)	2016		F	949
No usual address (Qld)	2016		M	1526
No usual address (Qld)	2016	Employed (away from work)	F	149
No usual address (Qld)	2016	Employed (away from work)	M	205
No usual address (Qld)	2016	Employed (full-time)	F	640
No usual address (Qld)	2016	Employed (full-time)	M	1106
No usual address (Qld)	2016	Employed (part-time)	F	552
No usual address (Qld)	2016	Employed (part-time)	M	428
No usual address (Qld)	2016	Not in the labour force	F	2514
No usual address (Qld)	2016	Not in the labour force	M	2632
No usual address (Qld)	2016	Unemployed (looking for work)	F	375
No usual address (Qld)	2016	Unemployed (looking for work)	M	612
Adelaide - Central and Hills	2006		F	6217
Adelaide - Central and Hills	2006		M	5997
Adelaide - Central and Hills	2006	Employed (away from work)	F	4022
Adelaide - Central and Hills	2006	Employed (away from work)	M	3719
Adelaide - Central and Hills	2006	Employed (full-time)	F	29306
Adelaide - Central and Hills	2006	Employed (full-time)	M	49971
Adelaide - Central and Hills	2006	Employed (part-time)	F	29074
Adelaide - Central and Hills	2006	Employed (part-time)	M	13548
Adelaide - Central and Hills	2006	Not in the labour force	F	44459
Adelaide - Central and Hills	2006	Not in the labour force	M	29431
Adelaide - Central and Hills	2006	Unemployed (looking for work)	F	2505
Adelaide - Central and Hills	2006	Unemployed (looking for work)	M	3105
Adelaide - Central and Hills	2011		F	4693
Adelaide - Central and Hills	2011		M	5077
Adelaide - Central and Hills	2011	Employed (away from work)	F	4275
Adelaide - Central and Hills	2011	Employed (away from work)	M	3561
Adelaide - Central and Hills	2011	Employed (full-time)	F	30033
Adelaide - Central and Hills	2011	Employed (full-time)	M	51255
Adelaide - Central and Hills	2011	Employed (part-time)	F	32031
Adelaide - Central and Hills	2011	Employed (part-time)	M	15843
Adelaide - Central and Hills	2011	Not in the labour force	F	46134
Adelaide - Central and Hills	2011	Not in the labour force	M	31926
Adelaide - Central and Hills	2011	Unemployed (looking for work)	F	3288
Adelaide - Central and Hills	2011	Unemployed (looking for work)	M	3768
Adelaide - Central and Hills	2016		F	5941
Adelaide - Central and Hills	2016		M	6023
Adelaide - Central and Hills	2016	Employed (away from work)	F	3837
Adelaide - Central and Hills	2016	Employed (away from work)	M	2836
Adelaide - Central and Hills	2016	Employed (full-time)	F	29771
Adelaide - Central and Hills	2016	Employed (full-time)	M	50102
Adelaide - Central and Hills	2016	Employed (part-time)	F	33787
Adelaide - Central and Hills	2016	Employed (part-time)	M	17361
Adelaide - Central and Hills	2016	Not in the labour force	F	48448
Adelaide - Central and Hills	2016	Not in the labour force	M	35561
Adelaide - Central and Hills	2016	Unemployed (looking for work)	F	4359
Adelaide - Central and Hills	2016	Unemployed (looking for work)	M	4972
Adelaide - North	2006		F	7489
Adelaide - North	2006		M	7534
Adelaide - North	2006	Employed (away from work)	F	4924
Adelaide - North	2006	Employed (away from work)	M	5837
Adelaide - North	2006	Employed (full-time)	F	34179
Adelaide - North	2006	Employed (full-time)	M	67527
Adelaide - North	2006	Employed (part-time)	F	34049
Adelaide - North	2006	Employed (part-time)	M	14421
Adelaide - North	2006	Not in the labour force	F	62428
Adelaide - North	2006	Not in the labour force	M	40484
Adelaide - North	2006	Unemployed (looking for work)	F	4436
Adelaide - North	2006	Unemployed (looking for work)	M	5546
Adelaide - North	2011		F	6933
Adelaide - North	2011		M	7304
Adelaide - North	2011	Employed (away from work)	F	5585
Adelaide - North	2011	Employed (away from work)	M	5485
Adelaide - North	2011	Employed (full-time)	F	37524
Adelaide - North	2011	Employed (full-time)	M	71435
Adelaide - North	2011	Employed (part-time)	F	37949
Adelaide - North	2011	Employed (part-time)	M	17275
Adelaide - North	2011	Not in the labour force	F	66278
Adelaide - North	2011	Not in the labour force	M	45861
Adelaide - North	2011	Unemployed (looking for work)	F	5746
Adelaide - North	2011	Unemployed (looking for work)	M	6967
Adelaide - North	2016		F	8548
Adelaide - North	2016		M	8510
Adelaide - North	2016	Employed (away from work)	F	5062
Adelaide - North	2016	Employed (away from work)	M	4370
Adelaide - North	2016	Employed (full-time)	F	37710
Adelaide - North	2016	Employed (full-time)	M	70282
Adelaide - North	2016	Employed (part-time)	F	42168
Adelaide - North	2016	Employed (part-time)	M	20585
Adelaide - North	2016	Not in the labour force	F	71669
Adelaide - North	2016	Not in the labour force	M	52827
Adelaide - North	2016	Unemployed (looking for work)	F	8015
Adelaide - North	2016	Unemployed (looking for work)	M	10574
Adelaide - South	2006		F	5298
Adelaide - South	2006		M	5353
Adelaide - South	2006	Employed (away from work)	F	4781
Adelaide - South	2006	Employed (away from work)	M	4758
Adelaide - South	2006	Employed (full-time)	F	32736
Adelaide - South	2006	Employed (full-time)	M	60732
Adelaide - South	2006	Employed (part-time)	F	35767
Adelaide - South	2006	Employed (part-time)	M	15262
Adelaide - South	2006	Not in the labour force	F	56143
Adelaide - South	2006	Not in the labour force	M	36603
Adelaide - South	2006	Unemployed (looking for work)	F	3544
Adelaide - South	2006	Unemployed (looking for work)	M	4528
Adelaide - South	2011		F	5194
Adelaide - South	2011		M	5283
Adelaide - South	2011	Employed (away from work)	F	5381
Adelaide - South	2011	Employed (away from work)	M	4720
Adelaide - South	2011	Employed (full-time)	F	34392
Adelaide - South	2011	Employed (full-time)	M	62659
Adelaide - South	2011	Employed (part-time)	F	39403
Adelaide - South	2011	Employed (part-time)	M	17873
Adelaide - South	2011	Not in the labour force	F	56846
Adelaide - South	2011	Not in the labour force	M	38904
Adelaide - South	2011	Unemployed (looking for work)	F	4203
Adelaide - South	2011	Unemployed (looking for work)	M	5137
Adelaide - South	2016		F	7242
Adelaide - South	2016		M	6774
Adelaide - South	2016	Employed (away from work)	F	5061
Adelaide - South	2016	Employed (away from work)	M	3715
Adelaide - South	2016	Employed (full-time)	F	33980
Adelaide - South	2016	Employed (full-time)	M	59692
Adelaide - South	2016	Employed (part-time)	F	42181
Adelaide - South	2016	Employed (part-time)	M	19870
Adelaide - South	2016	Not in the labour force	F	59251
Adelaide - South	2016	Not in the labour force	M	43527
Adelaide - South	2016	Unemployed (looking for work)	F	5399
Adelaide - South	2016	Unemployed (looking for work)	M	6944
Adelaide - West	2006		F	4833
Adelaide - West	2006		M	5045
Adelaide - West	2006	Employed (away from work)	F	2726
Adelaide - West	2006	Employed (away from work)	M	3004
Adelaide - West	2006	Employed (full-time)	F	20630
Adelaide - West	2006	Employed (full-time)	M	35681
Adelaide - West	2006	Employed (part-time)	F	18870
Adelaide - West	2006	Employed (part-time)	M	9098
Adelaide - West	2006	Not in the labour force	F	39526
Adelaide - West	2006	Not in the labour force	M	27445
Adelaide - West	2006	Unemployed (looking for work)	F	2295
Adelaide - West	2006	Unemployed (looking for work)	M	3197
Adelaide - West	2011		F	4544
Adelaide - West	2011		M	4705
Adelaide - West	2011	Employed (away from work)	F	3128
Adelaide - West	2011	Employed (away from work)	M	2942
Adelaide - West	2011	Employed (full-time)	F	22697
Adelaide - West	2011	Employed (full-time)	M	38428
Adelaide - West	2011	Employed (part-time)	F	21652
Adelaide - West	2011	Employed (part-time)	M	11289
Adelaide - West	2011	Not in the labour force	F	38885
Adelaide - West	2011	Not in the labour force	M	27813
Adelaide - West	2011	Unemployed (looking for work)	F	2719
Adelaide - West	2011	Unemployed (looking for work)	M	3588
Adelaide - West	2016		F	5062
Adelaide - West	2016		M	4814
Adelaide - West	2016	Employed (away from work)	F	3003
Adelaide - West	2016	Employed (away from work)	M	2450
Adelaide - West	2016	Employed (full-time)	F	23645
Adelaide - West	2016	Employed (full-time)	M	38374
Adelaide - West	2016	Employed (part-time)	F	24196
Adelaide - West	2016	Employed (part-time)	M	13015
Adelaide - West	2016	Not in the labour force	F	39619
Adelaide - West	2016	Not in the labour force	M	29845
Adelaide - West	2016	Unemployed (looking for work)	F	3809
Adelaide - West	2016	Unemployed (looking for work)	M	4977
Barossa - Yorke - Mid North	2006		F	1951
Barossa - Yorke - Mid North	2006		M	1975
Barossa - Yorke - Mid North	2006	Employed (away from work)	F	1344
Barossa - Yorke - Mid North	2006	Employed (away from work)	M	1608
Barossa - Yorke - Mid North	2006	Employed (full-time)	F	8233
Barossa - Yorke - Mid North	2006	Employed (full-time)	M	18473
Barossa - Yorke - Mid North	2006	Employed (part-time)	F	9844
Barossa - Yorke - Mid North	2006	Employed (part-time)	M	3768
Barossa - Yorke - Mid North	2006	Not in the labour force	F	19111
Barossa - Yorke - Mid North	2006	Not in the labour force	M	13813
Barossa - Yorke - Mid North	2006	Unemployed (looking for work)	F	1105
Barossa - Yorke - Mid North	2006	Unemployed (looking for work)	M	1439
Barossa - Yorke - Mid North	2011		F	1568
Barossa - Yorke - Mid North	2011		M	1754
Barossa - Yorke - Mid North	2011	Employed (away from work)	F	1399
Barossa - Yorke - Mid North	2011	Employed (away from work)	M	1502
Barossa - Yorke - Mid North	2011	Employed (full-time)	F	8323
Barossa - Yorke - Mid North	2011	Employed (full-time)	M	18927
Barossa - Yorke - Mid North	2011	Employed (part-time)	F	11367
Barossa - Yorke - Mid North	2011	Employed (part-time)	M	4462
Barossa - Yorke - Mid North	2011	Not in the labour force	F	19894
Barossa - Yorke - Mid North	2011	Not in the labour force	M	15008
Barossa - Yorke - Mid North	2011	Unemployed (looking for work)	F	1026
Barossa - Yorke - Mid North	2011	Unemployed (looking for work)	M	1333
Barossa - Yorke - Mid North	2016		F	2847
Barossa - Yorke - Mid North	2016		M	2899
Barossa - Yorke - Mid North	2016	Employed (away from work)	F	1516
Barossa - Yorke - Mid North	2016	Employed (away from work)	M	1412
Barossa - Yorke - Mid North	2016	Employed (full-time)	F	8205
Barossa - Yorke - Mid North	2016	Employed (full-time)	M	18051
Barossa - Yorke - Mid North	2016	Employed (part-time)	F	11693
Barossa - Yorke - Mid North	2016	Employed (part-time)	M	5105
Barossa - Yorke - Mid North	2016	Not in the labour force	F	20308
Barossa - Yorke - Mid North	2016	Not in the labour force	M	16120
Barossa - Yorke - Mid North	2016	Unemployed (looking for work)	F	1364
Barossa - Yorke - Mid North	2016	Unemployed (looking for work)	M	1804
South Australia - Outback	2006		F	1921
South Australia - Outback	2006		M	2383
South Australia - Outback	2006	Employed (away from work)	F	1178
South Australia - Outback	2006	Employed (away from work)	M	1476
South Australia - Outback	2006	Employed (full-time)	F	7042
South Australia - Outback	2006	Employed (full-time)	M	15368
South Australia - Outback	2006	Employed (part-time)	F	7522
South Australia - Outback	2006	Employed (part-time)	M	3185
South Australia - Outback	2006	Not in the labour force	F	12497
South Australia - Outback	2006	Not in the labour force	M	9246
South Australia - Outback	2006	Unemployed (looking for work)	F	897
South Australia - Outback	2006	Unemployed (looking for work)	M	1326
South Australia - Outback	2011		F	1981
South Australia - Outback	2011		M	2585
South Australia - Outback	2011	Employed (away from work)	F	1271
South Australia - Outback	2011	Employed (away from work)	M	1583
South Australia - Outback	2011	Employed (full-time)	F	7719
South Australia - Outback	2011	Employed (full-time)	M	16364
South Australia - Outback	2011	Employed (part-time)	F	7889
South Australia - Outback	2011	Employed (part-time)	M	3217
South Australia - Outback	2011	Not in the labour force	F	12686
South Australia - Outback	2011	Not in the labour force	M	9779
South Australia - Outback	2011	Unemployed (looking for work)	F	949
South Australia - Outback	2011	Unemployed (looking for work)	M	1290
South Australia - Outback	2016		F	2757
South Australia - Outback	2016		M	3096
South Australia - Outback	2016	Employed (away from work)	F	1124
South Australia - Outback	2016	Employed (away from work)	M	1231
South Australia - Outback	2016	Employed (full-time)	F	6929
South Australia - Outback	2016	Employed (full-time)	M	13994
South Australia - Outback	2016	Employed (part-time)	F	7932
South Australia - Outback	2016	Employed (part-time)	M	3438
South Australia - Outback	2016	Not in the labour force	F	12560
South Australia - Outback	2016	Not in the labour force	M	10683
South Australia - Outback	2016	Unemployed (looking for work)	F	1164
South Australia - Outback	2016	Unemployed (looking for work)	M	1832
South Australia - South East	2006		F	3605
South Australia - South East	2006		M	3796
South Australia - South East	2006	Employed (away from work)	F	2562
South Australia - South East	2006	Employed (away from work)	M	3131
South Australia - South East	2006	Employed (full-time)	F	14330
South Australia - South East	2006	Employed (full-time)	M	31387
South Australia - South East	2006	Employed (part-time)	F	16964
South Australia - South East	2006	Employed (part-time)	M	6938
South Australia - South East	2006	Not in the labour force	F	29179
South Australia - South East	2006	Not in the labour force	M	20463
South Australia - South East	2006	Unemployed (looking for work)	F	1772
South Australia - South East	2006	Unemployed (looking for work)	M	2256
South Australia - South East	2011		F	3332
South Australia - South East	2011		M	3503
South Australia - South East	2011	Employed (away from work)	F	2739
South Australia - South East	2011	Employed (away from work)	M	3023
South Australia - South East	2011	Employed (full-time)	F	14202
South Australia - South East	2011	Employed (full-time)	M	30564
South Australia - South East	2011	Employed (part-time)	F	18802
South Australia - South East	2011	Employed (part-time)	M	8272
South Australia - South East	2011	Not in the labour force	F	31533
South Australia - South East	2011	Not in the labour force	M	23686
South Australia - South East	2011	Unemployed (looking for work)	F	2050
South Australia - South East	2011	Unemployed (looking for work)	M	2662
South Australia - South East	2016		F	4944
South Australia - South East	2016		M	5037
South Australia - South East	2016	Employed (away from work)	F	2457
South Australia - South East	2016	Employed (away from work)	M	2429
South Australia - South East	2016	Employed (full-time)	F	14120
South Australia - South East	2016	Employed (full-time)	M	29847
South Australia - South East	2016	Employed (part-time)	F	19937
South Australia - South East	2016	Employed (part-time)	M	8894
South Australia - South East	2016	Not in the labour force	F	33311
South Australia - South East	2016	Not in the labour force	M	27219
South Australia - South East	2016	Unemployed (looking for work)	F	2117
South Australia - South East	2016	Unemployed (looking for work)	M	2861
Migratory - Offshore - Shipping (SA)	2006		F	0
Migratory - Offshore - Shipping (SA)	2006		M	3
Migratory - Offshore - Shipping (SA)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (SA)	2006	Employed (away from work)	M	0
Migratory - Offshore - Shipping (SA)	2006	Employed (full-time)	F	0
Migratory - Offshore - Shipping (SA)	2006	Employed (full-time)	M	4
Migratory - Offshore - Shipping (SA)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (SA)	2006	Employed (part-time)	M	0
Migratory - Offshore - Shipping (SA)	2006	Not in the labour force	F	0
Migratory - Offshore - Shipping (SA)	2006	Not in the labour force	M	0
Migratory - Offshore - Shipping (SA)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (SA)	2006	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (SA)	2011		F	0
Migratory - Offshore - Shipping (SA)	2011		M	0
Migratory - Offshore - Shipping (SA)	2011	Employed (away from work)	F	0
Migratory - Offshore - Shipping (SA)	2011	Employed (away from work)	M	0
Migratory - Offshore - Shipping (SA)	2011	Employed (full-time)	F	0
Migratory - Offshore - Shipping (SA)	2011	Employed (full-time)	M	5
Migratory - Offshore - Shipping (SA)	2011	Employed (part-time)	F	0
Migratory - Offshore - Shipping (SA)	2011	Employed (part-time)	M	0
Migratory - Offshore - Shipping (SA)	2011	Not in the labour force	F	0
Migratory - Offshore - Shipping (SA)	2011	Not in the labour force	M	0
Migratory - Offshore - Shipping (SA)	2011	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (SA)	2011	Unemployed (looking for work)	M	0
