SA4_NAME16	Year	Age5yr	LabourForceStatus	adults
Wide Bay	2006	35-39	Not in the labour force	3515
Wide Bay	2006	35-39	Unemployed (looking for full-time work)	452
Wide Bay	2006	35-39	Unemployed (looking for part-time work)	318
Wide Bay	2006	40-44		802
Wide Bay	2006	40-44	Employed (away from work)	364
Wide Bay	2006	40-44	Employed (full-time)	7605
Wide Bay	2006	40-44	Employed (hours worked not stated)	324
Wide Bay	2006	40-44	Employed (part-time)	3725
Wide Bay	2006	40-44	Not in the labour force	3532
Wide Bay	2006	40-44	Unemployed (looking for full-time work)	528
Wide Bay	2006	40-44	Unemployed (looking for part-time work)	245
Wide Bay	2006	45-49		815
Wide Bay	2006	45-49	Employed (away from work)	376
Wide Bay	2006	45-49	Employed (full-time)	8221
Wide Bay	2006	45-49	Employed (hours worked not stated)	302
Wide Bay	2006	45-49	Employed (part-time)	3517
Wide Bay	2006	45-49	Not in the labour force	3953
Wide Bay	2006	45-49	Unemployed (looking for full-time work)	519
Wide Bay	2006	45-49	Unemployed (looking for part-time work)	210
Wide Bay	2006	50-54		792
Wide Bay	2006	50-54	Employed (away from work)	455
Wide Bay	2006	50-54	Employed (full-time)	7205
Wide Bay	2006	50-54	Employed (hours worked not stated)	300
Wide Bay	2006	50-54	Employed (part-time)	3173
Wide Bay	2006	50-54	Not in the labour force	4832
Wide Bay	2006	50-54	Unemployed (looking for full-time work)	429
Wide Bay	2006	50-54	Unemployed (looking for part-time work)	208
Wide Bay	2006	55-59		832
Wide Bay	2006	55-59	Employed (away from work)	406
Wide Bay	2006	55-59	Employed (full-time)	5510
Wide Bay	2006	55-59	Employed (hours worked not stated)	217
Wide Bay	2006	55-59	Employed (part-time)	2800
Wide Bay	2006	55-59	Not in the labour force	8315
Wide Bay	2006	55-59	Unemployed (looking for full-time work)	404
Wide Bay	2006	55-59	Unemployed (looking for part-time work)	195
Wide Bay	2006	60-64		866
Wide Bay	2006	60-64	Employed (away from work)	248
Wide Bay	2006	60-64	Employed (full-time)	2892
Wide Bay	2006	60-64	Employed (hours worked not stated)	136
Wide Bay	2006	60-64	Employed (part-time)	1740
Wide Bay	2006	60-64	Not in the labour force	10655
Wide Bay	2006	60-64	Unemployed (looking for full-time work)	237
Wide Bay	2006	60-64	Unemployed (looking for part-time work)	136
Wide Bay	2006	65-69		890
Wide Bay	2006	65-69	Employed (away from work)	104
Wide Bay	2006	65-69	Employed (full-time)	826
Wide Bay	2006	65-69	Employed (hours worked not stated)	80
Wide Bay	2006	65-69	Employed (part-time)	699
Wide Bay	2006	65-69	Not in the labour force	11532
Wide Bay	2006	65-69	Unemployed (looking for full-time work)	15
Wide Bay	2006	65-69	Unemployed (looking for part-time work)	20
Wide Bay	2006	70-74		956
Wide Bay	2006	70-74	Employed (away from work)	32
Wide Bay	2006	70-74	Employed (full-time)	288
Wide Bay	2006	70-74	Employed (hours worked not stated)	48
Wide Bay	2006	70-74	Employed (part-time)	258
Wide Bay	2006	70-74	Not in the labour force	9177
Wide Bay	2006	70-74	Unemployed (looking for full-time work)	3
Wide Bay	2006	70-74	Unemployed (looking for part-time work)	4
Wide Bay	2006	75+		2714
Wide Bay	2006	75+	Employed (away from work)	40
Wide Bay	2006	75+	Employed (full-time)	219
Wide Bay	2006	75+	Employed (hours worked not stated)	75
Wide Bay	2006	75+	Employed (part-time)	162
Wide Bay	2006	75+	Not in the labour force	15490
Wide Bay	2006	75+	Unemployed (looking for full-time work)	0
Wide Bay	2006	75+	Unemployed (looking for part-time work)	4
Wide Bay	2011	15-19		761
Wide Bay	2011	15-19	Employed (away from work)	267
Wide Bay	2011	15-19	Employed (full-time)	2118
Wide Bay	2011	15-19	Employed (hours worked not stated)	289
Wide Bay	2011	15-19	Employed (part-time)	4702
Wide Bay	2011	15-19	Not in the labour force	7270
Wide Bay	2011	15-19	Unemployed (looking for full-time work)	971
Wide Bay	2011	15-19	Unemployed (looking for part-time work)	791
Wide Bay	2011	20-24		681
Wide Bay	2011	20-24	Employed (away from work)	263
Wide Bay	2011	20-24	Employed (full-time)	4720
Wide Bay	2011	20-24	Employed (hours worked not stated)	241
Wide Bay	2011	20-24	Employed (part-time)	2200
Wide Bay	2011	20-24	Not in the labour force	2618
Wide Bay	2011	20-24	Unemployed (looking for full-time work)	1044
Wide Bay	2011	20-24	Unemployed (looking for part-time work)	285
Wide Bay	2011	25-29		597
Wide Bay	2011	25-29	Employed (away from work)	380
Wide Bay	2011	25-29	Employed (full-time)	4985
Wide Bay	2011	25-29	Employed (hours worked not stated)	200
Wide Bay	2011	25-29	Employed (part-time)	2066
Wide Bay	2011	25-29	Not in the labour force	2896
Wide Bay	2011	25-29	Unemployed (looking for full-time work)	687
Wide Bay	2011	25-29	Unemployed (looking for part-time work)	287
Wide Bay	2011	30-34		622
Wide Bay	2011	30-34	Employed (away from work)	386
Wide Bay	2011	30-34	Employed (full-time)	5092
Wide Bay	2011	30-34	Employed (hours worked not stated)	204
Wide Bay	2011	30-34	Employed (part-time)	2547
Wide Bay	2011	30-34	Not in the labour force	3201
Wide Bay	2011	30-34	Unemployed (looking for full-time work)	583
Wide Bay	2011	30-34	Unemployed (looking for part-time work)	265
Wide Bay	2011	35-39		779
Wide Bay	2011	35-39	Employed (away from work)	378
Wide Bay	2011	35-39	Employed (full-time)	6460
Wide Bay	2011	35-39	Employed (hours worked not stated)	264
Wide Bay	2011	35-39	Employed (part-time)	3259
Wide Bay	2011	35-39	Not in the labour force	3441
Wide Bay	2011	35-39	Unemployed (looking for full-time work)	573
Wide Bay	2011	35-39	Unemployed (looking for part-time work)	288
Wide Bay	2011	40-44		842
Wide Bay	2011	40-44	Employed (away from work)	419
Wide Bay	2011	40-44	Employed (full-time)	7635
Wide Bay	2011	40-44	Employed (hours worked not stated)	251
Wide Bay	2011	40-44	Employed (part-time)	3739
Wide Bay	2011	40-44	Not in the labour force	3550
Wide Bay	2011	40-44	Unemployed (looking for full-time work)	677
Wide Bay	2011	40-44	Unemployed (looking for part-time work)	283
Wide Bay	2011	45-49		900
Wide Bay	2011	45-49	Employed (away from work)	486
Wide Bay	2011	45-49	Employed (full-time)	8181
Wide Bay	2011	45-49	Employed (hours worked not stated)	290
Wide Bay	2011	45-49	Employed (part-time)	3833
Wide Bay	2011	45-49	Not in the labour force	4075
Wide Bay	2011	45-49	Unemployed (looking for full-time work)	586
Wide Bay	2011	45-49	Unemployed (looking for part-time work)	251
Wide Bay	2011	50-54		886
Wide Bay	2011	50-54	Employed (away from work)	533
Wide Bay	2011	50-54	Employed (full-time)	8028
Wide Bay	2011	50-54	Employed (hours worked not stated)	237
Wide Bay	2011	50-54	Employed (part-time)	3783
Wide Bay	2011	50-54	Not in the labour force	4979
Wide Bay	2011	50-54	Unemployed (looking for full-time work)	590
Wide Bay	2011	50-54	Unemployed (looking for part-time work)	237
Wide Bay	2011	55-59		882
Wide Bay	2011	55-59	Employed (away from work)	551
Wide Bay	2011	55-59	Employed (full-time)	6281
Wide Bay	2011	55-59	Employed (hours worked not stated)	200
Wide Bay	2011	55-59	Employed (part-time)	3336
Wide Bay	2011	55-59	Not in the labour force	7257
Wide Bay	2011	55-59	Unemployed (looking for full-time work)	476
Wide Bay	2011	55-59	Unemployed (looking for part-time work)	200
Wide Bay	2011	60-64		978
Wide Bay	2011	60-64	Employed (away from work)	434
Wide Bay	2011	60-64	Employed (full-time)	3941
Wide Bay	2011	60-64	Employed (hours worked not stated)	172
Wide Bay	2011	60-64	Employed (part-time)	2657
Wide Bay	2011	60-64	Not in the labour force	12217
Wide Bay	2011	60-64	Unemployed (looking for full-time work)	318
Wide Bay	2011	60-64	Unemployed (looking for part-time work)	205
Wide Bay	2011	65-69		993
Wide Bay	2011	65-69	Employed (away from work)	138
Wide Bay	2011	65-69	Employed (full-time)	1266
Wide Bay	2011	65-69	Employed (hours worked not stated)	94
Wide Bay	2011	65-69	Employed (part-time)	1149
Wide Bay	2011	65-69	Not in the labour force	14514
Wide Bay	2011	65-69	Unemployed (looking for full-time work)	23
Wide Bay	2011	65-69	Unemployed (looking for part-time work)	38
Wide Bay	2011	70-74		1022
Wide Bay	2011	70-74	Employed (away from work)	59
Wide Bay	2011	70-74	Employed (full-time)	381
Wide Bay	2011	70-74	Employed (hours worked not stated)	55
Wide Bay	2011	70-74	Employed (part-time)	441
Wide Bay	2011	70-74	Not in the labour force	11999
Wide Bay	2011	70-74	Unemployed (looking for full-time work)	12
Wide Bay	2011	70-74	Unemployed (looking for part-time work)	11
Wide Bay	2011	75+		3034
Wide Bay	2011	75+	Employed (away from work)	43
Wide Bay	2011	75+	Employed (full-time)	215
Wide Bay	2011	75+	Employed (hours worked not stated)	76
Wide Bay	2011	75+	Employed (part-time)	247
Wide Bay	2011	75+	Not in the labour force	18323
Wide Bay	2011	75+	Unemployed (looking for full-time work)	0
Wide Bay	2011	75+	Unemployed (looking for part-time work)	6
Wide Bay	2016	15-19		995
Wide Bay	2016	15-19	Employed (away from work)	222
Wide Bay	2016	15-19	Employed (full-time)	1541
Wide Bay	2016	15-19	Employed (hours worked not stated)	207
Wide Bay	2016	15-19	Employed (part-time)	4713
Wide Bay	2016	15-19	Not in the labour force	6816
Wide Bay	2016	15-19	Unemployed (looking for full-time work)	976
Wide Bay	2016	15-19	Unemployed (looking for part-time work)	1030
Wide Bay	2016	20-24		1010
Wide Bay	2016	20-24	Employed (away from work)	236
Wide Bay	2016	20-24	Employed (full-time)	4509
Wide Bay	2016	20-24	Employed (hours worked not stated)	204
Wide Bay	2016	20-24	Employed (part-time)	2781
Wide Bay	2016	20-24	Not in the labour force	2849
Wide Bay	2016	20-24	Unemployed (looking for full-time work)	1205
Wide Bay	2016	20-24	Unemployed (looking for part-time work)	406
Wide Bay	2016	25-29		1005
Wide Bay	2016	25-29	Employed (away from work)	354
Wide Bay	2016	25-29	Employed (full-time)	5041
Wide Bay	2016	25-29	Employed (hours worked not stated)	181
Wide Bay	2016	25-29	Employed (part-time)	2490
Wide Bay	2016	25-29	Not in the labour force	2886
Wide Bay	2016	25-29	Unemployed (looking for full-time work)	780
Wide Bay	2016	25-29	Unemployed (looking for part-time work)	310
Wide Bay	2016	30-34		992
Wide Bay	2016	30-34	Employed (away from work)	394
Wide Bay	2016	30-34	Employed (full-time)	5300
Wide Bay	2016	30-34	Employed (hours worked not stated)	156
Wide Bay	2016	30-34	Employed (part-time)	2691
Wide Bay	2016	30-34	Not in the labour force	2984
Wide Bay	2016	30-34	Unemployed (looking for full-time work)	689
Wide Bay	2016	30-34	Unemployed (looking for part-time work)	297
Wide Bay	2016	35-39		969
Wide Bay	2016	35-39	Employed (away from work)	281
Wide Bay	2016	35-39	Employed (full-time)	5589
Wide Bay	2016	35-39	Employed (hours worked not stated)	156
Wide Bay	2016	35-39	Employed (part-time)	3107
Wide Bay	2016	35-39	Not in the labour force	2994
Wide Bay	2016	35-39	Unemployed (looking for full-time work)	620
Wide Bay	2016	35-39	Unemployed (looking for part-time work)	269
Wide Bay	2016	40-44		1200
Wide Bay	2016	40-44	Employed (away from work)	303
Wide Bay	2016	40-44	Employed (full-time)	6905
Wide Bay	2016	40-44	Employed (hours worked not stated)	229
Wide Bay	2016	40-44	Employed (part-time)	3473
Wide Bay	2016	40-44	Not in the labour force	3409
Wide Bay	2016	40-44	Unemployed (looking for full-time work)	692
Wide Bay	2016	40-44	Unemployed (looking for part-time work)	272
Wide Bay	2016	45-49		1345
Wide Bay	2016	45-49	Employed (away from work)	355
Wide Bay	2016	45-49	Employed (full-time)	7626
Wide Bay	2016	45-49	Employed (hours worked not stated)	223
Wide Bay	2016	45-49	Employed (part-time)	3782
Wide Bay	2016	45-49	Not in the labour force	3880
Wide Bay	2016	45-49	Unemployed (looking for full-time work)	696
Wide Bay	2016	45-49	Unemployed (looking for part-time work)	251
Wide Bay	2016	50-54		1499
Wide Bay	2016	50-54	Employed (away from work)	451
Wide Bay	2016	50-54	Employed (full-time)	7653
Wide Bay	2016	50-54	Employed (hours worked not stated)	207
Wide Bay	2016	50-54	Employed (part-time)	3873
Wide Bay	2016	50-54	Not in the labour force	5061
Wide Bay	2016	50-54	Unemployed (looking for full-time work)	784
Wide Bay	2016	50-54	Unemployed (looking for part-time work)	308
Wide Bay	2016	55-59		1590
Wide Bay	2016	55-59	Employed (away from work)	511
Wide Bay	2016	55-59	Employed (full-time)	6740
Wide Bay	2016	55-59	Employed (hours worked not stated)	196
Wide Bay	2016	55-59	Employed (part-time)	3892
Wide Bay	2016	55-59	Not in the labour force	7218
Wide Bay	2016	55-59	Unemployed (looking for full-time work)	714
Wide Bay	2016	55-59	Unemployed (looking for part-time work)	325
Wide Bay	2016	60-64		1676
Wide Bay	2016	60-64	Employed (away from work)	436
Wide Bay	2016	60-64	Employed (full-time)	4233
Wide Bay	2016	60-64	Employed (hours worked not stated)	142
Wide Bay	2016	60-64	Employed (part-time)	2994
Wide Bay	2016	60-64	Not in the labour force	11395
Wide Bay	2016	60-64	Unemployed (looking for full-time work)	555
Wide Bay	2016	60-64	Unemployed (looking for part-time work)	292
Wide Bay	2016	65-69		1838
Wide Bay	2016	65-69	Employed (away from work)	196
Wide Bay	2016	65-69	Employed (full-time)	1460
Wide Bay	2016	65-69	Employed (hours worked not stated)	101
Wide Bay	2016	65-69	Employed (part-time)	1555
Wide Bay	2016	65-69	Not in the labour force	17972
Wide Bay	2016	65-69	Unemployed (looking for full-time work)	43
Wide Bay	2016	65-69	Unemployed (looking for part-time work)	64
Wide Bay	2016	70-74		1607
Wide Bay	2016	70-74	Employed (away from work)	61
Wide Bay	2016	70-74	Employed (full-time)	513
Wide Bay	2016	70-74	Employed (hours worked not stated)	68
Wide Bay	2016	70-74	Employed (part-time)	689
Wide Bay	2016	70-74	Not in the labour force	15510
Wide Bay	2016	70-74	Unemployed (looking for full-time work)	3
Wide Bay	2016	70-74	Unemployed (looking for part-time work)	13
Wide Bay	2016	75+		3305
Wide Bay	2016	75+	Employed (away from work)	48
Wide Bay	2016	75+	Employed (full-time)	356
Wide Bay	2016	75+	Employed (hours worked not stated)	98
Wide Bay	2016	75+	Employed (part-time)	359
Wide Bay	2016	75+	Not in the labour force	23472
Wide Bay	2016	75+	Unemployed (looking for full-time work)	9
Wide Bay	2016	75+	Unemployed (looking for part-time work)	16
Migratory - Offshore - Shipping (Qld)	2006	15-19		0
Migratory - Offshore - Shipping (Qld)	2006	15-19	Employed (away from work)	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	Employed (full-time)	3
Migratory - Offshore - Shipping (Qld)	2006	15-19	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	Employed (part-time)	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	Not in the labour force	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (Qld)	2006	20-24		0
Migratory - Offshore - Shipping (Qld)	2006	20-24	Employed (away from work)	0
Migratory - Offshore - Shipping (Qld)	2006	20-24	Employed (full-time)	13
Migratory - Offshore - Shipping (Qld)	2006	20-24	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (Qld)	2006	20-24	Employed (part-time)	0
Migratory - Offshore - Shipping (Qld)	2006	20-24	Not in the labour force	0
Migratory - Offshore - Shipping (Qld)	2006	20-24	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (Qld)	2006	20-24	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (Qld)	2006	25-29		0
Migratory - Offshore - Shipping (Qld)	2006	25-29	Employed (away from work)	0
Migratory - Offshore - Shipping (Qld)	2006	25-29	Employed (full-time)	6
Migratory - Offshore - Shipping (Qld)	2006	25-29	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (Qld)	2006	25-29	Employed (part-time)	0
Migratory - Offshore - Shipping (Qld)	2006	25-29	Not in the labour force	0
Migratory - Offshore - Shipping (Qld)	2006	25-29	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (Qld)	2006	25-29	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (Qld)	2006	30-34		0
Migratory - Offshore - Shipping (Qld)	2006	30-34	Employed (away from work)	0
Migratory - Offshore - Shipping (Qld)	2006	30-34	Employed (full-time)	4
Migratory - Offshore - Shipping (Qld)	2006	30-34	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (Qld)	2006	30-34	Employed (part-time)	0
Migratory - Offshore - Shipping (Qld)	2006	30-34	Not in the labour force	0
Migratory - Offshore - Shipping (Qld)	2006	30-34	Unemployed (looking for full-time work)	0
