SA4_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Melbourne - South East	2016	45-49	Separated	M	1085
Melbourne - South East	2016	45-49	Widowed	F	455
Melbourne - South East	2016	45-49	Widowed	M	97
Melbourne - South East	2016	50-54	Divorced	F	3652
Melbourne - South East	2016	50-54	Divorced	M	2536
Melbourne - South East	2016	50-54	Married	F	15310
Melbourne - South East	2016	50-54	Married	M	16102
Melbourne - South East	2016	50-54	Never married	F	2308
Melbourne - South East	2016	50-54	Never married	M	3029
Melbourne - South East	2016	50-54	Separated	F	1226
Melbourne - South East	2016	50-54	Separated	M	1003
Melbourne - South East	2016	50-54	Widowed	F	676
Melbourne - South East	2016	50-54	Widowed	M	183
Melbourne - South East	2016	55-59	Divorced	F	3665
Melbourne - South East	2016	55-59	Divorced	M	2540
Melbourne - South East	2016	55-59	Married	F	13932
Melbourne - South East	2016	55-59	Married	M	14515
Melbourne - South East	2016	55-59	Never married	F	1553
Melbourne - South East	2016	55-59	Never married	M	2112
Melbourne - South East	2016	55-59	Separated	F	1081
Melbourne - South East	2016	55-59	Separated	M	912
Melbourne - South East	2016	55-59	Widowed	F	1076
Melbourne - South East	2016	55-59	Widowed	M	293
Melbourne - South East	2016	60-64	Divorced	F	3086
Melbourne - South East	2016	60-64	Divorced	M	2190
Melbourne - South East	2016	60-64	Married	F	11933
Melbourne - South East	2016	60-64	Married	M	12613
Melbourne - South East	2016	60-64	Never married	F	1030
Melbourne - South East	2016	60-64	Never married	M	1395
Melbourne - South East	2016	60-64	Separated	F	774
Melbourne - South East	2016	60-64	Separated	M	741
Melbourne - South East	2016	60-64	Widowed	F	1529
Melbourne - South East	2016	60-64	Widowed	M	378
Melbourne - South East	2016	65-69	Divorced	F	2563
Melbourne - South East	2016	65-69	Divorced	M	1740
Melbourne - South East	2016	65-69	Married	F	10428
Melbourne - South East	2016	65-69	Married	M	11188
Melbourne - South East	2016	65-69	Never married	F	614
Melbourne - South East	2016	65-69	Never married	M	853
Melbourne - South East	2016	65-69	Separated	F	605
Melbourne - South East	2016	65-69	Separated	M	589
Melbourne - South East	2016	65-69	Widowed	F	2298
Melbourne - South East	2016	65-69	Widowed	M	497
Melbourne - South East	2016	70-74	Divorced	F	1541
Melbourne - South East	2016	70-74	Divorced	M	1204
Melbourne - South East	2016	70-74	Married	F	7401
Melbourne - South East	2016	70-74	Married	M	8748
Melbourne - South East	2016	70-74	Never married	F	359
Melbourne - South East	2016	70-74	Never married	M	481
Melbourne - South East	2016	70-74	Separated	F	320
Melbourne - South East	2016	70-74	Separated	M	390
Melbourne - South East	2016	70-74	Widowed	F	2853
Melbourne - South East	2016	70-74	Widowed	M	670
Melbourne - South East	2016	75-79	Divorced	F	886
Melbourne - South East	2016	75-79	Divorced	M	689
Melbourne - South East	2016	75-79	Married	F	5077
Melbourne - South East	2016	75-79	Married	M	6685
Melbourne - South East	2016	75-79	Never married	F	221
Melbourne - South East	2016	75-79	Never married	M	286
Melbourne - South East	2016	75-79	Separated	F	186
Melbourne - South East	2016	75-79	Separated	M	236
Melbourne - South East	2016	75-79	Widowed	F	3423
Melbourne - South East	2016	75-79	Widowed	M	811
Melbourne - South East	2016	80-84	Divorced	F	490
Melbourne - South East	2016	80-84	Divorced	M	320
Melbourne - South East	2016	80-84	Married	F	2795
Melbourne - South East	2016	80-84	Married	M	4437
Melbourne - South East	2016	80-84	Never married	F	154
Melbourne - South East	2016	80-84	Never married	M	160
Melbourne - South East	2016	80-84	Separated	F	94
Melbourne - South East	2016	80-84	Separated	M	108
Melbourne - South East	2016	80-84	Widowed	F	3886
Melbourne - South East	2016	80-84	Widowed	M	951
Melbourne - South East	2016	85+	Divorced	F	322
Melbourne - South East	2016	85+	Divorced	M	175
Melbourne - South East	2016	85+	Married	F	1472
Melbourne - South East	2016	85+	Married	M	2990
Melbourne - South East	2016	85+	Never married	F	226
Melbourne - South East	2016	85+	Never married	M	156
Melbourne - South East	2016	85+	Separated	F	45
Melbourne - South East	2016	85+	Separated	M	76
Melbourne - South East	2016	85+	Widowed	F	6189
Melbourne - South East	2016	85+	Widowed	M	1662
Melbourne - West	2006	15-19	Divorced	F	8
Melbourne - West	2006	15-19	Divorced	M	14
Melbourne - West	2006	15-19	Married	F	110
Melbourne - West	2006	15-19	Married	M	44
Melbourne - West	2006	15-19	Never married	F	16833
Melbourne - West	2006	15-19	Never married	M	17996
Melbourne - West	2006	15-19	Separated	F	14
Melbourne - West	2006	15-19	Separated	M	5
Melbourne - West	2006	15-19	Widowed	F	11
Melbourne - West	2006	15-19	Widowed	M	4
Melbourne - West	2006	20-24	Divorced	F	49
Melbourne - West	2006	20-24	Divorced	M	30
Melbourne - West	2006	20-24	Married	F	2133
Melbourne - West	2006	20-24	Married	M	844
Melbourne - West	2006	20-24	Never married	F	15338
Melbourne - West	2006	20-24	Never married	M	17651
Melbourne - West	2006	20-24	Separated	F	140
Melbourne - West	2006	20-24	Separated	M	48
Melbourne - West	2006	20-24	Widowed	F	11
Melbourne - West	2006	20-24	Widowed	M	8
Melbourne - West	2006	25-29	Divorced	F	495
Melbourne - West	2006	25-29	Divorced	M	205
Melbourne - West	2006	25-29	Married	F	7950
Melbourne - West	2006	25-29	Married	M	5419
Melbourne - West	2006	25-29	Never married	F	10363
Melbourne - West	2006	25-29	Never married	M	13248
Melbourne - West	2006	25-29	Separated	F	539
Melbourne - West	2006	25-29	Separated	M	276
Melbourne - West	2006	25-29	Widowed	F	37
Melbourne - West	2006	25-29	Widowed	M	11
Melbourne - West	2006	30-34	Divorced	F	1347
Melbourne - West	2006	30-34	Divorced	M	731
Melbourne - West	2006	30-34	Married	F	12761
Melbourne - West	2006	30-34	Married	M	10942
Melbourne - West	2006	30-34	Never married	F	6887
Melbourne - West	2006	30-34	Never married	M	8647
Melbourne - West	2006	30-34	Separated	F	1005
Melbourne - West	2006	30-34	Separated	M	593
Melbourne - West	2006	30-34	Widowed	F	82
Melbourne - West	2006	30-34	Widowed	M	30
Melbourne - West	2006	35-39	Divorced	F	2202
Melbourne - West	2006	35-39	Divorced	M	1472
Melbourne - West	2006	35-39	Married	F	13614
Melbourne - West	2006	35-39	Married	M	12653
Melbourne - West	2006	35-39	Never married	F	4703
Melbourne - West	2006	35-39	Never married	M	5803
Melbourne - West	2006	35-39	Separated	F	1255
Melbourne - West	2006	35-39	Separated	M	858
Melbourne - West	2006	35-39	Widowed	F	169
Melbourne - West	2006	35-39	Widowed	M	49
Melbourne - West	2006	40-44	Divorced	F	2466
Melbourne - West	2006	40-44	Divorced	M	1908
Melbourne - West	2006	40-44	Married	F	12966
Melbourne - West	2006	40-44	Married	M	12931
Melbourne - West	2006	40-44	Never married	F	2914
Melbourne - West	2006	40-44	Never married	M	3827
Melbourne - West	2006	40-44	Separated	F	1265
Melbourne - West	2006	40-44	Separated	M	947
Melbourne - West	2006	40-44	Widowed	F	246
Melbourne - West	2006	40-44	Widowed	M	67
Melbourne - West	2006	45-49	Divorced	F	2813
Melbourne - West	2006	45-49	Divorced	M	2046
Melbourne - West	2006	45-49	Married	F	12246
Melbourne - West	2006	45-49	Married	M	12226
Melbourne - West	2006	45-49	Never married	F	2025
Melbourne - West	2006	45-49	Never married	M	2601
Melbourne - West	2006	45-49	Separated	F	1154
Melbourne - West	2006	45-49	Separated	M	938
Melbourne - West	2006	45-49	Widowed	F	425
Melbourne - West	2006	45-49	Widowed	M	118
Melbourne - West	2006	50-54	Divorced	F	2473
Melbourne - West	2006	50-54	Divorced	M	2108
Melbourne - West	2006	50-54	Married	F	10878
Melbourne - West	2006	50-54	Married	M	11334
Melbourne - West	2006	50-54	Never married	F	1155
Melbourne - West	2006	50-54	Never married	M	1752
Melbourne - West	2006	50-54	Separated	F	962
Melbourne - West	2006	50-54	Separated	M	875
Melbourne - West	2006	50-54	Widowed	F	616
Melbourne - West	2006	50-54	Widowed	M	184
Melbourne - West	2006	55-59	Divorced	F	2038
Melbourne - West	2006	55-59	Divorced	M	1663
Melbourne - West	2006	55-59	Married	F	9443
Melbourne - West	2006	55-59	Married	M	10281
Melbourne - West	2006	55-59	Never married	F	634
Melbourne - West	2006	55-59	Never married	M	1078
Melbourne - West	2006	55-59	Separated	F	709
Melbourne - West	2006	55-59	Separated	M	675
Melbourne - West	2006	55-59	Widowed	F	972
Melbourne - West	2006	55-59	Widowed	M	242
Melbourne - West	2006	60-64	Divorced	F	1138
Melbourne - West	2006	60-64	Divorced	M	1117
Melbourne - West	2006	60-64	Married	F	6111
Melbourne - West	2006	60-64	Married	M	7493
Melbourne - West	2006	60-64	Never married	F	328
Melbourne - West	2006	60-64	Never married	M	609
Melbourne - West	2006	60-64	Separated	F	446
Melbourne - West	2006	60-64	Separated	M	414
Melbourne - West	2006	60-64	Widowed	F	1210
Melbourne - West	2006	60-64	Widowed	M	266
Melbourne - West	2006	65-69	Divorced	F	781
Melbourne - West	2006	65-69	Divorced	M	681
Melbourne - West	2006	65-69	Married	F	4504
Melbourne - West	2006	65-69	Married	M	5530
Melbourne - West	2006	65-69	Never married	F	195
Melbourne - West	2006	65-69	Never married	M	426
Melbourne - West	2006	65-69	Separated	F	253
Melbourne - West	2006	65-69	Separated	M	299
Melbourne - West	2006	65-69	Widowed	F	1613
Melbourne - West	2006	65-69	Widowed	M	393
Melbourne - West	2006	70-74	Divorced	F	478
Melbourne - West	2006	70-74	Divorced	M	386
Melbourne - West	2006	70-74	Married	F	3404
Melbourne - West	2006	70-74	Married	M	4309
Melbourne - West	2006	70-74	Never married	F	163
Melbourne - West	2006	70-74	Never married	M	297
Melbourne - West	2006	70-74	Separated	F	135
Melbourne - West	2006	70-74	Separated	M	158
Melbourne - West	2006	70-74	Widowed	F	2254
Melbourne - West	2006	70-74	Widowed	M	475
Melbourne - West	2006	75-79	Divorced	F	305
Melbourne - West	2006	75-79	Divorced	M	258
Melbourne - West	2006	75-79	Married	F	2264
Melbourne - West	2006	75-79	Married	M	3239
Melbourne - West	2006	75-79	Never married	F	157
Melbourne - West	2006	75-79	Never married	M	227
Melbourne - West	2006	75-79	Separated	F	77
Melbourne - West	2006	75-79	Separated	M	99
Melbourne - West	2006	75-79	Widowed	F	2895
Melbourne - West	2006	75-79	Widowed	M	638
Melbourne - West	2006	80-84	Divorced	F	155
Melbourne - West	2006	80-84	Divorced	M	144
Melbourne - West	2006	80-84	Married	F	1224
Melbourne - West	2006	80-84	Married	M	1919
Melbourne - West	2006	80-84	Never married	F	134
Melbourne - West	2006	80-84	Never married	M	134
Melbourne - West	2006	80-84	Separated	F	55
Melbourne - West	2006	80-84	Separated	M	55
Melbourne - West	2006	80-84	Widowed	F	2826
Melbourne - West	2006	80-84	Widowed	M	700
Melbourne - West	2006	85+	Divorced	F	90
Melbourne - West	2006	85+	Divorced	M	46
Melbourne - West	2006	85+	Married	F	414
Melbourne - West	2006	85+	Married	M	840
Melbourne - West	2006	85+	Never married	F	142
Melbourne - West	2006	85+	Never married	M	97
Melbourne - West	2006	85+	Separated	F	12
Melbourne - West	2006	85+	Separated	M	25
Melbourne - West	2006	85+	Widowed	F	2713
Melbourne - West	2006	85+	Widowed	M	620
Melbourne - West	2011	15-19	Divorced	F	14
Melbourne - West	2011	15-19	Divorced	M	12
Melbourne - West	2011	15-19	Married	F	139
Melbourne - West	2011	15-19	Married	M	46
Melbourne - West	2011	15-19	Never married	F	19070
Melbourne - West	2011	15-19	Never married	M	20177
Melbourne - West	2011	15-19	Separated	F	21
Melbourne - West	2011	15-19	Separated	M	5
Melbourne - West	2011	15-19	Widowed	F	15
Melbourne - West	2011	15-19	Widowed	M	6
Melbourne - West	2011	20-24	Divorced	F	73
Melbourne - West	2011	20-24	Divorced	M	37
Melbourne - West	2011	20-24	Married	F	2795
Melbourne - West	2011	20-24	Married	M	1114
Melbourne - West	2011	20-24	Never married	F	18502
Melbourne - West	2011	20-24	Never married	M	21868
Melbourne - West	2011	20-24	Separated	F	139
Melbourne - West	2011	20-24	Separated	M	63
Melbourne - West	2011	20-24	Widowed	F	25
Melbourne - West	2011	20-24	Widowed	M	14
Melbourne - West	2011	25-29	Divorced	F	438
Melbourne - West	2011	25-29	Divorced	M	240
Melbourne - West	2011	25-29	Married	F	11471
Melbourne - West	2011	25-29	Married	M	7705
Melbourne - West	2011	25-29	Never married	F	13628
Melbourne - West	2011	25-29	Never married	M	18070
Melbourne - West	2011	25-29	Separated	F	542
Melbourne - West	2011	25-29	Separated	M	250
Melbourne - West	2011	25-29	Widowed	F	45
Melbourne - West	2011	25-29	Widowed	M	21
Melbourne - West	2011	30-34	Divorced	F	1170
Melbourne - West	2011	30-34	Divorced	M	703
Melbourne - West	2011	30-34	Married	F	16259
Melbourne - West	2011	30-34	Married	M	14793
Melbourne - West	2011	30-34	Never married	F	8542
Melbourne - West	2011	30-34	Never married	M	10585
Melbourne - West	2011	30-34	Separated	F	903
Melbourne - West	2011	30-34	Separated	M	551
Melbourne - West	2011	30-34	Widowed	F	60
Melbourne - West	2011	30-34	Widowed	M	27
Melbourne - West	2011	35-39	Divorced	F	2156
Melbourne - West	2011	35-39	Divorced	M	1345
Melbourne - West	2011	35-39	Married	F	16253
Melbourne - West	2011	35-39	Married	M	16224
Melbourne - West	2011	35-39	Never married	F	6041
Melbourne - West	2011	35-39	Never married	M	7353
Melbourne - West	2011	35-39	Separated	F	1244
Melbourne - West	2011	35-39	Separated	M	823
Melbourne - West	2011	35-39	Widowed	F	134
Melbourne - West	2011	35-39	Widowed	M	42
Melbourne - West	2011	40-44	Divorced	F	2909
Melbourne - West	2011	40-44	Divorced	M	2006
Melbourne - West	2011	40-44	Married	F	14867
Melbourne - West	2011	40-44	Married	M	14813
Melbourne - West	2011	40-44	Never married	F	4464
Melbourne - West	2011	40-44	Never married	M	5341
Melbourne - West	2011	40-44	Separated	F	1436
Melbourne - West	2011	40-44	Separated	M	1044
Melbourne - West	2011	40-44	Widowed	F	284
Melbourne - West	2011	40-44	Widowed	M	87
Melbourne - West	2011	45-49	Divorced	F	3159
Melbourne - West	2011	45-49	Divorced	M	2415
Melbourne - West	2011	45-49	Married	F	13175
Melbourne - West	2011	45-49	Married	M	13752
Melbourne - West	2011	45-49	Never married	F	2789
Melbourne - West	2011	45-49	Never married	M	3623
Melbourne - West	2011	45-49	Separated	F	1314
Melbourne - West	2011	45-49	Separated	M	1049
Melbourne - West	2011	45-49	Widowed	F	367
Melbourne - West	2011	45-49	Widowed	M	102
Melbourne - West	2011	50-54	Divorced	F	3352
Melbourne - West	2011	50-54	Divorced	M	2419
Melbourne - West	2011	50-54	Married	F	12083
Melbourne - West	2011	50-54	Married	M	12396
Melbourne - West	2011	50-54	Never married	F	1968
Melbourne - West	2011	50-54	Never married	M	2586
Melbourne - West	2011	50-54	Separated	F	1132
Melbourne - West	2011	50-54	Separated	M	925
Melbourne - West	2011	50-54	Widowed	F	660
Melbourne - West	2011	50-54	Widowed	M	165
Melbourne - West	2011	55-59	Divorced	F	2834
Melbourne - West	2011	55-59	Divorced	M	2246
Melbourne - West	2011	55-59	Married	F	10610
Melbourne - West	2011	55-59	Married	M	11195
Melbourne - West	2011	55-59	Never married	F	1119
Melbourne - West	2011	55-59	Never married	M	1655
Melbourne - West	2011	55-59	Separated	F	874
Melbourne - West	2011	55-59	Separated	M	805
Melbourne - West	2011	55-59	Widowed	F	988
Melbourne - West	2011	55-59	Widowed	M	277
Melbourne - West	2011	60-64	Divorced	F	2171
Melbourne - West	2011	60-64	Divorced	M	1752
Melbourne - West	2011	60-64	Married	F	8833
Melbourne - West	2011	60-64	Married	M	9834
Melbourne - West	2011	60-64	Never married	F	642
Melbourne - West	2011	60-64	Never married	M	1028
Melbourne - West	2011	60-64	Separated	F	628
Melbourne - West	2011	60-64	Separated	M	643
Melbourne - West	2011	60-64	Widowed	F	1433
Melbourne - West	2011	60-64	Widowed	M	390
Melbourne - West	2011	65-69	Divorced	F	1204
Melbourne - West	2011	65-69	Divorced	M	986
Melbourne - West	2011	65-69	Married	F	5645
Melbourne - West	2011	65-69	Married	M	7043
Melbourne - West	2011	65-69	Never married	F	326
Melbourne - West	2011	65-69	Never married	M	591
Melbourne - West	2011	65-69	Separated	F	382
Melbourne - West	2011	65-69	Separated	M	386
Melbourne - West	2011	65-69	Widowed	F	1791
Melbourne - West	2011	65-69	Widowed	M	347
Melbourne - West	2011	70-74	Divorced	F	705
Melbourne - West	2011	70-74	Divorced	M	615
Melbourne - West	2011	70-74	Married	F	3908
Melbourne - West	2011	70-74	Married	M	5165
Melbourne - West	2011	70-74	Never married	F	187
Melbourne - West	2011	70-74	Never married	M	383
Melbourne - West	2011	70-74	Separated	F	188
Melbourne - West	2011	70-74	Separated	M	233
Melbourne - West	2011	70-74	Widowed	F	2152
Melbourne - West	2011	70-74	Widowed	M	542
Melbourne - West	2011	75-79	Divorced	F	403
Melbourne - West	2011	75-79	Divorced	M	333
Melbourne - West	2011	75-79	Married	F	2600
Melbourne - West	2011	75-79	Married	M	3514
Melbourne - West	2011	75-79	Never married	F	138
Melbourne - West	2011	75-79	Never married	M	224
Melbourne - West	2011	75-79	Separated	F	106
Melbourne - West	2011	75-79	Separated	M	136
Melbourne - West	2011	75-79	Widowed	F	2737
Melbourne - West	2011	75-79	Widowed	M	628
Melbourne - West	2011	80-84	Divorced	F	243
Melbourne - West	2011	80-84	Divorced	M	179
Melbourne - West	2011	80-84	Married	F	1379
Melbourne - West	2011	80-84	Married	M	2274
Melbourne - West	2011	80-84	Never married	F	105
Melbourne - West	2011	80-84	Never married	M	155
Melbourne - West	2011	80-84	Separated	F	45
Melbourne - West	2011	80-84	Separated	M	60
Melbourne - West	2011	80-84	Widowed	F	2956
Melbourne - West	2011	80-84	Widowed	M	679
Melbourne - West	2011	85+	Divorced	F	116
Melbourne - West	2011	85+	Divorced	M	82
Melbourne - West	2011	85+	Married	F	626
Melbourne - West	2011	85+	Married	M	1225
Melbourne - West	2011	85+	Never married	F	140
Melbourne - West	2011	85+	Never married	M	101
Melbourne - West	2011	85+	Separated	F	26
Melbourne - West	2011	85+	Separated	M	40
Melbourne - West	2011	85+	Widowed	F	3514
