SA4_NAME16	Year	IndustryOfEmployment	Sex	workers
Brisbane - South	2016	Accommodation and food services	M	6375
Brisbane - South	2016	Administrative and support services	F	3036
Brisbane - South	2016	Administrative and support services	M	3086
Brisbane - South	2016	Agriculture forestry and fishing	F	278
Brisbane - South	2016	Agriculture forestry and fishing	M	417
Brisbane - South	2016	Arts and recreation services	F	1243
Brisbane - South	2016	Arts and recreation services	M	1450
Brisbane - South	2016	Construction	F	1614
Brisbane - South	2016	Construction	M	9927
Brisbane - South	2016	Education and training	F	11849
Brisbane - South	2016	Education and training	M	5757
Brisbane - South	2016	Electricity gas water and waste services	F	397
Brisbane - South	2016	Electricity gas water and waste services	M	1112
Brisbane - South	2016	Financial and insurance services	F	3149
Brisbane - South	2016	Financial and insurance services	M	3006
Brisbane - South	2016	Health care and social assistance	F	17529
Brisbane - South	2016	Health care and social assistance	M	6330
Brisbane - South	2016	Information media and telecommunications	F	962
Brisbane - South	2016	Information media and telecommunications	M	1598
Brisbane - South	2016	Manufacturing	F	2700
Brisbane - South	2016	Manufacturing	M	6576
Brisbane - South	2016	Mining	F	462
Brisbane - South	2016	Mining	M	1056
Brisbane - South	2016	Other services	F	2851
Brisbane - South	2016	Other services	M	3197
Brisbane - South	2016	Professional scientific and technical services	F	6637
Brisbane - South	2016	Professional scientific and technical services	M	8741
Brisbane - South	2016	Public administration and safety	F	5714
Brisbane - South	2016	Public administration and safety	M	5483
Brisbane - South	2016	Rental hiring and real estate services	F	1742
Brisbane - South	2016	Rental hiring and real estate services	M	1876
Brisbane - South	2016	Retail trade	F	8019
Brisbane - South	2016	Retail trade	M	7443
Brisbane - South	2016	Transport postal and warehousing	F	1801
Brisbane - South	2016	Transport postal and warehousing	M	6163
Brisbane - South	2016	Wholesale trade	F	1579
Brisbane - South	2016	Wholesale trade	M	3327
Brisbane - West	2006		F	782
Brisbane - West	2006		M	987
Brisbane - West	2006	Accommodation and food services	F	2808
Brisbane - West	2006	Accommodation and food services	M	2295
Brisbane - West	2006	Administrative and support services	F	1248
Brisbane - West	2006	Administrative and support services	M	1203
Brisbane - West	2006	Agriculture forestry and fishing	F	111
Brisbane - West	2006	Agriculture forestry and fishing	M	205
Brisbane - West	2006	Arts and recreation services	F	587
Brisbane - West	2006	Arts and recreation services	M	616
Brisbane - West	2006	Construction	F	722
Brisbane - West	2006	Construction	M	3784
Brisbane - West	2006	Education and training	F	6845
Brisbane - West	2006	Education and training	M	3548
Brisbane - West	2006	Electricity gas water and waste services	F	221
Brisbane - West	2006	Electricity gas water and waste services	M	590
Brisbane - West	2006	Financial and insurance services	F	1830
Brisbane - West	2006	Financial and insurance services	M	2049
Brisbane - West	2006	Health care and social assistance	F	7266
Brisbane - West	2006	Health care and social assistance	M	2473
Brisbane - West	2006	Information media and telecommunications	F	665
Brisbane - West	2006	Information media and telecommunications	M	988
Brisbane - West	2006	Manufacturing	F	1396
Brisbane - West	2006	Manufacturing	M	3856
Brisbane - West	2006	Mining	F	192
Brisbane - West	2006	Mining	M	606
Brisbane - West	2006	Other services	F	1323
Brisbane - West	2006	Other services	M	1327
Brisbane - West	2006	Professional scientific and technical services	F	4066
Brisbane - West	2006	Professional scientific and technical services	M	6100
Brisbane - West	2006	Public administration and safety	F	3032
Brisbane - West	2006	Public administration and safety	M	4336
Brisbane - West	2006	Rental hiring and real estate services	F	871
Brisbane - West	2006	Rental hiring and real estate services	M	939
Brisbane - West	2006	Retail trade	F	4749
Brisbane - West	2006	Retail trade	M	3844
Brisbane - West	2006	Transport postal and warehousing	F	700
Brisbane - West	2006	Transport postal and warehousing	M	2003
Brisbane - West	2006	Wholesale trade	F	995
Brisbane - West	2006	Wholesale trade	M	1973
Brisbane - West	2011		F	662
Brisbane - West	2011		M	814
Brisbane - West	2011	Accommodation and food services	F	2607
Brisbane - West	2011	Accommodation and food services	M	2395
Brisbane - West	2011	Administrative and support services	F	1345
Brisbane - West	2011	Administrative and support services	M	1267
Brisbane - West	2011	Agriculture forestry and fishing	F	89
Brisbane - West	2011	Agriculture forestry and fishing	M	151
Brisbane - West	2011	Arts and recreation services	F	648
Brisbane - West	2011	Arts and recreation services	M	685
Brisbane - West	2011	Construction	F	836
Brisbane - West	2011	Construction	M	4227
Brisbane - West	2011	Education and training	F	7305
Brisbane - West	2011	Education and training	M	3686
Brisbane - West	2011	Electricity gas water and waste services	F	318
Brisbane - West	2011	Electricity gas water and waste services	M	700
Brisbane - West	2011	Financial and insurance services	F	1683
Brisbane - West	2011	Financial and insurance services	M	1973
Brisbane - West	2011	Health care and social assistance	F	8373
Brisbane - West	2011	Health care and social assistance	M	2838
Brisbane - West	2011	Information media and telecommunications	F	591
Brisbane - West	2011	Information media and telecommunications	M	930
Brisbane - West	2011	Manufacturing	F	1133
Brisbane - West	2011	Manufacturing	M	3217
Brisbane - West	2011	Mining	F	439
Brisbane - West	2011	Mining	M	1068
Brisbane - West	2011	Other services	F	1344
Brisbane - West	2011	Other services	M	1320
Brisbane - West	2011	Professional scientific and technical services	F	4617
Brisbane - West	2011	Professional scientific and technical services	M	7281
Brisbane - West	2011	Public administration and safety	F	3433
Brisbane - West	2011	Public administration and safety	M	4925
Brisbane - West	2011	Rental hiring and real estate services	F	784
Brisbane - West	2011	Rental hiring and real estate services	M	823
Brisbane - West	2011	Retail trade	F	4324
Brisbane - West	2011	Retail trade	M	3364
Brisbane - West	2011	Transport postal and warehousing	F	680
Brisbane - West	2011	Transport postal and warehousing	M	2089
Brisbane - West	2011	Wholesale trade	F	881
Brisbane - West	2011	Wholesale trade	M	1893
Brisbane - West	2016		F	1133
Brisbane - West	2016		M	1593
Brisbane - West	2016	Accommodation and food services	F	2884
Brisbane - West	2016	Accommodation and food services	M	2503
Brisbane - West	2016	Administrative and support services	F	1307
Brisbane - West	2016	Administrative and support services	M	1253
Brisbane - West	2016	Agriculture forestry and fishing	F	152
Brisbane - West	2016	Agriculture forestry and fishing	M	245
Brisbane - West	2016	Arts and recreation services	F	720
Brisbane - West	2016	Arts and recreation services	M	750
Brisbane - West	2016	Construction	F	744
Brisbane - West	2016	Construction	M	4304
Brisbane - West	2016	Education and training	F	8178
Brisbane - West	2016	Education and training	M	4018
Brisbane - West	2016	Electricity gas water and waste services	F	270
Brisbane - West	2016	Electricity gas water and waste services	M	639
Brisbane - West	2016	Financial and insurance services	F	1670
Brisbane - West	2016	Financial and insurance services	M	1897
Brisbane - West	2016	Health care and social assistance	F	8775
Brisbane - West	2016	Health care and social assistance	M	3061
Brisbane - West	2016	Information media and telecommunications	F	604
Brisbane - West	2016	Information media and telecommunications	M	888
Brisbane - West	2016	Manufacturing	F	918
Brisbane - West	2016	Manufacturing	M	2374
Brisbane - West	2016	Mining	F	359
Brisbane - West	2016	Mining	M	1039
Brisbane - West	2016	Other services	F	1423
Brisbane - West	2016	Other services	M	1265
Brisbane - West	2016	Professional scientific and technical services	F	4269
Brisbane - West	2016	Professional scientific and technical services	M	6695
Brisbane - West	2016	Public administration and safety	F	3236
Brisbane - West	2016	Public administration and safety	M	4779
Brisbane - West	2016	Rental hiring and real estate services	F	882
Brisbane - West	2016	Rental hiring and real estate services	M	960
Brisbane - West	2016	Retail trade	F	4029
Brisbane - West	2016	Retail trade	M	3248
Brisbane - West	2016	Transport postal and warehousing	F	704
Brisbane - West	2016	Transport postal and warehousing	M	2088
Brisbane - West	2016	Wholesale trade	F	669
Brisbane - West	2016	Wholesale trade	M	1384
Brisbane Inner City	2006		F	1086
Brisbane Inner City	2006		M	1552
Brisbane Inner City	2006	Accommodation and food services	F	4401
Brisbane Inner City	2006	Accommodation and food services	M	4112
Brisbane Inner City	2006	Administrative and support services	F	2340
Brisbane Inner City	2006	Administrative and support services	M	1868
Brisbane Inner City	2006	Agriculture forestry and fishing	F	120
Brisbane Inner City	2006	Agriculture forestry and fishing	M	227
Brisbane Inner City	2006	Arts and recreation services	F	1043
Brisbane Inner City	2006	Arts and recreation services	M	1171
Brisbane Inner City	2006	Construction	F	1078
Brisbane Inner City	2006	Construction	M	5122
Brisbane Inner City	2006	Education and training	F	6660
Brisbane Inner City	2006	Education and training	M	3333
Brisbane Inner City	2006	Electricity gas water and waste services	F	360
Brisbane Inner City	2006	Electricity gas water and waste services	M	687
Brisbane Inner City	2006	Financial and insurance services	F	2935
Brisbane Inner City	2006	Financial and insurance services	M	3107
Brisbane Inner City	2006	Health care and social assistance	F	9069
Brisbane Inner City	2006	Health care and social assistance	M	3969
Brisbane Inner City	2006	Information media and telecommunications	F	1328
Brisbane Inner City	2006	Information media and telecommunications	M	1730
Brisbane Inner City	2006	Manufacturing	F	1866
Brisbane Inner City	2006	Manufacturing	M	4753
Brisbane Inner City	2006	Mining	F	352
Brisbane Inner City	2006	Mining	M	743
Brisbane Inner City	2006	Other services	F	1732
Brisbane Inner City	2006	Other services	M	1532
Brisbane Inner City	2006	Professional scientific and technical services	F	6689
Brisbane Inner City	2006	Professional scientific and technical services	M	8744
Brisbane Inner City	2006	Public administration and safety	F	4424
Brisbane Inner City	2006	Public administration and safety	M	4229
Brisbane Inner City	2006	Rental hiring and real estate services	F	1433
Brisbane Inner City	2006	Rental hiring and real estate services	M	1645
Brisbane Inner City	2006	Retail trade	F	5408
Brisbane Inner City	2006	Retail trade	M	4625
Brisbane Inner City	2006	Transport postal and warehousing	F	1483
Brisbane Inner City	2006	Transport postal and warehousing	M	3144
Brisbane Inner City	2006	Wholesale trade	F	1424
Brisbane Inner City	2006	Wholesale trade	M	2520
Brisbane Inner City	2011		F	1022
Brisbane Inner City	2011		M	1367
Brisbane Inner City	2011	Accommodation and food services	F	5028
Brisbane Inner City	2011	Accommodation and food services	M	4912
Brisbane Inner City	2011	Administrative and support services	F	2619
Brisbane Inner City	2011	Administrative and support services	M	2282
Brisbane Inner City	2011	Agriculture forestry and fishing	F	106
Brisbane Inner City	2011	Agriculture forestry and fishing	M	187
Brisbane Inner City	2011	Arts and recreation services	F	1194
Brisbane Inner City	2011	Arts and recreation services	M	1295
Brisbane Inner City	2011	Construction	F	1335
Brisbane Inner City	2011	Construction	M	6378
Brisbane Inner City	2011	Education and training	F	7295
Brisbane Inner City	2011	Education and training	M	3742
Brisbane Inner City	2011	Electricity gas water and waste services	F	554
Brisbane Inner City	2011	Electricity gas water and waste services	M	820
Brisbane Inner City	2011	Financial and insurance services	F	2926
Brisbane Inner City	2011	Financial and insurance services	M	3303
Brisbane Inner City	2011	Health care and social assistance	F	11367
Brisbane Inner City	2011	Health care and social assistance	M	5024
Brisbane Inner City	2011	Information media and telecommunications	F	1282
Brisbane Inner City	2011	Information media and telecommunications	M	1611
Brisbane Inner City	2011	Manufacturing	F	1620
Brisbane Inner City	2011	Manufacturing	M	4149
Brisbane Inner City	2011	Mining	F	1049
Brisbane Inner City	2011	Mining	M	2012
Brisbane Inner City	2011	Other services	F	1943
Brisbane Inner City	2011	Other services	M	1643
Brisbane Inner City	2011	Professional scientific and technical services	F	8336
Brisbane Inner City	2011	Professional scientific and technical services	M	11675
Brisbane Inner City	2011	Public administration and safety	F	4850
Brisbane Inner City	2011	Public administration and safety	M	4825
Brisbane Inner City	2011	Rental hiring and real estate services	F	1456
Brisbane Inner City	2011	Rental hiring and real estate services	M	1705
Brisbane Inner City	2011	Retail trade	F	5254
Brisbane Inner City	2011	Retail trade	M	4414
Brisbane Inner City	2011	Transport postal and warehousing	F	1653
Brisbane Inner City	2011	Transport postal and warehousing	M	3409
Brisbane Inner City	2011	Wholesale trade	F	1412
Brisbane Inner City	2011	Wholesale trade	M	2426
Brisbane Inner City	2016		F	1982
Brisbane Inner City	2016		M	2832
